,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
13,,,,/us/swift-run-shoes/FX3746.html,,,"Kids. Do they ever stop moving? Not last time we checked. These kids' adidas Swift Shoes are designed to be super-light, flexible and easy to wear. Because if they're not going to sit still, they should at least be comfy.",Regular fit; Lace closure; Stretch knit upper; OrthoLite® sockliner; Supportive sneakers; Adifit length-measuring insole; Rubber outsole; Imported; Product color: Cloud White / Core Black / Core Black; Product code: FX3746,,58,4.6
14,,,,/us/terrex-agravic-tech-pro-trail-running-shoes/FU7634.html,,,"Whether you're crossing glaciers or scrambling up a serious piece of rock, these adidas Terrex Agravic Pro Tech Trail Running Shoes were made to push limits. The high-cut shoes are water repellent and have adjustable laces that let you dial in the fit without taking off your gloves. Responsive cushioning stays comfortable in low temperatures.","Sock-like fit; BOA® Fit System closure; Water-repellent sleeve upper; Cushioned, protected feel; High-cut trail running shoes; Responsive Boost midsole with EVA support frame; Continental™ Rubber outsole with protection plate; Imported; Product color: Core Black / Cloud White / Solar Red; Product code: FU7634",,116,4.6
15,,,,/us/supernova-2-running-shoes/GW9089.html,,,"Who says running needs to be uncomfortable? These shoes are designed to help you run comfortable every time, on any terrain. From a precisely balanced mix of Bounce and increased Boost in the midsole to a new padded tongue and heel patch construction, experience comfort with every step. 

Supernova 2 is now made with a lower carbon footprint of 10% compared to the 2020 Supernova. From raw material extraction, processing, packaging, all the way to the end of product's life, we calculate and communicate its carbon footprint, conforming to an internationally recognized standard: ISO 14067 

To reduce our footprint, we need to measure it. The concise footprint results made available to you, provide full transparency on the complete lifecycle of the product. This is just one of our initiatives to help reduce our footprint.",Regular fit; Lace closure; Boost and Bounce midsole; Reduced carbon footprint; Direct injected TPU outsole; Padded tongue and heel; Weight: 275g; Midsole drop: 9mm (heel: 25mm / toe: 16mm); Imported; Product color: Cloud White / Core Black / Dash Grey; Product code: GW9089, Grey Six / Silver Metallic / Beam Orange,145,4.5
16,,,,/us/lite-racer-adapt-4.0-shoes/H04828.html,,,"Slip on and go. These versatile running-inspired shoes are made to help you get out the door quickly. The elastic strap gives you a locked-down feel when you're moving at top speed. Soft Cloudfoam cushioning is for lasting comfort when you're on your feet for longer than expected. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",Regular fit; Slip-on design with elastic strap; Textile upper; Textile lining; TPU heel piece; Cloudfoam midsole; Synthetic outsole; Primegreen; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: H04828, Carbon / Core Black / Chalk White,896,4.5
17,,,,/us/edge-lux-shoes/GZ6744.html,,,"Comfortable running shoes make all the difference. That's where these adidas shoes come in. Designed specifically for and by women, they combine flex zone areas under the forefoot and energy-returning Bounce cushioning for a springy step. Structured to adapt to the shape of the foot, they look stylish and keep you streamlined too. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Geofit padded collar; Bounce midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Pulse Magenta; Product code: GZ6744, Wonder Mauve / Chalk White / Magic Mauve,192,4.0
18,,,,/us/galaxy-6-shoes/GW4137.html,,,"It was true then, and it's true now. adidas designs shoes with athletes in mind. These running shoes can be worn anytime, but they're still equipped with some innovative tech. The lightweight mesh upper lets air flow, and the Cloudfoam midsole gives a springy, cushioned feel. A soft sockliner keeps feet feeling supported, no matter how often you put them through a long walk or workout.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Breathable mesh upper; Textile lining; Cloudfoam midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Legend Ink / Silver Metallic / Pulse Lilac; Product code: GW4137, Core Black / Cloud White / Core Black,59,4.4
19,,,,/us/nmd_r1-primeblue-shoes/GZ9259.html,,,"Pack your bag, lace up and get going. City adventures beckon in these NMD_R1 shoes. An update to an acclaimed '80s runner from the adidas archive, these modern sneakers have a soft, stretchy knit upper and energy-returning Boost cushioning for all-day comfort. Bold color and signature midsole plugs make a statement, so wherever you're headed, you're sure to show up in style.

This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic. 50% of the upper is textile, 75% of the textile is Primeblue yarn. No virgin polyester.","Lace closure; Stretch knit upper; Supportive, sock-like fit; Boost midsole; Rubber outsole; Primeblue; Imported; Product color: Cloud White / Cloud White / Cloud White; Product code: GZ9259", Core Black / Core Black / Core Black,2569,4.6
20,,,,/us/start-your-run-shoes/GY9234.html,,,"You'll want these adidas running shoes the next time you step out on your route. Classic lines and understated colors combine in a style every athlete can appreciate. These trainers are designed around the way women move, featuring heels that support each touchdown and LIGHTMOTION cushioning for elevated response on the road or track. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; LIGHTMOTION cushioning; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Carbon; Product code: GY9234, Dash Grey / Matte Silver / Core Black,5,4.8
21,,,,/us/superstar-shoes/GW4063.html,,,"Kids are meant to run a little wild. Help them embrace the adventurous spirit in these adidas Superstar shoes. Cheetah print adds a fun twist to the classic silhouette, making these the perfect statement shoes for when they want to stand out at school (or after school). The OrthoLite® sockliner provides plenty of comfort. Hook-and-loop straps make them easy to get on and off.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop closure straps; Synthetic leather upper; OrthoLite® sockliner; Adifit length-measuring insole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Blue; Product code: GW4063,,6,4.8
22,,,,/us/terrex-two-flow-trail-running-shoes/GY9346.html,,,"Find your flow as you explore from the pavement to the trails. These adidas Terrex trail running shoes feature a modest lugged outsole made for smooth transitions between paved, gravel and dirt surfaces. The upper hugs the foot with a lightweight, breathable mesh for dynamic support that lets your foot expand and flex over mixed terrain. The adidas Lightstrike midsole reduces weight while extending comfort. Continental™ Rubber offers the all-condition grip you need to move with confidence across any surface, wet or dry.",Lace closure; Engineered mesh upper with synthetic overlays; Textile lining; Lightstrike cushioning; Molded sockliner; Continental™ Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Grey Six; Product code: GY9346, Wonder Steel / Magic Grey Met / Impact Orange,219,4.6
23,,,,/us/ultraboost-web-dna-shoes/GX2131.html,,,"When the Ultraboost first dropped in 2015, it took the sneaker world by storm. And like a runner chasing a PB, we've been building on the design ever since. These adidas running shoes incorporate 3D Stretchweb around the BOOST midsole. This enhances the feeling of energy return, so you feel fresh on your feet all day. Throw in the adidas PRIMEKNIT upper, and you get a comfortable shoe for short distances and daily wear.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Fitcounter molded heel counter; BOOST midsole; Textile lining; Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Off White / Legend Ink / Ecru Tint; Product code: GX2131, Off White / Legend Ink / Ecru Tint,241,4.7
24,,,,/us/top-ten-rb-shoes/GV6626.html,,,"Back in the '80s, it wasn't easy to get your hands on a pair of adidas Top Ten shoes. They were reserved for B-ball's very best. And while anyone who loves hoops style can claim a pair for themselves today, that top-of-the-league attitude is still going strong. Just look at the fierce stance, padded ankle collar and material overlays. They speak for themselves.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Leather upper with mesh and suede overlays; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Cream White / Almost Blue; Product code: GV6626, Cloud White / Dark Blue / Night Marine,20,5.0
25,,,,/us/samba-classic-shoes/036516.html,,,Getting up and down the field with speed is the name of the indoor game. The Samba has dominated indoor soccer for decades for a reason. This kids' version of the legendary soccer shoes features a leather upper and a lightweight EVA midsole for better response on indoor surfaces.,Leather upper; Suede toe cap; Die-cut EVA insole for lightweight comfort; NON MARKING gum rubber outsole for excellent grip on all indoor surfaces; Imported; Product color: Core Black / Cloud White / Core Black; Product code: 036516,,232,4.7
26,,,,/us/adidas-x-lego-winterplay-boots/GW4422.html,,,"Now LEGO® toys can inspire just as much activity outside as they do inside. These adidas boots keep kids' feet warm in cold weather with a Cozy faux fur lining and durable textile upper. LEGO® studs on the strap and heel pop, and the rubber outsole is flexible to allow for lots of running, jumping and climbing. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop strap; Textile upper; Textile fur lining; Recycled rubber outsole made with 10% recycled material derived from production waste; LEGO® graphics; Upper contains a minimum of 50% recycled content; Imported; Product color: Shock Blue / Red / Core Black; Product code: GW4422, Core Black / Eqt Yellow / Red,12,4.9
27,,,,/us/terrex-trailmaker-hiking-shoes/GY6152.html,,,"Leave your boots at home. Made for light hikes and non-technical trails, these adidas hiking shoes allow you to move quickly without feeling weighed down. A wider forefoot and EVA support frame offer comfort and stability over the miles. A high-traction outsole maintains confident grip on uneven ground.",Regular fit; Lace closure; Textile upper; Lightweight feel; EVA midsole; EVA stabilization frame; Traxion rubber outsole; Imported; Product color: Wonder Steel / Purple / Linen Green; Product code: GY6152,,28,4.2
28,,,,/us/nizza-platform-shoes/FV5321.html,,,"What do skinny jeans and flowy skirts have in common? Both look fantastic with a trendy platform like these adidas Nizza shoes. Step up, step out and give every outfit a little lift. Even if you're just knocking around town.",Lace closure; Textile upper; EVA sockliner; Vulcanized rubber platform outsole; Imported; Product color: Core Black / Cloud White / Cloud White; Product code: FV5321, Core Black / Cloud White / Cloud White,2893,4.7
29,,,,/us/forum-low-shoes/GX7077.html,,,"Own the sidewalks, even on cool days. With a luxurious nubuck leather upper, these adidas Forum shoes transform a basketball icon to up your game in the city. All the details that made this mid top sneaker a classic are still apparent — from the X-ankle and adjustable strap to the perforated toe. Only now, it has a modern, monochromatic style and a rugged edge.",Lace closure with hook-and-loop strap; Nubuck upper; Textile lining; Semi-translucent rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Collegiate Burgundy / Maroon / Gum; Product code: GX7077, Cloud White / Cloud White / Cloud White,700,4.8
30,,,,/us/hoops-3.0-mid-classic-gold-metallic-shoes/GY4752.html,,,"A new riff on a hardwood classic. These high top adidas shoes have simple lace-up fronts and subtle metallic-gold detailing. The bouncy rubber cupsole supports your feet all day. Wear yours with jeans that hit just above the ankle for a laid-back weekend look. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content. 25% of the components used to make the upper are made with a minimum of 50% recycled content.",Lace closure; Synthetic leather upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Gold Metallic; Product code: GY4752, Cloud White / Cloud White / Gold Metallic,4,4.5
31,,,,/us/grand-court-2.0-shoes/GW6511.html,,,"Set them up to follow in the footsteps of the tennis greats. These kids' adidas shoes have sleek look inspired by '70s court style. The rubber cupsole flexes and grips for smooth and confident strides. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; Synthetic lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Core Black; Product code: GW6511,,87,4.8
32,,,,https://www.adidas.com/us/terrex-free-hiker-cold.rdy-hiking-boots/FU7224.html,,,"Hiking in cold or winter scenarios has never been so nice. This adidas Terrex Free Hiker shoe was specifically designed for ultimate comfort on long hikes. Its socklike Primeknit upper, paired with COLD.RDY technology and water-repellent insulation fit snugly around the foot for a comfortable, warm fit. In addition, thanks to the waterproof GORE-TEX membrane, even difficult wet conditions are no problem.","Sock-like fit; External sleeve with zip; adidas Primeknit upper with GORE-TEX Duratherm; Insulating, moisture-managing COLD.RDY; Rugged cold-weather hiker; Responsive Boost midsole with EVA support frame; Stealth® rubber outsole; Imported; Product color: Core Black / Core Black / Metal Grey; Product code: FU7224", Core Black / Core Black / Metal Grey,148,4.6
33,,,,/us/lite-racer-adapt-5.0-shoes/GW9038.html,,,"These adidas shoes are the quickest way to step outside without losing style points. With their unexpected color combinations and sporty webbed laces, they instantly add flash to simple outfits. The Cloudfoam cushioning feels superlight and comfy, whether you style them up with denim or slip them on with swim shorts. 
 
Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Pull-on construction; Textile upper; Lightweight feel; Cloudfoam sockliner; Textile lining; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Grey Five / Grey Three; Product code: GW9038, Cloud White / Core Black / Cloud White,99,4.7
34,,,,/us/adilette-aqua-slides/EG1758.html,,,"Rinse off after the pool in these shower-friendly sandals. Keeping it simple, the smooth slip-ons reveal their adidas DNA with signature 3-Stripes. Soft cushioning rewards tired feet with plush comfort.",Regular fit; Slip-on construction; One-piece molded EVA upper; EVA outsole; Soft Cloudfoam footbed; Lightweight feel; Quick-drying material; Imported; Product color: Core Black / Gold Metallic / Core Black; Product code: EG1758, Core Black / Gold Metallic / Core Black,8363,4.5
35,,,,/us/d.o.n.-issue-4-basketball-shoes/HR1783.html,,,"The future of basketball is all about speed, and Donovan Mitchell is as fast as they come. These signature shoes from Mitchell and adidas Basketball are built specifically to elevate the movements of one of the game's fastest, most dynamic scorers. Ultralight Lightstrike teams up with a LIGHTLOCK upper for a snug fit and a propulsion system that won't weigh you down. A unique rubber outsole is designed to generate traction where you need it most, so every hard-charging cut and head fake has total support. Mitchell's Spida logo and signature graphics provide the finishing touches.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; LIGHTLOCK upper; Lightstrike cushioning; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Off White / Off White / Bliss; Product code: HR1783, Vivid Red / Core Black / Team Victory Red,29,4.4
36,,,,/us/ozelle-shoes/GW1560.html,,,"Kids learn from falling down and getting back up. These adidas trainers have the good looks to become their go-tos, but they're also built to withstand a lot of play. The chunky, durable EVA outsole and Cloudfoam cushioning make every step feel soft and springy. Elastic laces stretch so they slip on easily, and hook-and-loop straps can be adjusted for a comfy fit. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces with hook-and-loop top strap; Mesh upper with synthetic nubuck overlays; Cloudfoam sockliner; Textile lining; EVA outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Carbon; Product code: GW1560, Aluminium / Wonder White / Grey One,12,4.8
37,,,,/us/lite-racer-adapt-4.0-shoes/H04343.html,,,"Casual style that's easy to get on and off. You'll want to wear these adidas shoes every day of the week. Inspired by classic running looks, these shoes have a bold adidas graphic on the midfoot band. A mesh upper adds breathability, and the Cloudfoam midsole is ultra comfortable.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Sock-like fit; Slip-on construction with elastic strap; Mesh upper; Textile lining; TPU heel counter; Cloudfoam midsole; Synthetic outsole; Primegreen; Imported; Product color: Core Black / Cloud White / Core Black; Product code: H04343, Carbon / Core Black / Chalk White,896,4.5
38,,,,/us/adistar-shoes/GX2980.html,,,"The distance running shoe inspired by the idea of perpetual motion and tested over 4,500 km. Adistar combines a soft, lightweight REPETITOR foam platform with REPETITOR +, a firmer foam, to create a dual density midsole. The firmer 15% recycled EVA in the heel protects and helps stabilize any heel strike. Forward propulsion is enhanced by the rocker geometry as well as an overall 6mm drop heel to toe. Strike soft and push forward with a shoe designed to go the distance.",Regular fit; Lace closure; Engineered mesh upper with internal support cage; Women's-specific fit; Rocker geometry; REPETITOR+ midsole; Weight: 11.2 ounces; Midsole drop: 6 mm (heel: 37.5 mm / forefoot: 31.5 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Cloud White / Core Black / Crystal White; Product code: GX2980, Chalk White / Vivid Red / Bold Green,157,4.6
39,,,,/us/ozelle-shoes/GW1556.html,,,"Little ones are so active that everything they do is high impact. That's why these infants' adidas trainers are designed to be extra supportive. They have a wide fit that lets little feet spread for better balance. And they're made with Cloudfoam cushioning for a soft and snug feel. The chunky, springy rubber outsole is great for stomping in, and when naptime comes, the elastic laces stretch to let you slip them off as easily as you put them on.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Wide fit; Elastic laces with hook-and-loop top strap; Mesh upper with synthetic nubuck overlays; Cloudfoam sockliner; Textile lining; EVA outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Focus Olive / Impact Orange / Linen Green; Product code: GW1556, Aluminium / Wonder White / Grey One,23,5.0
40,,,,/us/nmd_r1-refined-shoes/H02345.html,,,"One shoe for everything. Playground, play date or playing around in the backyard, these adidas NMD_R1 Refined Shoes keep active toddlers comfortable no matter the adventure. Sporty and lightweight, they have an energy-returning Boost midsole and airy mesh upper. An Adifit length-measuring insole helps ensure an accurate fit for growing feet.

This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic. 50% of the upper is textile, 75% of the textile is Primeblue yarn. No virgin polyester.",Regular fit; Elastic laces; Mesh upper; OrthoLite® sockliner; Adifit length-measuring midsole; Boost midsole; Rubber outsole; Primeblue; Imported; Product color: Core Black / Core Black / Cloud White; Product code: H02345, Core Black / Core Black / Cloud White,37,4.7
41,,,,/us/adilette-comfort/GX7219.html,,,,Imported; Product color: Legacy Indigo / Silver Metallic / Legacy Indigo; Product code: GX7219, Core Black / Core White / Grey Six,9746,4.7
42,,,,/us/superstar-shoes/EF5396.html,,,A lesson in history. These toddlers' shoes celebrate 50 years of the adidas Superstar sneaker. The anniversary edition stays vintage with distinctive serrated 3-Stripes and a classic shell toe. The rubber cupsole keeps little feet comfy. Elastic laces make them easy to slip on and off. A set of regular laces is included.,Elastic laces; Leather upper; Iconic leather sneakers for daily wear; OrthoLite® sockliner; Adifit length-measuring insole; Imported; Product color: Core Black / Cloud White / Core Black; Product code: EF5396, Core Black / Cloud White / Core Black,293,4.8
43,,,,/us/racer-tr21-shoes/GW6603.html,,,"For the kids who always seem to move at top speed and never run out of fuel. These adidas running-inspired shoes match them step for step. The breathable upper keeps little feet cool and comfortable. Lightweight midsole cushioning absorbs impact with every jump and stride.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",Regular fit; Lace closure; Mesh upper; Textile lining; Cloudfoam cushioning; TPU heel piece; Synthetic outsole; Primegreen; Imported; Product color: Royal Blue / Cloud White / Beam Orange; Product code: GW6603, Legend Ink / Pulse Blue / Core Black,174,4.8
