,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
0,Ultraboost 1.0 Nebraska,Sportswear,15 colors,/us/ultraboost-1.0-nebraska/HQ5873.html,$200,$120,"Bring your Cornhuskers spirit along for the ride every time you lace up in these Ultraboost running shoes. Comfy BOOST cushioning keeps you energized from start to finish, and adidas PRIMEKNIT flexes and supports the foot with every step. Attach the webbing strips to your laces and show your team pride.

Featured above and throughout the campaign is Nicklin Hames; Nicklin is a senior Nebraska Cornhusker volleyball player from Maryville, TN, where she played for an adidas-sponsored club volleyball program. As an NU team captain, she’s led her team to two national championship matches. Nicklin has received All-American recognition each year she’s been at Nebraska, and was honored as Most Outstanding Player in 2021. For the 2023 season, she plans to stay on as a graduate assistant, beginning her coaching career.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.
",Regular fit; Lace closure; adidas PRIMEKNIT upper; Interchangeable webbing strips; BOOST midsole; Torsion System; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Cloud White / Scarlet / Core Black; Product code: HQ5873, Cloud White / Team Maroon / Team Colleg Gold,330,4.7
1,Samba FC Bayern Shoes,Originals,7 colors,/us/samba-fc-bayern-shoes/HQ7031.html,$100,,"Watching your soccer club win ten consecutive titles adds a dash of confidence to your stride. Dressed in FC Bayern's traditional home colors and flashing a club badge on the tongue, these adidas Samba shoes show who you follow. The smooth leather upper has all the signature details of the beloved Samba, like a T-toe and serrated 3-Stripes. Lace them up to stand tall with Bavaria's finest.",Lace closure; Leather upper; Synthetic lining; Rubber outsole; Imported; Product color: Team Power Red 2 / Core Black / Gum; Product code: HQ7031, Clear Blue / Cloud White / Tactile Blue,183,4.9
2,Grand Court Alpha Shoes,Men's Essentials,2 colors,/us/grand-court-alpha-shoes/GY8029.html,$75,$53,"Sometimes classic is the best answer for the future. These adidas tennis-inspired sneakers ground you in a modern classic while you explore what makes you you. Wear them all day while you kick it with your friends.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Leather upper; Molded tongue; Textile lining; Cloudfoam Comfort sockliner; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Blue Rush; Product code: GY8029, Core Black / Aluminium / Gold Metallic,21,4.8
3,Runfalcon 2.0 Shoes,Children Sportswear,3 colors,/us/runfalcon-2.0-shoes/HR1410.html,$50,$30,"Shoes for everyday wear, from the halls at school to gym class to running errands with you on the weekend. Whether your kid is new to the track team or just needs to move through the day with confidence, these adidas sneakers deliver. A lightweight feel provides comfort even on the longest days.",Regular fit; Lace closure; Textile upper; Lightweight feel; Textile lining; EVA midsole; Rubber outsole; Imported; Product color: Carbon / Cloud White / Impact Orange; Product code: HR1410, Carbon / Cloud White / Impact Orange,1280,4.7
4,Adilette Bonega Slides,Women's Originals,,/us/adilette-bonega-slides/GX9480.html,$80,$40,"Casual. But also bold. These adidas slides take your style to new heights with a bold platform sole. And because you are too unique to be defined by style conventions, they give you endless options for self-expression. Dress them up, or down. You can make them your own.",Slip-on; Synthetic bandage upper; Synthetic lining; Platform rubber outsole; Imported; Product color: Blue Rush / Cloud White / Pulse Magenta; Product code: GX9480,,1,1.0
5,Ultraboost DNA XXII Shoes,Sportswear,4 colors,https://www.adidas.com/us/ultraboost-dna-xxii-shoes/GZ4907.html,$190,$114,"Enjoy the comfort of adidas Ultraboost through every moment of your action-filled days. These running shoes have hundreds of BOOST capsules that are fused together for incredible energy return and reliable cushioning. The trail-ready shoes have leather-like overlays that support the foot and maximize durability. A toothy rubber outsole grips on rugged paths and slippery surfaces. Lace up for confidence, stride after stride.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Coated knit upper; TPU cage; BOOST midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Grey Two / Grey Two / Lucid Blue; Product code: GZ4907, Non Dyed / Non Dyed / Bright Red,17,4.3
6,Jeremy Scott Forum 84 Low Mono Shoes,Men's Originals,new,https://www.adidas.com/us/jeremy-scott-forum-84-low-mono-shoes/GX9668.html,$120,,"Whimsical ideas and bright colors are the Jeremy Scott signature, and they're splashed all over these adidas Forum shoes. Part of an ongoing collaboration, the designer gives a fresh new look to a classic silhouette that got its start on the B-ball courts. Premium white leather is the perfect canvas for his creativity and yours.",Lace closure with hook-and-loop strap; Leather upper; Textile lining; Rubber outsole; Lace accessories; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: GX9668,,2,5.0
7,Samba ADV RYR Shoes,Men's Originals,best seller,https://www.adidas.com/us/samba-adv-ryr-shoes/GY6941.html,$110,,"Celebrating one of skateboarding's favorite style icons, Gino Iannucci. The Samba ADV Respect Your Roots shoes were designed by the man himself with an ultra-premium leather upper and molded tongue for that perfect sock-like fit. Redesigned for skateboarding, the Samba ADV is more durable, with a better fit for skateboarding but remains true to the original icon.",Lace closure; Premium leather upper; Adituff toe; Textile lining; Rubber outsole; Imported; Product color: Core Black / Cloud White / Blue Bird; Product code: GY6941,,2,3.5
8,,,,/us/d.o.n.-issue-4-basketball-shoes/GY6511.html,,,"The future of basketball is all about speed, and Donovan Mitchell is as fast as they come. The newest signature shoes from Mitchell and adidas Basketball are built specifically to elevate the on-court movements of one of the game's fastest, most dynamic scorers. Ultralight Lightstrike teams up with a LIGHTLOCK upper for a snug fit and a propulsion system that won't weigh you down. A totally unique rubber outsole is designed to generate traction where you need it most, so every hard-charging cut and head fake has total support. Mitchell's Spida logo and signature graphics provide the finishing touch.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; LIGHTLOCK upper; Lightweight, cushioned feel; Textile lining; Lightstrike cushioning; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Carbon / Grey Four; Product code: GY6511", Vivid Red / Core Black / Team Victory Red,29,4.4
9,,,,/us/five-ten-sleuth-dlx-canvas-mountain-bike-shoes/GZ9866.html,,,"On or off the bike, the adidas Five Ten Sleuth DLX Canvas Mountain Bike Shoes have that do-it-all feel. They offer the pedal-gripping power of a Stealth® Phantom™ Dotty rubber outsole along with everyday walking comfort and style. A canvas upper and traditional lacing give them a casual look, so you can ride to work, school or around town without looking like you just stepped off your bike.",Regular fit; Lace closure; High-performance canvas upper; Reinforced toe box; Reflective heel; Cushioned midsole; Weight: 12.7 ounces (size 9); Stealth® Phantom™ Dotty rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Focus Olive / Core Black / Pulse Lime; Product code: GZ9866, Core Black / Grey Five / Cloud White,10,4.7
