,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/adilette-slides/HR0092.html,,"Whatever mood you're feeling. Wherever your day is heading. You can't go wrong with the adidas Adilette slides. This pair lands every step in comfort, whether you're walking down the hall to your home office or catching an airplane to a faraway destination. And they pair with everything in your closet, so you can express yourself freely.",Regular fit; Slip-on; Synthetic upper; Textile lining; Synthetic outsole; Imported; Product color: Clear Pink / Cloud White / Cloud White; Product code: HR0092, Core Black / White / Core Black,5388,4.6,
11,,,,/us/top-ten-rb-shoes/HQ1292.html,,"Show up strong. Own your look, and your day, in a pair of adidas shoes that were once reserved for the ten best players in the league. Their basketball heritage is clear thanks to the mesh and suede upper and the bold stance. But instead of stadiums, you play on city streets.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Mesh and suede upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cream White / Bliss Orange / Bliss Blue; Product code: HQ1292, Cloud White / Almost Blue / Grey One,34,4.7,
12,,,,/us/runfalcon-2.0-shoes/HR1396.html,,"Whether your little mover is bolting out the school door at recess, heading off to softball camp or just playing in the yard, these kids' adidas sneakers deliver durability, support and comfort. A breathable mesh upper keeps their feet cool as all the day's adventures unfold. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces with hook-and-loop top strap; Mesh upper with supportive no-sew elements; Textile lining; Reinforced eyestay; Sculpted midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Carbon / Cloud White / Impact Orange; Product code: HR1396, Core Black / Beam Yellow / Beam Green,305,4.7,
13,,,,/us/adidas-x-marvel-suru365-superhero-adventures-slip-on-shoes/GY6682.html,,"You don't need Spidey senses to know that kids are going to love these kids' adidas red-and-blue sneakers made in partnership with Marvel's Spidey and His Amazing Friends. The lightweight EVA midsole with a rubber insert is designed to support the most athletic moves. Just like Spider-Man, the outsole has excellent grip. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop closure; Textile upper; Textile lining; EVA midsole; Rubber outsole; ©Marvel; Upper contains a minimum of 50% recycled content; Imported; Product color: Royal Blue / Vivid Red / Blue Rush; Product code: GY6682,,18,4.4,
14,,,,/us/puremotion-super-shoes/GZ6779.html,,"Stride for stride, step for step, these adidas running-inspired shoes are all about comfort. A Cloudfoam Super midsole gives you superior cushioning, while the Geofit collar provides an anatomical fit that locks you in all day long. Pops of color on the outsole give these sneakers a subtle touch of style.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Women's-specific fit; Lace closure; Textile upper; Textile lining; Geofit padded collar; Cloudfoam Super midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Almost Pink; Product code: GZ6779, Core Black / Core Black / Carbon,7,4.7,
15,,,,/us/adifom-sltn-shoes/HP6484.html,,"When comfort is your number-one priority, these adidas shoes deliver. They wrap your feet in it, from the pockets of foam in the lining to the foam upper. They look good too. Design from the archives combines with modern influences to keep things simple, sleek and super versatile. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Foam upper; Foam pockets in lining; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Grey Four / Grey Five / Carbon; Product code: HP6484, Legend Ink / Legend Ink / Solar Red,34,4.6,
16,,,,/us/adi2000-shoes/GX4636.html,,"Ready for a Y2K remix? The adidas Adi2000 shoes take skate DNA, bold colors and court proportions and fuse them all together into an energetic everyday style. And the hype doesn't stop there. Halloween is in full effect with these shoes, from the trippy sockliner artwork to the psychedelic patches that you can detach to make the vibe your own. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Leather upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are Made with a minimum of 50% recycled content; Imported; Product color: Glory Purple / Cloud White / Core Black; Product code: GX4636, Cloud White / Core Black / Chalk White,43,4.9,
17,,,,/us/4dfwd-2-shoes/GX9267.html,,"adidas 4DFWD 2 redefines forward motion combining the unique, groundbreaking innovation of a 3D printed midsole with a new upper construction and a Continental outsole for extra grip. With every stride, the adidas 4DFWD 2 midsole compresses forward, reducing braking forces and transforming the impact energy into forward motion. The result is a smooth ride with less stop-and-go pounding on pavement. The Continental outsole grippy rubber outsole provides traction on wet and dry surfaces to keep you going in all conditions, and the adidas PRIMEKNIT+ upper wraps the foot with a new fit that enhances movement.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Combination of adidas PRIMEKNIT+ and engineered mesh; Sock-like fit; 3D-printed 4DFWD midsole; Continental™ Rubber outsole; Imported; Product color: Cloud White / Night Metallic / Bliss Orange; Product code: GX9267, Magic Mauve / Wonder Mauve / Wonder Red,27,4.8,
18,,,,/us/web-boost-shoes/GZ5010.html,,"Lace up in these juniors' adidas running shoes and crush your day. Rooted in sport and made for comfort, they have full-length BOOST that's wrapped with a 3D Stretchweb outsole for optimal energy return. The adidas PRIMEKNIT upper gives a supportive fit, and cutouts provide airflow so your feet stay cool and comfy.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Sock-like fit; Lace closure; adidas PRIMEKNIT textile upper with cutouts for airflow; Textile lining; BOOST midsole; Weight: 10.1 ounces; Midsole drop: 10 mm (heel: 21 mm / forefoot: 11 mm); 3D Stretchweb rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Grey Two / Crystal White; Product code: GZ5010, Off White / Cloud White / Ecru Tint,,,
19,,,,/us/five-ten-trailcross-clip-in-mountain-bike-shoes/GZ9840.html,,"The Trailcross Clip-In is the latest addition to the Five Ten Trailcross family, designed from the ground up with adventure at its core. Packed with all the Trailcross technology, this latest model provides clip-in performance on the bike and all-day comfort when hiking off the bike. The addition of the Clip-In model takes the range to the next level, making our award-winning design available to clip-in pedal users for the first time.

The Trailcross range was built from the ground up, starting with the Five Ten dotted outsole with the addition of a recessed cleat to clip into compatible pedals. This was then refined with hiking in mind, bringing the additional ridged grip to the toe and heel. The Trailcross Clip-In is a lightweight and breathable shoe. With the need for the shoe to provide all-day comfort but also deliver across the contact points on and off the bike, the mid-sole EVA technology provides the necessary toe flex for hiking, without losing the all-important stiffness. The Trailcross Clip-In utilizes a hook and loop closure for added security and to reduce heel lift. Clip-in pedal users no longer need to compromise when planning their next adventure.",Lace closure with hook-and-loop top strap; Abrasion-resistant mesh upper with reflective details; Protective molded toe cap; Compatible with all mountain bike pedals; EVA midsole; Stealth® Marathon rubber outsole; 25% of pieces used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Grey Three / Red; Product code: GZ9840, Core Black / Grey Three / Red,1,5.0,
20,,,,/us/ultraboost-5.0-dna-shoes/HP7425.html,,"These sneakers celebrate the ""can-do"" in all of us, with a nod to the 50th anniversary of Title IX, which gave women equal opportunity in sports. Rooted in running but flush with lifestyle appeal, they're built for whatever your day brings. adidas PRIMEKNIT wraps the foot for a supportive fit that enhances movement. The BOOST midsole provides instant comfort and energy return with every step.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; BOOST midsole; Fitcounter molded heel counter; Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Cloud White / Gold Metallic / Chalk White; Product code: HP7425,,2,5.0,
21,,,,/us/hello-kitty-superstar-360-shoes/GY9212.html,,"Two icons come together with these adidas Superstar shoes. Technically three icons, if you count the one who is lacing into them. This toddlers' version of the iconic rubber-shell-toe shoes brings in some (OK, a lot of) Hello Kitty inspiration for a celebration of friendship. Pops of red and Hello Kitty's face throughout create a fun, playful look — all a reminder of the importance of our friendships and the lessons and values that Hello Kitty shares.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.","Regular fit; Slip-on; Two-layer mesh upper; Stretchy and snug; OrthoLite® sockliner and Adifit length-measuring insole; One-piece EVA outsole with deep flex grooves; ©2022 SANRIO CO., TLD.; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Vivid Red; Product code: GY9212", Vivid Red / Cloud White / Core Black,2,4.5,
22,,,,/us/adistar-shoes/GY1690.html,,"The distance running shoe inspired by the idea of perpetual motion and tested over 4,500 km. Adistar combines a soft, lightweight REPETITOR foam platform with REPETITOR +, a firmer foam, to create a dual density midsole. The firmer 15% recycled EVA in the heel protects and helps stabilize any heel strike. Forward propulsion is enhanced by the rocker geometry as well as an overall 6mm drop heel to toe. Strike soft and push forward with a shoe designed to go the distance.",Regular fit; Lace closure; Engineered mesh upper with internal support cage; Women's-specific fit; Rocker geometry; REPETITOR+ midsole; Weight: 11.2 ounces; Midsole drop: 6 mm (heel: 37.5 mm / forefoot: 31.5 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Wonder Red / Burgundy / Clear Grey; Product code: GY1690, Chalk White / Vivid Red / Bold Green,157,4.6,
23,,,,/us/adidas-by-stella-mccartney-solarglide-running-shoes/HQ5961.html,,"If you're looking for a running shoe that can elevate any outfit, the adidas by Stella McCartney Solarglide Running Shoes might just be it.

The lightweight Primeknit upper made in part with recycled materials will keep your feet snug on any run around 10k. The striking speed-inspired cage is made from bio-based EVA. The cage is built to give you extra support with every step, and it gives the shoes their characteristic Stella McCartney look. 

Whether you wear these shoes when you go for a run or throughout your day, you'll feel energized with every step thanks to the flexible outsole and BOOST midsole. They complete any outfit as a statement piece.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Hugs the foot; BOOST midsole; Rubber outsole; adidas by Stella McCartney logo; Vegan alternative: At least 25% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: HQ5961, Core Black / Active Purple / Shock Yellow,65,4.4,
24,,,,/us/predator-edge.4-flexible-ground-soccer-cleats/GW0968.html,,"Swerve. Control. Power. adidas Predator has all angles covered. Hit the pitch and find your edge in these juniors' flexible ground soccer cleats. On top, the soft synthetic upper has a textured finish to help you master the ball. Underneath, a durable outsole digs in to help you dominate on firm ground, hard ground and artificial grass.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Textured synthetic upper; Flexible ground outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Solar Yellow / Power Blue; Product code: GW0968, Cloud White / Solar Yellow / Power Blue,15,4.5,
25,,,,/us/five-ten-kirigami-climbing-shoes/EE8935.html,,"When long-wearing comfort outweighs the need for a technical, aggressive feel, the Five Ten Kirigami Climbing Shoes set a versatile standard. The neutral fit and rounded toe box work with the medium flex to support all-purpose climbing, providing comfort for beginners and more advanced climber's alike.",Hook-and-loop closure; Synthetic upper; Textile lining; Comfortable gym climbing shoes; Medium-stiff midsole; Stealth® C4 rubber with extended toe coverage; Imported; Product color: Onix / Core Black / Solar Red; Product code: EE8935,,85,4.4,
26,,,,/us/lite-racer-adapt-5.0-shoes/GW7156.html,,"One minute it's the local park. The next, it's a school trip. Kids are on constant adventures, and these adidas running-style shoes are made to keep up with the pace. The soft knit upper slips on easily and features a fun print at the laces and lining. The Cloudfoam EVA unitsole keeps their feet gently supported, no matter how far they travel.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Slip-on with laces; Knit textile upper; Cloudfoam EVA unitsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Royal Blue; Product code: GW7156,,18,4.9,
27,,,,/us/codechaos-22-boa-spikeless-shoes/GX3938.html,,"Step onto the course, step up your style and turn up your game with the adidas CODECHAOS22 golf shoes. Every detail of these spikeless shoes is built with a job to do. From the wrap-around Twist Grip outsole to full-length BOOST, they bring swing-boosting traction and a grounded, energized feel to the course. The BOA® Fit System lets you fine-tune the fit with the turn of a dial. A waterproof and stain-resistant upper keeps feet dry and clean so your focus stays on the game. Tour-level performance has never looked this good.",Regular fit; Micro-adjustable dial-based fit system; INSITE® sockliner; BOOST midsole; Rubber wrapping spikeless outsole with Twist Grip; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Crew Navy / Crystal White; Product code: GX3938, Grey Three / Impact Orange / Pulse Blue,52,4.6,
28,,,,/us/adistar-shoes/GX2954.html,,"The distance running shoe inspired by the idea of perpetual motion and tested over 4,500 km. Adistar combines a soft, lightweight REPETITOR foam platform with REPETITOR +, a firmer foam, to create a dual density midsole. The firmer 15% recycled EVA in the heel protects and helps stabilize any heel strike. Forward propulsion is enhanced by the rocker geometry as well as an overall 6mm drop heel to toe. Strike soft and push forward with a shoe designed to go the distance.",Regular fit; Lace closure; Engineered mesh upper with internal support cage; Women's-specific fit; Rocker geometry; REPETITOR+ midsole; Weight: 11.2 ounces; Midsole drop: 6 mm (heel: 37.5 mm / forefoot: 31.5 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Core Black / Cloud White / Grey Five; Product code: GX2954, Chalk White / Vivid Red / Bold Green,157,4.6,
29,,,,/us/nmd_v3-shoes/GX9805.html,,"Since they dropped in 2015, the adidas NMD shoes have quickly became the stuff of sneaker legends. The combination of technology and style has made them a staple on city streets. This pair for juniors pushes the progressive design even further with a laser-cut upper and transparent details. And it wouldn't be an NMD without BOOST cushioning. The plush midsole responds to each step you take, pushing you forward with energy.",Regular fit; Lace closure; Textile upper; BOOST midsole; Textile lining; Synthetic outsole; Imported; Product color: Grey Two / Grey Three / Grey Four; Product code: GX9805, Focus Olive / Focus Olive / Core Black,,,
30,,,,/us/swift-run-22-shoes/GX9204.html,,"Keep pace with the daily grind. The juniors' adidas Swift Run 22 shoes were designed to keep up with your busy schedule. Neutral colors make them extra versatile. The knit upper and EVA cushioning give your feet all-day comfort.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Textile lining; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Grey Six / Core Black / Grey Five; Product code: GX9204, Grey Six / Core Black / Grey Five,3,5.0,
31,,,,/us/five-ten-freerider-mountain-bike-shoes/FW2835.html,,Often copied. Never duplicated. The adidas Five Ten Freerider Mountain Bike Shoes deliver legendary flat pedal control to support everything you do on your bike. Just the right blend of casual style makes for easy post-ride transitions. Stealth® S1™ rubber and a Dotty tread keep your feet firmly planted on pedals. A mix of leather and mesh adds the durability to keep you riding for seasons to come.,Lace closure; Leather and textile upper; One-piece Molded cupsole; Stealth® S1 Dotty rubber outsole; Imported; Product color: Core Black / Cloud White / Cloud White; Product code: FW2835, Core Black / Cloud White / Cloud White,121,4.6,
32,,,,/us/top-ten-rb-shoes/FZ6022.html,,"These adidas high top shoes got their name from — no surprise — being reserved for the top ten players in basketball way back in the day. Far from the hardwood now, they still pulse with that B-ball DNA that made people first take notice. Easy colors on the soft, full grain leather upper add to the vintage vibes. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Full grain leather upper; Textile lining and sockliner; Rubber midsole and outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cream White / Royal Blue / Royal Blue; Product code: FZ6022, Cloud White / Dark Blue / Night Marine,20,5.0,
33,,,,/us/superstar-shoes/FZ5733.html,,"The adidas Superstar shoes have long been an icon. There's no disputing that one. The legendary rubber-shell-toe shoes are known for many things — like their play in the basketball and hip hop worlds — but one of the things they're most famous for is their ability to evolve. Which is what this version does. The vibe, details and silhouette keep it OG, but the subtle pops of color make them even fresher.",Lace closure; Leather upper; Textile lining and sockliner; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Beam Yellow; Product code: FZ5733, Core Black / Core Black / Core Black,2589,4.7,
34,,,,/us/superstar-360-shoes/GY9215.html,,"Two cultural icons in one place. Lisa Simpson and her beloved pony (for one whole episode) embrace on the colorful upper of these kids' adidas Superstar shoes, surrounded by rainbows and flowers to really emphasize the love. The slip-on design makes them easy to get on and off in the rush of the day, and the soft, one-piece EVA midsole keeps kids comfortable throughout it all. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Slip-on; Two-layer stretch mesh upper; OrthoLite® sockliner; Adifit length-measuring insole; One-piece EVA outsole; The Simpsons™ & © 20th Television; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: GY9215,,,,
35,,,,/us/the-indoor-cycling-shoe/GX1668.html,,"Whether it's spin class at the gym or your smart trainer at home, indoor training demands dedicated shoes that manage the heat and sweat of cycling in place. The adidas Indoor Cycling Shoes are designed around high-intensity efforts. Their breathable, lightweight upper keeps feet cool with enhanced ventilation. A stiff, full-length midsole insert transfers power for efficient pedalling. The hook-and-loop closure locks in your foot and makes for easy on and off. Go ahead and set that PR.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop strap closure; Breathable textile upper with ventilation zones; Lightweight feel; Synthetic lining; Fiberglass-reinforced nylon midsole plate; Three-bolt cleat compatibility; Upper contains a minimum of 50% recycled content; Imported; Product color: Linen Green / Core Black / Beam Yellow; Product code: GX1668, Linen Green / Core Black / Beam Yellow,98,4.3,
36,,,,/us/top-ten-rb-shoes/ID6729.html,,"These juniors' adidas high top shoes got their name from — no surprise — being reserved for the top ten players in basketball way back in the day. Far from the hardwood now, they still pulse with that B-ball DNA that made people first take notice. Easy colors on the soft, full grain leather upper add to the vintage vibes.",Lace closure; Full grain leather upper; Soft feel; Textile lining and sockliner; Rubber midsole and outsole; Imported; Product color: Collegiate Navy / Grey One / Grey One; Product code: ID6729, Core Black / Scarlet / Scarlet,4,5.0,
37,,,,/us/codechaos-22-spikeless-shoes/GX2619.html,,"It's time to turn up your game. Take the lead in these adidas Codechaos 22 golf shoes. With a design that amplifies everything a spikeless shoe can be, they set you up to shave strokes with style. From the stance stability of the wraparound outsole to the swing-boosting traction of Twist Grip and the energized feel of full-length BOOST, they maximize everything you need on the course. Tour-level performance has never looked like this before.",Regular fit; Lace closure; INSITE® sockliner; BOOST midsole; Rubber wrapping spikeless outsole with Twist Grip; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Dark Silver Metallic / Core Black; Product code: GX2619, Bliss / Brown / Light Purple,77,4.7,
38,,,,/us/codechaos-22-limited-edition-spikeless-golf-shoes/GX4118.html,,These adidas golf shoes take spikeless innovation to the next level for optimum performance on the course. The full-length BOOST midsole delivers energy return with every step while an INSITE® sockliner ensures a precise fit for increased balance and stability. The spikeless Adiwear outsole features Twist Grip traction with sidewall wraps for enhanced support. The mesh upper has an added film to provide waterproof protection and stain resistance.,Regular fit; Lace closure; Waterproof film over textile upper; Textile lining; INSITE® sockliner; BOOST midsole; Adiwear outsole with Twist Grip; Upper contains a minimum of 50% recycled content; Imported; Product color: Bliss / Brown / Light Purple; Product code: GX4118, Bliss / Brown / Light Purple,77,4.7,
