,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
10,,,,/us/retropy-e5-shoes/GW6783.html,,,"When the days are long, you need something that knows about going the distance. Which these adidas Retropy E5 Shoes do, since they used the famed '70s Racing 1 shoes as their foundation. Plush BOOST cushioning takes care of all things comfort and makes sure you feel good from morning to night. Really driving in their '70s inspiration, they have stitched nubuck overlays on the premium upper that nods to the shoes' origins.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",, Focus Olive / Core White / Beam Orange,838,4.7
11,,,,/us/nmd_r1-shoes/GX4601.html,,,"In a constantly changing world, be part of the change for good. Join our mission to help end plastic waste by slipping on these adidas NMD_R1 shoes made in part with Parley Ocean Plastic. All the signature staples of the NMDs are there — from the sock-like knit upper to the plush BOOST midsole and iconic heel plugs. You're not just doing good with these sneakers; you're feeling and looking good too.",, Core Black / Core Black / Core Black,2557,4.6
12,,,,/us/ultraboost-5.0-dna-shoes/GX9762.html,,,"Any time you're on your feet is a good time to wear the adidas Ultraboost. These juniors' shoes pack all the performance techs that runners love into a design you'll want to wear outside of gym class. Beyond looks, its superpower is comfort – from the soft feel of the adidas PRIMEKNIT upper to the incredible energy return of BOOST.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",, Cloud White / Cloud White / Beam Pink,12,4.6
13,,,,/us/nizza-platform-shoes/GZ9681.html,,,"From B-ball to skate to your closet. The adidas Nizza shoes have covered a lot of cultural ground since the '70s. And now, we've lifted the classic style on a bold platform sole. Wherever you wear these, you're sure to make an impression with an energetic zebra print.",, Core Black / Cloud White / Cloud White,2891,4.7
14,,,,/us/web-boost-día-de-los-muertos-shoes/GW7274.html,,,"Honor the past while running towards the future. The colorful graphics on these everyday running shoes celebrate Día de los Muertos, when we remember loved ones who are no longer physically with us. Webbing on the tongue offers space to write the name of someone you want to think of as you move through your day. Energy-returning BOOST cushioning delivers all-day comfort, and adidas PRIMEKNIT provides a snug fit that flexes and supports you through every step.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",,,29,3.5
15,,,,/us/swift-run-shoes/FX3746.html,,,"Kids. Do they ever stop moving? Not last time we checked. These kids' adidas Swift Shoes are designed to be super-light, flexible and easy to wear. Because if they're not going to sit still, they should at least be comfy.",,,57,4.6
16,,,,/us/adilette-comfort-slides/GV7085.html,,,"Always be comfortable. These adidas slides keep your feet happy from the pool deck to the locker room to the couch and everywhere in-between. They slip on and off easily and deliver a relaxed fit whether you're wearing socks or going barefoot. A unique footbed design brings big beach vibes to any occasion.

Made with a series of recycled materials, this upper features at least 50% recycled content. These slides represent just one of our solutions to help end plastic waste.",, Signal Orange / Signal Orange / Vivid Berry,4942,4.8
17,,,,/us/swift-run-shoes/BD7962.html,,,"The Swift distills elements from '80s running designs and adds a modern feel. These knit shoes show off welded details and an exotic leopard print. They come with a supportive, sock-like feel and are built for all-day ease with a cushy midsole.",, Raw White / Core Black / Carbon,1365,4.5
18,,,,/us/lite-racer-adapt-5.0-shoes/GW4164.html,,,"Even kids who love lie-ins will be out the door quickly in these adidas trainers. They're super easy to slip on, and they feature a knit textile upper that feels light and comfy. Made with an EVA outsole that is softer and more flexible than rubber, and with Cloudfoam cushioning that supports their feet, these shoes are perfect for running and relaxing too.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Grey Five / Grey Three / Carbon,97,4.8
19,,,,/us/cloudfoam-pure-2.0-shoes/GV8956.html,,,"Streamlined and sporty shoes for the win. These adidas running-style shoes have been designed with comfort in mind. The Cloudfoam midsole and memory foam sockliner combine to wrap the foot in soft cushioning and make every step feel light and springy. Pair them with everything from dresses to jeans to tailored pants. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Core Black / Cloud White / Carbon,1629,4.5
20,,,,/us/nizza-bonega-shoes/GY1553.html,,,You don't have to sacrifice comfort for style — these high top adidas Nizza Bonega shoes combine both. Bold marbled detail on the laces adds a sophisticated touch while the sumptuous memory foam sockliner makes every step soft and comfortable.,, Crystal White / Cloud White / Almost Pink,13,4.8
21,,,,/us/x9000l4-x-thebe-magugu-shoes/HP2119.html,,,"Made for running, and so much more. Created in collaboration with South African luxury brand Thebe Magugu, these shoes sport a color mix that celebrates themes of culture, sisterhood and community. They're built for step-in comfort and responsiveness, with a BOOST midsole for stability and energy return. The adidas PRIMEKNIT upper gives a comfy, foot-hugging fit. Wear them for short runs, wear them all day.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",,,11,4.7
22,,,,/us/adilette-lite-slides/EG8272.html,,,Free your feet. These juniors' Adilette Lite Slides let your toes take in the sun. An extra-soft footbed cushions each step. An adidas Trefoil on top nods back to their sporty origins as a locker room slide for the '70s German soccer team.,, Core Black / Cloud White / Core Black,113,4.8
23,,,,/us/adistar-shoes/GY3446.html,,,"The distance running shoe inspired by the idea of perpetual motion and tested over 4,500 km. Adistar combines a soft, lightweight REPETITOR foam platform with REPETITOR +, a firmer foam, to create a dual density midsole. The firmer 15% recycled EVA in the heel protects and helps stabilize any heel strike. Forward propulsion is enhanced by the rocker geometry as well as an overall 6mm drop heel to toe. Strike soft and push forward with a shoe designed to go the distance.",, Almost Blue / Altered Blue / Almost Pink,370,4.6
24,,,,/us/adizero-rose-1.5-restomod-basketball-shoes/GY6487.html,,,"These Adizero Rose Restomod shoes from adidas Basketball are an ode to Derrick's early career. Classic D-Rose details are enhanced with Restomod upgrades, like a Lightstrike midsole for ultra-lightweight cushioning and a Puremotion outsole for superior grip. The shoes built for one of the fastest players are now lighter than ever.",, Off White / Acid Red / Bright Cyan,9,5.0
25,,,,/us/ultraboost-21-shoes/FY5390.html,,,"Prototype after prototype. Innovation after innovation. Testing after testing. Meet us in the hot pursuit of the pinnacle harmonization of weight, cushioning, and responsiveness. Ultraboost 21. Say hello to incredible energy return.",,,318,4.6
26,,,,/us/edge-lux-shoes/GZ6744.html,,,"Comfortable running shoes make all the difference. That's where these adidas shoes come in. Designed specifically for and by women, they combine flex zone areas under the forefoot and energy-returning Bounce cushioning for a springy step. Structured to adapt to the shape of the foot, they look stylish and keep you streamlined too. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Core Black / Core Black / Iron Metallic,191,4.0
27,,,,/us/multix-shoes/FX5117.html,,,"Casual doesn't have to mean ordinary. Keep your look chill, but change it up with the standout style of these adidas Multix Shoes. A sporty mesh upper keeps your feet comfy as you take on whatever the day holds.",,,629,4.6
28,,,,/us/eq21-run-shoes/GW6728.html,,,"When running is your sport, there's nothing you love more than that daily run. Log miles in ultimate comfort when you lace up in these adidas shoes. A breathable upper keeps feet feeling cool and fresh on warm days. Lightweight cushioning makes each step more enjoyable.",, Cloud White / Core Black / Beam Yellow,1002,4.5
29,,,,/us/terrex-voyager-21-canvas-travel-shoes/GX8688.html,,,"Made for easy packing, these adidas travel sneakers combine the rugged all-terrain outsole of a trail-running shoe with a light, flexible design that lets you stuff them in your duffel when traveling. The canvas upper lends them everyday style that's equally at home on sidewalks and the trail. A soft EVA midsole provides all-day cushioning. Just pull the bungee laces and start exploring.

This product is made with Primegreen, a series of high-performance recycled materials.",,,15,4.4
30,,,,/us/puremotion-se-shoes/GW9792.html,,,"Pared-back style and subtle, sporty details make these trainers a solid alternative to plain white tennis shoes. They're made with Cloudfoam cushioning and a memory foam sockliner for all-around softness that molds to the shape of your foot. A lightweight textile upper feels airy when you take the pace up a notch.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Core Black / Grey One / Bliss Orange,16,4.6
31,,,,/us/ultraboost-dna-5.0-shoes/GV8740.html,,,"The Ultraboost isn't our first performance running shoe to hold appeal in the realm of fashion. It's just one of the most beloved. That's why we made the Ultraboost DNA, a lifestyle trainer built off the bones of its more technical namesake. The simplicity of the design shines a spotlight on the pattern of the adidas PRIMEKNIT. And because comfort's a non-negotiable, run or no run, BOOST offers incredible energy return in every step.",, Core Black / Core Black / Beam Green,3846,4.7
32,,,,/us/forum-low-shoes/GY7058.html,,,"Pay homage to the '80s, when sport style went hard from game day to the everyday. Mellow colors bring the retro vibe to life in these juniors' adidas Forum Low shoes. A coated leather upper and textile lining add extra comfort.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",,,4,4.8
33,,,,/us/the-velosamba-vegan-cycling-shoes/GY5597.html,,,"Roll through the daily commute with the iconic style of the adidas Samba on your feet. Designed with city riding, commuting and indoor cycling in mind, the Velosamba is your incognito bike shoe. It's two-bolt cleat compatible with a full-length reinforced midsole for efficient pedaling that still flexes for comfortable walking. Its vegan upper is coated for water-resistance to help keep your feet dry.",, Wonder Steel / Cloud White / Cloud White,260,4.5
34,,,,/us/nizza-rf-platform-shoes/GX8371.html,,,"Always a step above. These adidas platform shoes give you a little extra height while providing the comfort of your trusty everyday sneakers. A bright metallic textile upper has a distinct color-shifting effect. Grippy tread patterns on the Vulcanized outsole let you make the most of your kicks, no matter where they take you next.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",,,6,5.0
35,,,,/us/forum-bonega-shoes/IF4829.html,,,"A forum is a platform for self-expression. That's the idea that the OG adidas Forum shoes were built on, and since they stepped onto the court back in 1984, that's what they've been about. This version, though no longer about performance, maintains that vibe, and goes ahead with the idea of a platform with an actual platform outsole.",, Cloud White / Royal Blue / Gold Metallic,35,4.6
36,,,,/us/trainer-v-shoes/GW4056.html,,,"These adidas shoes combine a stable fit and an airy feel for comfort as you kick off your daily training. A flexible upper provides a snug fit with just the right amount of stretch, while lightweight cushioning underfoot delivers comfort from the first step of your day to the last.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Carbon / Iron Metallic / Impact Yellow,221,4.6
37,,,,/us/adistar-shoes/GY1687.html,,,"The distance running shoe inspired by the idea of perpetual motion and tested over 4,500 km. Adistar combines a soft, lightweight REPETITOR foam platform with REPETITOR +, a firmer foam, to create a dual density midsole. The firmer 15% recycled EVA in the heel protects and helps stabilize any heel strike. Forward propulsion is enhanced by the rocker geometry as well as an overall 6mm drop heel to toe. Strike soft and push forward with a shoe designed to go the distance.",, Almost Blue / Altered Blue / Almost Pink,369,4.6
38,,,,/us/zx-22-boost-shoes/GX7008.html,,,"Rooted in innovation, these adidas shoes rethink the progressive adidas ZX series, bringing in a degree of simplicity to the line's storied legacy. Suede overlays, reflective accents and molded TPU hardware details stand out on the sleek ripstop upper. The JET BOOST midsole brings energized comfort and stability to your every move.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",, Core Black / Core Black / Semi Impact Orange,16,3.9
39,,,,/us/solarglide-5-shoes/GX5468.html,,,"Whether you're building consistency, upping your distance or training for a personal best, Solarglide 5 are the shoes you leave by the door to support your goals every single day. They're packed with performance technology, from the BOOST midsole to the knit upper and the adidas LEP 2.0. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",, Core Black / Grey Six / Carbon,312,4.5
40,,,,/us/nmd-360-shoes/GY9148.html,,,"Coolest little one at playtime? Undoubtedly yours. In these infants' shoes, they've got adidas style on lock and advanced shoe technology underfoot. The one-piece design slips easily on to squirmy feet, and the EVA cushioning has deep flex grooves that let them play with confidence. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Core Black / Silver Metallic / Cloud White,73,4.7
41,,,,/us/lite-racer-adapt-4.0-shoes/GY1058.html,,,"Active kids need sneakers that can keep up. These kids' adidas shoes are inspired by classic running style, and they slip on and off easily as they run outside, inside and back outside again. A Cloudfoam midsole and a mesh upper elevate the comfort and breathability, so they can get after it all day long.",, Royal Blue / Cloud White / Pulse Blue,458,4.6
42,,,,/us/adilette-slides/280648.html,,,The Adilette debuted in 1970 as a shower slide for the German national football team during the world's biggest match in Mexico before being officially released back in '72. It's been a style mainstay of adidas ever since. These slides stay true to the original look with a contoured footbed and 3-Stripes across the bandage upper.,, Core Black / White / Core Black,5388,4.6
43,,,,/us/adidas-x-marvel-suru365-superhero-adventures-slip-on-shoes/GY9098.html,,,"The only thing cooler than wearing these infants' adidas sneakers is shooting webs from your wrists. Featuring Marvel's Spider-Man, the shoes will be instantly recognizable to little fans of Superhero Adventures. With a big hook-and-loop top strap, they're easy to secure in place. Just like Spidey, they've also got great grip.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",,,10,5.0
44,,,,/us/terrex-snowpitch-cold.rdy-hiking-boots/FV7957.html,,,"Getting out the door rewards in all seasons. Whether you're out on a winter night or taking a crisp mountain walk, these adidas Terrex Snowpitch hiking boots keep feet your warm and moving in cold conditions. Edgy style gives them a modern, everyday feel.",, Core Black / Core Black / Scarlet,233,4.5
45,,,,/us/eastrail-2.0-rain.rdy-hiking-shoes/S24009.html,,,"Find your groove on the trail, and you'll feel like you could walk forever. Even in wet and soggy conditions, these adidas hiking shoes keep feet comfortable and dry with RAIN.RDY that blocks out moisture. The Traxion outsole offers multidirectional grip to keep your footing secure on slick and uneven surfaces. And the best part? There's no break-in period, so you can get right to the fun.",,,58,4.7
46,,,,/us/x-speedportal.2-firm-ground-boots/GW8448.html,,,"Good players create time and space. Great ones leave them both behind. Unlock multidimensional speed in adidas X Speedportal. Sleek and comfortable, these soccer cleats support instant reactions with extra forefoot studs on their firm ground outsole. Part of their soft mesh upper, an adaptive adidas PRIMEKNIT collar and TPU heel lock team up to keep you strapped in for light-speed sprints and physics-defying sidesteps.",, Clear Aqua / Solar Red / Power Blue,72,4.4
47,,,,/us/lite-racer-adapt-5.0-shoes/GW6581.html,,,"Even kids who love lie-ins will be out the door quickly in these adidas trainers. They're super easy to slip on, and they feature a knit textile upper that feels light and comfy. Made with an EVA outsole that is softer and more flexible than rubber, and with Cloudfoam cushioning that supports their feet, these shoes are perfect for running and relaxing too.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Grey Five / Grey Three / Carbon,97,4.8
