,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
10,,,,/us/y-3-slides/HR1940.html,,,"""Y-3 is a strong examination of the blend of sport and style and the tension caused by mixing tradition with all that is modern.""  — Yohji Yamamoto 

Y-3 adds dramatics to a celebrated adidas style with an exaggerated silhouette. The Y-3 Slides have a bulky, statement design crafted with a heavy tumbled leather upper. They offer enhanced cushioning for unparalleled comfort.",Slip-on; Heavy tumbled leather upper; PORON® cushioning; Mesh lining; Rubber outsole; Imported; Product color: Black / Black / Black; Product code: HR1940, Silver Metallic / Brown / Cream White,6,3.3
11,,,,/us/multix-shoes/GV8012.html,,,"Running shoes are known for comfort. Which is why we borrowed from our archival running designs to create an everyday sneaker known for the same thing. As you tackle errands or daily adventures, every step in these adidas shoes feels good.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Mesh and welded upper; Textile lining; EVA midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Blue Rush / Clear Pink; Product code: GV8012, Grey One / Grey Three / Team Real Magenta,513,4.3
12,,,,/us/super-d.o.n.-issue-4-basketball-shoes/GY9795.html,,,"The future of basketball is all about speed, and Donovan Mitchell is as fast as they come. These kids' signature shoes from Mitchell and adidas Basketball are built specifically to elevate the movements of one of the game's fastest, most dynamic scorers. Ultralight Lightstrike teams up with a LIGHTLOCK upper for a snug fit and an explosive propulsion system that won't slow down your superstar in the making. A unique rubber outsole is designed to generate traction where they need it most for total support on every cut and head fake. Mitchell's Spida logo and signature graphics provide the finishing touches.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; LIGHTLOCK upper; Lightstrike cushioning; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Red / Core Black / Red; Product code: GY9795, Dash Grey / Bliss Lilac / Grey Two,,
13,,,,/us/dropset-trainer-shoes/GW3904.html,,,"Tackle your strength training and gym workouts without hesitation. These adidas shoes help you level up your game. A low midsole drop gives you a feeling of ground contact to encourage proper form and increase your confidence in your movements. Two different types of EVA cushioning give you stability on your heels and comfort on the front of your foot.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.","Regular fit; Lace closure; Textile upper with padded collar; Durable, stable feel; Textile lining; Dual-density midsole with softer forefoot and stiffer heel; Rubber outsole; Imported; Product color: Dash Grey / Grey Six / Core Black; Product code: GW3904", Shadow Green / Magic Grey / Cloud White,240,4.6
14,,,,/us/swift-run-22-shoes/GW8179.html,,,"Remember the first pair of sneakers you fell in love with? Relive the memory every day in these juniors' adidas Swift Run 22 Shoes. Rooted in running but designed for the daily grind, they keep you comfortable with a supportive knit mesh upper and a cushioned EVA midsole. Oh, and they look good too. Win win. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Lace closure; Knit mesh upper; Hugs the foot; EVA midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Grey One; Product code: GW8179, Core Black / Grey Five / Cloud White,150,4.3
15,,,,/us/terrex-agravic-flow-primegreen-trail-running-shoes/GY7670.html,,,"When you're adventuring with your little wild child, versatility is key. These kids' adidas trail running shoes transition from backyard to trail with ease, thanks to lightweight cushioning and grippy traction underfoot. Head out the door and let little feet find a smooth groove over rocks, dirt and uneven sidewalks alike. Their hook-and-loop strap keeps laces tucked away and secure. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content.",Regular fit; Comfort closure straps for easy on and off; Breathable engineered mesh upper; Lightweight EVA midsole; Abrasion-resistant weldings; Traxion rubber outsole; Primegreen; Imported; Product color: Wonder Mauve / Turbo / Magic Mauve; Product code: GY7670,,57,4.8
16,,,,/us/superstar-shoes/GV8903.html,,,"They love that magical feeling of seeing a bright rainbow after a storm. So why not help them bring that magic into every step? This whimsical spin on the classic adidas Superstar shoes inspires kids to live colorfully. Faded iridescent underlays provide a playful pattern that catches the eye. A snug fit with an OrthoLite® sockliner ensures that comfort isn't sacrificed for style. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop straps; Synthetic leather upper; OrthoLite® sockliner; Adifit length-measuring insole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: GV8903,,1,3.0
17,,,,/us/campus-adv-shoes/GY6914.html,,,"In an era of innovation, street skaters in the '90s chose the adidas Campus to usher in a clean, concise approach to skating. The adidas Skateboarding Campus ADV builds off the iconic silhouette and ups the ante for modern times. Building off the classic Campus silhouette, the Campus ADV offers a premium suede upper, double-layered toe with Adituff reinforcement, Bounce midsole, Adiprene sockliner and grippy Geoflex outsole. The result is throwback style packed with adidas technology for skateboarding's next chapter.",Regular fit; Lace closure; Suede upper; Abrasion-resistant Adituff toe; Textile lining; Bounce midsole; Geoflex outsole; Imported; Product color: Mesa / Mesa / Blue Bird; Product code: GY6914, Core Black / Cloud White / Core Black,30,4.5
18,,,,/us/nmd_r1-v2-shoes/GW4709.html,,,"Head into the future with confidence. Not to mention style. Inspired by running silhouettes from the '80s archive, NMD was born in 2015 to merge sleek style with modern technologies and comfort. These juniors' adidas NMD_R1 V2 shoes keep your feet cushioned with a responsive BOOST midsole. Chic transparent overlays add a cyberpunk vibe. The future is yours. Go and get it.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; Textile upper; Snug feel; BOOST midsole; Textile lining; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Glory Mint / Cloud White; Product code: GW4709, Focus Olive / Core Black / Cloud White,729,4.6
19,,,,/us/terrex-two-ultra-trail-running-shoes/GY9339.html,,,"If long off-road runs are your thing, the Terrex Two Ultra Trail Running Shoes are for you. BOOST fuels every step with fresh energy and adapts to rocky, uneven ground for long-distance cushioning. The sock-like fit of the adidas PRIMEKNIT upper offers foot-hugging support with breathability and stretch that extends your range with comfort on the trail. Add the Continental™ Rubber, and these trail running shoes have the all-conditions grip and off-road credentials to extend your range in any terrain.",Lace closure; adidas PRIMEKNIT upper; Textile lining; BOOST midsole; Molded sockliner; Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Grey Six; Product code: GY9339, Wonder Steel / Magic Grey Met / Impact Orange,149,4.5
20,,,,/us/the-simpsons-marge-superstar-shoes/GZ1773.html,,,"Marge Simpson's most identifiable feature is even more undeniable on these kids' adidas Superstar shoes. The bold blue spreads across the entire textile upper, emphasized even more with the adidas Superstar shoes' signature details like the iconic rubber shell toe and heel tab done in contrast white.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Textile lining; Rubber outsole; The Simpsons™ & © 20th Television; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Cloud White; Product code: GZ1773,,,
21,,,,/us/terrex-free-hiker-2-bca-hiking-shoes/GZ0688.html,,,"The adidas Breast Cancer Awareness Collection is a limited edition product range featuring the Five Ten Freerider, Terrex Agravic, Terrex Free Hiker and adidas UltraBoost, accompanied by an exclusive apparel collection.
The collection brings together pink color detailing with graphic illustrations from athlete Veronique Sandler that unites the mountains, bikes and the great outdoors together in this playful yet powerful collection.",Regular fit; Lace closure; Abrasion-resistant mesh upper with molded toe cap and external heel clip; adidas PRIMEKNIT collar; EVA stabilization frame; BOOST midsole; Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Bliss Lilac / Beam Orange / Pulse Magenta; Product code: GZ0688, Bliss Lilac / Beam Orange / Pulse Magenta,2,5.0
22,,,,/us/nmd_v3-shoes/GY4189.html,,,"The innovations in these adidas shoes were designed to help athletes up their game — to run faster, feel better and perform their best. So now that they're in your day-to-day shoes, you can up your game too. Tactical technology like BOOST cushioning and a foot-hugging knit upper help you roam farther, explore more and feel great wherever your feet take you. Oh, and did we mention the sleek, always-sharp style? So much winning.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Mesh upper with synthetic suede overlays; Hugs the foot; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Cloud White / Aluminium; Product code: GY4189, Purple / Purple / Grey Two,59,4.0
23,,,,/us/ozelia-shoes/GY2503.html,,,"When you're out in the city, it's easy to get lost in the sea of people. Set yourself apart from the crowd with these adidas OZELIA shoes. They're based on '90s runners and then transformed to look like the future with fluid, futuristic weldings. And when your days move fast, plush Adiprene cushioning helps you keep the pace.",Snug fit; Lace closure; Textile and welded upper; Textile lining; Adiprene cushioning; Rubber outsole; Imported; Product color: Shadow Green / Green Oxide / Aluminium; Product code: GY2503, Core Black / Collegiate Gold / Pulse Blue,2019,4.7
24,,,,/us/disney-superstar-360-x-shoes/GY9220.html,,,"On these kids' adidas Superstar 360 Shoes, Disney's Mickey Mouse and Pluto come along for any adventure. The lightweight, flexible outsole and double-layered mesh upper provide stretch and breathability while pull tabs on the tongue and heel make it easy to slip the sneakers on and off easily.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Slip-on; Two-layer stretch mesh upper; OrthoLite® sockliner; Adifit length-measuring insole; EVA outsole with deep flex grooves; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Altered Blue / Cloud White / Core Black; Product code: GY9220,,2,3.5
25,,,,/us/x-speedportal-messi.3-firm-ground-soccer-cleats/GW8390.html,,,"Good players create time and space. Great ones leave them both behind. Unlock multidimensional speed in adidas X Speedportal. Additional forefoot studs on the lightweight outsole of these adidas soccer cleats ensure rapid reactions on firm ground. Up top, the soft, coated textile upper includes a supportive flat-knit collar and rigid TPU external heel lock to keep you strapped in for every cut and sprint. Bold graphics highlight Lionel Messi's lifelong love affair with the ball.",Regular fit; Lace closure; Coated textile upper; External heel lock; Textile lining; Firm ground outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Solar Red; Product code: GW8390,,24,4.1
26,,,,/us/adilette-comfort-slides/CG3425.html,,,Slip into these men's slides for easy-to-wear comfort. A contoured footbed features Cloudfoam Plus for a super-soft cushioned feel. The bandage-style upper features an adidas Badge of Sport that shows your brand love.,Single-bandage synthetic upper with adidas Badge of Sport; Textile lining for comfort; Cloudfoam Plus footbed helps recharge your energy with pillow-soft cushioning; Contoured footbed; EVA outsole for lightweight comfort; Main materials: Synthetic upper / Textile lining / Synthetic outsole; Imported; Product color: Core Black / Core Black / Cloud White; Product code: CG3425, Core Black / Core White / Grey Six,9740,4.7
27,,,,/us/superstar-shoes/FX7484.html,,,Go ahead. Put on your gold hoops and your fanciest jumpsuit. Tonight you're gonna sparkle. adidas Superstar Shoes have been a symbol of self expression for over 50 years. This pair carries on the tradition with golden details that are anything but dull. So lace up in glitzy glam and let your true self shine.,Narrow fit; Lace closure; Leather upper; Molded sockliner; Shell-toe shoes; Rubber cupsole; Imported; Product color: Cloud White / Copper Metallic / Core Black; Product code: FX7484, Cloud White / Ice Mint / Cloud White,10526,4.7
28,,,,/us/ozelia-shoes/GX4345.html,,,"Look fast. Feel good. Based on '90s-era runners, these adidas shoes bring the comfort with Adiprene cushioning. But don't let the loud, experimental style fool you. They pair just as well with Saturday-morning coffee as they do with a night out dancing.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile and welded upper; Hugs the foot; Textile lining; Adiprene cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Wonder Steel / Cloud White; Product code: GX4345, Core Black / Collegiate Gold / Pulse Blue,2019,4.7
29,,,,/us/swift-run-22-shoes/GX9208.html,,,"Remember the first pair of sneakers you fell in love with? Relive the memory every day in these juniors' adidas Swift Run 22 Shoes. Rooted in running but designed for the daily grind, they keep you comfortable with a supportive knit mesh upper and a cushioned EVA midsole. Oh, and they look good too. Win win. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Lace closure; Knit mesh upper; Hugs the foot; EVA midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Semi Pulse Lilac / Core Black; Product code: GX9208, Core Black / Grey Five / Cloud White,150,4.3
30,,,,/us/retropy-f2-shoes/GX9236.html,,,"Past, meet present. '80s inspiration pulses through these adidas Retropy F2 Shoes, bringing a little retro nostalgia to kids' feet They take their cues from archival running styles, which means they know a thing or two about comfort. No matter what that looks like for your kid, they're set up for success with a lightweight EVA cushioning and a durable textile upper with suede and mesh overlays.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Textile upper with stitched suede and mesh overlays; OrthoLite® sockliner; Adifit length-measuring insole; One-piece EVA outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Wonder Red / Team Shock Pink / Cloud White; Product code: GX9236, Team Mid Grey / Blue Rush / Cloud White,1,5.0
31,,,,/us/sl20.3-shoes/GY8400.html,,,"Your run is a sum of all the challenges you've overcome and all the goals you're chasing. Strive for progress every time you lace into these adidas running shoes. The upper is zoned for flex and support to give a secure feel through speed work and endurance training. Snappy Lightstrike cushioning helps you push the pace.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Lightstrike cushioning; Textile lining; Midsole drop: 8 mm (heel: 27 mm / forefoot: 19 mm); Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Ecru Tint / Zero Metalic / Solar Green; Product code: GY8400, Pulse Lilac / Bliss Orange / Beam Orange,17,4.5
32,,,,/us/hyperturf-shoes/GX2022.html,,,"You don't need to travel far to find adventure. Just step outside your front door and get lost in the excitement of the city. On your feet, you'll want these adidas Hyperturf shoes. They're designed in the rugged style of outdoor footwear, with a durable upper mixing suede, nubuck and ripstop fabrics. Under your feet there's shock-absorbing Adiprene+ cushioning and FORMOTION to ensure comfort. Now it's time to wander.","Regular fit; Speed lacing closure; Ripstop, nubuck, suede and mesh upper; Textile lining; Adiprene+ cushioning; Rubber outsole; Imported; Product color: Core Black / Silver Metallic / Trace Grey; Product code: GX2022", Grey Five / Grey One / Beam Orange,,
33,,,,/us/stan-smith-80s-shoes/FZ5597.html,,,"An homage to the early days of a legend, these shoes reflect the original proportions and materials of the '80s adidas Stan Smith sneakers. They're crafted with a rich leather upper and refined through details and shaping. And, of course, they come in the classic Stan Smith colorway and are finished with an illustration of Stan's face on the tongue label.",Regular fit; Lace closure; Leather upper; Leather lining; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Green; Product code: FZ5597,,,
34,,,,/us/five-ten-hiangle-pro-competition-climbing-shoes/FV4744.html,,,"The Hiangle Pro takes on the classic shape of the original Hiangle with the addition of a seamless outsole wrapping around the toes, allowing for maximum rubber contact when tackling the most challenging boulder problems.",Snug fit; Hook-and-loop strap; Microfiber suede synthetic upper; Unlined; Aggressive climbing shoes; Extended toe rand; High-friction grip Stealth® C4 rubber outsole; Imported; Product color: Core Black / Cloud White / Signal Green; Product code: FV4744,,20,4.3
35,,,,/us/adidas-x-lego-sport-pro-shoes/GW3973.html,,,"Sport and LEGO® toys — two activities that can keep you hooked for hours. And they come together perfectly in these juniors' adidas running shoes. While they have a lightweight textile upper, the outsole is fully LEGO® brick-inspired. So kick them up, and let everyone see the iconic bricks.

Made with a series of recycled materials, this upper features at least 50% recycled content.",Regular fit; Lace closure; Textile upper; Textile lining; Rubber outsole; LEGO® Torsion bar; Upper contains a minimum of 50% recycled content; Imported; Product color: Grey Three / Shock Blue / Grey Six; Product code: GW3973, Grey Three / Shock Blue / Grey Six,,
36,,,,/us/znsored-hi-shoes/GZ2292.html,,,"Box-fresh or broken in. These adidas skate-style shoes look good either way. Resting on a durable rubber outsole, the mid-cut upper is crafted from canvas and suede. A padded collar combines with LIGHTMOTION+ cushioning to keep your feet wrapped in comfort. Simply team them with crop or tapered pants.

Our cotton products support more sustainable cotton farming.",Regular fit; Lace closure; Canvas upper; LIGHTMOTION+ cushioning; Textile lining; Rubber outsole; Supports the Better Cotton Initiative; Imported; Product color: Core Black / Core Black / Core Black; Product code: GZ2292, Crystal White / Cloud White / Cloud White,40,4.9
37,,,,/us/disney-aladdin-genie-stan-smith-shoes/HP5579.html,,,"For over 50 years, the adidas Stan Smith sneaker has solidified its place as a style icon. Now the classic silhouette gets a magical update with these shoes inspired by Genie, from Disney's ""Aladdin."" Make a statement with a bright blue backdrop that will add a pop to any outfit. The synthetic leather upper has a heat-reactive heel patch — when it warms up, a different graphic appears. The heel patches are a reminder that ""It's not easy being green,"" so it's important to do our best for the planet.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; Synthetic leather lining; Heat-reactive heel tab; Rubber outsole; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Pantone / Cloud White / Core Black; Product code: HP5579, Pantone / Cloud White / Core Black,13045,4.7
38,,,,/us/d.o.n.-issue-4-miles-morales-basketball-shoes/HR1627.html,,,"The future of basketball is all about speed, and Donovan Mitchell is as fast as they come. These kids' signature shoes from Mitchell and adidas Basketball are built specifically to elevate the on-court movements of one of the game's fastest, most dynamic scorers. Ultralight Lightstrike teams up with a LIGHTLOCK upper for a snug fit and an explosive propulsion system that won't slow down you superstar in the making. A collaboration with Marvel, they feature graphics inspired by ""Spider-Man: Across the Spider-Verse. A totally unique rubber outsole is designed to generate traction where they need it most, so they'll have total support on every head fake and cut. Mitchell's Spida logo and signature graphics provide the finishing touch.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; LIGHTLOCK upper; Lightweight, cushioned feel; Textile lining; Lightstrike cushioning; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Vivid Red / Core Black; Product code: HR1627",,,
39,,,,/us/tour360-22-golf-shoes/GV7244.html,,,"Take your performance to the next level in these adidas golf shoes. They're made with a BOOST midsole for energy return and enhanced comfort. The 360Wrap design locks in and supports your feet through 18 holes and beyond. An INSITE® sockliner offers cushioning for optimal fit and balance, and the SPIKEMORE traction outsole provides solid grip throughout your entire round.",Ergonomic fit; Leather upper with padded collar; 360Wrap support; INSITE® sockliner; Dual stack BOOST midsole; SPIKEMORE traction and six-spike TPU outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Blue Rush; Product code: GV7244, Cloud White / Core Black / Blue Rush,183,4.1
40,,,,/us/superstar-shoes/HP3252.html,,,"The legacy of the adidas Superstar shoes has spanned more than 50 years. And it continues to grow. When you lace into these rubber-shell-toe sneakers, you become part of the history — a story that started on the hardwood and evolved into many chapters across different corners of our cultural landscape. This look is pretty much the same as the OG, just with a patterned tongue and some gold metallic pops.",Lace closure; Leather upper; Textile lining and sockliner; Rubber outsole; Imported; Product color: Cloud White / Core Black / Gold Metallic; Product code: HP3252, Core Black / Core Black / Core Black,2593,4.7
41,,,,/us/adidas-by-stella-mccartney-eulampis-boots/HR1539.html,,,"For snowy commutes or quiet backcountry trails, these adidas by Stella McCartney boots are what you'll want to lace on. For many reasons. One is because they're insulated, which means that the cold isn't something you have to worry about. Another reason is that with the cold, often comes the elements — something these shoes protect against with a water-resistant upper. Then there's the fact that they just look good, with a high-cut, bulky build that makes an impression no matter the time or place.

To reduce our reliance on virgin materials, we make sure that our vegan alternatives also contain a minimum of 25% recycled content.",Regular fit; Lace closure; Water-resistant textile upper; Insulating COLD.RDY; Insulated lining and tongue; Rubber outsole; adidas by Stella McCartney logo; Vegan alternative: At least 25% recycled content; Imported; Product color: Mystery Blue / Core Black / Semi Impact Orange; Product code: HR1539, Camel / Core Black / Shock Yellow,10,4.2
