,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
10,,,,/us/adizero-avanti-tyo-shoes/GY8418.html,,,"Like hitting fast-forward. The adidas Adizero Avanti shoes reduce fatigue, so you finish 5K and 10K races with a kick. We took two top technologies from our road racers and retooled them for the track. A layer of Lightstrike Pro above the spike plate offers maximum cushioning while ENERGYRODS provide a snappy, propulsive ride with high traction.",Regular fit; Lace closure; Textile upper; ENERGYRODS limit energy loss; Lightstrike Pro cushioning; Weight 6 ounces (size 9); Midsole drop: 8 mm (heel: 27 mm / forefoot: 19 mm); Synthetic outsole with spike plate; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Beam Yellow / Solar Green; Product code: GY8418, Dash Grey / Solar Orange / Beam Orange,9,5.0
11,,,,/us/hello-kitty-superstar-360-shoes/GY9211.html,,,"Two icons come together with these adidas Superstar shoes. Technically three icons, if you count the one who is lacing into them. This toddlers' version of the iconic rubber-shell-toe shoes brings in some (OK, a lot of) Hello Kitty inspiration for a celebration of friendship. Pops of red and Hello Kitty's face throughout create a fun, playful look — all a reminder of the importance of our friendships and the lessons and values that Hello Kitty shares.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.","Regular fit; Slip-on; Two-layer mesh upper; Stretchy and snug; OrthoLite® sockliner and Adifit length-measuring insole; One-piece EVA outsole with deep flex grooves; ©2022 SANRIO CO., TLD.; Upper contains a minimum of 50% recycled content; Imported; Product color: Vivid Red / Cloud White / Core Black; Product code: GY9211", Vivid Red / Cloud White / Core Black,2,4.5
12,,,,/us/copa-sense.3-turf-soccer-shoes/GZ1379.html,,,"Love your teammates. Respect your rivals. Above all, make the ball your friend. Feel the game in these juniors' adidas Copa Sense turf shoes. Comfortable and foot-hugging, their soft synthetic upper ensures the ball stays under your influence. The lug rubber outsole keeps you a class apart on artificial turf courts.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Soft synthetic upper; Rubber outsole for artificial turf; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Bright Cyan / Team Solar Yellow; Product code: GZ1379, Team Solar Yellow / Core Black / Solar Red,24,4.8
13,,,,/us/adidas-by-stella-mccartney-ultraboost-22-shoes/GY4408.html,,,"Why do you run? We run to clear our heads, to reconnect, to release. Whatever your reason is, these adidas by Stella McCartney Ultraboost 22 Shoes help you stay in that flow without distractions. The Linear Energy Push system brings a 15% increase in forefoot bending stiffness to create a more responsive stride. Pairing that with plush Boost cushioning means every step is supported with incredible energy return and unparalleled comfort. Which is essential when you're putting in those miles. 

To reduce our reliance on virgin materials, we make sure that our vegan alternatives also contain a minimum of 25% recycled content.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Linear Energy Push system; BOOST midsole; Bio-based cage; adidas by Stella McCartney logo; Rubber outsole; Vegan alternative: At least 25% recycled content; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: GY4408,,1,5.0
14,,,,/us/terrex-agravic-ultra-bca-trail-running-shoes/GZ1918.html,,,"The adidas Breast Cancer Awareness Collection is a limited edition product range featuring the Five Ten Freerider, Terrex Agravic, Terrex Free Hiker and adidas UltraBoost, accompanied by an exclusive apparel collection.
The collection brings together pink color detailing with graphic illustrations from athlete Veronique Sandler that unites the mountains, bikes and the great outdoors together in this playful yet powerful collection.",Regular fit; Lace closure; Open mesh upper with synthetic overlays; Lightstrike cushioning and molded sockliner; Stabilizes midsole; Pebax® midsole plate; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Bliss Lilac / Beam Orange / Pulse Magenta; Product code: GZ1918, Bliss Lilac / Beam Orange / Pulse Magenta,28,4.3
15,,,,/us/eq21-run-shoes/GY2194.html,,,"When running is your sport, there's nothing you love more than that daily run. Log miles in ultimate comfort when you lace up in these adidas shoes. A breathable upper keeps feet feeling cool and fresh on warm days. Lightweight cushioning makes each step more enjoyable.",Regular fit; Lace closure; Engineered mesh upper; Padded collar; TPU quarter and heel stabilizers; Bounce midsole; Weight: 584 g (size UK 8.5); Midsole drop: 10.5 mm; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Carbon / Off White / Royal Blue; Product code: GY2194, Cloud White / Core Black / Beam Yellow,1002,4.5
16,,,,/us/pureboost-22-shoes/GW0906.html,,,"You don't have to run far to feel the benefits of training. Slip on these adidas shoes and you're only a few miles away from a good mood. They're designed for short runs, with a BOOST midsole that offers incredible energy return with every step. The Stretchweb outsole flexes naturally for an energized ride, and Continental™ Rubber gives you superior traction.",Regular fit; Lace closure; Textile upper; BOOST midsole; Textile lining; Midsole drop: 10 mm (heel: 20 mm / forefoot: 10 mm); Stretchweb outsole with Continental™ Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Silver Metallic / Core Black; Product code: GW0906, Cloud White / Silver Metallic / Core Black,41,4.7
17,,,,/us/4dfwd-2-shoes/GX9258.html,,,"adidas 4DFWD 2 redefines forward motion combining the unique, groundbreaking innovation of a 3D printed midsole with a new upper construction and a Continental outsole for extra grip. With every stride, the adidas 4DFWD 2 midsole compresses forward, reducing braking forces and transforming the impact energy into forward motion. The result is a smooth ride with less stop-and-go pounding on pavement. The Continental outsole grippy rubber outsole provides traction on wet and dry surfaces to keep you going in all conditions, and the adidas PRIMEKNIT+ upper wraps the foot with a new fit that enhances movement.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.","Lace closure; Combination of adidas PRIMEKNIT+ and engineered mesh; Sock-like fit; 3D-printed 4DFWD midsole; Textile lining
Weight: 345 g; Midsole drop: 11 mm
(heel: 32 mm / forefoot: 21 mm); Continental™ Rubber outsole; Imported; Product color: Cloud White / Core Black / Impact Orange; Product code: GX9258", Cloud White / Core Black / Cloud White,43,4.8
18,,,,/us/adilette-slides/GX9483.html,,,"There is simply no wrong way (or place) to wear the adidas Adilette slides. That's the beauty of them. They're the epitome of comfort, which is why we don't just suggest starting the day in them, we highly recommended ending the night in them too. Especially with the graphic pops on the synthetic upper, which add a colorful, carefree edge to any look — dressed up or played down.",Slip-on; Synthetic upper; Textile lining; Cork footbed; Rubber outsole; Imported; Product color: Bliss Lilac / Cloud White / Gum; Product code: GX9483, Beam Orange / Cloud White / Gum,34,4.3
19,,,,/us/nmd_v3-shoes/GY4264.html,,,"Go ahead and check all the boxes with these juniors' adidas NMD_V3 Shoes. Breathable. Comfortable. Made with recycled materials. That's a yes to all three. Plus there's the style, like the perforated details, which is also where that breathability comes in. Playing with transparency, the 3-Stripes layer over the perforations, giving a glimpse at them underneath the monochrome sign-off.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; Textile upper; Textile lining; BOOST midsole; Synthetic outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Cloud White / Beam Green; Product code: GY4264, Royal Blue / Royal Blue / Grey One,3,5.0
20,,,,/us/forum-mid-shoes/GY9237.html,,,"Shoes are a statement, every day and forever. Make yours stand out with this juniors' adidas pair that rocks a colorful lace jewel and metal Trefoil pins on the sides. The OrthoLite® sockliner adds cushy comfort. Top it off with a mid top profile that looks sharp and helps protect your ankles. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure with adjustable hook-and-loop strap; Synthetic upper; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Solar Red / Pulse Blue; Product code: GY9237,,,
21,,,,/us/adizero-adios-7-shoes/GX6649.html,,,"Chase your next PR in these adidas Adizero running shoes. The breathable mesh upper rides on a mix of superlight Lightstrike and resilient Lightstrike Pro. The hybrid makes these shoes fast enough for race day while being able to stand up to everyday training. TORSIONRODS add a soft stiffness that increases force transfer in each stride. The result? A pair of running shoes that help you run faster (and longer) than ever before, all while feeling fresh on your feet.",Regular fit; Lace closure; Lightweight mesh upper; Flexible feel with support in key areas; TORSIONRODS increase force transfer; Lightstrike cushioning; Midsole drop: 8 mm (heel: 27 mm / forefoot: 19 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Bliss Orange / Wonder Steel / Beam Orange; Product code: GX6649, Grey Three / Zero Metalic / Grey Five,14,4.4
22,,,,/us/forum-low-shoes/GY9106.html,,,"They're at the age when everything is fascinating. So toddlers will delight in the shiny details of these adidas Forum shoes. The iconic Forum style gets a fun and playful update with shiny sequins on the 3-Stripes.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces with adjustable hook-and-loop strap; Synthetic upper; OrthoLite® sockliner; Adifit length-measuring insole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Pulse Magenta; Product code: GY9106,,,
23,,,,/us/4dfwd-pulse-2-shoes/GX9281.html,,,"Run smooth with these adidas shoes, created using state-of-the-art 3D printing technology, with incredible smoothness, guiding your strides for a more fluid run. The 4DFWD heel is angled to increase impact absorption. Working together with the EVA midsole, this unique design translates into a smooth heel transition at the moment of touchdown while the 3 layered upper is engineered for seamless stretchable support for lateral and linear movements. AEROREADY manages moisture to keep feet feeling dry and comfortable. A rubber outsole provides superb traction for a confident stride. Made in part with recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Engineered mesh upper; Textile lining; 3D-printed 4DFWD midsole; Midsole angled for a smooth run; Weight: 334 g (size UK 8.5); Midsole drop: 11 mm (heel: 23 mm / forefoot: 12 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Solar Orange / Beam Orange; Product code: GX9281, Core Black / Solar Orange / Beam Orange,18,4.8
24,,,,/us/the-parley-road-shoe-boa/GW6266.html,,,"Open up new possibilities with adidas road cycling shoes – part of the head-to-toe adidas x Parley road collection. adidas' first road shoe made in part with Parley Ocean Plastic proudly wears its commitment to the oceans with a Parley logo on both tongue and sock liner. It's also adidas' first road shoe made with BOA® Fit System for a close, micro-adjustable fit designed for fine-tuning on and off the bike, and easy removal after long rides. Pairing innovation with performance, a fiberglass-reinforced plate transfers power from every pedal stroke into distance. A breathable PRIMEKNIT sock conforms to feet for added support and all-day comfort, with reflective 3-Stripes as standard.","Regular fit; Micro-adjustable dial-based BOA® Fit System; Ripstop upper with adidas PRIMEKNIT textile collar; Synthetic lining; Stiff nylon and glass fiber composite plate; Three pre-drilled holes compatible with 3-bolt cleat and pedal systems, specifically for road riding; Synthetic outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Core Black / Carbon / Core Black; Product code: GW6266", Core Black / Carbon / Core Black,35,4.7
25,,,,/us/znsara-boost-lifestyle-adult-shoe/GZ4926.html,,,"In a crowded galaxy of sneakers, these adidas shoes give you the best of all worlds. Heritage meets high fashion in the bold details, which are inspired by old-school sneakers. On the inside, the cushioned BOOST cookie in the heal combines with LIGHTMOTION for springiness to give you day-long comfort. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; BOOST in heel; LIGHTMOTION cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Bliss Orange; Product code: GZ4926, Core Black / Silver Metallic / Carbon,1,4.0
26,,,,/us/superstar-shoes/GZ9679.html,,,"There are many things you can say about the adidas Superstar Shoes. One of those things is that there's absolutely no shortage of flair. This version proves that, with the all-white build contrasted against a bold pop of zebra print on the midsole that extends up to the iconic rubber shell toe. The rest of the details remain, of course — from the serrated 3-Stripes to the heel tab to the ""SUPERSTAR"" sign-off on the side.",Regular fit; Lace closure; Leather upper; Leather lining; Rubber outsole; Imported; Product color: Cloud White / Bliss Lilac / Core Black; Product code: GZ9679, Cloud White / Ice Mint / Cloud White,10526,4.7
27,,,,/us/forum-mid-thebe-magugu-shoes/GY9556.html,,,"A collaboration with South African fashion brand Thebe Magugu, these adidas Forum shoes spread a message of unity. You'll find inspiration from the bird-of-paradise print on this iconic basketball silhouette — a representation and celebration of unbridled joy and hope.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure with hook-and-loop ankle strap; Synthetic upper; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Off White / Power Red; Product code: GY9556,,1,5.0
28,,,,/us/super-dame-8-basketball-shoes/HR1613.html,,,"A superhero both on and off the hardwood, Damian Lillard has a lot in common with Mr. Incredible. The leader of his family of supers, Mr. Incredible knows that hard work is what will inspire the next generation. Featuring graphics from Disney Pixar's ""The Incredibles,"" these juniors' signature shoes from Damian Lillard and adidas Basketball are all about putting in the work. They feature a Bounce Pro midsole and a unique outsole that's built for elevated traction, so when Dame is doing everything on the floor, he has all the support he needs.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Synthetic upper; Textile lining; Bounce Pro midsole; Rubber outsole; ©Disney; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Red / Team Yellow / Impact Orange; Product code: HR1613,,,
29,,,,/us/exhibit-b-candace-parker-mid-basketball-shoes/GZ2377.html,,,"Basketball has evolved into a hybrid, position-less game. Gone are the days of a designated ball-handler or a post-up player — today's stars can do it all. These adidas basketball shoes keep that intent in mind, giving you the freedom of super-lightweight Lightstrike cushioning and the lockdown needed to cut and change directions at high speed.

The Candace Parker Collection from adidas Basketball highlights the other-worldly work ethic of ""Ace."" The color scheme on the midsole and signature graphics on the heel webbing serve as a reminder that if you want to dominate the hardwood like Candace you have to put the work in from sunrise to sunset.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Textile upper; Textile lining; Lightstrike cushioning; Sculpted midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Tech Purple / Grey One / Magic Lilac; Product code: GZ2377, Carbon / Cloud White / Core Black,5,4.8
30,,,,/us/seattle-sounders-ultraboost-dna-x-copa-shoes/HQ5900.html,,,"Celebrate your favorite major league club every time you lace up. The Ultraboost x Copa collaboration brings a classic soccer shoe look to comfortable, everyday running shoes. The responsive midsole fuses hundreds of adidas BOOST capsules for incredible energy return to power your daily adventures.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; BOOST midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Blue Rush / Team Rave Green / Cloud White; Product code: HQ5900, Core Black / Team Victory Red / Cloud White,21,4.8
31,,,,/us/copa-sense.1-firm-ground-soccer-cleats/GZ1393.html,,,"When you step onto the pitch, don't just play the game. Feel it. Get closer to the ball in these adidas Copa Sense firm ground soccer cleats. Made for juniors, they have a soft, seamless leather forefoot that ensures every touch is as smooth as silk. Foam heel pads and an OrthoLite® sockliner remove distractions so you can tune into every match.",Regular fit; Lace closure; Soft and durable leather upper; Textile lining; OrthoLite® sockliner; Foam heel pads; Firm ground outsole; Imported; Product color: Core Black / Bright Cyan / Team Solar Yellow; Product code: GZ1393,,19,4.9
32,,,,/us/ultraboost-dna-x-copa-world-cup-shoes/GW7271.html,,,"Celebrate one of the greatest sporting events on earth when you lace up in the Ultraboost x Copa World Cup shoes. They bring the iconic look of our classic soccer boots to everyday kicks. adidas BOOST delivers instant comfort and incredible energy return with each step to keep you going strong all day.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Leather upper; BOOST midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Collegiate Navy / Bright Yellow / Team Power Red 2; Product code: GW7271, Light Blue / Core Black / Cloud White,7,5.0
33,,,,/us/tour360-22-boa-golf-shoes/GY5338.html,,,"Take your performance to the next level in these adidas golf shoes. They feature a BOOST midsole that returns energy with every step. The 360Wrap design locks in and supports your feet through 18 holes and beyond. The BOA® Fit System lets you micro-adjust the fit, and the SPIKEMORE traction outsole delivers solid grip throughout your entire round.",Ergonomic fit; Micro-adjustable dial-based BOA® Fit System; Microfiber leather upper; 360Wrap support; Geofit padded collar; INSITE® sockliner and BOOST midsole; SPIKEMORE traction; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Iron Metallic; Product code: GY5338, Cloud White / Silver Metallic / Vivid Red,48,3.8
34,,,,/us/top-ten-rb-shoes/ID6728.html,,,"These juniors' adidas high top shoes got their name from — no surprise — being reserved for the top ten players in basketball way back in the day. Far from the hardwood now, they still pulse with that B-ball DNA that made people first take notice. Easy colors on the soft, full grain leather upper add to the vintage vibes.",Lace closure; Full grain leather upper; Soft feel; Textile lining and sockliner; Rubber midsole and outsole; Imported; Product color: Core Black / Scarlet / Scarlet; Product code: ID6728, Core Black / Scarlet / Scarlet,4,5.0
35,,,,/us/nmd_v3-shoes/GX2088.html,,,"Go ahead and check all the boxes with these adidas NMD_V3 Shoes. Breathable. Comfortable. Made with recycled materials. That's a yes to all three. Plus there's the style, like the perforated details, which is also where that breathability comes in. Playing with transparency, the 3-Stripes layer over the perforations, giving a glimpse at them underneath the monochrome signoff.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Beam Orange / Grey One / Bliss Orange; Product code: GX2088, Grey One / Off White / Halo Silver,36,4.6
36,,,,/us/adidas-racer-tr21-x-lego-shoes/GX2239.html,,,"Step into the street in style. Casual with a dash of sporty splash thrown in, these adidas shoes transform classic 3-Stripes with LEGO® bricks. The Cloudfoam Super midsole adds superior cushioning to every step. A rubber outsole provides a pop of traction on tricky terrain.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Soft textile upper; Textile lining; Heel support; Cloudfoam Super midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Eqt Yellow; Product code: GX2239,,224,4.7
37,,,,/us/puig-indoor-shoes/GY6934.html,,,"Lucas Puig's precision and style is ingrained in everything he touches. The Puig Indoor takes the signature wavy lines of his cupsole classic and slims the silhouette down with a vulc construction and direct approach. Using premium materials, Adituff toe reinforcement and an Adiprene sockliner, the Puig Indoor is a ready-to-go football-inspired model for skateboarding.",Regular fit; Lace closure; Suede upper; Adituff toe; Adiprene sockliner; EVA midsole; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Gum; Product code: GY6934, Cloud White / Cloud White / Gum,6,4.3
38,,,,/us/gazelle-shoes/GX2207.html,,,"A famed adidas sneaker, the Gazelle got its start on indoor courts. Athletes loved that its style matched their club kits and that its design helped up their game. But it has long since retired from athletics. Away from sport, this shoe became an icon of city streets, worn by everyone from B-boys to soccer fans. And with this pair, you can count on all the signature details you love: the suede upper, T-toe design and metallic-gold logo. Because why mess with a classic?",Regular fit; Lace closure; Suede and leather upper; Synthetic leather lining; Rubber outsole; Imported; Product color: Blue / Cloud White / Gold Metallic; Product code: GX2207, Collegiate Burgundy / Cloud White / Gold Metallic,16713,4.8
