,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
0,Icon 7 Turf Shoes,Children Baseball,,/us/icon-7-turf-shoes/FY4384.html,$50,$30,"For big hitters in the making. These kids' adidas baseball shoes give your young slugger the confidence to dial in their game off the diamond. They're built for comfort, with a soft textile upper that's paired with a molded sockliner. The lugged outsole delivers sure-footed traction in the batting cages or on turf.",Lace closure; Textile upper; Molded sockliner; Lugged rubber outsole; Imported; Product color: Core Black / Cloud White / Silver Metallic; Product code: FY4384,,8,5.0
1,Dame Certified Basketball Shoes,Basketball,5 colors,/us/dame-certified-basketball-shoes/GY2439.html,$95,,"Damian Lillard's style mixes basketball and hip hop. He dominates the hardwood the same way he dominates the recording studio. The Dame Certified Shoes from adidas Basketball build on Dame D.O.L.LA.'s legacy. They feature a lightweight Bounce midsole for elevated cushioning, a breathable upper that keeps the air flowing and all the signature details that celebrate the greatness of Damian Lillard.",Regular fit; Lace closure; Material-mix upper; Cushioned feel; Textile lining; Bounce midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Grey Six; Product code: GY2439, Signal Cyan / Cloud White / Shock Cyan,12,4.5
2,NMD_V3 Shoes,Men's Originals,21 colors,/us/nmd_v3-shoes/GX9588.html,$160,$96,"The clear details on these adidas NMD shoes play with the idea of transparency and tactical technology. The TPU heel clip showcases that transparency and adds a new depth to the silhouette. Energy-returning BOOST lets you go hard all day long, and of course, since these are NMDs, you have the signature midsole plugs to sign the style off.",Lace closure; Textile upper with tongue and heel pulls; Molded heel clip; Partial TPU midsole with Molded TPU plugs; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GX9588, Grey One / Off White / Halo Silver,36,4.6
3,New York Red Bulls Ultraboost DNA x Copa Shoes,Sportswear,7 colors,/us/new-york-red-bulls-ultraboost-dna-x-copa-shoes/HQ5902.html,$200,$120,"Celebrate your favorite major league club every time you lace up. The Ultraboost x Copa collaboration brings a classic soccer shoe look to comfortable, everyday running shoes. The responsive midsole fuses hundreds of adidas BOOST capsules for incredible energy return to power your daily adventures.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; BOOST midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Silver Metallic / Red / Cloud White; Product code: HQ5902, Core Black / Team Victory Red / Cloud White,21,4.8
4,Astir Shoes,Children Originals,,/us/astir-shoes/GY6658.html,$70,$56,"Help kids express their style. These adidas Astir shoes give kids the freedom and flexibility to be themselves, with their bold look. The best of '00s style remixed, they feature oversized eyelets and a distinctive midsole to make for fashionable adventures. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Mesh upper with synthetic overlays; OrthoLite® sockliner; Adifit length-measuring insole; EVA midsole and outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Cloud White; Product code: GY6658,,16,4.9
5,Y-3 Ultraboost 22,Y-3,3 colors,https://www.adidas.com/us/y-3-ultraboost-22/HR1979.html,$330,,"""Y-3 is a strong examination of the blend of sport and style and the tension caused by mixing tradition with all that is modern.""  — Yohji Yamamoto 

Y-3 lends its uninhibited approach to a running silhouette. The Ultraboost 22 Shoes create their foundation with a slip-on construction crafted with a flexible adidas PRIMEKNIT upper. From there, a molded TPU cage hugs the foot, almost fully covered with a stretch nylon fabric to establish a geometric texture. The BOOST midsole offers enhanced cushioning, while the durable outsole keeps you grounded.",Slip-on; adidas PRIMEKNIT textile upper with molded polyurethane cage and stretch nylon cover; Leather lining; Rubber and leather detailing; BOOST midsole; Continental™ Rubber outsole; Imported; Product color: Black / Core White / Cream White; Product code: HR1979, Black / Core White / Cream White,28,4.6
6,NMD_V3 Shoes,Women's Originals,8 colors,https://www.adidas.com/us/nmd_v3-shoes/GY9283.html,$160,$112,"The innovations in these adidas shoes were designed to help athletes up their game — to run faster, feel better and perform their best. So now that they're in your day-to-day shoes, you can up your game too. Tactical technology like BOOST cushioning and a foot-hugging knit upper help you roam farther, explore more and feel great wherever your feet take you. Oh, and did we mention the sleek, always-sharp style? So much winning.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Mesh upper with synthetic suede overlays; Hugs the foot; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Grey Three / Grey Five / Cloud White; Product code: GY9283, Purple / Purple / Grey Two,59,4.0
7,Web BOOST Shoes,Youth Sportswear,3 colors,https://www.adidas.com/us/web-boost-shoes/GX9760.html,$130,$78,"Lace up in these juniors' adidas running shoes and crush your day. Rooted in sport and made for comfort, they have full-length BOOST that's wrapped with a 3D Stretchweb outsole for optimal energy return. The adidas PRIMEKNIT upper gives a supportive fit, and cutouts provide airflow so your feet stay cool and comfy.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Sock-like fit; Lace closure; adidas PRIMEKNIT textile upper with cutouts for airflow; Textile lining; BOOST midsole; Weight: 10.1 ounces; Midsole drop: 10 mm (heel: 21 mm / forefoot: 11 mm); 3D Stretchweb rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Carbon / Bliss Blue / Core Black; Product code: GX9760, Off White / Cloud White / Ecru Tint,,
8,,,,/us/copa-sense.3-firm-ground-soccer-cleats/GW3593.html,,,"When you step onto the pitch, don't just play the game. Feel it. Get closer to the ball in these adidas Copa Sense firm ground cleats. Comfortable and foot-hugging, the upper includes a stretchy tongue for easy entry and a soft leather forefoot to ensure the ball stays under your influence. Molded studs on the TPU outsole dig in to keep you a class apart on dry natural grass. The design takes inspiration from soccer's biggest stage.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Soft synthetic upper with leather vamp; Supportive sock-like construction; Textile lining; TPU studded outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Bright Cyan / Team Solar Yellow; Product code: GW3593,,401,4.5
9,,,,/us/fortarun-sport-running-elastic-lace-and-top-strap-shoes/GZ1828.html,,,"Kids run, whether that's at recess, playing sports or during gym class. Make sure their feet are supported in these adidas slip-on running shoes. They have a stretchy, layered mesh upper that keeps feet in place while allowing airflow. A Cloudfoam midsole offers lightweight cushioning with every step. For kids who make getting dressed into a race, the hook-and-loop top strap fastens up quickly. 
 
Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces with hook-and-loop top strap; Sandwich mesh upper; Textile lining; Cloudfoam midsole; OrthoLite® sockliner; Non-marking rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Beam Pink; Product code: GZ1828, Core Black / Cloud White / Grey Six,45,4.8
