,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
10,,,,/us/predator-edge.3-turf-soccer-shoes/GX2628.html,,,"Some walk into the cage and see limitations. You see possibilities. Because you've been doing the impossible all your life. Change the game in adidas Predator. A Control Zone upper with strategically placed areas of grippy print helps these soccer cleats dominate the ball. The supportive collar and lugged rubber outsole keep you in charge on turf.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Coated textile upper; Stretch mid-cut collar; EVA midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Vivid Red; Product code: GX2628, Solar Red / Team Solar Green / Core Black,70,4.2
11,,,,/us/zntasy-capsule-collection-shoes/GZ2299.html,,,"Only adidas could make futuristic sneakers that still feel timeless. These have all the tech you'd expect from sneakers designed for tomorrow. The Lightstrike midsole cushioning is responsive and lightweight, while the strong rubber cupsole works well in any weather. So you won't so much walk as float from street to spaceship. 
 
Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Lightstrike cushioning; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Bright Red; Product code: GZ2299, Cloud White / Cloud White / Bright Red,24,4.3
12,,,,/us/nmd_r1-shoes/GX9886.html,,,"We made the adidas NMD_R1 shoes to help you tackle your daily challenges and adventures. But this pair is also made to celebrate your love of sport. Bright colors are borrowed from soccer team colors — a celebration that you can wear on the sidelines or out in the city. BOOST cushioning keeps your feet comfortable, whether you're cheering your heart out or going about your day.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Stretch knit upper; Hugs the foot; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Red / Royal Blue / Off White; Product code: GX9886, Core Black / Core Black / Core Black,2570,4.6
13,,,,/us/superstar-360-shoes/GX3233.html,,,"Who has time for lacing, anyway? Definitely not your little style star. That's why these toddlers' shoes have a one-piece design that can be pulled onto squirmy little feet fast, plus flexible EVA cushioning that keeps up with all their bendy moves. Wherever they run off to, they'll be rocking iconic adidas style. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Slip-on; Two-layer stretch mesh upper; Snug feel; OrthoLite® and Fitfoam sockliners; Adifit length-measuring insole; One-piece EVA outsole with deep flex grooves; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Gold Metallic; Product code: GX3233,,23,4.9
14,,,,/us/astir-shoes/GY6849.html,,,"These adidas shoes pop with the fearless energy of the 2000s. Bold, bright and absolutely radiating positivity, they're here to spread the vibes. Good ones only. 

To reduce our reliance on virgin materials, we make sure that our vegan alternatives also contain a minimum of 25% recycled content.",Women's-specific fit; Lace closure; Textile upper with synthetic overlays; Textile lining; EVA midsole; Rubber outsole; Vegan alternative: At least 25% recycled content; Imported; Product color: Almost Yellow / Almost Yellow / Ecru Tint; Product code: GY6849, Purple / Purple / Bliss,613,4.8
15,,,,/us/stan-smith-shoes/FX7532.html,,,"It's never too early for that first pair of Stan Smiths. These toddlers' adidas shoes are a sized-down version of the same sneakers beloved by supermodels, grandpas, and teenagers around the world. Simple straps make them easy to cinch on wiggly little feet.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.","Regular fit; Hook-and-loop closure (two straps for US sizes 3.5 - 5.5, three straps for US sizes 6.5 - 9.5); Synthetic upper; OrthoLite® sockliner; Rubber cupsole; Primegreen; Imported; Product color: Cloud White / Cloud White / Green; Product code: FX7532",,35,4.8
16,,,,/us/ozelia-shoes/GV8991.html,,,"The future awaits, but the past still leaves an impact. Both meet in this juniors' version of the classic adidas OZELIA Shoes. The silhouette stays true to the '90s origins while the dramatic weldings and 3D striping are fluid and forward-looking. Adiprene cushioning keeps you comfy all day.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Textile upper; Textile lining; Adiprene cushioning; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Carbon / Carbon / Core Black; Product code: GV8991,,15,4.7
17,,,,/us/retropy-f90-shoes/HP8030.html,,,"Whether you're running around town or taking it easy, these adidas shoes are ready to carry you through the day. Taking inspiration from the famed Racing 1 as a design base, they feature a modernized shape that still honors its roots. Nubuck, suede and recycled mesh lend a vintage feel to the upper. The bright colors ensure that you'll make a statement with any outfit. The EVA midsole provides a comfortable feeling for everyday activities.","Lace closure; Nubuck, suede and mesh upper; Textile lining; Torsion bar; EVA midsole; Rubber outsole; Imported; Product color: Magic Grey / Aluminium / Shadow Navy; Product code: HP8030", Off White / Aluminium / Sonic Fuchsia,5,3.8
18,,,,/us/eq21-run-shoes/GX9810.html,,,"City streets or grassy hills? Wherever you wear them, these adidas running sneakers are engineered to withstand all kinds of terrains. They have a Bounce midsole for a cushioned, springy feel, combined with a specially molded heel for stability at the back of the feet. Whatever your pace, they're super comfy at every step.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Mesh upper with TPU overlays; Geofit padded collar; Bounce midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Pulse Blue / Cloud White / Aluminium; Product code: GX9810, Core Black / Bliss Orange / Bliss Pink,710,4.5
19,,,,/us/adidas-adilette-comfort-x-lego-slides/GW0822.html,,,"Whether you're heading to the locker room after an intense gym session or at home recovering on the couch, these slides keep your feet wrapped in lightweight comfort. The adidas 3-Stripes design keeps your sports-inspired look on point, while the LEGO® logo and LEGO® blocks-inspired features help you stay in touch with your playful side.

Made with a series of recycled materials, this upper features at least 50% recycled content.",Regular fit; Slip-on construction; Single-bandage textile upper; Textile lining; LEGO® graphics; Contoured footbed; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core White / Grey Six; Product code: GW0822, Core Black / Core White / Grey Six,9740,4.7
20,,,,/us/adistar-shoes/GY3446.html,,,"The distance running shoe inspired by the idea of perpetual motion and tested over 4,500 km. Adistar combines a soft, lightweight REPETITOR foam platform with REPETITOR +, a firmer foam, to create a dual density midsole. The firmer 15% recycled EVA in the heel protects and helps stabilize any heel strike. Forward propulsion is enhanced by the rocker geometry as well as an overall 6mm drop heel to toe. Strike soft and push forward with a shoe designed to go the distance.",Regular fit; Lace closure; Engineered mesh upper with internal support cage; Lockdown feel; Rocker geometry; REPETITOR+ midsole; Weight: 11.3 ounces; Midsole drop: 6 mm (heel: 37.5 mm / forefoot: 31.5 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Chalk White / Core Black / Solar Green; Product code: GY3446, Almost Blue / Altered Blue / Almost Pink,370,4.6
21,,,,/us/adilette-slides/H06452.html,,,"The famed Adilette with a cozy twist. Known for comfort, style and (above all) ease, the iconic slides are designed for all moments of the day — and all outfits. Slip them on whenever and with whatever and you'll find the vibe always hits just right.",Slip on; Textile upper; Textile lining; Rubber outsole; Imported; Product color: Core Black / Grey Six / Core Black; Product code: H06452, Mesa / Chalk White / Mesa,3,4.7
22,,,,/us/runfalcon-2.0-shoes/HR1413.html,,,"Shoes for everyday wear, from the halls at school to gym class to running errands with you on the weekend. Whether your kid is new to the track team or just needs to move through the day with confidence, these adidas sneakers deliver. A lightweight feel provides comfort even on the longest days.",Regular fit; Lace closure; Textile upper; Lightweight feel; Textile lining; EVA midsole; Rubber outsole; Imported; Product color: Dark Blue / Matt Purple Met. / Pulse Lilac; Product code: HR1413, Carbon / Cloud White / Impact Orange,1281,4.7
23,,,,/us/puremotion-super-shoes/GZ6777.html,,,"These comfy adidas shoes balance a running-inspired shape with a fit that's snug from every angle. There's Geofit padding to support the ankles, and the Cloudfoam Super midsole has a light, springy feel. So the whole foot feels cushioned, whether or not you're running around in them. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Geofit padded collar; Cloudfoam midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Shadow Green / Green Oxide / Pulse Lilac; Product code: GZ6777, Core Black / Core Black / Carbon,7,4.7
24,,,,/us/superstar-shoes/GZ3742.html,,,"Originally made for basketball courts in the '70s. Celebrated by hip hop royalty in the '80s. The adidas Superstar shoe is now a lifestyle staple for streetwear enthusiasts. The world-famous shell toe feature remains, providing style and protection. Just like it did on the B-ball courts back in the day.

Now, whether at a festival or walking in the street you can enjoy yourself without the fear of being stepped on.

The serrated 3-Stripes detail and adidas Superstar box logo adds OG authenticity to your look.",Lace closure; Leather upper; Iconic leather shoes; Rubber outsole; Imported; Product color: Cloud White / Collegiate Green / Cloud White; Product code: GZ3742, Core Black / Core Black / Core Black,2606,4.7
25,,,,/us/courtjam-control-tennis-shoes/GY1334.html,,,"Don't just compete. Dominate. The mesh upper and flexible Bounce midsole on these adidas Courtjam Control Tennis Shoes team up to keep you comfortable as you build pressure on your opponent. Underneath, a TPU midfoot shank and grippy Adiwear hard court outsole ensure you're stable through every slide and sidestep. On the medial side, a combination of hidden lacing and abrasion zones specifically configured for the women's game help these shoes tough out every challenge.",Regular fit; Hybrid U-throat with hidden lace protection; Engineered mesh upper with medial TPU abrasion resistance; Textile lining; Torsion System; Bounce midsole; Adiwear outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Silver Metallic / Cloud White; Product code: GY1334, Core Black / Cloud White / Silver Metallic,37,4.6
26,,,,/us/puremotion-shoes/GY2279.html,,,"Elevate a casual look, quite literally, with these adidas shoes. Slightly pumped-up outsoles add a little height while the soft textile upper gives them a textured look that pairs well with jeans, skirts or sporty shorts. Cloudfoam cushioning keeps your feet comfortable when you're on the move.",Regular fit; Lace closure; Textile upper; Textile lining; Cloudfoam midsole; Cloudfoam sockliner; Synthetic outsole; Imported; Product color: Core Black / Green Oxide / Pulse Lilac; Product code: GY2279, Cloud White / Semi Turbo / Pulse Amber,1243,4.6
27,,,,/us/duramo-10-wide-shoes/GY3855.html,,,"Whether you're headed out for a morning run or meeting up with friends for an evening out, keep your feet comfortable and your style on point in these adidas wide-fit shoes. A mesh upper helps you stay cool, while superlight cushioning cradles every step you take.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Wide fit; Lace closure; Sandwich mesh upper; Supportive no-sew overlays; Soft heel; LIGHTMOTION cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GY3855, Grey Four / Vivid Red / Iron Metallic,65,4.4
28,,,,/us/swift-run-22-shoes/GW8187.html,,,"Slow them down? Not a chance. Set your little one up to zoom around in comfort in these toddlers' adidas shoes. Rooted in running but designed for all-day play, they keep squirmy little feet comfortable with a supportive knit mesh upper and a cushioned EVA midsole. Oh, and they look good too. Win. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Elastic laces with standard laces included; Knit mesh upper; Hugs the foot; EVA midsole; OrthoLite® sockliner and Adifit length-measuring insole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Grey Two; Product code: GW8187, Core Black / Grey Five / Cloud White,111,4.8
29,,,,/us/adilette-slides/GY9482.html,,,"Wear them with socks. Wear them with shorts. Wear them whenever, wherever. A pair of adidas Adilette slides is always a good idea when you're aiming for comfort. Even if it's dreary out, a tie-dye print on the bandage upper keeps the good vibes going strong. Because it's never a bad time to dream of sunny days.",Slip-on; Synthetic upper; Textile lining; Synthetic outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Almost Blue / Cloud White / Core Black; Product code: GY9482, Beam Orange / Cloud White / Gum,34,4.3
30,,,,/us/nmd_v3-shoes/GZ2133.html,,,"The future is now. The original running-inspired style that made you love the adidas NMD_V3 shoes get a new look by combining tactical technology with elevated style. Metallic overlays and semi-translucent TPU add a glossy, futuristic finish. Long commutes and slick city sidewalks are no problem, thanks to the BOOST cushioning and grippy rubber outsole beneath your feet.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Cloud White / Grey One / Silver Metallic; Product code: GZ2133, Purple / Purple / Grey Two,59,4.0
31,,,,/us/top-ten-rb-shoes/GV6629.html,,,"Do you like your style with a heavy dose of winning attitude? The adidas Top Ten RB shoes have it. Back in the day, they were reserved for only the very best players in basketball. Now you can wear the bold stance, smooth leather and sharp contrast colors out onto city streets.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Leather upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Almost Blue / Altered Blue; Product code: GV6629, Cloud White / Dark Blue / Night Marine,20,5.0
32,,,,/us/cloudfoam-pure-2.0-shoes/GV8958.html,,,"Streamlined and sporty shoes for the win. These adidas running-style shoes have been designed with comfort in mind. The Cloudfoam midsole and memory foam sockliner combine to wrap the foot in soft cushioning and make every step feel light and springy. Pair them with everything from dresses to jeans to tailored pants. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Cloudfoam midsole; Memory foam sockliner; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Legend Ink / Gold Metallic / Wonder Steel; Product code: GV8958, Core Black / Cloud White / Carbon,1631,4.5
33,,,,/us/stan-smith-shoes/GY4254.html,,,"Happy Stan, happy you. For over 50 years, the adidas Stan Smith shoes have solidified their place as an icon. Now the timeless white silhouette gets reimagined for juniors. The coordinating heel tab and a dedicated signoff add bright updates.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; OrthoLite® sockliner; Textile lining; Recycled rubber outsole made with 10% recycled material derived from production waste; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Gold Metallic; Product code: GY4254, Cloud White / Almost Blue / Core Black,13,4.5
34,,,,/us/eq21-run-shoes/H00521.html,,,"When running is your sport, there's nothing you love more than that daily run. Log miles in ultimate comfort when you lace up in these adidas shoes. A breathable upper keeps feet feeling cool and fresh on warm days. Lightweight cushioning makes each step more enjoyable.",Regular fit; Lace closure; Engineered mesh upper; Padded collar; TPU quarter and heel stabilizers; Bounce midsole; Weight: 584 g (size UK 8.5); Midsole drop: 10.5 mm; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: H00521, Cloud White / Core Black / Beam Yellow,1003,4.5
35,,,,/us/forum-low-shoes/GY6783.html,,,"What's better than chocolate-dipped strawberries? Not much, except maybe these adidas Forum shoes. A celebration of perfect pairings, they bring chocolate- and strawberry-inspired colors to your shoes, plus a hidden message under the strap that reads ""be the chocolate to my strawberry."" Every time you lace into these luxurious leather shoes, you might just fall in love.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure with hook-and-loop strap; Leather upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Pantone / Cream White; Product code: GY6783, Cloud White / Cloud White / Shock Pink,441,4.7
36,,,,/us/courtjam-control-tennis-shoes/GW2554.html,,,"Don't just compete. Dominate. The mesh upper and flexible Bounce midsole on these adidas Courtjam Control Tennis Shoes team up to keep you comfortable as you build pressure on your opponent. Underneath, a TPU midfoot shank and grippy Adiwear hard court outsole ensure you're stable through every slide and sidestep. On the medial side, a combination of hidden lacing and abrasion zones specifically configured for the men's game help these shoes tough out every challenge.",Regular fit; Hybrid U-throat with hidden lace protection; Engineered mesh upper with medial TPU abrasion resistance; Textile lining; Torsion System; Bounce midsole; Adiwear outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GW2554, Core Black / Cloud White / Core Black,50,4.4
37,,,,/us/solarglide-5-shoes/GX5494.html,,,"Whether you're building consistency, upping your distance or training for a personal best, Solarglide 5 are the shoes you leave by the door to support your goals every single day. They're packed with performance technology, from the BOOST midsole to the knit upper and the adidas LEP 2.0. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",Regular fit; Lace closure; Circular knit textile upper; BOOST midsole; Continental™ Rubber outsole; Weight: 9.9 ounces; Midsole drop: 10 mm (heel: 36 mm / forefoot: 26 mm); adidas LEP 2.0; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Grey Six / Carbon; Product code: GX5494, Grey Two / Silver Metallic / Wonder Mauve,136,4.5
38,,,,/us/nmd_v3-shoes/GX2089.html,,,"Go ahead and check all the boxes with these adidas NMD_V3 Shoes. Breathable. Comfortable. Made with recycled materials. That's a yes to all three. Plus there's the style, like the perforated details, which is also where that breathability comes in. Playing with transparency, the 3-Stripes layer over the perforations, giving a glimpse at them underneath the monochrome signoff.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Cloud White / Core Black / Grey One; Product code: GX2089, Grey One / Off White / Halo Silver,38,4.5
39,,,,/us/campus-80s-shoes/GY4588.html,,,"Born on the basketball court, the adidas Campus shoes have long been a favorite of subcultures around the world. From skaters to scenesters, they're an underground icon. This pair keeps with that tradition, putting the spotlight on Tokyo. Embroidered details honor traditional sashiko stitching. A premium mix of textile and leather looks just as luxe as it feels.",Regular fit; Lace closure; Textile upper; Leather lining; Rubber outsole; Imported; Product color: Dark Blue / Cloud White / Off White; Product code: GY4588, Collegiate Green / Off White / Off White,49,4.7
40,,,,/us/supernova-2-tme-shoes/GX1674.html,,,"Better with every run. The adidas Supernova shoes are designed for the early days of running, when you build up ease and distance every time you head out the door. This version is created with running group Tinman Elite. It's made in part with recycled materials, with a soft synthetic upper on an energy-returning BOOST midsole.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Soft synthetic upper; BOOST midsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Non Dyed / Cloud White / Grey Four; Product code: GX1674,,,
41,,,,/us/terrex-free-hiker-2-gore-tex-hiking-shoe/GZ3310.html,,,"Take on the outdoors with ease. The adidas TERREX Free Hiker 2 GORE-TEX brings comfort and confidence to your everyday adventure. It's time to enjoy your outdoor experience. 

Take on the outdoors in style and comfort with the TERREX Free Hiker 2 GORE-TEX. Feel confident in most weather conditions thanks to the breathable GORE-TEX membrane and Continental™ rubber outsole. Enjoy your hikes with the updated design.",Regular fit; Lace closure; Abrasion-resistant mesh upper with molded toe cap and external heel clip; GORE-TEX lining; EVA stabilization frame; BOOST midsole; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Grey Six / Grey Three; Product code: GZ3310, Core Black / Grey Six / Grey Three,2,3.5
42,,,,/us/superstar-bonega-shoes/GY1485.html,,,"From the hardwood to the hip hop stage, the adidas Superstar Shoes have solidified their place as an icon. This pair adds a touch of luxury with metallic gold-rimmed marble jewels on the laces and marble detailing on the heel. A memory foam sockliner keeps your feet comfortable.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Leather upper; Textile lining; Rubber platform outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Gold Metallic; Product code: GY1485, Cloud White / Core Black / Gold Metallic,33,3.6
43,,,,/us/adilette-lite-slides/EG8271.html,,,Free your feet. These juniors' Adilette Lite Slides let your toes take in the sun. An extra-soft footbed cushions each step. An adidas Trefoil on top nods back to their sporty origins as a locker room slide for the '70s German soccer team.,Slip-on; Synthetic bandage upper; Extra-soft feel; Cushioned sporty slides; Synthetic outsole; Textile lining; Imported; Product color: Core Black / Cloud White / Core Black; Product code: EG8271, Core Black / Cloud White / Core Black,113,4.8
