,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
27,,,,/us/racer-tr21-shoes/GX4208.html,,,"Bring the comfort and athletic style of running footwear to your everyday look in these adidas shoes. Step through your day confidently with a snug fit and a lightweight midsole that cushions your feet with every step.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",, Core Black / Core Black / Grey Four,1768,4.6
28,,,,/us/nmd_v3-shoes/GX2086.html,,,"A play on transparency, these adidas NMD_R1 V3 Shoes continue to build on the NMD franchise's signature expression of tactical tech. Here's what you need to know about the BOOST cushioning: it makes every step feel supported. Which is great, since you take a lot of them throughout the day. The other thing to know is that it's partially encapsulated in TPU, met by TPU heel plugs that signal that these are in fact NMD sneakers. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",, Grey One / Off White / Halo Silver,37,4.6
29,,,,/us/nmd_r1-shoes/GX9887.html,,,"We made the adidas NMD_R1 shoes to help you tackle your daily challenges and adventures. But this pair is also made to celebrate your love of sport. Bright colors are borrowed from soccer team colors — a celebration that you can wear on the sidelines or out in the city. BOOST cushioning keeps your feet comfortable, whether you're cheering your heart out or going about your day.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",, Core Black / Core Black / Core Black,2557,4.6
30,,,,/us/nmd_r1-shoes/GW5698.html,,,"With these adidas NMD_R1 shoes, all it takes is seconds. Seconds, and you're comfortable, ready to go, out the door. Because time moves fast, and these were designed to keep up with every part of the day by bringing together some of the best adidas technology. Plush BOOST cushioning balances out long hours on your feet, while the upper wraps the foot in unparalleled comfort. Since we were on the ease trip, we switched things up and replaced the laces with an elastic closure. Like we said — all it takes is seconds.",, Bright Orange / Bright Orange / Core Black,2371,4.5
31,,,,/us/stan-smith-thebe-magugu-shoes/GY9560.html,,,"Optimism is the message of these adidas Stan Smith shoes. A collaboration with Thebe Magugu, the mostly minimalist silhouette bursts with celebratory and joyful artwork on the heel with a stylized print and embroidery. Hidden inside on the sockliner is a colorful experimental pattern that grounds the iconic trainers in their '70s roots.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",,,3,4.7
32,,,,/us/forum-bonega-mid-shoes/GW7061.html,,,"Retro B-ball style just got way more luxurious. With premium leather, subtle colors and a stacked platform outsole, these adidas shoes elevate a beloved style to the realm of fashion. They're also light and comfortable, with a memory foam sockliner. Basically, wherever you wear them, you'll feel and look good.",,,8,5.0
33,,,,/us/nmd_r1-shoes/HQ9990.html,,,"The past informs the future, and the future inspires today. These timeless shoes for juniors fuse the best of yesterday with a tech-forward modern look, creating an iconic silhouette that celebrates global style. Classic 3-Stripes fall in line on each side, repping adidas with a subtle nod. The BOOST outsole promises energy return and instant comfort with each step, and a mesh upper keeps every stride cool, comfortable and dry. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",, Cloud White / Off White / Green,2,5.0
34,,,,/us/nmd-360-shoes/HP9663.html,,,"Life moves fast. So do they. Support kids' adventurous spirit with an easy-to-move-in pair of adidas shoes like these. Flexible cushioning adapts to the action, and the slip-on design gets them out the door in seconds. And let's not forget about style. They'll look good everywhere from school to the city sidewalks.",, Core Black / Core Black / Cloud White,5,5.0
35,,,,/us/the-velosamba-vegan-cycling-shoes/GX1671.html,,,"Roll through the daily commute with the iconic style of the adidas Samba on your feet. Designed with city riding, commuting and indoor cycling in mind, the Velosamba is your incognito bike shoe. It's two-bolt cleat compatible with a full-length reinforced midsole for efficient pedaling that still flexes for comfortable walking. Its vegan upper is coated for water-resistance to help keep your feet dry.",, Wonder Steel / Cloud White / Cloud White,260,4.5
36,,,,/us/response-super-3.0-shoes/HP2057.html,,,"The better your shoes feel, the more enjoyable your run. These adidas shoes are designed to perform in all areas. They combine Bounce at the heel with Bounce+ underfoot for a comfy, springy feel. A light and airy upper sits on a sturdy grippy rubber outsole. And while the molded heel fits snugly, the soft sockliner cushions your foot stride after stride.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Cloud White / Core Black / Pulse Blue,2,5.0
37,,,,https://www.adidas.com/us/adilette-aqua-slides/F35542.html,,,"Rinse off after the pool in these shower-friendly sandals. Keeping it simple, the smooth slip-ons reveal their adidas DNA with signature 3-Stripes. Soft cushioning rewards tired feet with plush comfort.",, Core Black / Gold Metallic / Core Black,8351,4.5
38,,,,/us/racer-tr21-shoes/H04219.html,,,"For kids who would always rather be in motion. Help them get ready for playtime at maximum speed with these adidas shoes. The shoes slip on easily and adjust quickly for a snug fit. Lightweight cushioning underfoot keeps them running and jumping comfortably all day long.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",, Core Black / Core Black / Carbon,39,4.5
39,,,,/us/retropy-e5-shoes/H03075.html,,,"You're not confined by expectations, definitions or eras. Mix it up in these adidas shoes. Equal parts old and new, they have a retro-inspired look that comes from the '70s running archives, plus Boost cushioning for some cutting-edge tech from today. Feel the energy and rep the vintage style.",, Focus Olive / Core White / Beam Orange,838,4.7
40,,,,/us/samba-classic-shoes/772109.html,,,"A shoe that is synonymous with adidas, the Samba was created in 1950 for football players to train on frozen outdoor pitches. This version of the legendary sneaker has a look that's true to the Samba of yesteryear, with an all-leather upper, serrated 3-Stripes and a gum rubber outsole.",, Cloud White / Black / Cloud White,1028,4.6
41,,,,/us/4dfwd-2-shoes/GX9251.html,,,"adidas 4DFWD 2 redefines forward motion combining the unique, groundbreaking innovation of a 3D printed midsole with a new upper construction and a Continental outsole for extra grip. With every stride, the adidas 4DFWD 2 midsole compresses forward, reducing braking forces and transforming the impact energy into forward motion. The result is a smooth ride with less stop-and-go pounding on pavement. The Continental outsole grippy rubber outsole provides traction on wet and dry surfaces to keep you going in all conditions, and the adidas PRIMEKNIT+ upper wraps the foot with a new fit that enhances movement.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Cloud White / Core Black / Cloud White,43,4.8
42,,,,/us/adilette-lite-slides/FU8298.html,,,"Full-time vacation vibes. These Adilette Lite Slides free your feet. (Or wear them with socks, no judgment here.) This pair features a super-soft footbed for an instantly comfy feel. There's an adidas Trefoil on top so you can feel sporty, even when you're lounging.",, Grey Three / Cloud White / Grey Three,1911,4.7
43,,,,/us/superstar-shoes/EG4960.html,,,"Originally made for basketball courts in the '70s. Celebrated by hip hop royalty in the '80s. The adidas Superstar shoe is now a lifestyle staple for streetwear enthusiasts. The world-famous shell toe feature remains, providing style and protection. Just like it did on the B-ball courts back in the day.

Now, whether at a festival or walking in the street you can enjoy yourself without the fear of being stepped on.

The serrated 3-Stripes detail and adidas Superstar box logo adds OG authenticity to your look.",, Core Black / Core Black / Core Black,2589,4.7
44,,,,/us/hoops-3.0-mid-classic-world-friendship-day-shoes/GX7235.html,,,"These mid-cut shoes combine classic basketball elements with details that are uniquely adidas. Note the detachable logo patch on the heel that can be swapped with your bestie's in honor of World Friendship Day. Then there's the multicolored 3-Stripes that'll add brightness to plain jeans or bike shorts.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content. 25% of the components used to make the upper are made with a minimum of 50% recycled content.",, Cloud White / Cloud White / Gold Metallic,4,4.5
45,,,,/us/adilette-comfort-sandals/GX4302.html,,,Slide feet first into comfort. These adidas slides are the epitome of versatility and laid-back vibes. A contoured footbed delivers plush cushioning. The classic design features a bandage upper with 3-Stripes branding.,, Signal Orange / Signal Orange / Vivid Berry,4941,4.8
46,,,,/us/terrex-soulstride-trail-running-shoes/GZ4079.html,,,"Extend your range in these adidas Terrex trail running shoes. Their cushioned midsole and pillow-like heel cushioning add up to all-day comfort step after step. A hybrid lug sole transitions easily between road and trail. Raised sidewalls complement the engineered mesh upper to add stability for confident footing, no matter where the trail takes you.",, Core Black / Crystal White / Mint Ton,38,4.6
47,,,,/us/ozelia-shoes/GX1988.html,,,"Love the '90s, but live right now? You can revisit the decade every time you lace into these adidas shoes. A futuristic take on retro runners, they capture the bold energy and style of the past. And you don't need to go jogging to show them off. Pair the dramatic style with everything in your closet, and enjoy the next-level comfort of plush Adiprene cushioning.",, Dash Grey / Dash Grey / Grey Two,386,4.7
