,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
0,Daily 3.0 Shoes,Men's Essentials,5 colors,/us/daily-3.0-shoes/FW3270.html,$65,$46,"A fresh take on a classic, these adidas shoes blend a heritage feel with modern materials and design. Your walk across campus has never looked or felt this good.",, Dove Grey / Core Black / Cloud White,1896,4.7
1,Dame 8 Basketball Shoes,Youth Basketball,,/us/dame-8-basketball-shoes/GW8998.html,$110,$77,"Respect is earned. Damian Lillard made his name by showing up in the moments that matter the most, when everything is on the line. These junior's signature shoes from adidas Basketball and Dame celebrate one of the game's best closers with Dame graphics and a colorful upper inspired by the first time he competed with and beat some of the best hoopers in the world. The outsole and Bounce Pro midsole are designed specifically for Dame's lethal combination of speed and precision.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",,,4,5.0
2,Top Ten RB Shoes,Youth Originals,3 colors,/us/top-ten-rb-shoes/ID6730.html,$90,$45,"These juniors' adidas high top shoes got their name from — no surprise — being reserved for the top ten players in basketball way back in the day. Far from the hardwood now, they still pulse with that B-ball DNA that made people first take notice. Easy colors on the soft, full grain leather upper add to the vintage vibes.",, Core Black / Scarlet / Scarlet,4,5.0
3,Galaxy 6 Shoes,Women's Running,5 colors,/us/galaxy-6-shoes/GW4131.html,$60,,"It was true then, and it's true now. adidas designs shoes with athletes in mind. These running shoes can be worn anytime, but they're still equipped with some innovative tech. The lightweight mesh upper lets air flow, and the Cloudfoam midsole gives a springy, cushioned feel. A soft sockliner keeps feet feeling supported, no matter how often you put them through a long walk or workout.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Core Black / Cloud White / Core Black,58,4.3
4,Superstar Shoes,Women's Originals,15 colors,/us/superstar-shoes/HP2358.html,$100,$60,"Debuted on the hardwood. Made famous in hip hop. Worn in every corner of the globe. The adidas Superstar shoes have truly earned the term ""iconic."" This modern pair has all the essential details, from the serrated 3-Stripes to that legendary rubber shell toe. Modern colors and a lace jewel keep the classic style fresh. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",, Cloud White / Ice Mint / Cloud White,10524,4.7
5,Hoops 3.0 Low Classic Shoes,Women's Essentials,2 colors,https://www.adidas.com/us/hoops-3.0-low-classic-shoes/GW3036.html,$65,$33,"Clean, fresh, understated style that takes your breath away. That's what you'll see when you pull these adidas kicks out of their box. Tonal 3-Stripes on the uncluttered synthetic leather upper rock a heritage vibe. A cushiony midsole adds soft support over the retro rubber outsole.",,,82,4.6
6,NMD_R1 Shoes,Men's Originals,28 colors,https://www.adidas.com/us/nmd_r1-shoes/GX9536.html,$150,$90,"Running style made for everyday exploration. These adidas NMD_R1 shoes update the original '80s-inspired shoes with a speckled pattern on the midsole. A stretchy knit upper hugs your foot for comfort on the go. Long commutes and slick city sidewalks are no problem, thanks to energy-returning BOOST midsole cushioning and the grippy rubber outsole beneath your feet.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",, Core Black / Core Black / Core Black,2557,4.6
7,Predator Edge.1 Firm Ground Soccer Cleats,Soccer,"3 colors, Firm Ground",https://www.adidas.com/us/predator-edge.1-firm-ground-soccer-cleats/GW1029.html,$250,$150,"Swerve. Control. Power. adidas Predator has all angles covered. Hit the pitch and find your edge in these firm ground cleats. On top, a Zone Skin upper includes discrete ribbed sections, each excelling at a different type of cleat-to-ball contact. Underneath, a Power Facet diverts weight to the forefoot for fierce strikes. The adaptive adidas PRIMEKNIT collar locks you in while you establish control.",, Cloud White / Solar Yellow / Power Blue,73,4.3
8,,,,/us/adilette-comfort-slides/GZ5897.html,,,"Whether you're heading home from the gym or hanging on the couch with friends, these slides keep your feet wrapped in lightweight comfort. Pair them with socks and shorts for your post-workout look or with your favorite swimwear for the ultimate beach vibe. The adidas 3-Stripes design completes your sport style.",, Signal Orange / Signal Orange / Vivid Berry,4940,4.8
9,,,,/us/super-dame-8-basketball-shoes/HR1562.html,,,"A superhero both on and off the hardwood, Damian Lillard has a lot in common with Mr. Incredible. The leader of his family of supers, Mr. Incredible knows that hard work is what will inspire the next generation. Featuring graphics from Disney Pixar's ""The Incredibles,"" these signature shoes from Damian Lillard and adidas Basketball are all about putting in the work. They feature a Bounce Pro midsole and a unique outsole that's built for elevated traction, so when Dame is doing everything on the floor, he has all the support he needs.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",,,4,5.0
