,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/adidas-x-lego-racer-tr-shoes/GX1995.html,,"As kids' LEGO® bricks creations get bigger, their play gets more adventurous. The good news is that these adidas shoes are there for the journey. They have a Cloudfoam midsole to help them run and climb in comfort. An eye-catching LEGO® tech print and a LEGO®-themed design on the 3-Stripes and heel complete the look.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Textile lining; Cloudfoam midsole; LEGO® studs on heel counter; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Shock Blue / Off White / Core Black; Product code: GX1995, Shock Blue / Off White / Core Black,4,5.0,
11,,,,/us/terrex-free-hiker-2-gore-tex-hiking-shoe/GZ3313.html,,"Take on the outdoors with ease. The adidas TERREX Free Hiker 2 GORE-TEX brings comfort and confidence to your everyday adventure. It's time to enjoy your outdoor experience. 

Take on the outdoors in style and comfort with the TERREX Free Hiker 2 GORE-TEX. Feel confident in most weather conditions thanks to the breathable GORE-TEX membrane and Continental™ rubber outsole. Enjoy your hikes with the updated design.",Regular fit; Lace closure; Abrasion-resistant mesh upper with molded toe cap and external heel clip; GORE-TEX lining; EVA stabilization frame; BOOST midsole; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Wonder Steel / Core Black / Linen Green; Product code: GZ3313, Core Black / Grey Six / Grey Three,2,3.5,
12,,,,/us/nmd_r1-strap-shoes/GW9470.html,,"In a constantly changing world, be part of the change for good. Join our mission to help end plastic waste by slipping on these adidas NMD_R1 Strap shoes. As expected for an NMD, the signature elements are there. You have the sock-like knit upper, the plush BOOST midsole and, of course, the iconic heel plugs. One big difference? The strap, which replaces the laces to create a streamlined, modern look.",Adjustable strap closure; Stretch knit upper; Hugs the foot; Synthetic lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Grey Two / Cloud White / Grey Five; Product code: GW9470, Halo Blush / Cloud White / Simple Brown,19,4.4,
13,,,,/us/adizero-rose-1.5-low-restomod-basketball-shoes/GY9124.html,,"These Adizero Rose Restomod shoes from adidas Basketball are an ode to Derrick's early career. Classic D-Rose details are enhanced with Restomod upgrades, like a Lightstrike midsole for ultra-lightweight cushioning and a Puremotion outsole for superior grip. The shoes built for one of the fastest players are now lighter than ever.",Regular fit; Lace closure; Sprintskin synthetic upper; Adiprene cushioning; Lightstrike cushioning; Lightweight Sprintframe plate; Puremotion outsole; Imported; Product color: Core Black / Cloud White / Vivid Red; Product code: GY9124, Core Black / Vivid Red / Silver Metallic,4,4.5,
14,,,,/us/forum-84-low-adv-shoes/GW6933.html,,"Inspired by a court classic, The Forum 84 Low ADV reimagines the original for skateboarding using modern tech and streamlined style. Using modified panelling for better fit and feel, The Forum 84 Low ADV offers increased durability and cupsole construction, designed with boardfeel, comfort and mid-top support in mind.",Premium leather and suede upper; Molded Adiprene sockliner; Modified panelling for function and fit; Imported; Product color: Core Black / Core White / Core White; Product code: GW6933, Core Black / Core White / Core White,,,
15,,,,/us/ultra-4dfwd-shoes/GZ6941.html,,"Experience a smooth run with the Ultra 4DFWD running shoes. They combine the upper of our iconic Ultraboost with a 3D-printed adidas 4DFWD midsole that's innovated to compress forward, reducing braking forces and transforming the impact energy into forward motion. The result provides a smooth transition and unique gliding experience. An adidas PRIMEKNIT upper hugs the foot with targeted areas of support, while the Continental™ Rubber outsole provides extra grip in all weather conditions.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; adidas PRIMEKNIT textile upper; adidas 4D midsole; Textile lining; Weight: 13.5 ounces (size 9); Midsole drop: 12 mm (heel: 24 mm / forefoot: 12 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Cloud White / Core Black / Solar Yellow; Product code: GZ6941, Core Black / Core Black / Carbon,230,4.8,
16,,,,/us/suru365-slip-on-shoes/GW7208.html,,"Little shoes for a big personality. These infants' adidas trainers are so Colorful they'll make you, your little one and everyone else smile. The light, flexible outsole bends with each step, and they're also super grippy to keep them steady on a variety of surfaces. Just slip them on, stick down the hook-and-loop straps for a snug fit and you'll be on your way with happy faces.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solution to help end plastic waste.",Wide fit; Hook-and-loop closure; Textile upper; EVA midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Collegiate Navy / Silver Metallic / Bright Cyan; Product code: GW7208,,,,
17,,,,/us/adizero-rose-1.5-low-restomod-basketball-shoes/GX6882.html,,"These Adizero Rose Restomod shoes from adidas Basketball are an ode to Derrick's early career. Classic D-Rose details are enhanced with Restomod upgrades, like a Lightstrike midsole for ultra-lightweight cushioning and a Puremotion outsole for superior grip. The shoes built for one of the fastest players are now lighter than ever.",Regular fit; Lace closure; Sprintskin synthetic upper; Adiprene cushioning; Lightstrike cushioning; Lightweight Sprintframe plate; Puremotion outsole; Imported; Product color: Core Black / Vivid Red / Silver Metallic; Product code: GX6882, Core Black / Vivid Red / Silver Metallic,4,4.5,
18,,,,/us/ultraboost-22-shoes/GY7285.html,,"Make every run your best one yet. These running shoes are built with responsive BOOST cushioning to energize your stride. They have a narrower heel to reduce slippage and blisters, plus a lower instep curve for a snug fit. Foot-hugging adidas PRIMEKNIT supports and enhances each step, and a Linear Energy Push system keeps you going longer.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; adidas PRIMEKNIT upper; BOOST midsole; Linear Energy Push system; Stretchweb outsole with Continental™ Better Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Metal Grey / Linen Green / Off White; Product code: GY7285, Beam Pink / Core Black / Cloud White,937,4.7,
19,,,,/us/hello-kitty-astir-shoes/GW7166.html,,"Life is more fun with friends. Good thing you'll always have one around when you're wearing these adidas shoes. The fun-loving character Hello Kitty dangles from a keychain on the laces, celebrating friendship. Going all in on Y2K nostalgia, these shoes are based on a running shoe from back then. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.","Lace closure; Mesh upper with synthetic leather and suede overlays; EVA midsole; Rubber outsole; ©2022 SANRIO CO., TLD.; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Beam Green; Product code: GW7166", Purple / Purple / Bliss,613,4.8,
20,,,,/us/adidas-x-lego-sport-pro-shoes/GZ2415.html,,"Some things you never outgrow. Lace up these juniors' adidas running shoes and bring your LEGO® bricks with you wherever you go. Overlapping patterns on the knit upper, plus classic LEGO® color combos, add cool style. The grippy outsole creates a winding trail of LEGO® tracks behind you.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Knit textile upper; TPU Torsion bar; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Red / Off White / Shock Blue; Product code: GZ2415, Red / Off White / Shock Blue,155,4.8,
21,,,,/us/adilette-tnd-slides/GX9709.html,,"Inspired by the beloved adidas classic, these Adilette slides bring versatile comfort and sporty style to any occasion. The hook-and-loop top strap adjusts easily for a snug fit, while the quick-dry footbed is right at home from the pool deck to the locker room to the beach. A unique design shows some love for the Colombian Football Federation",Regular fit; Hook-and-loop strap; EVA upper; Cloudfoam footbed; Textile lining; EVA outsole; Imported; Product color: Bright Yellow / Collegiate Navy / Team Power Red; Product code: GX9709, Core Black / Cloud White / Light Blue,270,4.7,
22,,,,/us/cloudfoam-pure-2.0--shoes/H04757.html,,"Step into these shoes for crisp, clean style and comfort. Thanks to their heritage adidas vibes, these running-inspired trainers make it easy to look calm, cool and collected. Whether you're hanging out with friends or trying not to get frazzled as you tick off your weekend to-do list, stay comfortable through it all. 

This product is made with Primegreen, a series of high-performance recycled materials.",Regular fit; Lace closure; Textile upper; Cloudfoam midsole; Memory foam sockliner; Synthetic outsole; Primegreen; Imported; Product color: Cloud White / Cloud White / Grey Two; Product code: H04757, Core Black / Core Black / Grey Five,1631,4.5,
23,,,,/us/superstar-shoes/GV8904.html,,"Help your little one embrace the magical feeling of seeing a rainbow. This whimsical spin on these classic adidas Superstar shoes inspires toddlers to explore their world with added color. Faded iridescent underlays provide a playful pattern that catches the eye. A snug fit with an OrthoLite® sockliner ensures that their feet will be comfy all day long.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste",Regular fit; Hook-and-loop straps; Synthetic leather upper; OrthoLite® sockliner; Adifit length-measuring insole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: GV8904,,2,5.0,
24,,,,/us/flopshot-spikeless-golf-shoes/GY8523.html,,"When you want casual style without sacrificing performance on the course, these adidas golf leather shoes have you covered. BOOST cushioning delivers energy return while a soft heel pad offers comfort with each step to keep you feeling comfortable through your round and beyond. The spikeless flexible outsole provides flexibility and grip on any terrain and transitions easily from course to clubhouse.",Regular fit; Lace closure; Waterproof leather upper; Slow resilient sockliner; BOOST midsole; Spikeless flexible outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Tan Brown / Golden Beige / Pulse Mint; Product code: GY8523, Cloud White / Gold Metallic / Blue Rush,94,4.4,
25,,,,/us/nizza-shoes/GX1945.html,,"Throw it back to the '70s with these adidas Nizza Shoes. Classic 3-Stripes deliver all the charm of the original while a tie-dye print adds a colorful update to the canvas upper. The rubber toe and vulcanized outsole cradle your feet in comfort.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Canvas upper; Breathable feel; Textile lining; Vulcanized rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Burgundy / Core Black / Cloud White; Product code: GX1945, Core Black / Cloud White / Cloud White,1642,4.7,
26,,,,/us/galaxy-6-shoes/GW4132.html,,"It was true then, and it's true now. adidas designs shoes with athletes in mind. These running shoes can be worn anytime, but they're still equipped with some innovative tech. The lightweight mesh upper lets air flow, and the Cloudfoam midsole gives a springy, cushioned feel. A soft sockliner keeps feet feeling supported, no matter how often you put them through a long walk or workout.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Breathable mesh upper; Textile lining; Cloudfoam midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Matt Purple Met. / Almost Pink; Product code: GW4132, Core Black / Cloud White / Core Black,,,
27,,,,/us/forum-low-shoes/GW4369.html,,"More than just a shoe, it's a statement. The adidas Forum hit the scene in '84 and gained major love on both the hardwood and in the music biz. This pair of the classic shoes brings back the '80s attitude, the explosive hardwood energy and the iconic removable strap ankle design, distilled into a low top version meant for the streets.",Lace closure with removeable strap; Leather upper; Rubber outsole; Imported; Product color: Cloud White / Almost Blue / Chalk White; Product code: GW4369, Cloud White / Cloud White / Cloud White,706,4.8,
28,,,,/us/pureboost-22-shoes/HQ1453.html,,"You don't need a lot to go running. A snack, a playlist and these adidas running shoes will keep you going for the next few miles. Cushioned and responsive, Pureboost is an ultra-comfortable training shoe for short daily runs. adidas BOOST delivers incredible energy return with each step, and the Stretchweb rubber outsole flexes underfoot for an energized ride.","Regular fit; Lace closure; Engineered mesh upper; Cushioned, responsive feel; Textile lining; BOOST midsole; Midsole drop: 10 mm (heel: 20 mm / forefoot: 10 mm); Stretchweb rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Royal Blue / Matte Silver / Core Black; Product code: HQ1453", Core Black / Core Black / Core Black,44,4.6,
29,,,,/us/stan-smith-parley-shoes/GW2044.html,,"Plastic waste is too big of a problem to solve alone. So let's work on it together. Teaming up with innovators Parley for the Oceans, these adidas shoes reimagine one of our most iconic styles with the planet in mind. They still have that sweet '70s style they're known for, but now recycled materials and upcycled plastic waste are incorporated as a step towards the future.",Lace closure; polyurethane-coated recycled synthetic upper; Textile lining; Cushioned midsole; Rubber cupsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Chalk White / White Tint / Green Oxide; Product code: GW2044, Pantone / Cloud White / Core Black,13054,4.7,
30,,,,/us/harden-vol.-6-basketball-shoes/GW9032.html,,"Strike when your opponent least expects it. Drive to the rim, pull up from deep and leave defenders in your wake — just like James Harden. These adidas basketball shoes are made with BOOST for the energy return you need from the opening whistle to those grueling last seconds of overtime. Bands on the forefoot and heel give you a locked-down feel all game long.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; Breathable mesh upper with floating overlays; Supportive, locked-down feel; BOOST midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Green Oxide / Almost Yellow / Linen Green; Product code: GW9032", Core Black / Core Black / Cloud White,134,4.7,
31,,,,/us/fortarun-sport-running-lace-shoes/GV9465.html,,"Children clock up the miles, whether they're running, practicing sports or just playing for hours. That's why these kids' adidas sneakers are designed to withstand a lot of scuffs and scrapes. Inside, the Cloudfoam cushioning and pillowy sockliner wrap feet in softness. Outside, the non-marking rubber outsole leaves no trace when the fun comes indoors.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Textile lining; Cloudfoam midsole; OrthoLite® sockliner; Non-marking rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Bliss Orange / Magic Grey Met / Bliss Pink; Product code: GV9465, Core Black / Cloud White / Green Oxide,38,4.8,
32,,,,/us/predator-edge-plus-firm-ground-soccer-cleats/GW1039.html,,"Swerve. Control. Power. adidas Predator has all angles covered. Hit the pitch and find your edge in these firm ground soccer cleats. On top, a laceless Zone Skin upper includes discrete ribbed sections, each excelling at a different type of cleat-to-ball contact. Underneath, a Power Facet diverts weight to the forefoot for fierce strikes. The adaptive adidas PRIMEKNIT collar locks you in while you establish control.",Regular fit; Laceless construction; adidas PRIMEKNIT upper; Two-piece adidas PRIMEKNIT collar; Zone Skin rubber control zones; Firm ground outsole; Imported; Product color: Solar Red / Team Solar Green / Core Black; Product code: GW1039, Solar Red / Team Solar Green / Core Black,156,4.1,
33,,,,/us/zx-1k-boost-shoes/FX6516.html,,"When you're charged up and activated, nothing can stand in your way. At least, nothing should stand in your way. Comfort is key here, and these adidas ZX 1K Boost Shoes are packed with it, thanks to a half-Boost, half-EVA midsole (otherwise known as a winning combo). Take to the streets. Be there a while. These are along for the whole ride, keeping you feeling good as you go.","Lace closure; Knit mesh upper with overlays and weldings; Comfortable and stable feel; Half Boost midsole, half EVA midsole; Textile lining; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Cloud White; Product code: FX6516", Cloud White / Core Black / Halo Silver,848,4.0,
34,,,,/us/y-3-gazelle/HQ6510.html,,"An adidas classic, through the lens of Y-3. The famed Gazelle is reimagined wrapped in suede for a clean, premium look. Additional foxing tape circles the entire outsole, which slightly curves on the lateral side for a subtle, yet distinctive accent. Heavy tumbled leather on the outsole highlights Y-3's high attention to detail.",Lace closure; Suede upper with leather on the heel; Leather and suede lining; Rubber outsole with leather hit; Gold-foil Yohji Yamamoto wordmark; Imported; Product color: Black / Black / Core White; Product code: HQ6510, Black / Black / Core White,4,5.0,
35,,,,/us/nmd_v3-shoes/GX6935.html,,"Gearing up for a trek through the city? Yeah, you'll want to grab your adidas NMD sneakers. With tactical technology like plush BOOST cushioning and a soft knit upper, these shoes keep you feeling good for walks, daily commutes and epic adventures. You know what else feels good? Looking good. That's where the transparent details and pops of pastel colors come into play. Time to show them off. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Bliss Lilac; Product code: GX6935, Purple / Purple / Grey Two,59,4.0,
36,,,,/us/stan-smith-shoes/GX4450.html,,"The adidas Stan Smith shoes aren't going anywhere. Well, let's be clear — they've actually gone everywhere. Debuting on the court, they didn't stay there long. Stages. Runways. Anywhere you can think of, the Stan Smiths have probably made an appearance. But it's the style that's staying put. Five decades later and it still maintains the same timeless appeal, complete with the minimalist silhouette and subtle perforated 3-Stripes. What has changed? The materials, which are now recycled.",Regular fit; Lace closure; Synthetic leather upper; Hugs the foot; Synthetic leather lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Metal Grey / Collegiate Navy / Metal Grey; Product code: GX4450, Pantone / Cloud White / Core Black,13054,4.7,
37,,,,/us/ultraboost-web-dna-shoes/GX2136.html,,"When the Ultraboost first dropped in 2015, it took the sneaker world by storm. And like a runner chasing a PB, we've been building on the design ever since. These adidas running shoes incorporate 3D Stretchweb around the BOOST midsole. This enhances the feeling of energy return, so you feel fresh on your feet all day. Throw in the adidas PRIMEKNIT upper, and you get a comfortable shoe for short distances and daily wear.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Fitcounter molded heel counter; BOOST midsole; Textile lining; Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Shadow Navy / Magic Grey Met / Pulse Lilac; Product code: GX2136, Off White / Legend Ink / Ecru Tint,242,4.7,
38,,,,/us/forum-84-camp-low-shoes/GV6785.html,,A staple of '80s basketball. A favorite on city streets around the world. The adidas Forum returns with a rugged update. Fresh colors and unexpected materials play up a whole new vibe. The leather upper and famous crisscross strap stay true to the shoes' origins.,Lace closure with adjustable hook-and-loop closure; Leather upper; Textile lining; Rubber outsole; Imported; Product color: Cardboard / Scarlet / Utility Grey; Product code: GV6785, Dark Green / Night Cargo / Cargo Brown,4,5.0,
39,,,,/us/solarglide-5-shoes/GX6703.html,,"Whether you're building consistency, upping your distance or training for a personal best, Solarglide 5 are the shoes you leave by the door to support your goals every single day. They're packed with performance technology, from the BOOST midsole to the knit upper and the adidas LEP 2.0. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",Regular fit; Lace closure; Circular knit textile upper; BOOST midsole; Continental™ Rubber outsole; Weight: 11.8 ounces; Midsole drop: 10 mm (heel: 36 mm / forefoot: 26 mm); adidas LEP 2.0; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Solar Green / Beam Yellow; Product code: GX6703, Core Black / Grey Six / Carbon,315,4.5,
40,,,,/us/fluidflow-2.0-shoes/GW4014.html,,It doesn't really matter whether or not a run is in the cards for the day. An ultra-breathable feel and cushy midsole that energizes give these adidas shoes an edge. Hit the pavement or hit the town. You've got the kicks for whatever unfolds.,Lace closure; Knit textile upper; Breathable feel; Textile lining; Bounce midsole; Synthetic outsole; Imported; Product color: Aluminium / Core Black / Grey Six; Product code: GW4014, Core Black / Grey Six / Core Black,867,4.6,
41,,,,/us/nizza-shoes/HQ6035.html,,"If they like sprinkles on their ice cream, why not on their shoes too? The perfect companion for park walks and sunny days (or any day), these kids' shoes wrap their feet in classic adidas style with an extra dose of fun. The best part is that they're easy to get on and off thanks to hook-and-loop straps.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop strap closure; Canvas upper; Textile lining; All-surface rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Almost Yellow; Product code: HQ6035,,6,5.0,
42,,,,/us/five-ten-sleuth-bike-shoe/EG4618.html,,"Performance, comfort and durability are the perfect trifecta for bike shoes. The Five Ten SLEUTH sets standards in all categories. Stealth Marathon rubber, combined with 5.10's Classic Dotty tread, is the benchmark for stickiness (friction) and performance. Comfort comes from an EVA midsole for excellent cushioning and serious pedal power. The upper's targeted blend of canvas and leather is designed for durability, with the bonus of a classically casual look.

Whether you are commuting to class, riding for fun, the Five Ten SLEUTH helps us all  be United By Summits. Consider the Five Ten SLEUTH your all-day companion, on and off the bike.",Regular fit; Lace closure; Leather upper; Biking shoes with street style; Shock-absorbing EVA midsole; Non-marking Stealth® Marathon Classic-Dotty outsole; Imported; Product color: Core Black / Core Black / Gum M2; Product code: EG4618, Core Black / Core Black / Gum M2,105,4.7,
