,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/predator-edge.3-firm-ground-soccer-cleats/HR1524.html,,"Swerve. Control. Power. adidas Predator has all angles covered. Hit the pitch and find your edge in these firm ground soccer cleats. Deployed across their coated textile upper, grippy Control Zone print assists you with every touch of the ball. Underneath, an eye-catching, angular TPU outsole ensures you stay in charge on dry natural grass.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Control Zone textured upper; Two-piece mid-cut collar; Textile lining; TPU firm ground outsole; Imported; Product color: Silver Metallic / Core Black / Team Solar Green; Product code: HR1524, Core Black / Cloud White / Vivid Red,166,4.2,
11,,,,/us/stan-smith-parley-shoes/GX6969.html,,"An icon born on the tennis court more than 50 years ago, the adidas Stan Smith shoes have been worn in every corner of the world. Now they're part of our effort to help protect it. We teamed up with Parley for the Oceans to reimagine the beloved style, with tongue webbing and a heel strap made using upcycled plastic waste. The '70s vibes are still going strong, but innovative materials take a step toward the future.",Lace closure; polyurethane-coated recycled synthetic upper; Textile lining; Webbing heel patch; Recycled BOOST drop-in midsole; Natural rubber cupsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Off White / Wonder White / Off White; Product code: GX6969,,21,4.7,
12,,,,/us/lite-racer-adapt-5.0-shoes/GW6581.html,,"Even kids who love lie-ins will be out the door quickly in these adidas trainers. They're super easy to slip on, and they feature a knit textile upper that feels light and comfy. Made with an EVA outsole that is softer and more flexible than rubber, and with Cloudfoam cushioning that supports their feet, these shoes are perfect for running and relaxing too.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Pull-on construction; Knit textile upper; Cloudfoam sockliner; Textile lining; EVA outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Focus Olive / Shadow Olive / Impact Orange; Product code: GW6581, Grey Five / Grey Three / Carbon,97,4.8,
13,,,,/us/pureboost-22-shoes/GZ5181.html,,"You don't have to run far to feel the benefits of training. Slip on these adidas shoes, and you're only a few miles away from a good mood. They're designed for short runs, with a BOOST midsole that offers incredible energy return with every step. The Stretchweb outsole flexes naturally for an energized ride, and Continental™ Rubber gives you superior traction.",Regular fit; Lace closure; Engineered mesh upper; Adaptive feel; BOOST midsole; Textile lining; Midsole drop: 10 mm (heel: 20 mm / forefoot: 10 mm); Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Crystal White; Product code: GZ5181, Core Black / Core Black / Carbon,22,4.3,
14,,,,/us/forum-bonega-shoes/IF4829.html,,"A forum is a platform for self-expression. That's the idea that the OG adidas Forum shoes were built on, and since they stepped onto the court back in 1984, that's what they've been about. This version, though no longer about performance, maintains that vibe, and goes ahead with the idea of a platform with an actual platform outsole.",Regular fit; Lace closure; Leather upper; Memory foam sockliner; Textile lining; Rubber outsole; Imported; Product color: Magic Beige / Cloud White / Wonder White; Product code: IF4829, Cloud White / Cloud White / Gold Metallic,35,4.6,
15,,,,/us/nizza-bonega-shoes/GY1553.html,,You don't have to sacrifice comfort for style — these high top adidas Nizza Bonega shoes combine both. Bold marbled detail on the laces adds a sophisticated touch while the sumptuous memory foam sockliner makes every step soft and comfortable.,Regular fit; Lace closure; Textile upper; Textile lining; Memory foam sockliner; Rubber platform outsole; Imported; Product color: Cloud White / Cloud White / Gold Metallic; Product code: GY1553, Crystal White / Cloud White / Almost Pink,13,4.8,
16,,,,/us/nmd_r1-v3-shoes/GX2091.html,,"A play on transparency, these adidas NMD_R1 V3 Shoes continue to build on the NMD franchise's signature expression of tactical tech. Here's what you need to know about the BOOST cushioning: it makes every step feel supported. Which is great, since you take a lot of them throughout the day. The other thing to know is that it's partially encapsulated in TPU, met by the TPU heel plugs that signal that these are in fact NMD sneakers. They have a laser-cut upper, complete with embroidered details for a fresh take on the iconic style.",Lace closure; Leather upper; Synthetic lining; BOOST midsole; Rubber outsole; Imported; Product color: Metal Grey / Cloud White / Core Black; Product code: GX2091, Grey One / Off White / Halo Silver,38,4.5,
17,,,,/us/adidas-by-stella-mccartney-solarglide-running-shoes/HQ5962.html,,"Log your miles on a running shoe designed to impress with the adidas by Stella McCartney Solarglide Running Shoes. Mixing design and function, these shoes combine the best of both worlds.

The lightweight knit upper, made in part with recycled materials, will keep your feet snug on any run around 10k. The shoes get their signature look thanks to the striking speed-inspired cage. The cage is built to give you extra support with every step. 

Thanks to the flexible outsole and BOOST midsole, you'll feel energized on a run or throughout your day. They look as stylish on a run as under a pair of jeans.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Sock-like fit; BOOST midsole and Linear Energy Push system; Bio-based EVA cage; adidas by Stella McCartney logo; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: HQ5962, Core Black / Core Black / Core Black,7,4.4,
18,,,,/us/stan-smith-bonega-x-shoes/GY1499.html,,"Say hello to your new style. Exaggerated details make the most of these classic adidas shoes, promising you a bold look you can rock anywhere, anytime. A padded heel, branded trim and nylon tongue push a utilitarian look while the clean, modern silhouette feels retro and fresh at once. A memory foam sockliner gives each step comfort that's customized to your foot.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic upper with nylon details; Padded upper; Memory foam sockliner; Platform rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Bliss / Bliss / Core Black; Product code: GY1499,,,,
19,,,,/us/ultraboost-dna-shoes/GV8720.html,,"Nothing's more of a muse than the ocean or maybe the moon. Coral reefs are the source of inspiration behind the graphic on these Ultraboost DNA shoes. Wear them for short runs or long walks on the beach. The adidas PRIMEKNIT upper feels soft and supportive, and the BOOST midsole delivers incredible energy return with each step.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Textile lining; BOOST midsole; Fitcounter molded heel counter; Weight: 11.6 ounces (size 9); Midsole drop: 10 mm (heel: 22 mm / forefoot: 12 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Almost Pink / Almost Pink / Core Black; Product code: GV8720, Cloud White / Cloud White / Core Black,39,4.7,
20,,,,/us/lite-racer-adapt-4.0-shoes/GY1058.html,,"Active kids need sneakers that can keep up. These kids' adidas shoes are inspired by classic running style, and they slip on and off easily as they run outside, inside and back outside again. A Cloudfoam midsole and a mesh upper elevate the comfort and breathability, so they can get after it all day long.",Sock-like fit; Slip-on construction with elastic strap; Mesh upper; Textile lining; TPU heel counter; Cloudfoam midsole; Rubber outsole; Imported; Product color: Grey Three / Silver Metallic / Scarlet; Product code: GY1058, Royal Blue / Cloud White / Pulse Blue,459,4.6,
21,,,,/us/nizza-rf-platform-shoes/GX8371.html,,"Always a step above. These adidas platform shoes give you a little extra height while providing the comfort of your trusty everyday sneakers. A bright metallic textile upper has a distinct color-shifting effect. Grippy tread patterns on the Vulcanized outsole let you make the most of your kicks, no matter where they take you next.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Synthetic upper; Textile lining; Vulcanized rubber platform outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Clear Pink / Clear Pink / Chalk White; Product code: GX8371,,6,5.0,
22,,,,/us/zx-1k-boost-shoes/FX6510.html,,"In a constantly evolving world, keeping up is just part of the routine. Stay on top of it in these airy knit mesh adidas shoes. The ZX series has merged technology with culture since the '80s. Today a combination of Boost and EVA cushioning keeps you comfortable as you charge through the day.",Lace closure; Knit mesh upper; Stable feel; Boost and EVA midsole; Rubber outsole; Imported; Product color: Cloud White / Core Black / Halo Silver; Product code: FX6510, Cloud White / Core Black / Halo Silver,848,4.0,
23,,,,/us/superstar-shoes/GY9322.html,,"They may have just said their first word, but they'll still love to make a statement in these adidas toddlers' Superstar Shoes. The classic 3-Stripes and heel tab get bright updates in contrasting colors. Elastic laces make it easy to slip them on and off. The flexible one-piece EVA outsole cradles their feet in comfort.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces; Synthetic leather upper; Textile lining; Molded sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Clear Pink; Product code: GY9322, Cloud White / Core Black / Blue Rush,3,5.0,
24,,,,/us/swift-run-shoes/BD7962.html,,"The Swift distills elements from '80s running designs and adds a modern feel. These knit shoes show off welded details and an exotic leopard print. They come with a supportive, sock-like feel and are built for all-day ease with a cushy midsole.","Regular fit; Lace closure; Knit upper with embroidered details; Stretch-knit lining; Rubber outsole; Lightweight EVA midsole; Enjoy the comfort and performance of OrthoLite® sockliner; Soft, lightweight feel; Imported; Product color: Raw White / Core Black / Carbon; Product code: BD7962", Raw White / Core Black / Carbon,1367,4.5,
25,,,,/us/terrex-voyager-21-canvas-travel-shoes/GX8688.html,,"Made for easy packing, these adidas travel sneakers combine the rugged all-terrain outsole of a trail-running shoe with a light, flexible design that lets you stuff them in your duffel when traveling. The canvas upper lends them everyday style that's equally at home on sidewalks and the trail. A soft EVA midsole provides all-day cushioning. Just pull the bungee laces and start exploring.

This product is made with Primegreen, a series of high-performance recycled materials.",Regular fit; Bungee lace closure; Textile upper; Lightweight Cushioning; EVA midsole; Molded sockliner; Traxion outsole; Primegreen; Imported; Product color: Bliss Lilac / Beam Orange / Almost Pink; Product code: GX8688,,15,4.4,
26,,,,/us/adilette-shower-slides/GZ5922.html,,"From the pool deck to the shower to the couch, these slides are made for the work-hard-rest-hard lifestyle. The slip-on construction gives you a snug fit that's easy to kick on and off as needed. Lightweight cushioning keeps your feet cradled in all-day comfort. The adidas logo and 3-Stripes design complete the iconic Adilette style.",Regular fit; Slip-on construction; Synthetic upper; Textile lining; Contoured footbed; Cloudfoam midsole; Synthetic outsole; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GZ5922, Royal Blue / Cloud White / Royal Blue,55,4.4,
27,,,,/us/nmd_r1-shoes/GW9472.html,,"The city is alive. It's always changing, moving and humming with energy. So lace into your adidas NMD_R1 Shoes and jump right into the action. BOOST cushioning energizes your stride to keep you going when evening plans extend into all-night adventures. And that signature NMD style — shout out to the sleek upper and midsole plugs — means you're always in style. No matter where you are. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Stretch knit upper; Hugs the foot; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Grey Four / Almost Blue / Cloud White; Product code: GW9472, Bright Orange / Bright Orange / Core Black,2374,4.5,
28,,,,/us/stan-smith-shoes/GY4243.html,,"Help your little one embrace the magical feeling of seeing a rainbow. This whimsical spin on these classic adidas Stan Smith shoes inspires toddlers to explore their world with added color. Faded iridescent underlays provide a playful pattern that catches the eye. A snug fit with an OrthoLite® sockliner ensures that their feet will be comfy all day long.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste",Regular fit; Hook-and-loop straps; Synthetic leather upper; OrthoLite® sockliner; Adifit length-measuring insole; Recycled rubber outsole made with 10% recycled material derived from production waste; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Core Black; Product code: GY4243,,1,5.0,
29,,,,/us/ultraboost-22-gore-tex-shoes/GX9131.html,,"Don't let wet weather come between you and your run. These adidas running shoes are made with a breathable GORE-TEX membrane to keep feet dry and comfortable on rainy days. The midsole features hundreds of BOOST capsules fused together for incredible energy return to power you from start to finish no matter the distance — or the conditions. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure with shroud; GORE-TEX textile upper; Linear Energy Push system; BOOST midsole; Weight: 12.2 ounces (size 9); Midsole drop: 9 mm (heel: 24 mm / forefoot: 15 mm); Stretchweb outsole with Continental™ Rubber; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Wonder Red / Beam Orange / Shadow Maroon; Product code: GX9131,,5,3.4,
30,,,,/us/ultraboost-22-cold.rdy-2.0-shoes/GX6690.html,,"When the adidas Ultraboost debuted in 2015, it set the standard for comfort and performance in a running shoe. Each new release raises the bar, and this one is no exception. These running shoes are built for cold-weather runs, featuring COLD.RDY to keep feet warm. The energy-returning BOOST midsole is reflective, so it shines bright from dusk to dawn. The Continental™ WinterGrip™ Rubber outsole ensures a secure grip on slick streets.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; COLD.RDY; Linear Energy Push system; Reflective BOOST midsole; Reflective 3-Stripes; Midsole drop: 10 mm (heel: 25 mm / forefoot: 15 mm); Stretchweb outsole with Continental™ WinterGrip™ Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Grey Six; Product code: GX6690, Magic Beige / Grey One / Impact Orange,31,4.8,
31,,,,/us/terrex-trailmaker-gore-tex-hiking-shoes/GW1466.html,,"Add lightweight, comfortable and waterproof to your checklist. The adidas Terrex Trailmaker GORE-TEX Hiking Shoes blend the responsive feel of a running shoe with the support of a trail shoe. Dry feet keep you moving despite wet trails and damp conditions.","Regular fit; Lace closure; Textile upper with EVA support frame; Waterproof, breathable hiking shoes; Lightweight EVA midsole; Traxion outsole; Imported; Product color: Wonder Red / Linen Green / Shadow Maroon; Product code: GW1466",,118,4.5,
32,,,,/us/stan-smith-shoes/FX5509.html,,"Easy on. Easy off. Easy on the planet. These adidas Stan Smith Shoes are crafted from recycled materials, part of adidas' commitment to end plastic waste. With a synthetic leather upper and an outsole made from rubber waste, they redefine an iconic style. Hook-and-loop straps make them easy to get into when you're heading out the door and even easier to kick off at the end of the day. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Regular fit; Hook-and-loop closure straps; Synthetic upper; Synthetic lining; Rubber outsole; Vegan; Imported; Product color: Cloud White / Cloud White / Green; Product code: FX5509, Cloud White / Cloud White / Gold Metallic,105,4.4,
33,,,,/us/stan-smith-shoes/GX4643.html,,"Swerve through crowds and cruise across sidewalks. These adidas Stan Smith shoes are built for city exploration. A style that's been effortlessly cool for 50 years and counting, they've been updated with a durable CORDURA® upper that holds up to the scuffs and scrapes of daily life. Just like the original, their simple aesthetic pairs well with every single thing on your calendar.",Regular fit; Lace closure; CORDURA® textile upper; Synthetic leather lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Orbit Green / Focus Olive / Core Black; Product code: GX4643, Pantone / Cloud White / Core Black,13054,4.7,
34,,,,/us/nizza-platform-mid-shoes/GY9531.html,,"Basketball shoes in the 1970s broke through to inspire style for everyday wear. Decades later, that look is still going strong in sneakers that take you from the morning routine to your evening out. With a vulcanized platform outsole and mid-ankle profile, this pair from adidas simplifies the silhouette to match up with almost any outfit. Thick laces and 3-Stripes along the sides keep the vibe classic, and clean-looking canvas is durable for daily life. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Canvas upper; Textile lining; Rubber platform outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Wild Brown; Product code: GY9531, Almost Blue / Pantone / Wonder White,720,4.8,
35,,,,/us/galaxy-6-shoes/GX7256.html,,"Fusing technology and style, these adidas sneakers are an update on the ever-popular Galaxy 5 design. The lightweight textile upper keeps air flowing. The Cloudfoam midsole cushions your feet, and the rubber outsole is strong and grippy on all types of surfaces. So whether you wear them for workouts or for the weekend, they'll feel sturdy and comfortable.",Regular fit; Lace closure; Breathable textile upper; Textile lining; Cloudfoam midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Pulse Blue / Core Black; Product code: GX7256,,3,5.0,
36,,,,/us/predator-edge.1-firm-ground-soccer-cleats/GW1028.html,,"Swerve. Control. Power. adidas Predator has all angles covered. Hit the pitch and find your edge in these firm ground cleats. On top, a Zone Skin upper includes discrete ribbed sections, each excelling at a different type of cleat-to-ball contact. Underneath, a Power Facet diverts weight to the forefoot for fierce strikes. The adaptive adidas PRIMEKNIT collar locks you in while you establish control.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Two-piece adidas PRIMEKNIT collar; Zone Skin rubber control zones; Firm ground outsole; Imported; Product color: Cloud White / Solar Yellow / Power Blue; Product code: GW1028, Cloud White / Solar Yellow / Power Blue,74,4.3,
37,,,,/us/gamemode-turf-soccer-shoes/GV6884.html,,"Make your choice. Find your voice. With two styles and a range of designs, adidas Gamemode is serious about self-expression. Created with a comfortable fit for a wide range of foot shapes, these juniors' soccer shoes offer a cushioned touch thanks to their soft HybridTouch upper. The lug outsole will help you show your skills on artificial turf. The graphics take their eye-catching inspiration from LEGO® bricks.",Regular fit; Lace closure; HybridTouch synthetic upper; Lightweight EVA midsole; Textile lining; Rubber outsole for artificial turf; Imported; Product color: Carbon / Red / Bright Blue; Product code: GV6884, Cloud White / Carbon / Bright Blue,2,5.0,
38,,,,/us/x-speedportal.2-firm-ground-boots/GW8448.html,,"Good players create time and space. Great ones leave them both behind. Unlock multidimensional speed in adidas X Speedportal. Sleek and comfortable, these soccer cleats support instant reactions with extra forefoot studs on their firm ground outsole. Part of their soft mesh upper, an adaptive adidas PRIMEKNIT collar and TPU heel lock team up to keep you strapped in for light-speed sprints and physics-defying sidesteps.",Regular fit; Lace closure; Engineered mesh upper; adidas PRIMEKNIT collar; External heel lock; Textile lining; Firm ground outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Clear Aqua / Solar Red / Power Blue; Product code: GW8448, Clear Aqua / Solar Red / Power Blue,72,4.4,
39,,,,/us/run-falcon-2.0-shoes/GV9559.html,,"Strap up in these running shoes and you're set for a jog in the park followed by coffee with friends. With a mesh upper for outstanding breathability, they're meant to deliver comfort all day long. A durable rubber outsole gives you a solid foundation no matter how busy your schedule.","Regular fit; Lace closure; Sandwich mesh upper; Lightweight, breathable feel; EVA midsole; Supportive no-sew heel; Durable outsole; Imported; Product color: Carbon / Cloud White / Core Black; Product code: GV9559",,624,4.7,
40,,,,/us/adistar-cs-shoes/GX8418.html,,"Inspired by the idea of perpetual motion, ADISTAR CS supports runners to reach their long-distance PB and beyond. Built for comfort and support, with a long curve shaped angle across the forefoot, it creates a smooth, consistent rocking motion that helps you onto the next step. Designed with heel strike protection and upper support in mind.",Regular fit; Lace closure; Engineered mesh upper; Internal support cage; Textile lining; REPETITOR+ SUPPORT FRAME; Weight: 11.3 ounces (size 9); Midsole drop: 6 mm (heel: 37 mm / forefoot: 31 mm); Continental rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Grey Five / Beam Yellow / Solar Green; Product code: GX8418, Cloud White / Carbon / Team Real Magenta,14,4.9,
41,,,,/us/adissage-slides/F35580.html,,"These adidas Adissage slides have a flexible nubby footbed that massages hardworking feet and a bandage upper that adjusts for a custom fit. 

These slides are designed for post-workout rejuvenation and not for all-day comfort. If you are looking for an all-day comfort massage slide, try our Adilette Comfort Slides.",Regular fit; Slip-on construction with hook-and-loop closure; Hook-and-loop adjustable upper; Cloudfoam outsole; EVA massage nubs on footbed; Imported; Product color: Core Black / Cloud White / Core Black; Product code: F35580, Dark Blue / Cloud White / Dark Blue,3599,4.4,
42,,,,/us/ultraboost-dna-xxii-shoes/HP5317.html,,"Enjoy the comfort of adidas Ultraboost through every moment of your action-filled days. These running shoes have hundreds of BOOST capsules that are fused together for incredible energy return and reliable cushioning. The trail-ready shoes have leather-like overlays that support the foot and maximize durability. A toothy rubber outsole grips on rugged paths and slippery surfaces. Lace up for confidence, stride after stride.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Coated knit upper; TPU cage; BOOST midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Wonder White / Grey Four; Product code: HP5317, Non Dyed / Non Dyed / Bright Red,17,4.3,
43,,,,/us/stan-smith-shoes/FX7534.html,,"Childhood is full of firsts. First steps. First day of school. First lost tooth. And now, first Stan Smiths. These kids' shoes are part of another first, too: they're created with recycled materials as adidas' first big steps towards reducing waste. Simple straps let them put this pair on all by themselves, even if their first perfect bow is still somewhere ahead of them.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Regular fit; Hook-and-loop strap closure; Synthetic upper; OrthoLite® sockliner; Rubber cupsole; Primegreen; Imported; Product color: Cloud White / Cloud White / Green; Product code: FX7534, Cloud White / Cloud White / Green,48,5.0,
