,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/solarcontrol-shoes/GX9221.html,,"From training runs to race day, go the distance with confidence. These running shoes provide extra stability with adidas LEP 2.0, designed to help guide each foot strike and propel you forward. The mesh upper offers targeted lockdown zones for added support while maintaining breathability. BOOST cushioning delivers energy return and comfort to keep you feeling fresh from start to finish.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Engineered mesh upper; Linear Energy Push system; Dual-density EVA platform; BOOST midsole; Weight: 12 ounces (size 9); Midsole drop: 10 mm (heel: 33 mm / forefoot: 23 mm); Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Magic Beige / Cloud White / Mesa; Product code: GX9221, Core Black / Cloud White / Grey Five,59,4.7,
11,,,,/us/forum-bonega-shoes/GY1541.html,,"Make a statement and embrace your adventurous spirit in these Forum Bonega Shoes. The marbled pattern adds a twist on the classic adidas look while the leather upper and platform outsole add a fashion-forward flair. So go ahead: Step out in style.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure with hook-and-loop strap; Leather upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Gold Metallic; Product code: GY1541, Cloud White / Cloud White / Gold Metallic,35,4.6,
12,,,,/us/adizero-boston-11-shoes/GX6654.html,,"The Boston Marathon is a race. But it's also a goal and a training plan during all the days it stays on your mind before the big one. The Adizero Boston 11 Shoes are built for mid- to long-distance running. They bring a race-day quality to training, with a propulsive feel that comes from ENERGYRODS, which limit energy loss underfoot. They're fast, but that does not come at the cost of durability — the midsole mixes ultra-light Lightstrike Pro cushioning with durable Lightstrike EVA.",Regular fit; Lace closure; Lightweight mesh upper; Flexible feel with support in key areas; ENERGYRODS limit energy loss; Lightstrike Pro+ cushioning; Midsole drop: 8.5 mm (heel: 39.5 mm / forefoot: 31 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Beam Orange / Wonder Steel / Bliss Orange; Product code: GX6654, Grey Three / Zero Metalic / Carbon,30,4.3,
13,,,,/us/eq21-run-shoes/GY2190.html,,"When running is your sport, there's nothing you love more than that daily run. Log miles in ultimate comfort when you lace up in these adidas shoes. A breathable upper keeps feet feeling cool and fresh on warm days. Lightweight cushioning makes each step more enjoyable.",Regular fit; Lace closure; Engineered mesh upper; Padded collar; TPU quarter and heel stabilizers; Bounce midsole; Weight: 584 g (size UK 8.5); Midsole drop: 10.5 mm; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Grey Four; Product code: GY2190, Cloud White / Core Black / Beam Yellow,1002,4.5,
14,,,,/us/adidas-x-lego-racer-tr-shoes/GW1874.html,,"From building to storytelling, LEGO® toys are a big part of your little one's world. So it makes sense they're also a big part of these toddlers' adidas shoes. Because LEGO® bricks can be made into anything, from the 3-Stripes on the upper to the clever grippy pods on the outsole. 

Made with a series of recycled materials, this upper features at least 50% recycled content.",Regular fit; Lace closure with hook-and-loop strap; Textile upper; Textile lining; Synthetic outsole; LEGO® details; Upper contains a minimum of 50% recycled content; Imported; Product color: Shock Blue / Off White / Core Black; Product code: GW1874, Off White / Bliss Lilac / Core Black,15,5.0,
15,,,,/us/cross-em-up-5-wide-basketball-shoes/GX4793.html,,"For young B-ballers who love the sport, they can't get enough time on the court. From the school gym to the park to their own backyard hoop, kids can keep working on their game in all-day comfort with these adidas basketball shoes. They offer durable stability that lasts season after season.",Wide fit; Lace closure; Textile upper with mesh lining; Breathable mesh lining; Durable basketball shoes; Cushioned Cloudfoam midsole; Rubber outsole; Imported; Product color: Core Black / Silver Metallic / Beam Pink; Product code: GX4793, Core Black / Gold Metallic / Cloud White,99,4.7,
16,,,,/us/zntasy-capsule-collection-shoes/GZ2314.html,,"These adidas tennis-style shoes are inspired by the past but made for the not-so-distant future. And the LIGHTMOTION+ tech is great for an everyday, cushioned feel. So go ahead and wear them with everything. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Polyurethane leather upper; LIGHTMOTION+ cushioning; Padded collar; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Cloud White; Product code: GZ2314, Cloud White / Cloud White / Bright Red,24,4.3,
17,,,,/us/adidas-x-lego-sport-pro-shoes/GZ2417.html,,"Some things you never outgrow. Lace up these juniors' adidas running shoes and bring your LEGO® bricks with you wherever you go. Overlapping patterns on the knit upper, plus classic LEGO® color combos, add cool style. The grippy outsole creates a winding trail of LEGO® tracks behind you.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Knit textile upper; TPU Torsion bar; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Eqt Yellow / Off White / Red; Product code: GZ2417, Red / Off White / Shock Blue,155,4.8,
18,,,,/us/eq21-run-shoes/GY2192.html,,"When running is your sport, there's nothing you love more than that daily run. Log miles in ultimate comfort when you lace up in these adidas shoes. A breathable upper keeps feet feeling cool and fresh on warm days. Lightweight cushioning makes each step more enjoyable.",Regular fit; Lace closure; Engineered mesh upper; Padded collar; TPU quarter and heel stabilizers; Bounce midsole; Weight: 584 g (size UK 8.5); Midsole drop: 10.5 mm; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Grey Six / Halo Silver / Vivid Red; Product code: GY2192, Cloud White / Core Black / Beam Yellow,1002,4.5,
19,,,,/us/adizero-rose-1.5-restomod-basketball-shoes/GY7223.html,,"These Adizero Rose Restomod shoes from adidas Basketball are an ode to Derrick's early career. Classic D-Rose details are enhanced with Restomod upgrades, like a Lightstrike midsole for ultra-lightweight cushioning and a Puremotion outsole for superior grip. The shoes built for one of the fastest players are now lighter than ever.",Regular fit; Lace closure; Sprintskin synthetic upper; Adiprene cushioning; Lightstrike cushioning; Lightweight Sprintframe plate; Puremotion outsole; Imported; Product color: Royal Blue / Core Black / Silver Metallic; Product code: GY7223, Off White / Acid Red / Bright Cyan,9,5.0,
20,,,,/us/ultraboost-dna-x-copa-world-cup-shoes/GW7267.html,,"Celebrate one of the greatest sporting events on earth when you lace up in the Ultraboost x Copa World Cup shoes. They bring the iconic look of our classic soccer boots to everyday kicks. adidas BOOST delivers instant comfort and incredible energy return with each step to keep you going strong all day.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Leather upper; BOOST midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Light Blue / Core Black / Cloud White; Product code: GW7267, Light Blue / Core Black / Cloud White,7,5.0,
21,,,,/us/adizero-adios-pro-3-shoes/GV7067.html,,"ADIZERO ADIOS PRO 3 is the ultimate long-distance road racing shoe, for fast runners looking to take their performance to the next level and run after new records. The midsole consists of 2 layers of resilient Lightstrike Pro foam providing cushioning. With optimized ENERGYRODS 2.0 embedded in the midsole, the ADIZERO ADIOS PRO 3 is designed to give runners the optimal level of stiffness and energy return. The new lightweight upper provides specific support where athletes need it most, finished off with a Continental rubber outsole with traction to help take corners at a fast pace.
*60% of 2021 World Major Marathon wins were by athletes wearing Adizero Adios Pro 2.",Lace closure; Textile upper; Lightstrike Pro cushioning; ENERGYRODS limit energy loss; Weight: 8.1 ounces; Midsole drop: 6.5 mm (heel: 39.5 mm / forefoot: 33 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Crystal White / Night Metallic / Linen Green; Product code: GV7067,,177,4.6,
22,,,,/us/adidas-by-stella-mccartney-ultraboost-22-shoes/GY6087.html,,"Keep your energy flowing throughout your run with the adidas by Stella McCartney Ultraboost 22. Thanks to 4% extra energy return, going that extra mile is almost effortless. 

These running shoes fit your feet like a slipper. The Primeknit+ upper made in part with recycled materials will stay wrapped around your foot. It's designed for minimal heel slip and blisters thanks to the narrow heel design, and the full-length supportive cage gives extra support with every step.

There's no reason to take these shoes off after your run. The shoes can easily be incorporated into your everyday wardrobe too thanks to the structural design and solid colour palette.","Regular fit; Lace closure; adidas PRIMEKNIT textile upper with support cage; Stable, supportive feel; BOOST midsole; Rubber outsole; adidas by Stella McCartney logo; Vegan alternative: At least 25% recycled content; Imported; Product color: Core Black / Cloud White / Signal Orange; Product code: GY6087",,35,4.5,
23,,,,/us/nmd_r1-shoes/GW5631.html,,"Sleek. Minimalist. Versatile. These adidas NMD shoes make style easy with a streamlined design that pairs with all the clothes in your closet and all the occasions on your calendar. But don't be fooled by their simplicity. They're packed with history and innovation. From the signature midsole plugs that got their start in the '80s archives to the snug upper that offers adaptive support, they're part of a legacy of progress. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Stretch knit upper; Hugs the foot; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Bliss; Product code: GW5631, Core Black / Core Black / Core Black,2557,4.6,
24,,,,/us/exhibit-b-candace-parker-mid-basketball-shoes/GZ2378.html,,"Basketball has evolved into a hybrid, position-less game. Gone are the days of a designated ball-handler or a post-up player — today's stars can do it all. These adidas basketball shoes keep that intent in mind, giving you the freedom of super-lightweight Lightstrike cushioning and the lockdown needed to cut and change directions at high speed.

The Candace Parker Collection from adidas Basketball highlights the other-worldly work ethic of ""Ace."" The color scheme on the midsole and signature graphics on the heel webbing serve as a reminder that if you want to dominate the hardwood like Candace you have to put the work in from sunrise to sunset.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Textile upper; Textile lining; Lightstrike cushioning; Sculpted midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Grey One / Silver Metallic / Team Dark Green; Product code: GZ2378, Carbon / Cloud White / Core Black,5,4.8,
25,,,,/us/start-your-run-shoes/GY9232.html,,"You'll want these adidas running shoes the next time you step out on your route. Classic lines and understated colors combine in a style every athlete can appreciate. These trainers are designed around the way women move, featuring heels that support each touchdown and LIGHTMOTION cushioning for elevated response on the road or track. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; LIGHTMOTION cushioning; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Silver Metallic / Beam Pink; Product code: GY9232, Dash Grey / Matte Silver / Core Black,5,4.8,
26,,,,/us/superstar-shoes/HQ3968.html,,"From the start, the adidas Superstar Shoes have been about self-expression. In the '70s, they helped B-ball players excel at their game. In the '80s, they defined an era of hip hop style. Ever since, they've been a go-to shoe grabbed by game-changers and culture-makers. So you can definitely count on this pair to help you express your originality. They're clean, simple and — most important — authentic. Just like you.",Lace closure; Leather upper; Textile lining; Rubber outsole; Imported; Product color: Cloud White / Magic Beige / Off White; Product code: HQ3968, Cloud White / Ice Mint / Cloud White,10526,4.7,
27,,,,/us/lite-racer-adapt-4.0-shoes/GW1463.html,,"Active kids need sneakers that can keep up. These kids' adidas shoes are inspired by classic running style, and they slip on and off easily as they run outside, inside and back outside again. A Cloudfoam midsole and a mesh upper elevate the comfort and breathability, so they can get after it all day long.",Sock-like fit; Slip-on construction with elastic strap; Mesh upper; Textile lining; TPU heel counter; Cloudfoam midsole; Rubber outsole; Imported; Product color: Royal Blue / Cloud White / Pulse Blue; Product code: GW1463, Royal Blue / Cloud White / Pulse Blue,458,4.6,
28,,,,/us/busenitz-vulc-2.0-shoes/GY6910.html,,"Dennis Busenitz knows detail and the Busenitz Vulc II is a testament to his craft and unique approach to skateboarding and design. The Busenitz Vulc II takes his design insights and specifications and creates a streamlined version of his classic pro model. Featuring the staple feel and fit the Busenitz franchise was founded on, the Dennis vulc version features a slimmed-down suede construction with Adituff toe reinforcement, molded Adiprene sockliner, Geofit collar and Geoflex outsole for grip and control. Mixing abrasion-resistant technology for skateboarding and a vulcanized construction, the Busenitz Vulc II provides lightweight durability and boardfeel for modern skateboarding.",Regular fit; Lace closure; Suede upper with Geofit padded collar; Abrasion-resistant Adituff toe; Molded heel clip; Adiprene cushioning; Vulcanized Geoflex outsole; Imported; Product color: Core Black / Grey Three / Cloud White; Product code: GY6910, Cloud White / Collegiate Navy / Blue Bird,1077,4.7,
29,,,,/us/nizza-rf-shoes/EE5599.html,,"Inspired by '80s B-ball high tops, these canvas streetwear shoes have an easygoing vibe. A versatile low-cut shape shows off a rubber toe cap and 3-Stripes. A clean-lined sole keeps the look fresh.",Regular fit; Lace closure; Canvas upper; Rubber outsole; Textile lining; Imported; Product color: Core Black / Cloud White / Off White; Product code: EE5599, Core Black / Cloud White / Off White,173,4.4,
30,,,,/us/nmd_r1-v2-shoes/HQ2149.html,,"Head into the future with confidence. Not to mention style. Inspired by running silhouettes from the '80s archive, NMD was born in 2015 to merge sleek style with modern technologies and comfort. These juniors' adidas NMD_R1 V2 shoes keep your feet cushioned with a responsive BOOST midsole. Chic transparent overlays add a cyberpunk vibe. The future is yours. Go and get it.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; Textile upper; Snug feel; BOOST midsole; Textile lining; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Shadow Maroon / Shadow Maroon / Grey Five; Product code: HQ2149, Focus Olive / Core Black / Cloud White,729,4.6,
31,,,,/us/terrex-ax4-primegreen-hiking-shoes/FY9673.html,,"Hello, day off. From forest trails to alpine adventures, the adidas TERREX AX4 hiking shoes are powered by a dual-density design that merges the comfort of a cushioned trail runner with the stability of a hiking shoe. Start wandering.",Regular fit; Lace closure; Mesh and synthetic upper; Dual density EVA midsole; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Carbon / Grey Four; Product code: FY9673, Core Black / Carbon / Grey Four,408,4.3,
32,,,,/us/defiant-speed-tennis-shoes/GV9530.html,,"What's the point of setting targets if you can't reach them in record time? Created for players in a hurry to succeed, these adidas tennis shoes keep you quick with a lightweight mesh upper and hard court-optimized Adiwear outsole. Support in the midfoot area helps you react quickly when opponents try to catch you off guard. The flexible Bounce midsole smooths out every sprint and sidestep.",Women's-specific fit; Lace closure; Lightweight mono-mesh upper; Adituff toe; Heel support element; Bounce midsole; Adiwear outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Semi Pulse Lilac; Product code: GV9530,,4,4.0,
33,,,,/us/comfort-flip-flops/FY8654.html,,Wear them all summer from the pool to the beach. These sandals combine rugged durability with quick-drying step-in cushioning as you spend your day in comfortable bliss. Heritage details show off your adidas inspiration.,Slip-on construction; Synthetic upper; Sporty thong sandals; Plush polyurethane footbed; EVA outsole; Imported; Product color: Core Black / Grey Five / Grey Five; Product code: FY8654, Core Black / Cloud White / Core Black,666,4.7,
34,,,,/us/ultraboost-dna-x-copa-world-cup-shoes/GW7272.html,,"Celebrate one of the greatest sporting events on earth when you lace up in the Ultraboost x Copa World Cup shoes. They bring the iconic look of our classic soccer boots to everyday kicks. adidas BOOST delivers instant comfort and incredible energy return with each step to keep you going strong all day.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Leather upper; BOOST midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Vivid Green / Cloud White / Bold Green; Product code: GW7272, Light Blue / Core Black / Cloud White,7,5.0,
35,,,,/us/gazelle-shoes/H06395.html,,"The adidas Gazelle Shoes have stepped onto just about every corner of our cultural landscape — starting in the world of sport before making their way into the music and fashion scenes. These sneakers are a one-to-one reissue of the '91 Gazelle, with the same textures, materials and proportions as the OG. Even the colors nod back to the era, done in muted tones with contrast details.",Regular fit; Lace closure; Suede upper; Synthetic lining; Rubber outsole; Imported; Product color: Mesa / Brown / White; Product code: H06395, Collegiate Burgundy / Cloud White / Gold Metallic,16713,4.8,
36,,,,/us/adidas-x-lego-racer-tr-shoes/GX1996.html,,"As kids' LEGO® bricks creations get bigger, their play gets more adventurous. The good news is that these adidas shoes are there for the journey. They have a Cloudfoam midsole to help them run and climb in comfort. An eye-catching LEGO® tech print and a LEGO®-themed design on the 3-Stripes and heel complete the look.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Textile lining; Cloudfoam midsole; LEGO® studs on heel counter; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Off White / Bliss Lilac / Core Black; Product code: GX1996, Shock Blue / Off White / Core Black,4,5.0,
37,,,,/us/duramo-protect-shoes/GW4151.html,,"Fitter, stronger and faster. Whatever the goal, regular workouts help you get there. These adidas shoes feature a soft upper designed to keep your feet warm on cold-weather runs. LIGHTMOTION cushioning makes every step feel light and bouncy while a rubber outsole grips the ground. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic upper; LIGHTMOTION cushioning; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Grey Four / Impact Orange; Product code: GW4151,,7,4.6,
38,,,,/us/gazelle-adv-shoes/GY6923.html,,"adidas Skateboarding ups the Gazelle's icon status with a Gazelle ADV that incorporates '90s style for a new generation. Rendered in a black and gum colorway that calls out to one of the most nostalgic eras in skateboarding, the Gazelle ADV features higher foxing tape, Geoflex outsole for grip and flick, and a durable double-layer toe for skateboarding. Finished in premium leather along with iconic embroidery on the heel detailing, the Gazelle ADV is an updated homage to an iconic era.",Regular fit; Lace closure; Premium suede upper; Adiprene sockliner; Geoflex outsole; Imported; Product color: Core Black / Cloud White / Blue Bird; Product code: GY6923, Royal Blue / Cloud White / Cloud White,42,4.6,
39,,,,/us/retropy-e5-shoes/GX9820.html,,"Retro sneakers are all that, full stop. But even the best things in life could always use a little refresh. With a modernized shape and on-point details, this classic adidas shoe makes everything from errands to your work outfit that much better. BOOST puts that spring in your step with soft comfort. Stitched suede is crisp yet casual, giving you an athletic look that's versatile too.",Lace closure; Mono mesh upper with stitched suede overlays; Textile lining; BOOST midsole; Rubber outsole; Imported; Product color: Grey Five / Cloud White / Bliss Blue; Product code: GX9820, Focus Olive / Core White / Beam Orange,838,4.7,
40,,,,/us/terrex-two-flow-trail-running-shoes/GZ4050.html,,"These adidas Terrex trail running shoes let you explore from the pavement to the trails. A lightweight, breathable mesh upper hugs the foot for support over uneven ground. A Lightstrike midsole reduces weight without compromising on cushioned comfort. Modest lugs transition easily between paved and dirt surfaces. The all-conditions grip of Continental™ Rubber lets you tread with confidence. 

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Regular fit; Lace closure; Mesh upper with abrasion-resistant weldings; Breathable and lightweight; Lightstrike cushioning; Textile lining; Continental™ Rubber outsole; Imported; Product color: Wonder Steel / Magic Grey Met / Pulse Lilac; Product code: GZ4050,,88,4.7,
41,,,,/us/adidas-superstar-360-x-lego-shoes/GV8879.html,,"Your little one will be ready to play in classic adidas style. The timeless silhouette that made the adidas Superstar shoes iconic gets a fun update with these toddlers' adidas Superstar x LEGO® shoes. The slip-on design has a soft, stretchy textile upper and an EVA outsole with flex grooves to keep them comfy for any adventure. The heel patch adds a playtime twist: it's a LEGO® brick with knobs that little ones can build other bricks onto.

Made with a series of recycled materials, this upper features at least 50% recycled content.",Snug fit; Slip-on; Two-layer stretch mesh upper; Fitfoam and OrthoLite® sockliners; Adifit length-measuring insole; EVA outsole with deep flex grooves; Upper contains a minimum of 50% recycled content; Imported; Product color: Pantone / Pantone / Pantone; Product code: GV8879,,7,5.0,
