,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
14,,,,/us/adilette-shower-slides/GW8749.html,,,"As the saying goes, you don't mess with a good thing. From a morning at the gym to a midday run to the store or an evening on the couch, adidas Adilette slides have been wrapping feet in lightweight comfort and versatile style since 1972. A commemorative graphic celebrates 50 years of this iconic look.",Regular fit; Slip-on construction; Synthetic upper; Textile lining; Contoured footbed; Cloudfoam midsole; Synthetic outsole; Imported; Product color: Wonder White / Collegiate Green / Collegiate Green; Product code: GW8749, Core Black / Wonder White / Core Black,7435,4.5
15,,,,/us/stan-smith-shoes/Q47225.html,,,"For 50 years, the adidas Stan Smith Shoes have been a staple on the courts and on the streets. Their minimalist style is the very definition of effortless cool. But even icons have to change to stay rooted in the present, which is why this version of the trainers is created with recycled materials. It's part of our effort and commitment to help end plastic waste. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Lace closure; Synthetic upper; Rubber outsole; Vegan; Imported; Product color: Cloud White / Core Black / Cloud White; Product code: Q47225, Supplier Colour / Cloud White / Gold Metallic,2488,4.6
16,,,,/us/nmd_r1-v3-shoes/ID6712.html,,,"The pinnacle expression of tactical tech, the adidas NMD_R1 V3 Shoes evolve the NMD legacy and play with transparency. Plush BOOST cushioning means that comfort isn't even a question, and that every step is meant to feel good. Metallic accents and monogrammed details bring in extra style.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Mesh upper with TPU and weldings; Snug feel; BOOST midsole with partial TPU wrapping; Molded TPU plugs; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Gold Metallic; Product code: ID6712, Grey One / Off White / Halo Silver,36,4.6
17,,,,/us/adilette-slides/HQ1479.html,,,"Slip on these adidas Adilette slides in bold color and say hello to warm weather, or add socks and wear them anytime. The upper features a unique texture courtesy of plush chenille 3-Stripes. The contoured footbed and soft rubber outsole ensure maximum comfort whether you're hitting the showers or the street.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Slip-on; Textile upper; Textile lining; Synthetic outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Vivid Red / Vivid Red / Vivid Red; Product code: HQ1479, Beam Orange / Cloud White / Gum,34,4.3
18,,,,/us/solarcontrol-shoes/GX9219.html,,,"From training runs to race day, go the distance with confidence. These running shoes provide extra stability with adidas LEP 2.0, designed to help guide each foot strike and propel you forward. The mesh upper offers targeted lockdown zones for added support while maintaining breathability. BOOST cushioning delivers energy return and comfort to keep you feeling fresh from start to finish.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Engineered mesh upper; Linear Energy Push system; Dual-density EVA platform; BOOST midsole; Weight: 12 ounces (size 9); Midsole drop: 10 mm (heel: 33 mm / forefoot: 23 mm); Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Grey Five; Product code: GX9219, Core Black / Cloud White / Grey Five,59,4.7
19,,,,/us/forum-low-shoes/FY7981.html,,,It's never too early to teach your little baller hoops legends and lore. You can start with these adidas Forum Low Shoes sized for kids. They have the chunky profile and signature removable strap that lit up the hardwood in the '80s. Maybe wait on the terry cloth headband and short shorts.,Lace closure with removeable strap; Synthetic upper; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Cloud White; Product code: FY7981,,18,4.6
20,,,,/us/terrex-agravic-flow-2-trail-running-shoes/GZ8886.html,,,"This trail running shoe will elevate your mountain game to the next level with advanced technology built-in like solid rock protection and lightweight cushioning.

An athlete proven trail running shoe that will elevate your mountain game with advanced tech you feel in every step you take: newly engineered mesh upper for even more comfort and breathability. Rock protection and stability through a full length promoderation foil. Plus the Continental™ outsole brings the grip you need for different terrains. And the shoe delivers a lightweight cushioning with the new lightstrike EVA foam. It's truly made for new summits!",Lace closure; Abrasion-resistant engineered mesh upper; Perforated tongue; Pro-Moderator support; Lightstrike cushioning; Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Grey Six; Product code: GZ8886, Wonder Steel / Magic Grey / Impact Orange,70,4.5
21,,,,/us/swift-run-22-shoes/GW8176.html,,,"Remember the first pair of sneakers you fell in love with? Relive the memory every day in these juniors' adidas Swift Run 22 Shoes. Rooted in running but designed for the daily grind, they keep you comfortable with a supportive knit mesh upper and a cushioned EVA midsole. Oh, and they look good too. Win win. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Lace closure; Knit mesh upper; Hugs the foot; EVA midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Grey Five; Product code: GW8176, Core Black / Grey Five / Cloud White,150,4.3
22,,,,/us/stan-smith-bonega-shoes/GY9342.html,,,"The look you know and love, just on a bold platform outsole. It's only one change, and yet it makes all the difference to these adidas Stan Smith shoes. The elevated outsole stands out even more with double-layered foxing tape to create extra emphasis on the proportions. The smooth, luxe upper adds a premium element to the look, making them the perfect balance of high and low, and the perfect shoe to go with everything.",Regular fit; Lace closure; Synthetic upper; Textile lining; Memory foam sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Beam Orange; Product code: GY9342, Cloud White / Cloud White / Green,66,4.3
23,,,,/us/ultraboost-22-shoes/HP3309.html,,,"Every detail accounted for. The proven adidas Ultraboost running shoes are built for each run on your training plan. Hundreds of BOOST capsules are fused together for incredible energy return. An adidas PRIMEKNIT upper hugs the foot to enhance every move. The Linear Energy Push system integrates with the outsole to increase stability for a responsive feel.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Textile lining; Linear Energy Push system; BOOST midsole; Weight: 10.2 ounces (size 7); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Cloud White / Cloud White / Bliss Pink; Product code: HP3309, Beam Pink / Core Black / Cloud White,933,4.7
24,,,,/us/adizero-cleats/GX5413.html,,,"When the competition heats up on the gridiron, keep your cool with these adidas football cleats. The mesh upper is breathable so your feet stay feeling fresh all game long, while TPU overlays add lightweight durability. The studded TPU outsole delivers dependable traction as you plow through the line of scrimmage.",Lace closure; Mesh upper with TPU overlays; Textile lining; Studded TPU outsole; Imported; Product color: Cloud White / Cloud White / Cloud White; Product code: GX5413, Core Black / Core Black / Grey Five,121,4.5
25,,,,/us/oznova-shoes/GW9399.html,,,"The expression is all you, but the adidas OZNOVA Shoes encourage it fully with an experimental fluid design. Different lines and textures flow throughout the sneakers, and are emphasized further by fresh volumes and proportions. Adiplus technology, a super-soft, polyurethane foam encapsulated in plush EVA, delivers pure, innovative, undeniable comfort.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Nubuck and suede upper; Adiprene cushioning; EVA midsole inserts; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Aluminium / Dash Grey / Grey Two; Product code: GW9399, Grey Six / Grey Four / Trace Grey,51,4.4
26,,,,/us/stan-smith-shoes/GX4430.html,,,"Tennis legend Stan Smith first made these adidas shoes famous, but it's their simple style that has allowed them to stand the test of time. It's been more than five decades, and they're just as fresh today. You can wear them with sweat pants. You can wear them with slacks. You can wear them with pretty much anything. Elevated details like the embossed logos and real suede heel tab refine the look and honor the legacy.",Regular fit; Lace closure; Synthetic leather upper; Hugs the foot; Synthetic lining; Suede heel tab; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Chalk White / Chalk White / Core Black; Product code: GX4430, Pantone / Cloud White / Core Black,13045,4.7
27,,,,/us/puffylette-shoes/GW9482.html,,,"The Adilette like you've never seen it. Because while these adidas Puffylette shoes might be built on the foundation of the iconic slides, and have all their comfort, these evolve into a whole new world of 360-degree plush goodness. When you slip into them, you're slipping into more than comfort — you're slipping into warmth thanks to the PrimaLoft® insulation. A combined EVA midsole and outsole makes sure every step is cushioned. And rain is no problem here, since the water-repellent finish blocks it out. With these shoes, you're winter ready. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Slip-on; Ripstop textile upper; Water-repellent; PrimaLoft® insulation; EVA midsole and outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Charcoal Solid Grey / Linen Green / Magic Lime; Product code: GW9482, Charcoal Solid Grey / Linen Green / Magic Lime,27,4.4
28,,,,/us/forum-mid-parley-shoes/GX6971.html,,,"The adidas Forum is an '80s B-ball icon, and this pair brings on the retro vibes. See the muted colors and famous X design? Yep, we're talking hardwood style at its finest. But it's not all about the past here. We teamed up with Parley for the Oceans to reimagine the design with the future in mind. The tongue webbing and heel strap are constructed using upcycled plastic waste, plus there's a partially recycled BOOST midsole for endless energy.",Lace closure with top strap; polyurethane-coated recycled synthetic upper; Perforated toe box; Textile lining; Recycled BOOST drop-in midsole; Natural rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Off White / Wonder White / Off White; Product code: GX6971,,25,4.6
29,,,,/us/harden-vol.-6-basketball-shoes/GV7058.html,,,"Strike when your opponent least expects it. Drive to the rim, pull up from deep and leave defenders in your wake — just like James Harden. These juniors' adidas basketball shoes are made with BOOST for the energy return you need from the opening whistle to those grueling last seconds of overtime. Bands on the forefoot and heel give you a locked-down feel all game long.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; Breathable mesh upper with TPU overlays; Supportive, locked-down feel; Textile lining; BOOST midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Green Oxide / Almost Yellow / Linen Green; Product code: GV7058", Green Oxide / Almost Yellow / Linen Green,3,4.3
30,,,,/us/five-ten-freerider-pro-mountain-bike-shoes/FW2822.html,,,"The adidas Five Ten Freerider Pro Mountain Bike Shoes match proven flat pedal control with enhanced impact coverage and a quick-drying synthetic upper. Cushioned and water-resistant, they offer comfort for full days on the bike. Stealth® S1™ rubber and a Dotty™ tread offer the legendary pedal control you expect from the Freerider.",Lace closure; Fast-drying synthetic upper; OrthoLite® sockliner; Molded EVA midsole; Impact-resistant toe box; Stealth® S1 Dotty™ rubber outsole; Imported; Product color: Core Black / Cloud White / Cloud White; Product code: FW2822, Core Black / Cloud White / Cloud White,139,4.5
31,,,,/us/supernova-2.0-shoes/GX9785.html,,,"Whether you're new to the sport or training for your first 10K, these juniors' running shoes meet you where you are on your journey. Responsive BOOST in the midsole supports your landing and energizes every step, while springy forefoot cushioning propels you forward. Targeted zones of flexibility and ventilation on the adidas PRIMEKNIT upper keep your feet comfy so you can reach your goals.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; adidas PRIMEKNIT upper; BOOST midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Wonder Steel / Almost Blue; Product code: GX9785, Cloud White / Wonder Steel / Almost Blue,12,4.5
32,,,,/us/cloudfoam-pure-2.0-shoes/GV9452.html,,,"All day. Every day. These kids' adidas shoes are built to keep up with their action-filled weeks. The slip-on silhouette is convenient when they're flying out the door, and the laces can be cinched down for a snug feel. A Cloudfoam unitsole offers lightweight cushioning on hard sidewalks or uneven grassy fields. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Slip-on with laces; Knit textile upper; Textile lining; Cloudfoam unitsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Dash Grey / Dash Grey / Cloud White; Product code: GV9452, Dash Grey / Dash Grey / Cloud White,10,4.9
33,,,,/us/racer-tr21-shoes/GW6588.html,,,"For kids who would always rather be in motion. Help them get ready for playtime at maximum speed with these adidas shoes. The shoes slip on easily and adjust quickly for a snug fit. Lightweight cushioning underfoot keeps them running and jumping comfortably all day long.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",Regular fit; Elastic laces with top strap; Mesh upper; Textile lining; Cloudfoam cushioning; TPU heel piece; Synthetic outsole; Primegreen; Imported; Product color: Royal Blue / Cloud White / Beam Orange; Product code: GW6588, Legend Ink / Pulse Blue / Core Black,97,4.8
34,,,,/us/nmd-360-shoes/GY9147.html,,,"Coolest kid on the playground? Undoubtedly yours. In these shoes, they've got adidas style on lock and advanced technology underfoot. The one-piece design slips on easily, and the EVA cushioning has deep flex grooves that let them run and play with confidence. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Slip-on; Stretch textile upper; Snug feel; OrthoLite® sockliner; Adifit length-measuring insole; One-piece EVA outsole with deep flex grooves; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Scarlet; Product code: GY9147, Core Black / Silver Metallic / Cloud White,131,4.5
35,,,,/us/five-ten-freerider-canvas-mountain-bike-shoes/GZ4659.html,,,Hit the trail. Ride to work. Hang out. The adidas Five Ten Freerider Canvas Mountain Bike Shoes are as street friendly as they are capable on the bike. A Dotty tread with Stealth® S1™ rubber sets you up for flat pedal control and bike-worthy durability sets you up for the trail. All with a fit and feel that sets the bar for versatile wear on and off the bike.,Regular fit; Lace closure; Canvas upper; Textile lining; Reinforced toe; Stealth® S1 rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Core Black / Dgh Solid Grey / Grey Five; Product code: GZ4659, Core Black / Dgh Solid Grey / Grey Five,14,4.5
36,,,,/us/terrex-two-ultra-primeblue-trail-running-shoes/GZ4049.html,,,"Right out your door. From street to trail and back, the Terrex Two Ultra Trail Running Shoes prioritize comfort and versatility. Using yarn sourced from Parley Ocean Plastic, the adidas PRIMEKNIT upper hugs the foot with a seamless, supportive build. The lugged outsole is designed for on- and off-road grip, while BOOST puts fresh energy into every stride to keep you running longer.",Lace closure; Textile upper with abrasion-resistant weldings; Sock-like fit; BOOST midsole; Textile lining; Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Bliss Lilac / Beam Orange / Almost Blue; Product code: GZ4049, Altered Blue / Magic Grey Met / Pulse Lilac,33,4.7
37,,,,/us/retropy-e5-shoes/GX9243.html,,,"Retro vibes meets modern proportions. With these juniors' adidas Retropy E5 Shoes, we used the famed Racing 1 as the design foundation to craft a silhouette filled with equal parts nostalgia, modernity and comfort. Plush BOOST cushioning returns energy with every step that you take.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Textile upper with suede overlays; BOOST midsole; OrthoLite® sockliner; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Green Oxide / Off White / Wonder Red; Product code: GX9243, Green Oxide / Off White / Wonder Red,4,5.0
38,,,,/us/adizero-takumi-sen-8-shoes/GY8405.html,,,"Race day is here, and it's time to unleash the speed. Find your fastest tempo in these adidas running shoes made for 5K to half-marathon road races. Lightstrike Pro cushioning energizes your stride while ENERGYRODS add stiffness for snappy toe-offs. The upper has a barely there feel — because you don't want anything holding you back.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; ENERGYRODS limit energy loss; Lightstrike Pro cushioning; Weight 6.5 ounces (size 9); Midsole drop: 6 mm (heel: 33 mm / forefoot: 27 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Beam Yellow / Solar Green; Product code: GY8405, Beam Orange / Shadow Navy / Pulse Lilac,139,4.5
39,,,,/us/superstar-shoes/GW4062.html,,,"Embrace your adventurous spirit with this fun take on the classic adidas Superstar shoe. Cheetah print adds a fun twist to the classic silhouette, making these the perfect statement shoes wherever you go. A snug fit with an OrthoLite® sockliner ensures that comfort isn't sacrificed for style.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; Molded sockliner; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Blue; Product code: GW4062,,5,5.0
40,,,,/us/stan-smith-shoes/GX4438.html,,,"Happy Stan, happy you. For over 50 years, the adidas Stan Smith shoes have solidified their place as an icon. Now the timeless white silhouette is getting a bright update with a subtle pastel heel tab and a dedicated sign-off. Premium suede gives the signature heel tab an extra touch of luxury and comfort. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; Mesh tongue; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Bliss Blue; Product code: GX4438, Pantone / Cloud White / Core Black,13045,4.7
41,,,,/us/terrex-speed-ultra-trail-running-shoes/GY6113.html,,,"Lightweight and comfortable, the Terrex Speed Ultra is packed with innovations that give athletes an edge. Tom Evans tested different versions of the shoe for two years and helped us craft it to completion. He then took it for a spin and won the Tarawera race wearing it. He thinks it's magic, but it's just skill paired with science. 

This shoe brings together many innovations to support you on your journey. Inspired by gravel bikes, the lug pattern of the outsole offers great traction. Combining two types of lightweight materials, the midsole cushions feet and gives energy back without compromising on stability. The tongue and heel tabs are padded for comfort and the upper is light, breathable and drainage-ready.",Lace closure; Mesh upper with abrasion-resistant weldings; BOOST midsole and Lightstrike cushioning; Reflective print; Weight: 8.6 ounces; Continental™ Rubber outsole; Imported; Product color: Core Black / Matte Silver / Solar Red; Product code: GY6113, Core Black / Matte Silver / Solar Red,175,4.7
