,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/adizero-ubersonic-4-tennis-shoes/GY3999.html,,Speed buys time. Time earns points. That's why these adidas Adizero Ubersonic 4 Tennis Shoes were created to get you to the ball faster. The stretch-woven upper and external heel clip strap you in for explosive sprints while internal reinforcements add lateral stability. A low-profile Lightstrike midsole and grippy Adiwear outsole help with reaction times. HEAT.RDY ensures nothing slows you down on the hottest days.,Sock-like fit; Lace closure; Woven mesh upper with internal reinforcement; Textile lining; Heel stability clip; Lightstrike cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Silver Metallic / Solar Red; Product code: GY3999, Beam Green / Signal Green / Solar Green,31,4.5,
11,,,,/us/adidas-astir-shoes/GY6853.html,,"Winter, meet your match. The adidas Astir Shoes aren't messing around when it comes to comfort in the colder months. With the triple threat of a velvet upper, high-traction grip outsole and synthetic leather mud guard, they have you covered for whatever weather the day throws your way.",Women's-specific fit; Lace closure; Velvet upper; Synthetic leather mud guard; Textile lining; EVA midsole; Imported; Product color: Purple / Purple / Bliss; Product code: GY6853, Purple / Purple / Bliss,609,4.8,
12,,,,/us/adizero-boston-11-shoes/GX6651.html,,"The Boston Marathon is a race. But it's also a goal and a training plan during all the days it stays on your mind before the big one. The Adizero Boston 11 shoes are built for mid- to long-distance running. They bring a race-day quality to training, with a propulsive feel that comes from ENERGYRODS, which limit energy loss underfoot. They're fast, but that does not come at the cost of durability — the midsole mixes ultralight Lightstrike Pro cushioning with durable Lightstrike EVA.",Regular fit; Lace closure; Lightweight mesh upper; Flexible feel with support in key areas; ENERGYRODS limit energy loss; Lightstrike Pro+ cushioning; Weight: 9.6 ounces (size 9); Midsole drop: 8.5 mm (heel: 39.5 mm / forefoot: 31 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Carbon; Product code: GX6651, Grey Three / Zero Metalic / Carbon,74,4.4,
13,,,,/us/the-simpsons-lisa-nizza-shoes/GZ1784.html,,"Lisa from The Simpsons™ is brave, bright and a whole lot of fun. She's also flashing a peace sign from the tie-dye upper of these infants' adidas shoes. As your little one zooms through their day in total comfort, the beloved character comes along for the adventure.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Textile lining; Rubber outsole; The Simpsons™ & © 20th Television; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Purple Rush; Product code: GZ1784,,,,
14,,,,/us/d.o.n.-issue-4-basketball-shoes/GW9007.html,,"The future of basketball is all about speed, and Donovan Mitchell is as fast as they come. These juniors' signature shoes from Mitchell and adidas Basketball are built specifically to elevate the movements of one of the game's fastest, most dynamic scorers. Ultralight Lightstrike teams up with a LIGHTLOCK upper for a snug fit and a propulsion system that won't weigh you down. A unique rubber outsole is designed to generate traction where you need it most, so every hard-charging cut and head fake has total support. Mitchell's Spida logo and signature graphics provide the finishing touches.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; LIGHTLOCK upper; Lightstrike cushioning; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Carbon; Product code: GW9007,,,,
15,,,,/us/puig-shoes/GZ2227.html,,"Luxury meets utility. Lucas Puig's signature adidas Skateboarding shoe takes terrace vibes to new terrains. The Puig brings a sleek aesthetic to skateboarding in a cupsole. Constructed with premium materials, the Puig offers Adituff toe reinforcement, an Adiprene sockliner and a high-grade EVA midsole to realize his vision.",Regular fit; Lace closure with lace-saver; Suede upper; Adituff toe; Adiprene sockliner; EVA midsole; Rubber outsole; Imported; Product color: Core Black / Cloud White / Blue Bird; Product code: GZ2227, Collegiate Green / Cloud White / Blue Bird,217,4.5,
16,,,,/us/terrex-agravic-ultra-bca-trail-running-shoes/GY9362.html,,"Limited-edition breast cancer awareness graphics elevate this edition of our most rugged trail running shoe. The adidas Terrex Agravic Ultra has been created in close collaboration with some of the world's fastest ultra trail runners. It supports the most ambitious trail runs while furthering breast cancer awareness. Unmistakable pink details and graphics tell the awareness story, while a blend of responsive BOOST and ultra-lightweight Lightstrike ensures high-energy return over mountainous terrain and cushions every stride to help you keep your pace over technical trails.​ A Pebax® plate runs the entire length of the shoe for lightweight, durable rock protection over long-distance mountain trails.​

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.","Regular fit; Open mesh upper with synthetic overlays; Molded sockliner; Lightstrike cushioning; BOOST midsole and Pebax® midsole plate; Continental™ Rubber outsole; Weight: 10.5 ounces (size 9); Midsole drop: 8 mm (heel: 38 mm / forefoot: 30 mm); Bio-based nylon midsole made with a minimum of 65% of plant-based content, derived from castor beans; Upper contains a minimum of 50% recycled content; Imported; Product color: Bliss Lilac / Beam Orange / Pulse Magenta; Product code: GY9362", Bliss Lilac / Beam Orange / Pulse Magenta,137,4.1,
17,,,,/us/response-super-3.0-shoes/GW6690.html,,"The better your shoes feel, the more enjoyable your run. These adidas shoes are designed to perform in all areas. They combine Bounce at the heel with Bounce+ underfoot for a comfy, springy feel. A light and airy upper sits on a sturdy grippy rubber outsole. And while the molded heel fits snugly, the soft sockliner cushions your foot stride after stride.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Breathable mesh upper; Textile lining; Bounce midsole; Adibouncy EVA sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Beam Pink; Product code: GW6690,,3,5.0,
18,,,,/us/portland-timbers-ultraboost-dna-x-copa-shoes/HQ5899.html,,"Celebrate your favorite major league club every time you lace up. The Ultraboost x Copa collaboration brings a classic soccer shoe look to comfortable, everyday running shoes. The responsive midsole fuses hundreds of adidas BOOST capsules for incredible energy return to power your daily adventures.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; BOOST midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Dark Green / Gold Metallic / Cloud White; Product code: HQ5899, Core Black / Team Victory Red / Cloud White,21,4.8,
19,,,,/us/five-ten-sleuth-dlx-mountain-bike-shoes/BC0780.html,,"Equal parts bike shoe and everyday sneaker, the women's Sleuth DLX is where Five Ten functionality meets the classic low-profile adidas silhouette. Built on a women's-specific last, it features a non-marking Stealth® Phantom rubber outsole with Dotty tread that lets you move with confidence on and off the bike. The modest flex offers all-day comfort for everything you do.","Regular fit; Lace closure; Suede upper; Textile lining; One-piece molded rubber cupsole; Non-marking, high-friction Stealth® Phantom rubber outsole; Dotty tread; Soft feel; Imported; Product color: Core Black / Grey Six / Matte Gold; Product code: BC0780", Core Black / Grey Six / Matte Gold,22,4.5,
20,,,,/us/five-ten-trailcross-clip-in-mountain-bike-shoes/GZ9851.html,,"The Trailcross Clip-In is the latest addition to the Five Ten Trailcross family, designed from the ground up with adventure at its core. Packed with all the Trailcross technology, this latest model provides clip-in performance on the bike and all-day comfort when hiking off the bike. The addition of the Clip-In model takes the range to the next level, making our award-winning design available to clip-in pedal users for the first time.

The Trailcross range was built from the ground up, starting with the Five Ten dotted outsole with the addition of a recessed cleat to clip into compatible pedals. This was then refined with hiking in mind, bringing the additional ridged grip to the toe and heel. The Trailcross Clip-In is a lightweight and breathable shoe. With the need for the shoe to provide all-day comfort but also deliver across the contact points on and off the bike, the mid-sole EVA technology provides the necessary toe flex for hiking, without losing the all-important stiffness. The Trailcross Clip-In utilizes a hook and loop closure for added security and to reduce heel lift. Clip-in pedal users no longer need to compromise when planning their next adventure.",Regular fit; Lace closure with hook-and-loop top strap; Textile upper with abrasion-resistant overlays and reflective details; Light and breathable feel; Impact-resistant toe box; Lightweight EVA midsole; Weight 15.3 ounces (size 9); Stealth® Marathon rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Beige Tone / Blue Rush / Orbit Green; Product code: GZ9851, Core Black / Grey Three / Red,15,4.9,
21,,,,/us/eq21-run-2.0-bounce-sport-running-lace-shoes/GZ2306.html,,"With these sneakers on your feet, nothing can disrupt your focus. The juniors' adidas shoes are designed to perform across all sports. From the tough ripstop upper to the winterized outsole, they're suited to both outdoor and indoor games. The Bounce midsole adds comfort and flexibility at every step.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Ripstop textile upper; Bounce midsole; Winterized rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Legend Ink / Silver Metallic / Team Real Magenta; Product code: GZ2306, Focus Olive / Cloud White / Shadow Olive,,,
22,,,,/us/retropy-e5-shoes/GX1813.html,,"Retro vibes meets modern proportions. With the adidas Retropy E5 Shoes, we used the famed Racing 1 as the design foundation to craft a silhouette filled with equal parts nostalgia, modernity and comfort. Plush BOOST cushioning returns energy with every step that you take.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Perforated leather upper with stitched suede overlays; BOOST midsole; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Shadow Navy / Shadow Navy / Grey Three; Product code: GX1813, Frost Pink / Almost Pink / Ecru Tint,47,4.8,
23,,,,/us/nizza-2-low-shoes/GW4490.html,,"An icon rooted in our hoops archives, the adidas Nizza 2 steps out with its first low top version. A minimalist tribute to the OG, these shoes merge past with present. Clean canvas sits atop thick tooling inspired by adidas basketball styles of the past.",Canvas upper; Textile lining; Rubber outsole; Imported; Product color: Crystal White / Crystal White / Core White; Product code: GW4490,,,,
24,,,,/us/retropy-e5-shoes/GW6781.html,,"When the days are long, you need something that knows about going the distance. Which these adidas Retropy E5 shoes do, since they use the famed '70s Racing 1 shoes as their foundation. Plush BOOST takes care of all things comfort and makes sure you feel good from morning to night. Really driving in their '70s inspiration, they have stitched leather overlays on the premium upper that nods to the shoes' origins.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Leather upper with leather overlays; BOOST midsole; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Grey Three / Metal Grey / Cloud White; Product code: GW6781, Focus Olive / Core White / Beam Orange,838,4.7,
25,,,,/us/top-ten-rb-shoes/HP9546.html,,"You don't have to be a professional basketball player to rock these adidas shoes. At least not anymore. When they debuted in '79, these high tops were reserved for B-balls' 10 best players. Wherever you wear the vintage style today, smooth leather and fresh colors guarantee bold entrances.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Coated leather upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Purple / Grey One; Product code: HP9546, Cloud White / Almost Blue / Grey One,34,4.7,
26,,,,/us/hyperturf-shoes/GX2023.html,,"You don't need to travel far to find adventure. Just step outside your front door and get lost in the excitement of the city. On your feet, you'll want these adidas Hyperturf shoes. They're designed in the rugged style of outdoor footwear, with a durable upper mixing suede, nubuck and ripstop fabrics. Under your feet there's shock-absorbing Adiprene+ cushioning and FORMOTION to ensure comfort. Now it's time to wander.","Regular fit; Speed lacing closure; Ripstop, nubuck, suede and mesh upper; Textile lining; Adiprene+ cushioning; Rubber outsole; Imported; Product color: Aluminium / Magic Beige / Simple Brown; Product code: GX2023", Grey Five / Grey One / Beam Orange,,,
27,,,,/us/puig-indoor-shoes/GY6937.html,,"Lucas Puig's precision and style is ingrained in everything he touches. The Puig Indoor takes the signature wavy lines of his cupsole classic and slims the silhouette down with a vulc construction and direct approach. Using premium materials, Adituff toe reinforcement and an Adiprene sockliner, the Puig Indoor is a ready-to-go football-inspired model for skateboarding.",Regular fit; Lace closure; Suede upper; Adituff toe; Adiprene sockliner; EVA midsole; Rubber outsole; Imported; Product color: Semi Impact Orange / Semi Impact Orange / Gum; Product code: GY6937, Cloud White / Cloud White / Gum,6,4.3,
28,,,,/us/shmoofoil-slides/GY6943.html,,"These signature slides from Mark Gonzales and adidas Skateboarding are equal parts comfort and style. The single bandage upper features a Shmoofoil graphic designed by Gonz himself, adding a playful edge to an adidas staple.",Regular fit; Slip-on; Synthetic upper; Synthetic lining; Synthetic outsole; Imported; Product color: Scarlet / Cloud White / Scarlet; Product code: GY6943, Core Black / Cloud White / Cloud White,379,4.6,
29,,,,/us/predator-edge.3-turf-soccer-shoes/GV8502.html,,"Swerve ordinary to find your edge. Introduce a brand-new side to your game in these juniors' adidas Predator turf soccer shoes. Deployed across their soft synthetic upper, grippy Control Zone print assists you with every touch of the ball. The combination of an adaptive collar and lug rubber outsole keeps you stable and in charge on artificial turf courts.",Regular fit; Lace closure; Control Zone textured upper; Two-piece mid-cut collar; Rubber outsole for artificial turf; Imported; Product color: Cloud White / Solar Yellow / Power Blue; Product code: GV8502, Cloud White / Solar Yellow / Power Blue,43,4.9,
30,,,,/us/adidas-x-lego-retropy-e5-shoes/GX7202.html,,"When you were a kid, did you wish you could take your LEGO® bricks with you everywhere? Well, now you can. Just lace into these adidas shoes and step out your front door. You'll have responsive BOOST pushing you forward with every step and sweet retro style standing out wherever you end up. The final touch? Little flowers that let your style bloom.

Made with a series of recycled materials, this upper features at least 50% recycled content.",Regular fit; Lace closure; Synthetic upper; Textile lining; BOOST midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Frost Pink / Almost Pink / Ecru Tint; Product code: GX7202, Frost Pink / Almost Pink / Ecru Tint,47,4.8,
31,,,,/us/womens-summervent-spikeless-golf-shoes/GY4543.html,,Warm summer days are made to be spent on the links. These adidas golf shoes keep you cool with a mesh upper for a ventilated feel. The Bounce midsole offers cushioning and flexibility to keep you comfortable when walking. The spikeless Adiwear outsole provides grip for the course and versatility for your postgame plans.,Regular fit; Lace closure; Engineered breathable mesh upper; Textile lining; Bounce midsole; Spikeless Adiwear outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Ecru Tint / Magic Beige / Linen Green; Product code: GY4543, Grey Two / Silver Metallic / Light Purple,29,4.6,
32,,,,/us/adidas-by-stella-mccartney-outdoorboost-2.0-cold.rdy-shoes/GX9869.html,,"The adidas by Stella McCartney Outdoorboost 2.0 COLD.RDY Shoes were designed to keep you active outdoors, even when the temperatures start to drop. 

The perfect mix of style and function, the shoes are a homage to both Stella McCartney's powerful visual identity and adidas' performance-first approach to design. 

The shoes are insulated with COLD.RDY lining to help you feel dry and warm as you put in the miles, and are set on an energy-returning Boost midsole. Put simply, they are the perfect sartorial accomplice for your next run. Rain, hail or shine.",Regular fit; Lace closure; Textile upper; Lightweight feel; Boost midsole; Continental™ Rubber outsole; Primegreen; Imported; Product color: Shift Purple / Cloud White / Green; Product code: GX9869, Shift Purple / Cloud White / Green,1,5.0,
33,,,,/us/adizero-afterburner-8-turf-shoes/H00968.html,,"Work your game to perfection on the practice field or in the batting cages. These turf shoes from adidas Baseball have a widened lacing system to lock in your foot and eliminate any side to side movement. Synthetic overlays are super durable and hold up to rigorous training sessions.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Lace closure; Textile upper; Textile lining; Rubber outsole; Imported; Product color: Core Black / Silver Metallic / Cloud White; Product code: H00968, Cloud White / Silver Metallic / Team Light Grey,43,4.3,
34,,,,/us/stan-smith-shoes/HP9723.html,,"The adidas Stan Smith shoes of today wouldn't be what they are without their past, and every part of that past is what helps inform our future. This juniors' version of the legendary icon rides on that DNA, showcasing the same look that started it all, but does it up in recycled materials as part of our commitment to change for the future. All the signature details still remain though — like the perforated 3-Stripes — but this upper showcases a subtle snakeskin print and a pop of color on the heel.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; OrthoLite® sockliner; Recycled rubber outsole made with 10% recycled material derived from production waste; Upper contains a minimum of 50% recycled content; Imported; Product color: Core White / Core White / Beam Orange; Product code: HP9723,,,,
35,,,,/us/terrex-agravic-ultra-trail-running-shoes/GZ9037.html,,"The TERREX AGRAVIC ULTRA has been created in close collaboration with one of the world's fastest ultra trail runners, EKATERINA MITYAEVA. It is one of the first trail running shoes from adidas to feature a bio-based thermoplastic elastomer (TPE) plate that's made out of 90% renewable carbon.​

​The TPE bio-based plate runs the entire length of the shoe, sandwiched between the midsole and outsole for lightweight, durable rock protection over long-distance mountain trails.​
Created using renewable carbon sources and using bio-based ingredients.​ 
A blend of responsive Boost and ultra-lightweight Lightstrike works with a TPE plate to ensure high-energy return over mountainous terrain that also cushions every stride to help you keep your pace over technical trails.​","Lace closure; Open mesh upper with abrasion-resistant weldings, and padded tongue; Snug midfoot with slightly wider toe box; Lightstrike and Boost midsole with carbon plate layer; Dual-layer Achilles protection and midsole rock protection plate; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Turbo / Crystal White; Product code: GZ9037", Bliss Lilac / Beam Orange / Pulse Magenta,28,4.3,
36,,,,/us/top-ten-rb-shoes/HP9549.html,,"These adidas high top shoes got their name from — no surprise — being reserved for the top ten players in basketball way back in the day. Far from the hardwood now, they still pulse with that B-ball DNA that made people first take notice. Easy colors on the soft, full grain leather upper add to the vintage vibes. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Full grain leather upper; Textile lining and sockliner; Rubber midsole and outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Green Oxide / Off White; Product code: HP9549, Cloud White / Almost Blue / Grey One,34,4.7,
37,,,,/us/ultraboost-dna-city-xplorer-outdoor-trail-shoes/GY8353.html,,"Lace up in these running shoes and explore side streets, back ways and city trails. They're designed with energy-returning BOOST cushioning for all-day comfort. adidas PRIMEKNIT provides a snug fit that flexes and supports you through every step. The all-terrain rubber outsole gives you traction on wet and dry surfaces so you can keep moving in all conditions.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; BOOST midsole; Fitcounter molded heel counter; Weight: 12.1 ounces (size 7); Midsole drop: 10 mm (heel: 24 mm / forefoot: 14 mm); All-terrain Stretchweb outsole with Continental™ Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Grey Three / Grey One / Carbon; Product code: GY8353,,,,
38,,,,/us/adistar-cs-shoes/GY1697.html,,"Inspired by the idea of perpetual motion, ADISTAR CS supports runners to reach their long-distance PB and beyond. Built for comfort and support, with a long curve shaped angle across the forefoot, it creates a smooth, consistent rocking motion that helps you onto the next step. Designed with heel strike protection and upper support in mind.",Regular fit; Lace closure; Engineered mesh upper; Internal support cage; Textile lining; REPETITOR+ SUPPORT FRAME; Weight: 11.3 ounces (size 9); Midsole drop: 6 mm (heel: 37 mm / forefoot: 31 mm); Continental rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Cloud White / Carbon; Product code: GY1697, Cloud White / Carbon / Team Real Magenta,14,4.9,
39,,,,/us/znchill-lightmotion-plus-lifestyle-adult-shoe/GX6851.html,,"Just another example of adidas' sneaker genius. These 3-Stripes are set on top of a LIGHTMOTION midsole for comfy cushioning. A chunky rubber outsole adds grip when you're moving between slick and rough surfaces. There's no change of shoe needed, even with a busy schedule. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; LIGHTMOTION cushioning; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Bright Red; Product code: GX6851, Cloud White / Cloud White / Bright Red,5,5.0,
40,,,,/us/super-dame-8-basketball-shoes/GW9002.html,,"Respect is earned. Damian Lillard made his name by showing up in the moments that matter the most, when everything is on the line. These kids' signature shoes from adidas Basketball and Dame celebrate one of the game's best closers with Dame graphics and a colorful upper inspired by Jack-Jack, the youngest member of the Incredible family from the Disney Pixar film ""The Incredibles."" The outsole and Bounce Pro midsole are designed specifically for Dame's lethal combination of speed and precision.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Textile upper; Textile lining; Cloudfoam midsole; Rubber outsole; ©Disney; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Red / Team Yellow / Impact Orange; Product code: GW9002,,,,
