,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
0,Forum 84 Camp Low Shoes,Men's Originals,3 colors,/us/forum-84-camp-low-shoes/GV6785.html,$120,A staple of '80s basketball. A favorite on city streets around the world. The adidas Forum returns with a rugged update. Fresh colors and unexpected materials play up a whole new vibe. The leather upper and famous crisscross strap stay true to the shoes' origins.,, Dark Green / Night Cargo / Cargo Brown,4,5.0,
1,Harden Vol. 6 Basketball Shoes,Basketball,7 colors,/us/harden-vol.-6-basketball-shoes/GW9032.html,$150,"Strike when your opponent least expects it. Drive to the rim, pull up from deep and leave defenders in your wake — just like James Harden. These adidas basketball shoes are made with BOOST for the energy return you need from the opening whistle to those grueling last seconds of overtime. Bands on the forefoot and heel give you a locked-down feel all game long.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",, Core Black / Core Black / Cloud White,133,4.7,$105
2,Kaptir 2.0 Shoes,Men's Essentials,8 colors,/us/kaptir-2.0-shoes/H00277.html,$90,Running can be as much about comfort as it is about style. These adidas running-inspired shoes have a sculpted Cloudfoam midsole that provides pillow-soft comfort. A knit upper and a bold adidas logo complete the look.,, Shadow Maroon / Core Black / Cloud White,827,4.6,$54
3,Y-3 Gazelle,Y-3,2 colors,/us/y-3-gazelle/HQ6510.html,$300,"An adidas classic, through the lens of Y-3. The famed Gazelle is reimagined wrapped in suede for a clean, premium look. Additional foxing tape circles the entire outsole, which slightly curves on the lateral side for a subtle, yet distinctive accent. Heavy tumbled leather on the outsole highlights Y-3's high attention to detail.",, Black / Black / Core White,4,5.0,
4,NMD_V3 Shoes,Women's Originals,8 colors,/us/nmd_v3-shoes/GX6935.html,$160,"Gearing up for a trek through the city? Yeah, you'll want to grab your adidas NMD sneakers. With tactical technology like plush BOOST cushioning and a soft knit upper, these shoes keep you feeling good for walks, daily commutes and epic adventures. You know what else feels good? Looking good. That's where the transparent details and pops of pastel colors come into play. Time to show them off. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",, Purple / Purple / Grey Two,59,4.0,$96
5,ZX 1K Boost Shoes,Originals,3 colors,https://www.adidas.com/us/zx-1k-boost-shoes/FX6516.html,$100,"When you're charged up and activated, nothing can stand in your way. At least, nothing should stand in your way. Comfort is key here, and these adidas ZX 1K Boost Shoes are packed with it, thanks to a half-Boost, half-EVA midsole (otherwise known as a winning combo). Take to the streets. Be there a while. These are along for the whole ride, keeping you feeling good as you go.",, Cloud White / Core Black / Halo Silver,848,4.0,$60
6,Trae Young 2.0 Basketball Shoes,Basketball,6 colors,https://www.adidas.com/us/trae-young-2.0-basketball-shoes/H03842.html,$140,"When the game is on the line, Trae Young ensures the ball finds his hands. These signature basketball shoes keep that fearless streak alive with the classic 3-Stripes wrapping around the forefoot. The sock-like fit hugs your feet to keep you comfortable. adidas BOOST on the heel combines with a Lightstrike midsole to give you a responsive feel with every move you make on the court.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",, Cloud White / Royal Blue / Cloud White,19,2.8,
7,Solarglide 5 Shoes,Men's Running,4 colors,https://www.adidas.com/us/solarglide-5-shoes/GX6703.html,$130,"Whether you're building consistency, upping your distance or training for a personal best, Solarglide 5 are the shoes you leave by the door to support your goals every single day. They're packed with performance technology, from the BOOST midsole to the knit upper and the adidas LEP 2.0. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",, Core Black / Grey Six / Carbon,312,4.5,$65
8,,,,/us/nmd_r1-shoes/HP7882.html,,"These juniors' adidas Superstar shoes stay true to the iconic silhouette while adding the timeless appeal of beaded friendship bracelets. Cute and colorful lace beads and a letter-printed sockliner team up to make you smile, and the pastel palette will add brightness to your day. These shoes can take you everywhere, thanks to BOOST midsole cushioning, a grippy rubber outsole and a stretchy knit upper that hugs your feet for comfort on the go.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",,,1,3.0,
9,,,,/us/five-ten-sleuth-bike-shoe/EG4618.html,,"Performance, comfort and durability are the perfect trifecta for bike shoes. The Five Ten SLEUTH sets standards in all categories. Stealth Marathon rubber, combined with 5.10's Classic Dotty tread, is the benchmark for stickiness (friction) and performance. Comfort comes from an EVA midsole for excellent cushioning and serious pedal power. The upper's targeted blend of canvas and leather is designed for durability, with the bonus of a classically casual look.

Whether you are commuting to class, riding for fun, the Five Ten SLEUTH helps us all  be United By Summits. Consider the Five Ten SLEUTH your all-day companion, on and off the bike.",, Core Black / Core Black / Gum M2,105,4.7,
10,,,,/us/nmd_r1-shoes/GW5699.html,,"With these adidas NMD_R1 shoes, all it takes is seconds. Seconds, and you're comfortable, ready to go, out the door. Because time moves fast, and these were designed to keep up with every part of the day by bringing together some of the best adidas technology. Plush BOOST cushioning balances out long hours on your feet, while the upper wraps the foot in unparalleled comfort. Since we were on the ease trip, we switched things up and replaced the laces with an elastic closure. Like we said — all it takes is seconds.",, Bright Orange / Bright Orange / Core Black,2371,4.5,
11,,,,/us/superstar-parley-shoes/GX6986.html,,"The adidas Superstar shoes are no stranger to change. They're practically synonymous with it. Evolving for over 50 years, these sneakers continue to build on their legacy and move forward with the planet at front of mind. In collaboration with Parley, this pair is made with recycled materials. In fact, with the included QR code you can scan them and find out exactly where the recycled materials came from and follow the entire process up until they landed on your doorstep. The monochromatic look is a nod to nature, and the tonal shades take inspiration from Japanese workwear.",, Off White / Wonder White / Off White,11,4.9,
12,,,,/us/stan-smith-shoes/GX4450.html,,"The adidas Stan Smith shoes aren't going anywhere. Well, let's be clear — they've actually gone everywhere. Debuting on the court, they didn't stay there long. Stages. Runways. Anywhere you can think of, the Stan Smiths have probably made an appearance. But it's the style that's staying put. Five decades later and it still maintains the same timeless appeal, complete with the minimalist silhouette and subtle perforated 3-Stripes. What has changed? The materials, which are now recycled.",, Pantone / Cloud White / Core Black,13045,4.7,
13,,,,/us/nmd_v3-shoes/HP4316.html,,"Go ahead and check all the boxes with these adidas NMD_V3 Shoes. Breathable. Comfortable. Made with recycled materials. That's a yes to all three. Plus there's the style, like the perforated details, which is also where that breathability comes in. Playing with transparency, the 3-Stripes layer over the perforations, giving a glimpse at them underneath the monochrome signoff.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",, Grey One / Off White / Halo Silver,36,4.6,
14,,,,/us/forum-mid-shoes/GY6802.html,,"What's better than chocolate-dipped strawberries? Not much, except maybe these adidas Forum shoes. A celebration of perfect pairings, they bring chocolate- and strawberry-inspired colors to your shoes, plus a hidden message under the strap that reads ""be the chocolate to my strawberry."" Every time you lace into these luxurious leather sneakers, you might just fall in love.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",, Cloud White / Cloud White / Cloud White,1536,4.7,
15,,,,/us/forum-low-shoes/GW4369.html,,"More than just a shoe, it's a statement. The adidas Forum hit the scene in '84 and gained major love on both the hardwood and in the music biz. This pair of the classic shoes brings back the '80s attitude, the explosive hardwood energy and the iconic removable strap ankle design, distilled into a low top version meant for the streets.",, Cloud White / Cloud White / Cloud White,700,4.8,
16,,,,/us/d-rose-son-of-chi-christmas/GW3839.html,,,,,37,4.7,
17,,,,/us/solarcontrol-shoes/GX9227.html,,"From training runs to race day, go the distance with confidence. These running shoes provide extra stability with adidas LEP 2.0, designed to help guide each foot strike and propel you forward. The mesh upper offers targeted lockdown zones for added support while maintaining breathability. BOOST cushioning delivers energy return and comfort to keep you feeling fresh from start to finish.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Core Black / Cloud White / Grey Five,59,4.7,
18,,,,/us/fluidflow-2.0-shoes/GW4014.html,,It doesn't really matter whether or not a run is in the cards for the day. An ultra-breathable feel and cushy midsole that energizes give these adidas shoes an edge. Hit the pavement or hit the town. You've got the kicks for whatever unfolds.,, Legend Ink / Cloud White / Shadow Maroon,866,4.6,
