,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
0,Nizza Hi RF Shoes,Men's Originals,5 colors,/us/nizza-hi-rf-shoes/GX4585.html,$100,$70,"The adidas Nizza sneaker has come a long way since its time on the hardwood. It's made waves at skate parks, made a name in fashion, and now it's part of our efforts to help end plastic waste. For this high top pair we collaborated with Parley for the Oceans, using innovative materials that help us move towards the future.

This shoe's upper is made with a technical yarn which contains at least 50% Parley Ocean Plastic — upcycled plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester. Scan the QR code on your product to find out more about the story behind how it was created.",Lace closure; Textile upper; Textile lining; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Crew Red / Wonder White / Wonder White; Product code: GX4585, Crew Red / Wonder White / Wonder White,397,4.6
1,Adizero Afterburner 8 Cleats,Men's Baseball,7 colors,/us/adizero-afterburner-8-cleats/H00971.html,$100,,"Light on weight, long on comfort. These adidas baseball cleats are tailored for speed. The Sprintskin upper delivers elevated support, while the Lightstrike midsole offers superlight cushioning, relieving cleat pressure to keep you flying.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Lace closure; Sprintskin upper; Lightweight; Textile upper; Lightstrike midsole; Cleated synthetic outsole; Imported; Product color: Cloud White / Silver Metallic / Team Light Grey; Product code: H00971, Royal Blue / Cloud White / Cloud White,48,4.6
2,adidas Racer TR x LEGO® Shoes,Infant & Toddler Training,3 colors,/us/adidas-racer-tr-x-lego-shoes/GW4003.html,$60,,"Inventive little minds will appreciate these toddlers' adidas shoes built with LEGO® studs at the heel. And when your little one kicks up their feet, they'll show off the colorful LEGO® bricks that add grip to the outsole. A soft lining provides added warmth, so they're great for outdoor play.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic lace closure with hook-and-loop strap; Textile upper; Textile lining; Rubber outsole; LEGO® rubber outsole pod; Upper contains a minimum of 50% recycled content; Imported; Product color: Ecru Tint / Bahia Orange / Red; Product code: GW4003, Ecru Tint / Bahia Orange / Red,1,5.0
3,NMD_V3 Shoes,Youth Originals,2 colors,/us/nmd_v3-shoes/GX5683.html,$140,$98,"The day is yours to own. Don't hesitate. Step into these juniors' adidas NMD_V3 Shoes and get after it. Building on a line that's always been about progress, they bring next-level comfort to your feet with a responsive BOOST midsole and a snug textile upper. The transparent details? Those add a little touch of futuristic style to keep your look sharp. So go ahead. Get out there. Explore. See what you can create.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: GX5683, Core Black / Core Black / Core Black,4,4.8
4,Stan Smith ADV Shoes,Men's Originals,2 colors,/us/stan-smith-adv-shoes/GX9753.html,$95,,"Few silhouettes stand out with simplicity like the Stan Smith. Adopted by street skaters in the '90s for its functionality and style, the Stan Smith ADV adds tongue wings for a secure fit, grippy soft rubber cupsole construction, and a hidden ollie protection beneath the premium leather upper. The result is classic Stan Smith style, with a fit and feel retooled for skateboarding.",Regular fit; Lace closure; Smooth leather upper with ollie protection; Soft feel; Leather lining; Grippy rubber cupsole; Imported; Product color: Cloud White / Cloud White / Green; Product code: GX9753, Core Black / Core Black / Cloud White,8,3.0
5,Five Ten Niad Lace Climbing Shoes,Men's Five Ten,,https://www.adidas.com/us/five-ten-niad-lace-climbing-shoes/FW2851.html,$150,$90,"Face or crack. Granite or sandstone. The adidas Five Ten Niad is a time-tested and all-around classic climbing shoe. Versatile Stealth® C4™ rubber edges, grips and smears across all surfaces, indoors and out. The form fit heel and stiff midsole provide a positive feel. Lined uppers enhance comfort out of the box.",Snug fit; Lace closure; Lined polyester upper; Form fit heel; Stiff midsole; Stealth® C4 rubber outsole; Imported; Product color: Core Black / Crew Red / Acid Mint; Product code: FW2851,,5,3.4
6,Campus 80s Sporty & Rich Shoes,Men's Originals,new,https://www.adidas.com/us/campus-80s-sporty---rich-shoes/HQ6074.html,$130,,"A collaboration with LA-based lifestyle label Sporty & Rich, these shoes pay homage to an adidas icon by hacking the classic Campus 80s aesthetic without neglecting its core identity. The vintage-inspired design is crafted with a premium, soft nubuck upper and lined with smooth satin. Sporty & Rich and adidas logos in different executions of print and metallic-gold finishes can be found throughout. A Sporty & Rich Wellness Club key chain with pearl straps completes the premium look. Everything comes in special archive-inspired packaging.",Nubuck upper; Satin lining; Rubber outsole; Imported; Product color: Collegiate Burgundy / Chalk White / Collegiate Burgundy; Product code: HQ6074,,,
7,Terrex Snow COLD.RDY Winter Boots,Children TERREX,new,https://www.adidas.com/us/terrex-snow-cold.rdy-winter-boots/GY6773.html,$110,,"Snowy days are part of winter's magic. Kids can get outside and explore in the comfort of these adidas winter boots. PrimaLoft® insulation and COLD.RDY hold in the warmth, and RAIN.RDY sheds water. So feet stay warm and dry, and kids stay out as long as they like.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure with hook-and-loop top strap; Synthetic upper with reflective details; PrimaLoft® insulation; RAIN.RDY and insulating COLD.RDY; Lightweight EVA midsole; Traxion outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Shadow Maroon / Wonder Red / Pulse Lilac; Product code: GY6773,,,
8,,,,/us/adidas-x-disney-racer-tr21-toy-story-buzz-lightyear-shoes/GY6646.html,,,"These infants' adidas shoes won't stay on the shoe rack for long. With Disney Pixar's Buzz Lightyear on the sides, they're made for fun and adventure for little feet. The mesh upper is light and comfy. The sporty outsole is sturdy enough to withstand lots of trips to the moon.  

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces; Mesh upper; Textile lining; Rubber outsole; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Semi Solar Green; Product code: GY6646,,23,4.8
9,,,,/us/oznova-shoes/GW1455.html,,,"You're unapologetic about who you are. Which is why these adidas sneakers were made to stand out with you. The juniors' shoes are as comfy as they are bold, flaunting unconventional proportions and textures for a futuristic look. Adiplus cushioning ensures every step feels like walking on a cloud.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Textile upper; Textile lining; Adiplus cushioning; EVA midsole inserts; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Active Purple / Crystal White; Product code: GW1455, Cloud White / Dash Grey / Cloud White,6,4.8
10,,,,/us/womens-s2g-spikeless-golf-shoes/GZ3911.html,,,"Designed for the course but made to be worn all day. These adidas golf shoes feature a Bounce midsole for lightweight cushioning and enhanced flexibility. The waterproof upper keeps your feet dry on damp fairways. Spikeless V-Traxion lugs on the outsole deliver solid grip on variable terrain while providing comfort and versatility for off-course wear.

Made with a series of recycled materials, and at least 50% recycled content, this product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Waterproof filmed textile upper; Textile lining; Slow resilient sockliner; Bounce midsole; Spikeless V-Traxion outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Grey Three / Silver Metallic / Almost Lime; Product code: GZ3911, Grey Three / Silver Metallic / Almost Lime,5,5.0
11,,,,/us/nizza-shoes/GX4514.html,,,"Throw it back to '70s skateboard culture in these juniors' adidas Nizza shoes. The classic 3-Stripes keep it fresh with bold contrast. Hook-and-loop straps make them easy to slip on and off, and the Vulcanized outsole cradles your feet in comfort.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Hook-and-loop strap closures; Synthetic upper; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Cloud White; Product code: GX4514,,18,4.8
12,,,,/us/adidas-x-marvel-duramo-10-miles-morales-lace-shoes/GY6627.html,,,"Send your kids out in high-flying style with these adidas shoes. From the playground to the park to the backyard, they'll enjoy lasting comfort and versatile traction. The Marvel Spider-Man allover print helps them tap into their inner superhero as they run and jump through the day. A LIGHTMOTION midsole cushions their way as they play.

Made with a series of recycled materials, the upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; LIGHTMOTION midsole; Rubber outsole; ©Marvel; Upper contains a minimum of 50% recycled content; Imported; Product color: Vivid Red / Core Black / Cloud White; Product code: GY6627,,52,4.6
13,,,,/us/x-speedportal.3-turf-soccer-shoes/HR1790.html,,,"Time and space. It's all relative when you play in a different dimension. Open the gateway to multidimensional speed in adidas X Speedportal. The lug rubber outsole on these juniors' soccer shoes keeps you quick on artificial turf. Up top, the soft, coated textile upper includes a supportive flat-knit collar and rigid TPU external heel lock to keep you strapped in for blink-quick skills.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Coated textile upper; External heel lock; Rubber outsole for artificial turf; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Solar Red / Solar Green; Product code: HR1790, Silver Metallic / Core Black / Solar Yellow,35,4.9
14,,,,/us/predator-edge.3-indoor-soccer-shoes/GV8517.html,,,"Swerve ordinary to find your edge. Introduce a brand-new side to your game in these adidas Predator indoor soccer shoes. Deployed across their soft coated textile upper, grippy Control Zone print assists you with every touch of the ball. The combination of an adaptive collar and non-marking rubber outsole keeps you stable and in charge on flat, indoor courts.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Control Zone textured upper; Two-piece mid-cut collar; EVA midsole; Non-marking rubber outsole for indoor surfaces; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Solar Yellow / Power Blue; Product code: GV8517, Cloud White / Solar Yellow / Power Blue,20,4.6
