,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/supernova-2-running-shoes/GY1772.html,,"Who says running needs to be uncomfortable? These shoes are designed to help you run comfortable every time, on any terrain. From a precisely balanced mix of Bounce and increased Boost in the midsole to a new padded tongue and heel patch construction, experience comfort with every step. 

Supernova 2 is now made with a lower carbon footprint of 10% compared to the 2020 Supernova. From raw material extraction, processing, packaging, all the way to the end of product's life, we calculate and communicate its carbon footprint, conforming to an internationally recognized standard: ISO 14067 

To reduce our footprint, we need to measure it. The concise footprint results made available to you, provide full transparency on the complete lifecycle of the product. This is just one of our initiatives to help reduce our footprint.",Regular fit; Lace closure; Boost and Bounce midsole; Reduced carbon footprint; Direct injected TPU outsole; Padded tongue and heel; Weight: 275g; Midsole drop: 9mm (heel: 25mm / toe: 16mm); Imported; Product color: Impact Orange / Night Metallic / Vivid Red; Product code: GY1772, Grey Six / Silver Metallic / Beam Orange,145,4.5,
11,,,,/us/adidas-4dfwd-x-parley-shoes/GX6604.html,,"The adidas 4DFWD is a running shoe designed to move you forward. With every stride, the 3D-printed 4D midsole redirects impact energy into forward motion. The result? A smooth forward ride that feels more like gliding than stop-and-go pounding on pavement.

Educate and act. Head to Parley for the Oceans website to find out more, sign up and get involved at adidas.com/parley.",Lace closure; Textile upper; 3D-printed 4D midsole; Textile lining; Weight: 12.7 ounces; Midsole drop: 11 mm (heel: 32 mm / forefoot: 21 mm); Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Shadow Navy / Cloud White / Impact Orange; Product code: GX6604, Shadow Navy / Cloud White / Impact Orange,2,4.5,
12,,,,/us/the-velosamba-vegan-cycling-shoes/GX1671.html,,"Roll through the daily commute with the iconic style of the adidas Samba on your feet. Designed with city riding, commuting and indoor cycling in mind, the Velosamba is your incognito bike shoe. It's two-bolt cleat compatible with a full-length reinforced midsole for efficient pedaling that still flexes for comfortable walking. Its vegan upper is coated for water-resistance to help keep your feet dry.",Regular fit; Lace closure; Vegan upper; Textile lining; Stiff nylon insole board; Synthetic outsole with two-bolt cleat mount; Vegan alternative: At least 25% recycled content; Imported; Product color: Wonder Steel / Cloud White / Cloud White; Product code: GX1671, Wonder Steel / Cloud White / Cloud White,261,4.5,
13,,,,/us/vulc-raid3r-skateboarding-shoes/GX0872.html,,"Relive the days of kickflips and ollies. These adidas skateboarding-inspired sneakers pull from the best of skate culture to keep things chill, regardless of what you're doing. Wear an icon suited for all occasions.

Our cotton products support more sustainable cotton farming.",Regular fit; Lace closure; Eco-canvas upper; Light and breathable feel; Textile lining; Stitched 3-Stripes; Vulcanized rubber outsole; Supports the Better Cotton Initiative; Imported; Product color: Cloud White / Cloud White / Silver Metallic; Product code: GX0872, Mystery Blue / Hi-Res Yellow / Cloud White,6,5.0,
14,,,,/us/adidas-x-disney-racer-tr21-toy-story-woody-shoes/GY4451.html,,"Fans of Disney Pixar's Toy Story will love these kids' adidas sneakers with Sheriff Woody decorating the side. A supportive Cloudfoam midsole ensures all-day comfort, and elastic laces mean they're easy to get off and on. The additional hook-and-loop strap on top adjusts the fit when they're on the go.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces; Mesh upper; Textile lining; Cloudfoam midsole; Rubber outsole; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Semi Solar Gold / Off White / Royal Blue; Product code: GY4451,,12,4.8,
15,,,,/us/campus-80s-pride-shoes/GX6390.html,,"Love makes anything possible. Slip on these adidas Campus 80s Pride Shoes and make sure the world knows it. Bold and bright ""Love Unites"" graphics flash across the smooth leather upper with every step you take. The off-white midsole pays tribute to the original 1980s Campus.",Lace closure; Leather upper; Leather lining; Rubber outsole; Imported; Product color: Off White / Core Black / Off White; Product code: GX6390,,93,4.8,
16,,,,/us/nmd_r1-v2-shoes/GX6367.html,,"Head into the future with confidence. Not to mention style. Inspired by running silhouettes from the '80s archive, NMD was born in 2015 to merge sleek style with modern technologies and comfort. These juniors' adidas NMD_R1 V2 shoes keep your feet cushioned with a responsive BOOST midsole. Chic transparent overlays add a cyberpunk vibe. The future is yours. Go and get it.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; Textile upper; Snug feel; BOOST midsole; Textile lining; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Cloud White / Cloud White; Product code: GX6367, Focus Olive / Core Black / Cloud White,731,4.6,
17,,,,/us/adistar-shoes/GY1692.html,,"The distance running shoe inspired by the idea of perpetual motion and tested over 4,500 km. Adistar combines a soft, lightweight REPETITOR foam platform with REPETITOR +, a firmer foam, to create a dual density midsole. The firmer 15% recycled EVA in the heel protects and helps stabilize any heel strike. Forward propulsion is enhanced by the rocker geometry as well as an overall 6mm drop heel to toe. Strike soft and push forward with a shoe designed to go the distance.",Regular fit; Lace closure; Engineered mesh upper with internal support cage; Women's-specific fit; Rocker geometry; REPETITOR+ midsole; Weight: 11.2 ounces; Midsole drop: 6 mm (heel: 37.5 mm / forefoot: 31.5 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Core Black / Grey Six / Cloud White; Product code: GY1692, Chalk White / Vivid Red / Bold Green,157,4.6,
18,,,,/us/terrex-free-hiker-2-gore-tex-hiking-shoe/GZ3287.html,,"TERREX Free Hiker 2 GORE-TEX brings comfort and confidence to your everyday adventure. It's time to enjoy your outdoor experience. 

Take on the outdoors in style and comfort with the TERREX Free Hiker 2 GORE-TEX. Feel confident in most weather conditions thanks to the breathable GORE-TEX membrane and Continental™ rubber outsole. Enjoy your hikes with the updated design.",Regular fit; Lace closure; Abrasion-resistant mesh upper with molded toe cap and external heel clip; GORE-TEX lining; EVA stabilization frame; BOOST midsole; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Linen Green / Grey Three / Impact Orange; Product code: GZ3287, Pulse Olive / Focus Olive / Impact Orange,24,4.5,
19,,,,/us/originals-flex-shoes/GZ3576.html,,"Whatever is on today's agenda, you can handle it in these juniors' adidas shoes. Even if the plans change, you're set — thanks to flexible cushioning and sleek, easy-to-pair-with-anything style. Plus, you can customize the look to go lace-free or laced-up. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Mesh upper with synthetic suede overlays; OrthoLite® sockliner; Textile lining; EVA outsole with deep flex grooves; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: GZ3576,,104,4.3,
20,,,,/us/eq21-run-shoes/GY2209.html,,Log miles in confidence with these adidas running shoes. The breathable upper lets your feet stay fresh on long runs. Lightweight cushioning keeps a comfortable spring in your step from the first toe-off to the final heel strike.,Regular fit; Lace closure; Engineered mesh upper; Padded collar; TPU quarter and heel stabilizers; Bounce midsole; Weight: 540 g (size UK 5.5); Midsole drop: 10.5 mm; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Wonder Steel / Pulse Blue / Matt Purple Met.; Product code: GY2209, Core Black / Bliss Orange / Bliss Pink,710,4.5,
21,,,,/us/adidas-x-lego-racer-tr-shoes/GX1997.html,,"As kids' LEGO® bricks creations get bigger, their play gets more adventurous. The good news is that these adidas shoes are there for the journey. They have a Cloudfoam midsole to help them run and climb in comfort. An eye-catching LEGO® tech print and a LEGO®-themed design on the 3-Stripes and heel complete the look.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Textile lining; Cloudfoam midsole; LEGO® studs on heel counter; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Eqt Yellow / Grey Three; Product code: GX1997, Shock Blue / Off White / Core Black,4,5.0,
22,,,,/us/cloudfoam-pure-2.0-shoes/GY4502.html,,"Doesn't matter what they've got scheduled today, they'll get there in total comfort. These kids' adidas running-inspired shoes ride on a Cloudfoam midsole and have a textile sockliner to cushion their every stride. Graphic pops and bold 3-Stripes provide added style.

Made with a series of recycled materials, and at least 50% recycled content, this product represents just one of our solutions to help end plastic waste.",Regular fit; Slip-on construction; Knit upper; Girl's-specific design; Textile lining; Cloudfoam midsole; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Almost Blue / Clear Pink / Bliss Blue; Product code: GY4502, Almost Blue / Clear Pink / Bliss Blue,61,4.4,
23,,,,/us/samba-leather-shoes/019000.html,,"Developed in the '50s for soccer training on frozen ground, the Samba has become a stone-cold classic. Equally at home on the court or street, these shoes have a full grain leather upper with suede overlays to resist abrasion. Underneath, a foam midsole cushions every step.

Hard-wearing and supportive
Full grain leather upper with suede overlays offer support 

Signature Samba details
Suede T-toe, long tongue and serrated 3-Stripes

Traction on flat surfaces
Non-marking gum rubber outsole for excellent grip on all indoor surfaces",Lace closure; Full grain leather upper with suede overlays; Lined for comfort; Non-marking gum rubber outsole; Embossed EVA midsole; Imported; Product color: Core Black / Cloud White / Core Black; Product code: 019000,,147,4.3,
24,,,,/us/adidas-x-disney-advantage-muppets-hook-and-loop-shoes/GY6586.html,,"Now your little one will always have their favorite characters with them. These infants' adidas sneakers are decorated with Disney's Kermit the Frog and Elmo. With their colorful straps, perforated 3-Stripes and speckled outsole, the shoes are sporty and fun all the way around. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop closure; Synthetic upper; Textile lining; Rubber outsole; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Off White / Still Green / Cloud White; Product code: GY6586,,14,4.9,
25,,,,/us/ultraboost-5.0-dna-shoes/GV8724.html,,"Any time you're on your feet is a good time to wear these adidas Ultraboost shoes. Equipped with all the performance technology that runners love, they're updated with extra style points. Energy-returning BOOST in the midsole and a foot-hugging adidas PRIMEKNIT upper make sure of it.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Fitcounter molded heel counter; BOOST midsole; Torsion System; Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Magic Mauve / Magic Mauve / Ecru Tint; Product code: GV8724, Magic Mauve / Magic Mauve / Ecru Tint,1395,4.7,
26,,,,/us/nmd-360-shoes/GY9161.html,,"The backyard. The park. The city. Kids find adventure everywhere. Set them up to explore in these kids' adidas shoes. The design is based on running shoes from the '80s, so it's definitely up to the task of zooming and playing through the day. Flexible EVA cushioning is all about comfort, while the midsole plugs have style on lock. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Slip-on; Stretch textile upper; OrthoLite® sockliner; Adifit length-measuring insole; EVA outsole with deep flex grooves; Upper contains a minimum of 50% recycled content; Imported; Product color: Bliss Blue / Almost Blue / Cloud White; Product code: GY9161,,,,
27,,,,/us/s2g-spikeless-golf-shoes/GV9792.html,,"When a morning round is just part of your busy day, these adidas golf shoes see you through. They're made for comfort on and off the course with a Bounce midsole that delivers cushioning and flexibility. The spikeless V-Traxion outsole provides enhanced grip on variable terrain. The waterproof upper keeps your feet dry on damp fairways so you leave the last green ready for your day.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Waterproof printed textile upper with reflective details; Slow resilient sockliner; Bounce midsole; Adiwear outsole with V-Traxion; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Grey Four / Grey Six; Product code: GV9792, Cloud White / Grey Four / Grey Six,382,4.6,
28,,,,/us/terrex-ax4-hiking-shoes/GY8621.html,,"Hello, day off. From forest trails to alpine adventures, the adidas TERREX AX4 hiking shoes are powered by a dual-density design that merges the comfort of a cushioned trail runner with the stability of a hiking shoe. Start wandering.",Regular fit; Lace closure; Mesh and synthetic upper; Lightweight feel; EVA midsole; Molded sockliner; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Wonder Red / Linen Green / Pulse Lilac; Product code: GY8621,,103,4.5,
29,,,,/us/nmd_r1-shoes/HP9857.html,,"The NMD_R1 shoes combine the best of adidas racing heritage with next-gen technologies to create a bold and modern classic. Playing off that running aesthetic, these '80s-inspired sneakers update the sleek look with a soft, premium synthetic upper and responsive BOOST cushioning. No sacrificing comfort here. Distinctive plugs stand out on the midsole — a visual hallmark of NMD style.",Lace closure; Synthetic upper; Textile lining; BOOST midsole; Rubber outsole; Imported; Product color: Shadow Navy / Cloud White / Collegiate Burgundy; Product code: HP9857, Core Black / Core Black / Core Black,2570,4.6,
30,,,,/us/racer-tr21-shoes/H04219.html,,"For kids who would always rather be in motion. Help them get ready for playtime at maximum speed with these adidas shoes. The shoes slip on easily and adjust quickly for a snug fit. Lightweight cushioning underfoot keeps them running and jumping comfortably all day long.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",Regular fit; Elastic laces with top strap; Mesh upper; Textile lining; Cloudfoam cushioning; TPU heel piece; Synthetic outsole; Primegreen; Imported; Product color: Core Black / Cloud White / Sonic Ink; Product code: H04219, Core Black / Core Black / Carbon,39,4.5,
31,,,,/us/adilette-lite-slides/FU8297.html,,"Full-time vacation vibes. These Adilette Lite Slides free your feet. (Or wear them with socks, no judgment here.) This pair features a super-soft footbed for an instantly comfy feel. There's an adidas Trefoil on top so you can feel sporty, even when you're lounging.",Slip-on; Synthetic bandage upper; Super-soft feel; Cushioned sporty slides; Synthetic outsole; Imported; Product color: Cloud White / Core Black / Cloud White; Product code: FU8297, Grey Three / Cloud White / Grey Three,1912,4.7,
32,,,,/us/nmd_r1-shoes/HP3012.html,,"Limitations? Yeah, we don't believe in those. And in these adidas shoes, you don't need to either. They're made with energy-returning BOOST cushioning so you can walk all day, and the bright pops of color are here to step up your style.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Bliss Orange; Product code: HP3012, Bright Orange / Bright Orange / Core Black,2374,4.5,
33,,,,/us/ozweego-celox-shoes/GV8890.html,,"Lace into these juniors' adidas OZWEEGO Celox shoes and feel limitless. Based on designs from the past and infused with modern tech to look like the future, they're comfortable enough to wear with sweat pants and bold enough to step things up a notch. Basically, whoever you decide to be today — these shoes enhance it.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; Mesh upper with molded polyurethane cage; Soft, snug and lightweight; EVA midsole with Adiprene and Adiprene+ cushioning; OrthoLite® sockliner; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Aluminium / Aluminium / Core Black; Product code: GV8890",,2,5.0,
34,,,,/us/ultraboost-1.0-dna-shoes/GY9135.html,,"Why should runners get all the best shoes? These adidas running shoes work as well as an everyday pair as they do for short-distance jogs. They have all the techs that athletes love, like the incredible energy return of BOOST. The ""1.0"" in the name refers to the iteration of adidas PRIMEKNIT – it's the same pattern we used on the original Ultraboost from 2015.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Fitcounter molded heel counter; BOOST midsole; Torsion System; Stretchweb outsole with Continental™ Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Off White; Product code: GY9135, Cloud White / Team Maroon / Team Colleg Gold,330,4.7,
35,,,,/us/forum-low-cl-shoes/GW4374.html,,"Your style is ever-evolving. Choose shoes that can keep up. Like this fresh take on the adidas Forum shoes. Made with cool weather in mind, the upper mixes CORDURA® woven fabric with premium suede. The heel cord and lace toggle pop against the muted monochromatic design for an elevated look. This pair keeps the iconic details like the X-detail, hook-and-loop strap and rubber cupsole intact.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure with adjustable hook-and-loop strap; CORDURA® fabric upper with suede overlays; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Orbit Green / Core Black / Pulse Olive; Product code: GW4374, Orbit Green / Core Black / Pulse Olive,94,4.8,
36,,,,/us/eq21-run-2.0-sport-running-hook-and-loop-strap-shoes/GZ1801.html,,"Toddlers like to take the long route. When they stop to investigate, these infants' wide-fit shoes from adidas will help them keep their balance. They have a layered mesh upper for a breathable feel. A big hook-and-loop strap fastens in seconds, so you'll be out the door quickly. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Wide fit; Hook-and-loop closure; Sandwich mesh upper; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Royal Blue / Cloud White / Blue Rush; Product code: GZ1801, Core Black / Cloud White / Core Black,5,5.0,
37,,,,/us/racer-tr21-shoes/GZ7219.html,,"These adidas shoes for kids combine a breathable mesh upper, springy Cloudfoam cushioning and a supportive heel piece for all-around comfort. Stylish details like tonal 3-Stripes and a flash of color at the outsole add the finishing touches to the running-inspired look.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Mesh upper; TPU heel piece; Cloudfoam midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Carbon / Core Black / Semi Impact Orange; Product code: GZ7219,,10,4.4,
38,,,,/us/adilette-shower-slides/GZ5927.html,,"From the pool deck to the shower to the couch, these slides are made for the work-hard-rest-hard lifestyle. The slip-on construction gives you a snug fit that's easy to kick on and off as needed. Lightweight cushioning keeps your feet cradled in all-day comfort. The adidas script logo adds an extra touch of class to the iconic Adilette look.",Regular fit; Slip-on construction; Synthetic upper; Textile lining; Contoured footbed; Cloudfoam midsole; Synthetic outsole; Imported; Product color: Cloud White / Blue Rush Met / Sky Rush; Product code: GZ5927, Clear Pink / Clear Pink / Super Pop,590,4.7,
39,,,,/us/grand-court-2.0-shoes/GW9195.html,,,Imported; Product color: Cloud White / Core Black / Cloud White; Product code: GW9195, Cloud White / Cloud White / Shock Blue,23,4.8,
40,,,,/us/racer-tr21-shoes/GW4417.html,,"These adidas shoes bring the athletic style of running footwear to your everyday look. Move confidently through your day in a comfortably snug fit and a lightweight midsole that provides all-day cushioning underfoot.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",Lace closure; Leather and textile upper; Soft feel; Cloudfoam midsole; Textile lining; Rubber outsole; Primegreen; Imported; Product color: Cloud White / Silver Metallic / Wonder White; Product code: GW4417, Core Black / Silver Metallic / Bliss Orange,620,4.6,
41,,,,/us/nizza-platform-shoes/FV5321.html,,"What do skinny jeans and flowy skirts have in common? Both look fantastic with a trendy platform like these adidas Nizza shoes. Step up, step out and give every outfit a little lift. Even if you're just knocking around town.",Lace closure; Textile upper; EVA sockliner; Vulcanized rubber platform outsole; Imported; Product color: Core Black / Cloud White / Cloud White; Product code: FV5321, Core Black / Cloud White / Cloud White,2893,4.7,
42,,,,/us/terrex-conrax-boa-rain.rdy-hiking-shoes/GY1156.html,,"Warm, dry feet make all the difference when the weather is cold and wet. Made for winter hikes, snowshoe adventures and long, cold days outdoors, these adidas Terrex winter boots are waterproof and fully insulated. COLD.RDY with PrimaLoft® wraps your foot in heat-sealing warmth, while RAIN.RDY seals out slush, snow and rain to keep feet dry all day long. A BOA® Fit System lets you dial in a precise fit for confident footing. A BOOST midsole cushions and brings energy to every step, on and off the snow and in all temperatures. The Stealth winter grip rubber provides high-friction traction for confident footing on slick, icy ground.",Micro-adjustable dial-based BOA® Fit System; Waterproof textile upper with molded toe cap and external heel clip; PrimaLoft® Parley insulation; Insulating COLD.RDY; BOOST midsole; Stealth winter grip rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Focus Olive / Core Black / Pulse Olive; Product code: GY1156,,7,5.0,
43,,,,/us/adilette-comfort-slides/GV7085.html,,"Always be comfortable. These adidas slides keep your feet happy from the pool deck to the locker room to the couch and everywhere in-between. They slip on and off easily and deliver a relaxed fit whether you're wearing socks or going barefoot. A unique footbed design brings big beach vibes to any occasion.

Made with a series of recycled materials, this upper features at least 50% recycled content. These slides represent just one of our solutions to help end plastic waste.",Regular fit; Slip-on; Textile upper; Textile lining; Injected EVA outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Off White / Core Black; Product code: GV7085, Signal Orange / Signal Orange / Vivid Berry,4947,4.8,
