,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/nizza-shoes/GX6309.html,,"A beloved basketball favorite, the iconoclastic Nizza 2 gets a striking update this season. The classic court-inspired design sees a suede upper set atop a chunky outsole with contrasting details, inspired by basketball icons of the past. The clean colorway and luxe touches — like the tonal toe bumper and glossy eyelets — take this sought-after silhouette to the next level.",Regular fit; Lace closure; Suede upper; Leather lining; Rubber outsole; Imported; Product color: Core Black / Core Black / Off White; Product code: GX6309, Core Black / Core Black / Off White,5,4.8,
11,,,,/us/codechaos-22-spikeless-golf-shoes/GX3933.html,,"It's time to turn up your game. Take the lead in these adidas CODECHAOS 22 golf shoes. With a design that amplifies everything a spikeless shoe can be, they set you up to shave strokes in style. From the stance stability of the wraparound outsole to the swing-boosting traction of Twist Grip and the energized feel of full-length BOOST, they maximize everything you need on the course. Tour-level performance has never looked like this before.",Regular fit; Lace closure; Molded EVA sockliner; BOOST midsole; Rubber wrapping spikeless outsole with Twist Grip; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Silver Metallic / Clear Pink; Product code: GX3933, Bliss / Brown / Light Purple,20,4.7,
12,,,,/us/womens-speed-sneaker/IF0171.html,,"This version of the Speed Sneaker is part of the latest Balenciaga / adidas collection. The stretch-knit upper has a lightweight, nearly barefoot feel and rides on a white outsole.","Knit textile upper; Textile lining; Flexible, molded outsole; Imported; Product color: Core Black / Core Black / White; Product code: IF0171", Core Black / Core Black / White,,,
13,,,,/us/orketro-shoes/GX3129.html,,"The Orketro Shoes look to lightweight '90s running shoes and brutalism for design inspiration. This confluence of references combines to push the classic running silhouette in a new, futuristic direction. The asymmetrical design is crafted from a mix of mesh and suede with metallic leather details, and rests on a premium rubber outsole. The shoes are signed off with Trefoil and Orketro branding on the tongue.",Regular fit; Lace closure; Mesh and suede upper; Textile lining; Rubber outsole; Imported; Product color: Bright Blue / Carbon / Core Black; Product code: GX3129, Bright Blue / Carbon / Core Black,7,4.1,
14,,,,/us/adizero-ambition-shoes/GY8401.html,,"From the lightweight upper to the aggressive spike plate, every detail on the Adizero Ambition works toward one thing: speed. These adidas track shoes are tuned for mid-distance running and steeplechase. With ventilated mesh and responsive Lightstrike Pro, the design pushes you onto your toes and ready to sprint.",Regular fit; Lace closure; Textile upper; Lightstrike Pro cushioning; Textile lining; Weight 5.8 ounces (size 9); Synthetic outsole with spike plate; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Beam Yellow / Solar Green; Product code: GY8401,,18,4.7,
15,,,,/us/womens-speed-sneaker/IF0173.html,,"This version of the Speed Sneaker is part of the latest Balenciaga / adidas collection. The stretch-knit upper has a lightweight, nearly barefoot feel and rides on a white outsole.","Knit textile upper; Textile lining; Flexible, molded outsole; Imported; Product color: White / White / Blue; Product code: IF0173", Core Black / Core Black / White,,,
16,,,,/us/copa-sense.3-turf-soccer-shoes/GZ1366.html,,"Love your teammates. Respect your rivals. Above all, make the ball your friend. Feel the game in these adidas Copa Sense turf shoes. Their comfortable, foot-hugging upper includes a soft leather forefoot to ensure the ball stays under your influence. Sitting on a lug rubber outsole, the soft EVA midsole cushions every stride on artificial turf courts.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; Soft synthetic upper; Snug, sock-like feel; Leather vamp; EVA midsole; Rubber outsole for artificial turf; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Team Solar Yellow / Core Black / Solar Red; Product code: GZ1366", Core Black / Cloud White / Vivid Red,207,4.3,
17,,,,/us/womens-triple-s-sneaker/IF0174.html,,This version of the Triple S Sneaker is part of the latest Balenciaga / adidas collection. The shoes feature a leather-free foam and mesh upper set on a triple-layer outsole.,Leather-free foam and mesh upper; Textile lining; Triple-layer rubber outsole; Imported; Product color: White / White / Blue; Product code: IF0174, White / White / Red,1,5.0,
18,,,,/us/orketro-shoes/GY2339.html,,"The 1990s were no stranger to audacious style. It's one of the things that defined the era. The decade's running shoes played a part in that as well, something the adidas Orketro Shoes are based on. The daring aesthetic of the past is just the starting point, pushed to the future with flame-like overlays, a reflective underlay and inverted 3-Stripes. And with the unsymmetrical design as a canvas, there's no question that these sneakers are entirely unique.",Regular fit; Lace closure; Textile upper with 3M™ reflective underlay; Textile lining; Rubber outsole; Imported; Product color: Carbon / Carbon / Grey Six; Product code: GY2339, Bright Blue / Carbon / Core Black,7,4.1,
19,,,,/us/five-ten-hellcat-pro-mountain-bike-shoes/FW4204.html,,"Downhill or enduro, these adidas Five Ten Hellcat Pro Mountain Bike Shoes offer all-conditions control for gravity-fueled riding. Clip-compatible with a stiff midsole, they allow for aggressive pedaling. A synthetic upper with abrasion-resistant weldings provides extra durability. Non-marking Stealth® Marathon rubber grips pedals and ground alike.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Regular fit; Lace and hook-and-loop closures; Textile upper; Molded sockliner; Abrasion-resistant weldings; Clipless-compatible; Stealth® Marathon rubber outsole; Imported; Product color: Core Black / Crystal White / Hazy Emerald; Product code: FW4204,,,,
20,,,,/us/adizero-afterburner-8-cleats/FZ4215.html,,"Light on weight, long on comfort. These adidas baseball cleats are tailored for speed. The Sprintskin upper delivers elevated support, while the Lightstrike midsole offers superlight cushioning, relieving cleat pressure to keep you flying.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Lace closure; Sprintskin upper; Lightweight; Textile upper; Lightstrike midsole; Cleated synthetic outsole; Imported; Product color: Royal Blue / Cloud White / Cloud White; Product code: FZ4215, Royal Blue / Cloud White / Cloud White,48,4.6,
21,,,,/us/box-hog-4-shoes/GZ6117.html,,"Tried and trusted. No stranger to the gym or the ring, adidas Box Hog boxing shoes keep your intensity high thanks to their breathable mesh upper and inner reinforcements. A die-cut EVA midsole wedge supports your midfoot for a stable stance. Underneath, the multidirectional outsole grips the mat for lightning-quick footwork.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Wonder Steel / Magic Grey Met / Grey Two; Product code: GZ6117, Royal Blue / Off White / Impact Orange,73,4.6,
22,,,,/us/five-ten-kestrel-lace-mountain-bike-shoes/BC0770.html,,Lace up and get after it. The Five Ten Kestrel Lace Mountain Bike Shoes offer efficient pedal power with low-profile style. The wide platform is compatible with all clipless pedals and offers high-friction grip on and off the bike. You'll find the find comfort and versatility for extended trail rides and afterwork hot laps alike.,Regular fit; Lace and hook-and-loop closures; Fast-drying synthetic upper; Stealth® C4 rubber outsole; All-mountain biking shoes; Compatible with clipless pedals; Carbon and nylon shank for stiffness; Imported; Product color: Grey Five / Shock Cyan / Core Black; Product code: BC0770,,5,4.8,
23,,,,/us/mens-triple-s-sneaker/IF0166.html,,"This version of the Triple S Sneaker is part of the latest Balenciaga / adidas collection. The shoes feature a leather-free foam and mesh upper set on a red-accented, triple-layer outsole.",Leather-free foam and mesh upper; Textile lining; Triple-layer rubber outsole; Imported; Product color: White / White / Red; Product code: IF0166, White / White / Red,,,
24,,,,/us/superstar-360-boots/GW4714.html,,"Nothing's getting in the way of their play. While little ones might insist on that, these infants' adidas Superstar 360 Boots make sure of it. The cozy PrimaLoft® insulation keeps them warm and the grippy rubber outsole does its best to keep them upright as they take on the slick streets and snowy ground. The speed lace closure system makes it super easy to get out the door, since we know they're anxious to explore.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Speed lace closure; Textile upper with PrimaLoft® insulation; Cozy lining; OrthoLite® sockliner; Adifit length-measuring insole; EVA midsole and grippy rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Grey Three / Grey Two / Impact Yellow; Product code: GW4714,,10,5.0,
25,,,,/us/codechaos-22-spikeless-golf-shoes/GX3944.html,,"Step onto the course, step up your style and turn up your game. Every detail of the adidas CODECHAOS22 BOA spikeless golf shoes is built with a job to do. From the stance stability of the wraparound outsole to the swing-boosting traction of Twist Grip and the Energized feel of full-length BOOST, they maximize everything you need on the course — including your style. The BOA® Fit System lets you fine tune the fit and support with the turn of a dial. Tour-level performance has never looked this good.",Regular fit; Micro-adjustable dial-based fit system; Molded EVA sockliner; BOOST midsole; Rubber wrapping spikeless outsole with Twist Grip; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Silver Metallic / Clear Pink; Product code: GX3944, Core Black / Linen Green / Dark Silver Metallic,8,5.0,
26,,,,/us/five-ten-niad-lace-climbing-shoes/FW2874.html,,"Face or crack. Granite or sandstone. The adidas Five Ten NIAD Lace Climbing Shoes deliver time-tested all-around performance. Versatile Stealth® C4 rubber edges, grips and smears across all surfaces, indoors and out. The form fit heel and stiff midsole provide a positive feel. A lined toe box enhances comfort.",Snug fit; Lace closure; Partially lined microfiber upper; Form fit heel; Stiff midsole; Stealth® C4 rubber outsole; Imported; Product color: Core Black / Crew Red / Acid Mint; Product code: FW2874,,5,3.2,
27,,,,/us/fortarun-sport-running-lace-shoes/GZ1834.html,,"Flexible, sleek and comfy. These adidas running shoes are inspired by the Supernova, popular for its all-around sportiness and cushioned ride. These sneakers have a warm mesh upper so kids can wear them well into the winter months. And the Cloudfoam EVA midsole feels light and springy to support them through their favorite sports. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Winterized mesh upper; Cloudfoam EVA midsole; Textile lining; Winterized rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Impact Orange / Cloud White / Legend Ink; Product code: GZ1834, Impact Orange / Cloud White / Legend Ink,,,
28,,,,/us/tennis-hu-shoes/GZ9533.html,,"Pharrell Williams is an anomaly. There isn't one singular path he follows, though he does lead with confidence into unknown territories. There are many reasons for our ongoing collaboration, and these adidas Tennis Hu shoes showcase one of them — his perspective. The streamlined look stays true to its sporty roots with a flexible adidas PRIMEKNIT upper.",Lace closure; adidas PRIMEKNIT textile upper; Textile lining; Rubber outsole; Imported; Product color: Cinder / Core Black / Customized; Product code: GZ9533, Cinder / Cinder / Light Brown,139,4.6,
29,,,,/us/adizero-afterburner-nwv-cleats/GZ6511.html,,"When there's 90 feet between you and glory, there's no room for an inch of hesitation. Whether you plan to steal second or take the wide turn for extra bases, these adidas baseball cleats have that superlight feel to let you run free. A LIGHTLOCK upper and hook-and-loop strap secure your feet while the Lightstrike midsole cushions upon impact. Now you can make that highlight-reel catch or turn on the jets to give your team the edge.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure with hook-and-loop straps; LIGHTLOCK upper; Sock-like fit; Lightstrike midsole; Cleated synthetic outsole; Textile lining; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Impact Orange / Beam Orange / Pulse Lilac; Product code: GZ6511, Impact Orange / Beam Orange / Pulse Lilac,9,5.0,
30,,,,/us/codechaos-22-limited-edition-spikeless-golf-shoes/GV6679.html,,These adidas golf shoes take spikeless innovation to the next level for optimum performance on the course. The full-length BOOST midsole delivers energy return with every step. The spikeless Adiwear outsole features Twist Grip traction with sidewall wraps for enhanced support. The mesh upper has an added film to provide waterproof protection and stain resistance.,Regular fit; Lace closure; Waterproof film over textile upper; Textile lining; INSITE® sockliner; BOOST midsole; Adiwear outsole with Twist Grip; Upper contains a minimum of 50% recycled content; Imported; Product color: Bliss / Brown / Light Purple; Product code: GV6679, Bliss / Brown / Light Purple,20,4.7,
31,,,,/us/hyperturf-adventure-shoes/GX4512.html,,"Freedom is a comfortable pair of shoes and an empty schedule waiting to be filled with adventure. So lace up in the adidas Hyperturf Adventure Shoes and explore the city. Their durable design takes cues from our outdoor archives, with ripstop mesh, suede and nubuck. Adiprene+ technology and FORMOTION keep feet feeling comfortable and fresh from morning until night.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; Nubuck, suede and mesh ripstop upper; FORMOTION; Adiprene+ cushioning; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Shadow Olive / Magic Beige / Chalky Brown; Product code: GX4512", Off White / Magic Grey / Grey One,,,
32,,,,/us/web-boost-running-shoes/GZ6442.html,,"Getting in a few miles or running to the store. These adidas shoes have all the techs to make short-distance training a breeze, and you'll want to wear them on rest days too. The upper has cutouts for airflow, acting like a harness for the stretchy inner bootie. The BOOST midsole is wrapped in 3D Stretchweb to enhance the feeling of energy return.",Regular fit; Lace closure; Textile upper; BOOST midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Carbon / Bliss Blue / Core Black; Product code: GZ6442, Cloud White / Grey Two / Crystal White,7,4.7,
33,,,,/us/avacourt-shoes/GW6265.html,,"AVACOURT was engineered based on women's preferences and average female athlete size. The lightweight Bounce Pro Midsole provides cushioning in all the right places, while the TPU Torsion System offers an optimal balance of stability and flexibility. The soft collar materials are designed to provide comfort in the area where women tend to get more friction.",Regular fit; Lace closure; Breathable mesh upper; Bounce Pro midsole; Torsion System; Translucent rubber outsole; Imported; Product color: Cloud White / Silver Metallic / Bright Cyan; Product code: GW6265, Cloud White / Zero Metalic / Impact Yellow,43,4.0,
34,,,,/us/duramo-10-shoes/GZ0607.html,,"If your kids seem to be running a little faster these days, they might be. The LIGHTMOTION midsole in these shoes adds superlight cushioning that helps them scurry in a hurry. A molded heel piece provides support for all-day play. Layered designs on the upper add a bit of big-kid flash.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Multilayer textile upper; Textile lining; Molded heel piece; LIGHTMOTION cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: GZ0607, Dash Grey / Beam Pink / Bliss Lilac,234,4.7,
35,,,,/us/gazelle-indoor-shoes/H06271.html,,"Created for indoor sports back in the '70s, the adidas Gazelle Indoor Shoes have spent many years floating through different subcultures. From music to fashion, their mark is clear. The iconic low-profile sneakers get a slight update here with a premium nylon upper detailed with luxe suede overlays. All of it rides on semi-translucent tooling.",Regular fit; Lace closure; Nylon upper with suede overlays; Leather lining; Leather sockliner; Gum rubber outsole; Imported; Product color: Collegiate Navy / Collegiate Navy / Collegiate Navy; Product code: H06271, Mesa / Mesa / Mesa,25,5.0,
36,,,,/us/adifom-sltn-shoes/FZ5639.html,,"Archival adidas style gets a modern update. Inspired by the original silhouette from 1998, this juniors' take on the Adifom shoes pumps up the comfort with a textile and foam lining. Recycled materials bring the shoe into the present day and beyond.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Textile and foam lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Grey Six; Product code: FZ5639, Core Black / Core Black / Cloud White,3,5.0,
37,,,,/us/orketro-shoes/GY2340.html,,"The 1990s were no stranger to audacious style. It's one of the things that defined the era. The decade's running shoes played a part in that as well, something the adidas Orketro Shoes are based on. The daring aesthetic of the past is just the starting point, pushed to the future with flame-like overlays, a reflective underlay and inverted 3-Stripes. And with the unsymmetrical design as a canvas, there's no question that these sneakers are entirely unique.",Regular fit; Lace closure; Textile upper with 3M™ reflective underlay; Textile lining; Rubber outsole; Imported; Product color: Blue / Blue / Bright Royal; Product code: GY2340, Bright Blue / Carbon / Core Black,7,4.1,
38,,,,/us/icon-7-boost/S23847.html,,"For heavy hitters, these adidas baseball cleats give you the speed and power to impact the game. They're built for comfort with a soft textile upper. The Boost midsole provides energized cushioning, so you stay comfortable through nine innings and beyond. A metal cleated outsole lets you dig in on grass or dirt.",Lace closure; Textile upper; Boost midsole; Metal cleated outsole; Imported; Product color: Cloud White / Silver Metallic / Silver Metallic; Product code: S23847, Core Black / Silver Metallic / Cloud White,13,4.6,
39,,,,/us/adizero-afterburner-8-cleats/H00978.html,,"Light on weight, long on comfort. These adidas baseball cleats are tailored for speed. The Sprintskin upper delivers elevated support, while the Lightstrike midsole offers superlight cushioning, relieving cleat pressure to keep you flying.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Lace closure; Sprintskin upper; Lightweight; Textile upper; Lightstrike midsole; Cleated synthetic outsole; Imported; Product color: Team Navy / Cloud White / Cloud White; Product code: H00978, Royal Blue / Cloud White / Cloud White,48,4.6,
40,,,,/us/adizero-afterburner-nwv-cleats/GZ4580.html,,"When there's 90 feet between you and glory, there's no room for an inch of hesitation. Whether you plan to steal second or take the wide turn for extra bases, these adidas baseball cleats have that superlight feel to let you run free. A LIGHTLOCK upper secures your feet while the Lightstrike midsole cushions upon impact without adding weight. Now you can make that highlight-reel catch or turn on the jets to give your team the edge.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; LIGHTLOCK upper; Sock-like fit; Lightstrike midsole; Cleated synthetic outsole; Textile lining; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Grey Six; Product code: GZ4580, Impact Orange / Beam Orange / Pulse Lilac,9,5.0,
41,,,,/us/juniors-codechaos-22-boa-golf-shoes/GW0856.html,,"These adidas golf shoes are made for performance on the course. They feature full-length Bounce cushioning for comfort and flexibility. The mesh upper has an added film to provide waterproof protection and keep the shoe clean. The BOA® Fit System lets you dial in a precise fit, and the six-cleat Adiwear outsole delivers solid grip on greens and fairways.",Regular fit; Micro-adjustable dial-based BOA® Fit System; Water-resistant film over textile upper; Slow resilient sockliner; Bounce midsole; Six-cleat Adiwear outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Beam Yellow; Product code: GW0856, Cloud White / Core Black / Beam Yellow,3,3.7,
42,,,,/us/y-3-gr.1p-high-shoes/GW8641.html,,"""Y-3 is a strong examination of the blend of sport and style and the tension caused by mixing tradition with all that is modern.""  — Yohji Yamamoto 

Y-3 evolves the adidas legacy with the Y-3 GR.1P High Shoes. The smooth, minimalist nubuck leather upper contrasts against strong statement details to create a distinctive edge. Signature 3-Stripes and Y-3 logos detail the ultramodern look.",Nubuck leather upper; Leather lining; Rubber outsole; Imported; Product color: Talc / Bliss / Cream White; Product code: GW8641, Talc / Bliss / Cream White,29,4.7,
43,,,,/us/adizero-afterburner-8-cleats/H00972.html,,"Light on weight, long on comfort. These adidas baseball cleats are tailored for speed. The Sprintskin upper delivers elevated support, while the Lightstrike midsole offers superlight cushioning, relieving cleat pressure to keep you flying.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Lace closure; Sprintskin upper; Lightweight; Textile upper; Lightstrike midsole; Cleated synthetic outsole; Imported; Product color: Cloud White / Gold Metallic / Cloud White; Product code: H00972, Royal Blue / Cloud White / Cloud White,48,4.6,
44,,,,/us/purehustle-2-elite-cleats/FY4393.html,,"Don't be fooled by the minimalist looks. There's a lot going on beneath the clean design lines of the adidas PureHustle. Designed specifically for softball, these cleats intensify reaction speed by fusing lightweight comfort with innovative support. The durable upper offers 360 lockdown, and it rides a Lightstrike midsole geared for dynamic movement.",Lace closure; Textile and TPU upper; Lightstrike midsole; Molded sockliner; Cleated synthetic outsole; Imported; Product color: Cloud White / Core Black / Cinder; Product code: FY4393,,,,
45,,,,/us/speedex-ultra-shoes/GZ6122.html,,"The best just got better. These adidas Speedex Ultra boxing shoes were created with insights from pro fighters. Lightweight and airy, their mesh upper has a perforated EVA inner layer to keep you comfortable through intense workouts. Foam pods keep your heel locked in, so you're stable through every punch, duck and weave. Underneath, Torsion System supports rotational movement so you'll never be caught off guard.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Breathable textile upper; Textile lining; EVA midsole; 3D heel cage; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Gold Metallic / Team Power Red; Product code: GZ6122, Core Black / Gold Metallic / Team Power Red,8,5.0,
46,,,,/us/five-ten-niad-vcs-climbing-shoes/FW2856.html,,"The NIAD is the latest evolution in climbing shoes built with Five Ten's iconic heritage and legendary performance. The NIAD reimagines performance climbing footwear for people pushing their limits. Since 1985 climbers have sent the most aspirational routes with Five Ten. The flat-lasted NIAD offers power for edging and sensitivity for smears. With Stealth® rubber coverage over the toe and a soft Microfiber upper, the NIAD is designed for the gym as well as the outdoors. It offers out-of-the-box, all day comfort and standard-setting performance.",Snug fit; Hook-and-loop closure; Synthetic upper with minimal stretch; Medium-stiff midsole; Stealth® C4 rubber outsole; Imported; Product color: Core Black / Core Black / Cloud White; Product code: FW2856,,,,
