,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
0,Adizero Takumi Sen 8 Shoes,Men's Running,3 colors,/us/adizero-takumi-sen-8-shoes/GX6668.html,$180,$108,"Race day is here, and it's time to unleash the speed. Find your fastest tempo in these adidas running shoes made for 5K to half-marathon road races. Lightstrike Pro cushioning energizes your stride while ENERGYRODS add stiffness for snappy toe-offs. The upper has a barely there feel — because you don't want anything holding you back.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Beam Orange / Shadow Navy / Pulse Lilac,139,4.5
1,Dame 8 Basketball Shoes,Basketball,6 colors,/us/dame-8-basketball-shoes/GY6461.html,$130,$78,"Respect is earned. Damian Lillard made his name by showing up in the moments that matter the most, when everything is on the line. These signature shoes from adidas Basketball and Dame celebrate one of the game's best closers with Dame graphics and a colorful upper inspired by the first time he competed with and beat some of the best hoopers in the world. The outsole and Bounce Pro midsole are designed specifically for Dame's lethal combination of speed and precision.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",, Blue Rush / Pulse Mint / Solar Pink,251,4.7
2,Adilette Sandals,Children Sportswear,2 colors,/us/adilette-sandals/GW0342.html,$30,$15,"Inspired by classic Adilette slides, these kids' adidas sandals are perfect for sunny days of play in and out of the water. A hook-and-loop strap creates an easy on and off. The quick-drying upper lets them play in comfort until they're back on dry land.",, Cloud White / Core Black / Cloud White,195,4.8
3,Ultraboost Web DNA Shoes,Women's Sportswear,2 colors,/us/ultraboost-web-dna-shoes/GX2137.html,$190,$114,"When the Ultraboost first dropped in 2015, it took the sneaker world by storm. And like a runner chasing a PB, we've been building on the design ever since. These adidas running shoes incorporate 3D Stretchweb around the BOOST midsole. This enhances the feeling of energy return, so you feel fresh on your feet all day. Throw in the adidas PRIMEKNIT upper, and you get a comfortable shoe for short distances and daily wear.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",, Off White / Legend Ink / Bliss Blue,69,4.9
4,Ultraboost 22 GORE-TEX Shoes,Men's Running,4 colors,/us/ultraboost-22-gore-tex-shoes/GZ6876.html,$230,$138,Don't let wet weather come between you and your run. These adidas running shoes are made with a breathable GORE-TEX membrane to keep feet dry and comfortable on rainy days. The midsole features hundreds of BOOST capsules fused together for incredible energy return to power you from start to finish no matter the distance — or the conditions.,, Dash Grey / Silver Metallic / Impact Orange,59,4.0
5,Lite Racer Adapt 4.0 Shoes,Kids Essentials,5 colors,https://www.adidas.com/us/lite-racer-adapt-4.0-shoes/Q47207.html,$60,$42,"Active kids need sneakers that can keep up. These kids' adidas shoes are inspired by classic running style, and they slip on and off easily as they run outside, inside and back outside again. A Cloudfoam midsole and a mesh upper elevate the comfort and breathability, so they can get after it all day long.",, Royal Blue / Cloud White / Pulse Blue,458,4.6
6,Terrex Swift R3 Hiking Shoes,Men's TERREX,,https://www.adidas.com/us/terrex-swift-r3-hiking-shoes/GZ0358.html,$140,$84,Fast on any hike. The Terrex Swift R3 combines the lightweight design and cushioning of a trail running shoe with the versatility and stability of a hiking boot.,,,99,4.5
7,Astir Shoes,Infant & Toddler Originals,,https://www.adidas.com/us/astir-shoes/GY6664.html,$60,$30,"The best of '00s style remixed, these toddlers' adidas Astir Shoes feature oversized eyelets and a distinctive midsole. The EVA midsole and OrthoLite® sockliner provide cushioning to keep their feet comfy. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",,,6,5.0
8,,,,/us/ozelle-shoes/GW1556.html,,,"Little ones are so active that everything they do is high impact. That's why these infants' adidas trainers are designed to be extra supportive. They have a wide fit that lets little feet spread for better balance. And they're made with Cloudfoam cushioning for a soft and snug feel. The chunky, springy rubber outsole is great for stomping in, and when naptime comes, the elastic laces stretch to let you slip them off as easily as you put them on.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Aluminium / Wonder White / Grey One,23,5.0
9,,,,/us/kaptir-2.0-shoes/Q47217.html,,,"Some kids love running. Others just like the look. These kids' adidas running-inspired sneakers are the best of both worlds. A knit upper provides flexibility, and the sculpted Cloudfoam midsole is pillow soft.",,,114,4.5
