,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
10,,,,/us/adidas-x-lego-winterplay-boots/GW4420.html,,,"Now LEGO® toys can inspire just as much activity outside as they do inside. These adidas boots keep kids' feet warm in cold weather with a Cozy faux fur lining and durable textile upper. LEGO® studs on the strap and heel pop, and the rubber outsole is flexible to allow for lots of running, jumping and climbing. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop strap; Textile upper; Textile fur lining; Recycled rubber outsole made with 10% recycled material derived from production waste; LEGO® graphics; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Eqt Yellow / Red; Product code: GW4420, Core Black / Eqt Yellow / Red,12,4.9
11,,,,/us/adizero-boston-11-shoes/GX6655.html,,,"The Boston Marathon is a race. But it's also a goal and a training plan during all the days it stays on your mind before the big one. The Adizero Boston 11 Shoes are built for mid- to long-distance running. They bring a race-day quality to training, with a propulsive feel that comes from ENERGYRODS, which limit energy loss underfoot. They're fast, but that does not come at the cost of durability — the midsole mixes ultra-light Lightstrike Pro cushioning with durable Lightstrike EVA.",Regular fit; Lace closure; Lightweight mesh upper; Flexible feel with support in key areas; ENERGYRODS limit energy loss; Lightstrike Pro+ cushioning; Midsole drop: 8.5 mm (heel: 39.5 mm / forefoot: 31 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Ecru Tint / Night Metallic / Beam Yellow; Product code: GX6655, Grey Three / Zero Metalic / Carbon,31,4.4
12,,,,/us/racer-tr21-shoes/H04211.html,,,"For the kids who always seem to move at top speed and never run out of fuel. These adidas running-inspired shoes match them step for step. The breathable upper keeps little feet cool and comfortable. Lightweight midsole cushioning absorbs impact with every jump and stride.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",Regular fit; Lace closure; Mesh upper; Textile lining; Cloudfoam cushioning; TPU heel piece; Synthetic outsole; Primegreen; Imported; Product color: Core Black / Cloud White / Sonic Ink; Product code: H04211, Core Black / Core Black / Carbon,69,4.7
13,,,,/us/nmd_r1-shoes/HQ6192.html,,,"As kids discover their world, every day is a new adventure. And with their flexible comfort and retro style, these adidas NMD_R1 Shoes are ready to come along for the ride. Neutral colors mean versatility and staying power, even as their favorite outfit changes. The stretchy mesh upper makes the shoes easy to slip on and off, and the BOOST midsole cushions and returns energy with every step. A durable rubber outsole gives them traction and a sturdy foundation.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; Mesh upper; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Cloud White / Cloud White / Solar Red; Product code: HQ6192, Royal Blue / Royal Blue / Grey One,3,3.7
14,,,,/us/samba-mexico-shoes/HQ7036.html,,,"Show your colors on the world's biggest stage in these adidas Samba shoes. Inspired by Mexico's home jersey, serrated 3-Stripes stand out in green against the crisp white of the smooth leather upper, while the team's brand-new badge takes pride of place on the tongue. Other signature Samba details, including the T-toe and gum rubber outsole, combine for the perfect soccer-inspired finish.",Lace closure; Leather upper; Synthetic lining; Rubber outsole; Imported; Product color: Cloud White / Collegiate Green / Gum; Product code: HQ7036, Clear Blue / Cloud White / Tactile Blue,187,4.9
15,,,,/us/nmd_v3-shoes/GX6936.html,,,"Gearing up for a trek through the city? Yeah, you'll want to grab your adidas NMD sneakers. With tactical technology like plush BOOST cushioning and a soft knit upper, these shoes keep you feeling good for walks, daily commutes and epic adventures. You know what else feels good? Looking good. That's where the transparent details and pops of pastel colors come into play. Time to show them off. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Grey Five / Core Black / Wonder Red; Product code: GX6936, Purple / Purple / Grey Two,59,4.0
16,,,,/us/nmd_r1-shoes/FZ6056.html,,,"Set your sights on undiscovered streets and faraway destinations. We made the adidas NMD_R1 shoes to help you wander. They're based on shoes from our running past and present, which means they're completely packed with comfort. BOOST cushioning and a soft knit upper unite so you can easily stay on your feet all day (or all night). Midsole plugs bring back the look of an '80s pair.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Imported; Product color: Core Black / Grey Five / Beam Orange; Product code: FZ6056, Core Black / Core Black / Core Black,2569,4.6
17,,,,/us/nmd_v3-shoes/HQ3969.html,,,"Go ahead and check all the boxes with these adidas NMD_V3 Shoes. Breathable. Comfortable. Made with recycled materials. That's a yes to all three. Plus there's the style, like the perforated details, which is also where that breathability comes in. Playing with transparency, the 3-Stripes layer over the perforations, giving a glimpse at them underneath the monochrome signoff.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Solar Yellow / Solar Yellow / Core Black; Product code: HQ3969, Grey One / Off White / Halo Silver,38,4.5
18,,,,/us/superstar-shoes/GW4064.html,,,"They've started walking. Now comes the exploring phase where everything is a new adventure. Help them embrace that adventurous spirit in these toddlers' adidas Superstar shoes. Cheetah print adds a fun twist to the classic silhouette, making these the perfect statement shoes whether they're in the playroom or at the playground. The OrthoLite® sockliner provides plenty of comfort. Hook-and-loop straps make them easy to get on and off.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop closure straps; Synthetic leather upper; OrthoLite® sockliner; Adifit length-measuring insole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Blue; Product code: GW4064,,5,3.6
19,,,,/us/disney-scar-stan-smith-shoes/HP5593.html,,,"For over 50 years, the adidas Stan Smith sneaker has solidified its place as a style icon. Now the classic silhouette gets a magical update with these shoes inspired by Scar, from Disney's ""The Lion King."" Make a statement with the deep amber backdrop that will add a pop to any outfit. For an added surprise, the tongue patch can be peeled off to reveal a different graphic. The heel patches are a reminder that ""It's not easy being green,"" so it's important to do our best for the planet.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; Synthetic leather lining; Graphics on sockliner; Rubber outsole; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Pantone / Cream White / Pantone; Product code: HP5593, Pantone / Cloud White / Core Black,13054,4.7
20,,,,/us/ultraboost-22-shoes/GX5587.html,,,"With the help of 1.2 million foot scans, we updated Ultraboost with a complete 360° female fit improvement. And we didn't stop there. We re-engineered the rubber outsole. We tested hundreds of prototypes. We kept going until we saw visible improvements in performance. The result? 4% more forefoot energy return, compared to Ultraboost 21 for women. The adidas PRIMEKNIT upper includes a narrower heel fit, designed to avoid heel slip and blisters. You'll be riding on a BOOST midsole with a Linear Energy Push system. The shoe's upper is made with yarn containing 50% Parley Ocean Plastic —  reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Soft heel fit; Linear Energy Push system; BOOST midsole; Weight: 10 ounces; Stretchweb outsole with Continental™ Better Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Core Black; Product code: GX5587, Beam Pink / Core Black / Cloud White,935,4.7
21,,,,/us/ultraboost-web-dna-shoes/GX2133.html,,,"When the Ultraboost first dropped in 2015, it took the sneaker world by storm. And like a runner chasing a PB, we've been building on the design ever since. These adidas running shoes incorporate 3D Stretchweb around the BOOST midsole. This enhances the feeling of energy return, so you feel fresh on your feet all day. Throw in the adidas PRIMEKNIT upper, and you get a comfortable shoe for short distances and daily wear.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Fitcounter molded heel counter; BOOST midsole; Textile lining; Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Legend Ink / Bliss Blue / Beam Pink; Product code: GX2133, Off White / Legend Ink / Ecru Tint,242,4.7
22,,,,/us/forum-bonega-x-shoes/GY1549.html,,,"In 1984, the adidas Forum stepped onto the hardwood and changed B-ball history forever. Now the famous shoes get a utilitarian update with cool days in mind. You're free to follow your sense of adventure through the city on a rippled outsole that grips the sidewalks. Wherever you end up, the layered, monochromatic style makes an impression. A memory foam sockliner feels soft underfoot.",Regular fit; Lace closure with hook-and-loop ankle strap; Leather upper; Textile lining; Memory foam sockliner; Rubber outsole; Imported; Product color: Purple / Purple / Core Black; Product code: GY1549,,,
23,,,,/us/adilette-shower-slides/GW8748.html,,,"As the saying goes, you don't mess with a good thing. From a morning at the gym to a midday run to the store or an evening on the couch, adidas Adilette slides have been wrapping feet in lightweight comfort and versatile style since 1972. A commemorative graphic celebrates 50 years of this iconic look.",Regular fit; Slip-on construction; Synthetic upper; Textile lining; Contoured footbed; Cloudfoam midsole; Synthetic outsole; Imported; Product color: Wonder White / Shadow Navy / Shadow Navy; Product code: GW8748, Core Black / Wonder White / Core Black,7435,4.5
24,,,,/us/retropy-f90-shoes/HP9628.html,,,"Taking inspiration from the famed Racing 1 as a design base, the adidas Retropy F90 Shoes feature a modernized shape that still honors its retro roots. Nubuck, suede and mesh lend a vintage feel to the upper. The EVA midsole provides a comfortable everyday feeling.","Lace closure; Nubuck, suede and mesh upper; Textile lining; Torsion bar; EVA midsole; Rubber outsole; Imported; Product color: Aluminium / Cloud White / Magic Beige; Product code: HP9628", Almost Blue / Crystal White / Bliss Orange,,
25,,,,/us/ultraboost-19.5-dna-shoes/GY8347.html,,,"Created for runners, coveted by sneakerheads. These Ultraboost DNA shoes have the genes of the original, with design details that take them beyond the track. A distinctive pattern on the foot-hugging adidas PRIMEKNIT upper amps up the style. The molded heel counter adds to the iconic look, and BOOST cushioning delivers a comfortable ride.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Fitcounter molded heel counter; BOOST midsole; Textile lining; Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Carbon; Product code: GY8347, Core Black / Core Black / Carbon,32,4.6
26,,,,/us/terrex-trailmaker-gore-tex-hiking-shoes/GY6720.html,,,"Running shoe comfort and trail-ready traction give this adidas hiking shoe a versatile all-around feel. From long walks to light hikes, it supports your feet with soft EVA cushioning and the waterproof, breathable comfort of GORE-TEX. A gusseted tongue seals out dust and debris, while the Traxion outsole adds multi-directional grip to get you up and down trails or just across town.",Lace closure; Textile upper with synthetic overlays; Waterproof GORE-TEX membrane; Lightweight EVA midsole; Gusseted tongue; Traxion outsole; Imported; Product color: Core Black / Core Black / Grey Six; Product code: GY6720,,413,4.6
27,,,,/us/nmd-360-shoes/HP9664.html,,,"Life moves fast. So do they. Support kids' adventurous spirit with an easy-to-move-in pair of adidas shoes like these. Flexible cushioning adapts to the action, and the slip-on design gets them out the door in seconds. And let's not forget about style. They'll look good everywhere from school to the city sidewalks.",Regular fit; Slip-on; Textile upper; Textile lining; OrthoLite® sockliner; EVA outsole with deep flex grooves; Imported; Product color: Bliss Lilac / Bliss Lilac / Cloud White; Product code: HP9664, Core Black / Core Black / Cloud White,5,5.0
28,,,,/us/ultraboost-22-shoes/GX6300.html,,,"These Ultraboost running shoes serve up comfort and responsiveness. You'll be riding on a BOOST midsole for endless energy, with a Linear Energy Push system and a Continental™ Rubber outsole. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic —  reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Soft heel fit; Linear Energy Push system; BOOST midsole; Weight: 11.7 ounces (size 9); Stretchweb outsole with Continental™ Better Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Almost Lime; Product code: GX6300, Cloud White / Cloud White / Vivid Red,2496,4.7
29,,,,/us/adilette-comfort-slides/GX7222.html,,,"Classics for a reason. These adidas slides are the perfect combination of versatility and comfort. They slip on and off easily for a conveniently snug fit. Go barefoot from the pool deck to the locker room, or pair them with track pants and socks for a casual and cozy fit around the house. A unique design shows support for the FIFA World Cup™ 2022.",Regular fit; Slip-on; Synthetic bandage upper; Textile lining; Injected EVA outsole; Imported; Product color: Cloud White / Glow Blue / Cloud White; Product code: GX7222, Core Black / Core White / Grey Six,9740,4.7
30,,,,/us/nmd_r1-tr-shoes/GX2095.html,,,"The unofficial sneaker of city explorers, the adidas NMD shoes get a little update with this pair inspired by the trails. You can slip them on and off in seconds, thanks to a speed-lacing system. And you can cruise confidently through city streets with mud guards that help repel grit. Of course, it wouldn't be an NMD without technologies from the running world. BOOST cushioning and a stretchy knit upper wrap your feet in comfort. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure with bungee; Knit textile upper; Stretchy and snug; BOOST midsole; Mud guard; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Metal Grey / Metal Grey / Impact Orange; Product code: GX2095, Metal Grey / Metal Grey / Impact Orange,9,3.1
31,,,,/us/speedmotion-shoes/GW9764.html,,,"Wear them every day, or as part of your running routine. These adidas trainers have a soft textile upper set on a chunky rubber outsole that is stylish but also surprisingly lightweight. The adidas LIGHTMOTION+ midsole is bouncy and soft, so if you do wear them for running, they're perfect for speed work. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Geofit padded collar; LIGHTMOTION cushioning; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Linen Green / Pulse Magenta; Product code: GW9764, Core Black / Linen Green / Pulse Magenta,81,4.6
32,,,,/us/superstar-shoes/HQ6963.html,,,"We've all read about setting up a living space that promotes rest and relaxation. But what about when you're not IN your space? Enter these adidas Superstar Shoes. The iconic rubber-shell-toe sneakers take the concept of wellness, nature and vitality and let you carry it with you through the day with soft mint and white tones for an energizing effect. The high comfort level really helps you settle into it all, keeping you feeling good from morning to night.",Regular fit; Lace closure; Leather upper; Textile lining; Rubber outsole; Imported; Product color: Cloud White / Linen Green / Off White; Product code: HQ6963, Cloud White / Ice Mint / Cloud White,10526,4.7
33,,,,/us/hoops-3.0-low-classic-shoes/GW3036.html,,,"Clean, fresh, understated style that takes your breath away. That's what you'll see when you pull these adidas kicks out of their box. Tonal 3-Stripes on the uncluttered synthetic leather upper rock a heritage vibe. A cushiony midsole adds soft support over the retro rubber outsole.",Regular fit; Lace closure; Synthetic leather upper; Cushioned feel; Textile lining; EVA sockliner; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Dash Grey; Product code: GW3036, Cloud White / Core Black / Grey Two,84,4.6
34,,,,/us/stan-smith-shoes/FX7524.html,,,"Kids roll on the grass, climb trees and seem to always be covered in dirt. So why not lace them into something that tries to preserve the natural world they love so much? These kids' adidas Stan Smith Shoes step out with their future in mind. Same classic look. Same comfortable feel. Just sized down and made with recycled materials. The rubber cupsole keeps them cruising comfortably as they go on their next adventure.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Lace closure; Synthetic upper; OrthoLite® sockliner; Rubber cupsole; Primegreen; Imported; Product color: Cloud White / Cloud White / Green; Product code: FX7524, Cloud White / Cloud White / Green,48,5.0
35,,,,/us/superstar-shoes/HP2358.html,,,"Debuted on the hardwood. Made famous in hip hop. Worn in every corner of the globe. The adidas Superstar shoes have truly earned the term ""iconic."" This modern pair has all the essential details, from the serrated 3-Stripes to that legendary rubber shell toe. Modern colors and a lace jewel keep the classic style fresh. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Synthetic upper; Synthetic lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Mineral Green / Cloud White / Gold Metallic; Product code: HP2358, Cloud White / Ice Mint / Cloud White,10526,4.7
36,,,,/us/adidas-x-disney-grand-court-minnie-mouse-shoes/GY6629.html,,,"Friends are stronger together. That's why these kids' adidas shoes celebrate Disney buddies Minnie Mouse and Daisy Duck. The colorful sneakers are also easy for kids to find in the shoe rack. They have a hook-and-look strap for easy tightening.  

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces and hook-and-loop strap; Synthetic leather upper; Textile lining; Rubber outsole; @Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Bliss Pink / Grey Two; Product code: GY6629,,43,4.5
37,,,,/us/top-ten-rb-shoes/ID6730.html,,,"These juniors' adidas high top shoes got their name from — no surprise — being reserved for the top ten players in basketball way back in the day. Far from the hardwood now, they still pulse with that B-ball DNA that made people first take notice. Easy colors on the soft, full grain leather upper add to the vintage vibes.",Lace closure; Full grain leather upper; Soft feel; Textile lining and sockliner; Rubber midsole and outsole; Imported; Product color: Cream White / Royal Blue / Royal Blue; Product code: ID6730, Core Black / Scarlet / Scarlet,4,5.0
38,,,,/us/galaxy-6-shoes/GW4131.html,,,"It was true then, and it's true now. adidas designs shoes with athletes in mind. These running shoes can be worn anytime, but they're still equipped with some innovative tech. The lightweight mesh upper lets air flow, and the Cloudfoam midsole gives a springy, cushioned feel. A soft sockliner keeps feet feeling supported, no matter how often you put them through a long walk or workout.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Breathable mesh upper; Textile lining; Cloudfoam midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: GW4131, Core Black / Cloud White / Core Black,59,4.4
39,,,,/us/dame-8-basketball-shoes/GW8998.html,,,"Respect is earned. Damian Lillard made his name by showing up in the moments that matter the most, when everything is on the line. These junior's signature shoes from adidas Basketball and Dame celebrate one of the game's best closers with Dame graphics and a colorful upper inspired by the first time he competed with and beat some of the best hoopers in the world. The outsole and Bounce Pro midsole are designed specifically for Dame's lethal combination of speed and precision.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; Textile upper; Supportive, cushioned feel; Textile lining; Bounce Pro midsole; Rubber outsole; 25% of the components used to make the upper contain a minimum of 50% recycled content; Imported; Product color: Signal Cyan / Silver Metallic / Shock Cyan; Product code: GW8998",,4,5.0
40,,,,/us/nmd_r1-shoes/GX9536.html,,,"Running style made for everyday exploration. These adidas NMD_R1 shoes update the original '80s-inspired shoes with a speckled pattern on the midsole. A stretchy knit upper hugs your foot for comfort on the go. Long commutes and slick city sidewalks are no problem, thanks to energy-returning BOOST midsole cushioning and the grippy rubber outsole beneath your feet.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Stretch knit upper; Hugs the foot; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Magic Lime / Cloud White / Core Black; Product code: GX9536, Core Black / Core Black / Core Black,2569,4.6
41,,,,/us/adilette-comfort-slides/GZ5897.html,,,"Whether you're heading home from the gym or hanging on the couch with friends, these slides keep your feet wrapped in lightweight comfort. Pair them with socks and shorts for your post-workout look or with your favorite swimwear for the ultimate beach vibe. The adidas 3-Stripes design completes your sport style.",Regular fit; Slip-on construction; Synthetic upper; Textile lining; Lightweight cushioning; Contoured footbed; Synthetic outsole; Imported; Product color: Core Black / Gold Metallic / Core Black; Product code: GZ5897, Signal Orange / Signal Orange / Vivid Berry,4947,4.8
