,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
45,,,,/us/nmd_r1-primeblue-shoes/GZ9256.html,,,"Pack your bag, lace up and get going. City adventures beckon in these NMD_R1 shoes. An update to an acclaimed '80s runner from the adidas archive, these modern sneakers have a soft, stretchy knit upper and energy-returning Boost cushioning for all-day comfort. Bold color and signature midsole plugs make a statement, so wherever you're headed, you're sure to show up in style.

This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic. 50% of the upper is textile, 75% of the textile is Primeblue yarn. No virgin polyester.","Lace closure; Stretch knit upper; Supportive, sock-like fit; Boost midsole; Rubber outsole; Primeblue; Imported; Product color: Core Black / Core Black / Core Black; Product code: GZ9256", Core Black / Core Black / Core Black,2557.0,4.6
46,,,,/us/hoops-3.0-mid-classic-vintage-shoes/GW3019.html,,,"Pick up your dry cleaning or chill in the park with your pals. Dress in track pants or chinos. Wear whatever you want as you do all of your everyday deeds in style and comfort in these adidas shoes. The iconic 3-Stripes on the synthetic leather upper, plus a rubber cupsole underneath, create a heritage vibe.",Regular fit; Lace closure; Synthetic leather upper; Cushioned feel; Textile lining; EVA sockliner; Rubber outsole; Imported; Product color: Core Black / Core Black / Cloud White; Product code: GW3019, Core Black / Core Black / Cloud White,133.0,4.7
47,,,,/us/forum-84-low-shoes/GV9606.html,,,"Remember the epic shots, close games and fierce rivalries that defined '80s B-ball? Even if you weren't around to watch them live, you can relive the era in these adidas Forum shoes. Eye-catching colors give a shoutout to sport while the low top silhouette has all the details you covet: the crisscross design, smooth leather and ankle strap.",Lace closure with hook-and-loop strap; Leather upper; Textile lining; Rubber outsole; Imported; Product color: Off White / Scarlet / Collegiate Royal; Product code: GV9606, Off White / Scarlet / Collegiate Royal,421.0,4.8
48,ZNSARA BOOST Lifestyle Adult Shoe,Women's Sportswear,3 colors,/us/znsara-boost-lifestyle-adult-shoe/GZ4923.html,$130,$78,"In a crowded galaxy of sneakers, these adidas shoes give you the best of all worlds. Heritage meets high fashion in the bold details, which are inspired by old-school sneakers. On the inside, the cushioned BOOST cookie in the heal combines with LIGHTMOTION for springiness to give you day-long comfort. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; BOOST in heel; LIGHTMOTION cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Silver Metallic / Carbon; Product code: GZ4923, Core Black / Silver Metallic / Carbon,1.0,4.0
49,ADILETTE COMFORT,Sportswear,19 colors,/us/adilette-comfort/GX7220.html,$40,$28,,Imported; Product color: Cloud White / Clear Aqua / Active Blue; Product code: GX7220, Core Black / Core White / Grey Six,9740.0,4.7
50,Superstar Shoes,Women's Originals,15 colors,/us/superstar-shoes/FV3285.html,$95,$62,"The adidas Superstar Shoes first stepped onto the basketball hardwood in 1970. It didn't take long for them to make the leap from athletic gear to streetwear staple. These shoes show off the materials, proportions and style that made the original such a legend. They've got a smooth leather upper with sporty 3-Stripes and a heel tab. They're finished off with the world-famous rubber shell toe.","Regular fit; Lace closure; Leather upper; Comfortable, supportive feel; Iconic shell-toe trainers; Textile lining; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Cloud White; Product code: FV3285", Cloud White / Ice Mint / Cloud White,10524.0,4.7
51,Samba OG Shoes,Originals,6 colors,/us/samba-og-shoes/HP7898.html,$100,,"The year was 1950, and the adidas Samba shoes had just stepped out on the world stage. The pitch would never be the same. Soccer players were the first to fall under its spell, using the grippy sole to train in icy weather. Next up, skaters co-opted the design and took it to their decks. With smooth leather, 3-Stripes and that recognizable rubber sole, this authentic pair is bringing back the heritage for a new generation of creators.",Lace closure; Leather upper; Textile lining; Rubber outsole; Imported; Product color: Orange Rush / Core White / Gum; Product code: HP7898, Orange Rush / Core White / Gum,254.0,4.8
52,Swift Run Shoes,Youth Originals,,/us/swift-run-shoes/EE7022.html,$70,$42,"Clean, sleek, and modern, these juniors' shoes are designed for everyday wear. The soft two-tone knit upper feels like a sock on your foot. The tongue is open on one side for easy step-in. Everything rides on a cushiony EVA midsole.",Regular fit; Lace closure; Knit and synthetic upper with mesh tongue; Textile lining; Rubber outsole; Lightweight EVA midsole; Enjoy the comfort and performance of OrthoLite® sockliner; Sock-like construction hugs the foot; Imported; Product color: Cloud White / Core Black / Core Black; Product code: EE7022,,156.0,4.6
53,Stan Smith Shoes,Originals,30 colors,https://www.adidas.com/us/stan-smith-shoes/FX5499.html,$95,$57,"Timeless appeal. Effortless style. Everyday versatility. For over 50 years and counting, adidas Stan Smith Shoes have continued to hold their place as an icon. This pair shows off a fresh redesign as part of adidas' commitment to use only recycled polyester by 2024. With a vegan upper and an outsole made from rubber waste, they still have iconic style, they're just made with the planet in mind.

This product is made with vegan alternatives to animal-derived ingredients or materials. It is also made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Regular fit; Lace closure; Synthetic lining; Rubber outsole; Vegan; Imported; Product color: Core Black / Core Black / Cloud White; Product code: FX5499, Pantone / Cloud White / Core Black,13045.0,4.7
54,Adilette Clogs,Yoga,6 colors,https://www.adidas.com/us/adilette-clogs/GZ5314.html,$50,$20,"Based on the iconic adidas slide, these clogs are as functional as they are comfortable. Whether you're walking to the gym or pool for an early-morning workout or just want to keep the slouchy-casual vibe going all through your day, slip your feet into the contoured footbeds and head for the door.",, Cloud White / Core Black / Cloud White,3656.0,4.7
55,Adilette Comfort Adjustable Slides,Children Essentials,2 colors,https://www.adidas.com/us/adilette-comfort-adjustable-slides/EG1879.html,$35,$18,"They'll go from their swim lesson to hanging at the beach with friends in adidas style. These kids' slides will hug your little one's feet in long-lasting, all-day cushioned comfort. An adjustable upper lets them customize their fit with ease.",, Core Black / Cloud White / Core Black,350.0,4.9
56,,,,/us/nmd_r1-v2-shoes/HQ2150.html,,,"Head into the future with confidence. Not to mention style. Inspired by running silhouettes from the '80s archive, NMD was born in 2015 to merge sleek style with modern technologies and comfort. These juniors' adidas NMD_R1 V2 shoes keep your feet cushioned with a responsive BOOST midsole. Chic transparent overlays add a cyberpunk vibe. The future is yours. Go and get it.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; Textile upper; Snug feel; BOOST midsole; Textile lining; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Mesa / Mesa / Core Black; Product code: HQ2150, Focus Olive / Core Black / Cloud White,729.0,4.6
57,,,,/us/adilette-comfort-slides/GX4298.html,,,"Whether you're heading home from the gym or hanging on the couch with friends, these slides keep your feet wrapped in lightweight comfort. Pair them with socks and shorts for your post-workout look or with your favorite swimwear for the ultimate beach vibe. The adidas 3-Stripes design completes your sport style.",Regular fit; Slip-on construction; Synthetic upper; Textile lining; Lightweight cushioning; Contoured footbed; Synthetic outsole; Imported; Product color: Purple / Matt Purple Met. / Almost Pink; Product code: GX4298, Signal Orange / Signal Orange / Vivid Berry,4941.0,4.8
58,,,,/us/supernova-2-running-shoes/GW6175.html,,,"Who says running needs to be uncomfortable? These shoes are designed to help you run comfortable every time, on any terrain. From a precisely balanced mix of Bounce and increased Boost in the midsole to a new padded tongue and heel patch construction, experience comfort with every step. 

Supernova 2 is now made with a lower carbon footprint of 12% compared to the 2020 Supernova. From raw material extraction, processing, packaging, all the way to the end of product's life, we calculate and communicate its carbon footprint, conforming to an internationally recognized standard: ISO 14067 

To reduce our footprint, we need to measure it. The concise footprint results made available to you, provide full transparency on the complete lifecycle of the product. This is just one of our initiatives to help reduce our footprint.",Regular fit; Lace closure; Boost and Bounce midsole; Reduced carbon footprint; Direct injected TPU outsole; Padded tongue and heel; Weight: 8 ounces (size 7); Midsole drop: 9mm (heel: 25mm / toe: 16mm); Imported; Product color: Core Black / Grey Six / Core Black; Product code: GW6175, Core Black / Grey Six / Core Black,3.0,5.0
59,,,,/us/nmd_r1-primeblue-shoes/GX8313.html,,,"Curiosity drives creation. Born for city exploration, this version of the adidas NMD_R1 is the cutting-edge evolution of the '80s-inspired running shoes. A stretchy knit upper crafted from recycled materials hugs your foot for comfort on the go. Long commutes and slick city sidewalks are no problem, thanks to the grippy rubber outsole and Boost midsole beneath your feet.

This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic. 50% of the upper is textile, 75% of the textile is Primeblue yarn. No virgin polyester.","Lace closure; Stretch knit upper; Supportive, sock-like fit; Boost midsole; Rubber outsole; Primeblue; Imported; Product color: Cloud White / Cloud White / Silver Metallic; Product code: GX8313", Core Black / Core Black / Solar Pink,362.0,4.5
60,,,,/us/terrex-soulstride-trail-running-shoes/FY9215.html,,,"Extend your range in these adidas Terrex trail running shoes. Their cushioned midsole and pillow-like heel cushioning add up to all-day comfort step after step. A hybrid lug sole transitions easily between road and trail. Raised sidewalls complement the engineered mesh upper to add stability for confident footing, no matter where the trail takes you.",, Core Black / Carbon / Grey Six,125.0,4.6
61,,,,/us/superstar-bonega-shoes/GX1841.html,,,"The look you know and love, just on a bold platform outsole. It's only one change, and yet it makes all the difference to these adidas Superstar shoes. The elevated outsole stands out even more with double-layered foxing tape to create extra emphasis on the proportions. Embroidered 3-Stripes add a premium element to the look, making them the perfect balance of high and low, and the perfect shoe to go with everything.",Regular fit; Lace closure; Coated leather upper; Textile lining; Memory foam sockliner; EVA drop-in; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Gold Metallic; Product code: GX1841, Cloud White / Core Black / Gold Metallic,33.0,3.6
62,,,,/us/samba-vegan-shoes/GZ8346.html,,,"Indoor, outdoor, whatever. Kids live for recess, no matter where it happens. So lace them into a pair of sneakers that have been helping soccer players speed down every surface from icy ground to artificial turf. The adidas Samba was first introduced in 1950. Since then, it's become one of the most popular futsal shoes of all time, and a streetwear icon to boot. This kids' version gives them their own little piece of the legend.

Made with vegan alternatives to animal-derived ingredients or materials.",Lace closure; Vegan upper made with a minimum of 50% recycled materials; OrthoLite® sockliner; Gum rubber outsole; Imported; Product color: Cloud White / Core Black / Gum; Product code: GZ8346, Cloud White / Core Black / Gum,129.0,4.8
