,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
33,,,,/us/nizza-platform-mid-vegan-shoes/GY1897.html,,,"Sip on some healthy fruit juice. Lace on these adidas platform shoes. Stride out your front door feeling good. What better way is there to start a day? Not only do these shoes give your style a lift, they also celebrate a plant-based lifestyle with vivid colors and fruits illustrated on the sockliner. Your new daily motto — ""make it juicy"" — is right there on the tongue label.",,,2,5.0
34,,,,/us/adidas-x-disney-racer-tr21-shoes/GY6643.html,,,"When kids are just discovering their favorite sports, they'll love these playful adidas shoes that feature Disney's Donald Duck on the side. They're made with Cloudfoam cushioning so they're super comfortable from the playground to the pitch. The elastic laces make them easy to pull on and off, and the hook-and-loop top strap ensures a stay-put fit.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",,,4,5.0
35,,,,/us/harden-vol.-6-basketball-shoes/GV8704.html,,,"Strike when your opponent least expects it. Drive to the rim, pull up from deep and leave defenders in your wake — just like James Harden. A Boost midsole provides the energy return you need, from the opening whistle to those grueling last seconds of overtime. Bands on the forefoot and heel give you a locked-down feel all game long.",, Core Black / Core Black / Cloud White,133,4.7
36,,,,/us/dame-8-basketball-shoes/GW8998.html,,,"Respect is earned. Damian Lillard made his name by showing up in the moments that matter the most, when everything is on the line. These junior's signature shoes from adidas Basketball and Dame celebrate one of the game's best closers with Dame graphics and a colorful upper inspired by the first time he competed with and beat some of the best hoopers in the world. The outsole and Bounce Pro midsole are designed specifically for Dame's lethal combination of speed and precision.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",,,4,5.0
37,,,,/us/vulc-raid3r-shoes/HP6555.html,,,"Slip 'em on for effortless style. These skateboard-inspired shoes have a sleek and classic silhouette for good times at your favorite hangouts. The adidas call-out on the tongue nods at your 3-Stripes pride. 

Our cotton products support more sustainable cotton farming.",, Core Black / Core Black / Cloud White,,
38,,,,/us/nmd_r1-shoes/GX4601.html,,,"In a constantly changing world, be part of the change for good. Join our mission to help end plastic waste by slipping on these adidas NMD_R1 shoes made in part with Parley Ocean Plastic. All the signature staples of the NMDs are there — from the sock-like knit upper to the plush BOOST midsole and iconic heel plugs. You're not just doing good with these sneakers; you're feeling and looking good too.",, Core Black / Core Black / Core Black,2557,4.6
39,,,,/us/adidas-x-lego-winterplay-boots/GZ2077.html,,,"These toddlers' adidas boots will inspire lots of different types of play with their fun LEGO® details. Made with a soft and Cozy lining, they'll keep your little one exploring even in chilly weather. The wide fit supports growing feet while the chunky outsole helps them plant each step with confidence.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Core Black / Eqt Yellow / Red,6,5.0
40,,,,/us/pureboost-22-shoes/GZ5176.html,,,"You don't need a lot to go running. A snack, a playlist and these adidas running shoes will keep you going for the next few miles. Cushioned and responsive, Pureboost is an ultra-comfortable training shoe for short daily runs. adidas BOOST delivers incredible energy return with each step, and the Stretchweb rubber outsole flexes underfoot for an energized ride.",, Core Black / Core Black / Core Black,44,4.6
41,,,,/us/stan-smith-shoes/Q47226.html,,,"For 50 years, the adidas Stan Smith Shoes have been a staple on the courts and on the streets. Their minimalist style is the very definition of effortless cool. But even icons have to change to stay rooted in the present, which is why this version of the trainers is created with recycled materials. It's part of our effort and commitment to help end plastic waste. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",, Supplier Colour / Cloud White / Gold Metallic,2488,4.6
42,,,,/us/swift-run-22-shoes/GW8187.html,,,"Slow them down? Not a chance. Set your little one up to zoom around in comfort in these toddlers' adidas shoes. Rooted in running but designed for all-day play, they keep squirmy little feet comfortable with a supportive knit mesh upper and a cushioned EVA midsole. Oh, and they look good too. Win. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Core Black / Grey Five / Cloud White,110,4.8
43,,,,/us/runfalcon-2.0-shoes/HR1413.html,,,"Shoes for everyday wear, from the halls at school to gym class to running errands with you on the weekend. Whether your kid is new to the track team or just needs to move through the day with confidence, these adidas sneakers deliver. A lightweight feel provides comfort even on the longest days.",, Carbon / Cloud White / Impact Orange,1278,4.7
44,,,,/us/postmove-mid-shoes/GW5525.html,,,"Drawing inspiration from the adidas Basketball archives, these shoes are the intersection of sport and style. Iconic overlays bring old-school style to this updated look. A Cloudfoam insert offers lasting comfort, while a Geofit collar forms to your ankles to create your ideal fit.",, Cloud White / Royal Blue / Grey Two,33,4.6
45,,,,/us/racer-tr21-shoes/GZ9128.html,,,"For kids who would always rather be in motion. Help them get ready for playtime at maximum speed with these adidas shoes. The shoes slip on easily and adjust quickly for a snug fit. Lightweight cushioning underfoot keeps them running and jumping comfortably all day long.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",, Core Black / Core Black / Carbon,39,4.5
46,,,,/us/duramo-10-wide-shoes/GY3856.html,,,"Whether you're headed out for a morning run or meeting up with friends for an evening out, keep your feet comfortable and your style on point in these adidas wide-fit shoes. A mesh upper helps you stay cool, while superlight cushioning cradles every step you take.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Grey Four / Vivid Red / Iron Metallic,65,4.4
47,,,,https://www.adidas.com/us/duramo-10-wide-shoes/GY3855.html,,,"Whether you're headed out for a morning run or meeting up with friends for an evening out, keep your feet comfortable and your style on point in these adidas wide-fit shoes. A mesh upper helps you stay cool, while superlight cushioning cradles every step you take.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",, Grey Four / Vivid Red / Iron Metallic,65,4.4
