,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
20,,,,/us/puremotion-super-shoes/GZ6778.html,,"These comfy adidas shoes balance a running-inspired shape with a fit that's snug from every angle. There's Geofit padding to support the ankles, and the Cloudfoam Super midsole has a light, springy feel. So the whole foot feels cushioned, whether or not you're running around in them. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Geofit padded collar; Cloudfoam midsole; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Dash Grey / Dash Grey / Cloud White; Product code: GZ6778, Core Black / Core Black / Carbon,7,4.7,
21,,,,/us/adizero-avanti-tyo-shoes/GX6678.html,,"Like hitting fast-forward. The adidas Adizero Avanti shoes reduce fatigue, so you finish 5K and 10K races with a kick. We took two top technologies from our road racers and retooled them for the track. A layer of Lightstrike Pro above the spike plate offers maximum cushioning while ENERGYRODS provide a snappy, propulsive ride with high traction.",Regular fit; Lace closure; Textile upper; ENERGYRODS limit energy loss; Lightstrike Pro cushioning; Weight 6 ounces (size 9); Midsole drop: 8 mm (heel: 27 mm / forefoot: 19 mm); Synthetic outsole with spike plate; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Dash Grey / Solar Orange / Beam Orange; Product code: GX6678, Dash Grey / Solar Orange / Beam Orange,9,5.0,
22,,,,/us/harden-vol.-6-basketball-shoes/GZ2012.html,,"Strike when your opponent least expects it. Drive to the rim, pull up from deep and leave defenders in your wake — just like James Harden. These juniors' adidas basketball shoes are made with BOOST for the energy return you need from the opening whistle to those grueling last seconds of overtime. Bands on the forefoot and heel give you a locked-down feel all game long.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; Breathable mesh upper with TPU overlays; Supportive, locked-down feel; Textile lining; BOOST midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Bliss Blue; Product code: GZ2012", Green Oxide / Almost Yellow / Linen Green,3,4.3,
23,,,,/us/tyshawn-shoes/GY6947.html,,"Tyshawn Jones is the epitome of city style and his signature shoe is the embodiment of that drive, swagger and edge. With nods to court culture and his New York roots, the Tyshawn signature shoes are constructed with premium materials. They have cupsole support, a flexible midsole wrap and a high-grade EVA midsole to provide the durability, stability, comfort and control for modern skateboarding.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Premium suede upper; Adiprene cushioning; Abrasion-resistant Adituff toe; Comfort-plus memory foam lining; Rubber cupsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GY6947, Core Black / Cloud White / Gold Metallic,325,4.6,
24,,,,/us/adilette-slides/BA7129.html,,"Scaled for juniors, these adilette sandals evoke sunny afternoons by the pool. At once simple and fashion-forward, the slides stylishly segue from poolside to a warm night out. The 3-Stripes upper looks as timeless now as when it debuted in '72. A contoured footbed keeps you comfy on the go.",Polyurethane bandage upper; Quick-dry bandage lining; Contoured footbed; Contrast 3-Stripes on bandage; Rubber outsole; Imported; Product color: Legend Ink / Cloud White / Legend Ink; Product code: BA7129, Legend Ink / Cloud White / Legend Ink,188,4.7,
25,,,,/us/tennis-hu-shoes/GZ9534.html,,"Pharrell Williams is an anomaly. There isn't one singular path he follows, though he does lead with confidence into unknown territories. There are many reasons for our ongoing collaboration, and these adidas Tennis Hu shoes showcase one of them — his perspective. The streamlined look stays true to its sporty roots with a flexible adidas PRIMEKNIT upper.",Lace closure; adidas PRIMEKNIT textile upper; Textile lining; Rubber outsole; Imported; Product color: Chalk White / Light Grey / White; Product code: GZ9534, Cinder / Cinder / Light Brown,139,4.6,
26,,,,/us/codechaos-22-spikeless-golf-shoes/GX2617.html,,"It's time to turn up your game. Take the lead in these adidas CODECHAOS 22 golf shoes. With a design that amplifies everything a spikeless shoe can be, they set you up to shave strokes with style. From the stance stability of the wraparound outsole to the swing-boosting traction of Twist Grip and the energized feel of full-length BOOST, they maximize everything you need on the course. Tour-level performance has never looked like this before.",Regular fit; Lace closure; INSITE® sockliner; BOOST midsole; Rubber wrapping spikeless outsole with Twist Grip; Upper contains a minimum of 50% recycled content; Imported; Product color: Bliss / Core Black / Linen Green; Product code: GX2617, Bliss / Brown / Light Purple,77,4.7,
27,,,,/us/adizero-ubersonic-4-clay-court-tennis-shoes/GV9525.html,,"They may be fast, but you will be faster. Reach every part of the court in the adidas Ubersonic 4 tennis shoes, built to enhance speed and agility. The super-light Lightstrike cushioning in the midsole allows rapid, dynamic movement. The woven mesh upper and external heel clip lock you securely and snugly in, while HEAT.RDY keeps you cool and focused. The upper ensures you only take the win home with you, not the dirt from the clay court.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Sock-like fit; Lace closure; Woven mesh upper with internal reinforcements; Knitted sock construction; Adituff toe; Lightstrike cushioning; HEAT.RDY; Adiwear outsole with clay court tread; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Carbon; Product code: GV9525,,8,3.8,
28,,,,/us/adilette-aqua-slides/GZ5878.html,,An iconic style for slick surfaces. These quick-drying slides flash 3-Stripes across the bandage-style upper. Plush cushioning in the footbed provides the ultimate in comfort in and out of the shower.,Regular fit; Slip-on construction; Single-bandage synthetic upper; Synthetic outsole; Synthetic lining; Soft Cloudfoam footbed; Quick-drying materials; Imported; Product color: Almost Pink / Cloud White / Almost Pink; Product code: GZ5878, Cloud White / Rose Tone / Cloud White,2880,4.7,
29,,,,/us/adidas-x-lego-sport-pro-shoes/GW3974.html,,"Sport and LEGO® toys — two activities that can keep you hooked for hours. And they come together perfectly in these juniors' adidas running shoes. While they have a lightweight textile upper, the outsole is fully LEGO® brick-inspired. So kick them up, and let everyone see the iconic bricks.

Made with a series of recycled materials, this upper features at least 50% recycled content.",Regular fit; Lace closure; Textile upper; Textile lining; Rubber outsole; LEGO® Torsion bar; Upper contains a minimum of 50% recycled content; Imported; Product color: Ecru Tint / Eqt Yellow / Brown; Product code: GW3974, Grey Three / Shock Blue / Grey Six,,,
30,,,,/us/solarboost-4-shoes/GX6700.html,,"From your first run to the finish line of that 10K, the Solarboost 4 feels responsive mile after mile and day after day. These adidas running shoes are built on full-length BOOST with a control rail that guides the foot with each stride. Throw in the Linear Energy Push system, and you get a snappy ride that takes you from training to race day.",Lace closure; Textile upper; EVA control rail; BOOST midsole; Weight 10.8 ounces (size 9); Midsole drop: 10 mm (heel: 32 mm / forefoot: 22 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Solar Green / Core Black / Beam Pink; Product code: GX6700, Core Black / Cloud White / Grey Six,78,4.4,
31,,,,/us/4dfwd-2-shoes/GX9266.html,,"adidas 4DFWD 2 redefines forward motion combining the unique, groundbreaking innovation of a 3D printed midsole with a new upper construction and a Continental outsole for extra grip. With every stride, the adidas 4DFWD 2 midsole compresses forward, reducing braking forces and transforming the impact energy into forward motion. The result is a smooth ride with less stop-and-go pounding on pavement. The Continental outsole grippy rubber outsole provides traction on wet and dry surfaces to keep you going in all conditions, and the adidas PRIMEKNIT+ upper wraps the foot with a new fit that enhances movement.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Combination of adidas PRIMEKNIT+ and engineered mesh; Sock-like fit; 3D-printed 4DFWD midsole; Continental™ Rubber outsole; Imported; Product color: Core Black / Cloud White / Carbon; Product code: GX9266, Magic Mauve / Wonder Mauve / Wonder Red,27,4.8,
32,,,,/us/crazyflight-mid-volleyball-shoes/GX1258.html,,"The ultimate jump shoe is back to take you higher on indoor courts. Sleek and lightweight, these adidas Crazyflight shoes have a breathable mesh upper with a comfortable suede lining. Created for takeoffs and landings, three-quarter-length BOOST cushioning is framed by EVA for greater stability during sideways movement. The mid-cut design adds greater support around the ankle.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Engineered mesh upper; Textile lining; BOOST midsole; TPU midfoot reinforcement; Top Grip rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Off White / Cloud White / Ecru Tint; Product code: GX1258, Core Black / Cloud White / Core Black,51,4.7,
33,,,,/us/gazelle-shoes/BB5487.html,,"A low-profile classic. The Gazelle shoe started life as a soccer shoe and grew into an iconic streetwear staple. This pair honors the favorite version of 1991, with the same materials, colors and slightly wider proportions. A nubuck upper gives these shoes a smooth touch and soft feel.",Regular fit; Lace closure; Nubuck upper with synthetic leather overlays; Debossed Trefoil logo on tongue; Enjoy the comfort and performance of OrthoLite® sockliner; Rubber outsole; Imported; Product color: Collegiate Green / Black / Gold Metallic; Product code: BB5487, Collegiate Burgundy / Cloud White / Gold Metallic,16714,4.8,
34,,,,/us/cross-em-up-5-wide-basketball-shoes/GX4791.html,,"For young B-ballers who love the sport, they can't get enough time on the court. From the school gym to the park to their own backyard hoop, kids can keep working on their game in all-day comfort with these adidas basketball shoes. They offer durable stability that lasts season after season.",Wide fit; Lace closure; Textile upper with mesh lining; Breathable mesh lining; Durable basketball shoes; Cushioned Cloudfoam midsole; Rubber outsole; Imported; Product color: Vivid Red / Silver Metallic / Core Black; Product code: GX4791, Core Black / Gold Metallic / Cloud White,99,4.7,
35,,,,/us/stan-smith-adv-shoes/GX9750.html,,"Few silhouettes stand out with simplicity like the Stan Smith. Adopted by street skaters in the '90s for its functionality and style, the Stan Smith ADV adds tongue wings for a secure fit, grippy soft rubber cupsole construction, and a hidden ollie protection beneath the premium leather upper. The result is classic Stan Smith style, with a fit and feel retooled for skateboarding.",Regular fit; Lace closure; Smooth leather upper with ollie protection; Soft feel; Leather lining; Grippy rubber cupsole; Imported; Product color: Core Black / Core Black / Cloud White; Product code: GX9750, Core Black / Core Black / Cloud White,8,3.0,
36,,,,/us/superstar-shoes/HQ3804.html,,"When the days grow short and the temps drop, swap out your slides for a pair of adidas shoes that are equipped to handle cool days. Like, these adidas Superstar shoes. The perfect complement to warm hoodies and hot beverages, they're made with an abrasion-resistant CORDURA® upper. Not only do they hold up to every moment of the daily grind, they also keep your style iconic with their rubber shell toe and 3-Stripes.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; CORDURA® textile upper; Reflective details; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Focus Olive / Cloud White; Product code: HQ3804, Core Black / Core Black / Core Black,2592,4.7,
37,,,,/us/adizero-cleats/GZ6915.html,,"When the competition heats up on the gridiron, keep your cool with these adidas football cleats. The mesh upper is breathable so your feet stay feeling fresh all game long, while TPU overlays add lightweight durability. The studded TPU outsole delivers dependable traction as you plow through the line of scrimmage.",Lace closure; Mesh upper with TPU overlays; Textile lining; Studded TPU outsole; Imported; Product color: Cloud White / Dark Green / Cloud White; Product code: GZ6915, Core Black / Core Black / Grey Five,121,4.5,
38,,,,/us/stan-smith-shoes/GY4253.html,,"Happy Stan, happy you. For over 50 years, the adidas Stan Smith shoes have solidified their place as an icon. Now the timeless white silhouette gets reimagined for juniors. The coordinating heel tab and a dedicated signoff add bright updates.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; OrthoLite® sockliner; Textile lining; Recycled rubber outsole made with 10% recycled material derived from production waste; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Clear Pink / Core Black; Product code: GY4253, Cloud White / Almost Blue / Core Black,13,4.5,
39,,,,/us/five-ten-freerider-dlx-mountain-bike-shoes/FW2832.html,,"Classic flat pedal performance. These adidas Five Ten Freerider DLX Mountain Bike Shoes offer the same legendary flat pedal control as the Freerider. The synthetic and coated leather upper raises the bar for style, durability and weather resistance. Stealth® S1™ rubber and a Dotty tread keep your feet firmly planted on the pedals. Ride, hang out and ride some more.",Lace closure; Synthetic and coated leather upper; One-piece Molded cupsole; Stealth® S1™ Dotty rubber outsole; Imported; Product color: Core Black / Core Black / Grey Three; Product code: FW2832,,40,4.6,
40,,,,/us/superstar-82-shoes/GZ4837.html,,"Like lifting a pair of old-school sneakers straight from the box, untouched since 1982. Lace up an homage to the legend when you wear these adidas Superstar shoes. Imagine you walked into the vault and pulled out these beauties, because that's how true to the original they are. Iconic shell toe. Serrated 3-Stripes. Clean look. Even the shape and proportions of these fresh forever kicks honor the ones worn in 1982. Time machine not included.",Lace closure; Leather upper; Leather lining; Rubber outsole; Imported; Product color: Cloud White / Metal Grey / Off White; Product code: GZ4837, Supplier Colour / Core Black / Cloud White,20,4.8,
41,,,,/us/stan-smith-shoes/GY4247.html,,"Happy Stan, happy you. For over 50 years, the adidas Stan Smith shoes have solidified their place as an icon. Now the timeless white silhouette gets reimagined for juniors. The coordinating heel tab and a dedicated signoff add bright updates.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic leather upper; OrthoLite® sockliner; Textile lining; Recycled rubber outsole made with 10% recycled material derived from production waste; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Almost Blue / Core Black; Product code: GY4247, Cloud White / Almost Blue / Core Black,13,4.5,
42,,,,/us/tyshawn-shoes/GY6946.html,,"Tyshawn Jones is the epitome of city style and his signature shoe is the embodiment of that drive, swagger and edge. With nods to court culture and his New York roots, the Tyshawn signature shoes are constructed with premium materials. They have cupsole support, a flexible midsole wrap and a high-grade EVA midsole to provide the durability, stability, comfort and control for modern skateboarding.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Premium suede upper; Adiprene cushioning; Abrasion-resistant Adituff toe; Comfort-plus memory foam lining; Rubber cupsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Gold Metallic; Product code: GY6946, Core Black / Cloud White / Gold Metallic,325,4.6,
43,,,,/us/novaflight-volleyball-shoes/GX1263.html,,"Reach for the skies but love where you live. These Novaflight indoor shoes are made in part with recycled materials, reflecting adidas' ambition to help end plastic waste. Their flexible Bounce midsole is specially shaped for explosive jumps. The lightweight, mesh upper has supportive panels that keep you locked in for the ride. Rounded edges on the outsole support natural movement when you're on the deck.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Mesh upper; Midfoot lockdown system; Sculpted midsole; Bounce midsole; 360-degree radius outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Beam Orange; Product code: GX1263, Cloud White / Core Black / Beam Orange,9,4.1,
