,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/ozweego-shoes/EE6999.html,,"The future doesn't erase the past. It builds off of it. Think of any sci-fi film you've seen. Innovation and technology may reign supreme, but the nostalgia of the past is undeniable. Playing with that idea, these adidas OZWEEGO Shoes fuse retro elements with futuristic design lines. Targeted support in the forefoot and heel makes for a supremely comfortable ride.",Regular fit; Lace closure; Mesh upper with suede and TPU overlays; Soft and lightweight; Shoes with a layered upper; Adiprene and Adiprene+ heel and forefoot cushioning; EVA midsole and rubber outsole; Imported; Product color: Core Black / Core Black / Grey Five; Product code: EE6999, Core Black / Core Black / Grey Five,1824,4.7,
11,,,,/us/adilette-comfort-slides/GZ5892.html,,"Whether you're heading to the locker room after an intense gym session or at home recovering on the couch, these slides keep your feet wrapped in lightweight comfort. Pair them with socks and shorts for your post-workout look or with your favorite swimwear for the ultimate beach vibe. The adidas 3-Stripes design completes your sport style.",Regular fit; Slip-on construction; Synthetic upper; Textile lining; Lightweight cushioning; Contoured footbed; EVA outsole; Imported; Product color: Legend Ink / Cloud White / Legend Ink; Product code: GZ5892, Core Black / Core White / Grey Six,9745,4.7,
12,,,,/us/hoops-3.0-mid-classic-vintage-shoes/GY4747.html,,"Inspired by basketball, these mid-cut adidas shoes are designed to appeal to a wide range of athletes. They'll look the part courtside and round out an off-duty look. The robust rubber outsole and synthetic leather upper are crafted to stay smooth and scuff-free. Pair the revamped camo 3-Stripes with some cargo pants for an outdoorsy look, or keep it classic with dark denim.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content. 25% of the components used to make the upper are made with a minimum of 50% recycled content.",Lace closure; Mid-cut synthetic leather upper; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Green Oxide / Royal Blue; Product code: GY4747, Core Black / Core Black / Cloud White,,,
13,,,,/us/stan-smith-x-andré-saraiva-shoes/GZ2202.html,,"Love the Earth? André Saraiva does too. That's why the graffiti icon has put his signature tag on one of our very most iconic shoes — the adidas Stan Smith. While the low-profile design and minimalist style look just like the '70s original, Saraiva's winking Mr. A is here spreading a message that the world needs more love. And with that in mind, we used innovative materials as part of our efforts to help end plastic waste. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Synthetic upper; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cream White / Cream White / Core Black; Product code: GZ2202, Pantone / Cloud White / Core Black,13045,4.7,
14,,,,/us/racer-tr21-shoes/GZ8182.html,,"Bring the comfort and athletic style of running footwear to your everyday look in these adidas shoes. Step through your day confidently with a snug fit and a lightweight midsole that cushions your feet with every step.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",Lace closure; Textile upper; Soft feel; Cloudfoam midsole; Textile lining; Rubber outsole; Primegreen; Imported; Product color: Cloud White / Carbon / Core Black; Product code: GZ8182, Core Black / Core Black / Grey Four,1769,4.6,
15,,,,/us/harden-vol.-6-basketball-shoes/HQ3884.html,,"Strike when your opponent least expects it. Drive to the rim, pull up from deep and leave defenders in your wake — just like James Harden. These adidas basketball shoes are made with BOOST for the energy return you need from the opening whistle to those grueling last seconds of overtime. Bands on the forefoot and heel give you a locked-down feel all game long.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","Regular fit; Lace closure; Breathable mesh upper with floating overlays; Supportive, locked-down feel; BOOST midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Vivid Red / Core Black / Team Victory Red; Product code: HQ3884", Core Black / Core Black / Cloud White,133,4.7,
16,,,,/us/ultra-4dfwd-shoes/GX6632.html,,"Experience a smooth run with the Ultra 4DFWD running shoes. They combine the upper of our iconic Ultraboost with a 3D-printed adidas 4DFWD midsole that's innovated to compress forward, reducing braking forces and transforming the impact energy into forward motion. The result provides a smooth transition and unique gliding experience. An adidas PRIMEKNIT upper hugs the foot with targeted areas of support, while the Continental™ Rubber outsole provides extra grip in all weather conditions.",Lace closure; adidas PRIMEKNIT textile upper; adidas 4D midsole; Textile lining; Weight: 13.9 ounces; Midsole drop: 11 mm (heel: 32 mm / forefoot: 21 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Carbon; Product code: GX6632, Core Black / Core Black / Carbon,230,4.8,
17,,,,/us/lite-racer-adapt-4.0-shoes/GW2778.html,,"Little feet, big adventures. When your little one is taking their first steps, they need lightweight shoes that won't hold them back. These toddlers' adidas slip-on shoes feature Cloudfoam to keep them comfortable when they're on the move. An elastic band creates their ideal fit.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Sock-like construction hugs the foot; Slip-on construction; Mesh upper with elastic strap; Textile lining; TPU heel counter; Cloudfoam midsole; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Cloud White; Product code: GW2778, Grey Two / Grey Two / Super Pop,46,4.7,
18,,,,/us/swift-run-22-shoes/GW8183.html,,"Slow them down? Not a chance. Set them up to explore in comfort in these kids' adidas shoes. Rooted in running but designed for all-day play, they keep feet comfortable with a supportive knit mesh upper and a cushioned EVA midsole. Oh, and they look good too. Win win. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Lace closure; Knit mesh upper; Hugs the foot; EVA midsole; OrthoLite® sockliner and Adifit length-measuring insole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Grey One; Product code: GW8183, Core Black / Grey Five / Cloud White,100,4.7,
19,,,,/us/dame-certified-basketball-shoes/HQ3885.html,,"Damian Lillard's style mixes basketball and hip hop. He dominates the hardwood the same way he dominates the recording studio. The Dame Certified Shoes from adidas Basketball build on Dame D.O.L.LA.'s legacy. They feature a lightweight Bounce midsole for elevated cushioning, a breathable upper that keeps the air flowing and all the signature details that celebrate the greatness of Damian Lillard.",Regular fit; Lace closure; Material-mix upper; Cushioned feel; Textile lining; Bounce midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Crystal White / Team Dark Green / Team Colleg Gold; Product code: HQ3885, Signal Cyan / Cloud White / Shock Cyan,12,4.5,
20,,,,/us/adizero-boston-11-shoes/GY8407.html,,"The Boston Marathon is a race. But it's also a goal and a training plan during all the days it stays on your mind before the big one. The Adizero Boston 11 shoes are built for mid- to long-distance running. They bring a race-day quality to training, with a propulsive feel that comes from ENERGYRODS, which limit energy loss underfoot. They're fast, but that does not come at the cost of durability — the midsole mixes ultralight Lightstrike Pro cushioning with durable Lightstrike EVA.",Regular fit; Lace closure; Lightweight mesh upper; Flexible feel with support in key areas; ENERGYRODS limit energy loss; Lightstrike Pro+ cushioning; Weight: 9.6 ounces (size 9); Midsole drop: 8.5 mm (heel: 39.5 mm / forefoot: 31 mm); Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Crystal White / Night Metallic / Linen Green; Product code: GY8407, Grey Three / Zero Metalic / Carbon,74,4.4,
21,,,,/us/nmd_r1-shoes/GX9529.html,,"Running style made for everyday exploration. These adidas NMD_R1 Shoes update the original '80s-inspired trainer with a reflective RPU cage. A stretchy knit upper hugs your foot for comfort on the go. Long commutes and slick city sidewalks are no problem, thanks to energy-returning BOOST midsole cushioning and the grippy rubber outsole beneath your feet.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Stretch knit upper; Hugs the foot; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Beam Orange; Product code: GX9529, Crystal White / Core Black / Halo Silver,2557,4.6,
22,,,,/us/ultraboost-22-shoes/GX9133.html,,"Make every run your best one yet. These running shoes are built with responsive BOOST cushioning to energize your stride. They have a narrower heel to reduce slippage and blisters, plus a lower instep curve for a snug fit. Foot-hugging adidas PRIMEKNIT supports and enhances each step, and a Linear Energy Push system keeps you going longer.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; adidas PRIMEKNIT upper; BOOST midsole; Linear Energy Push system; Stretchweb outsole with Continental™ Better Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Wonder Red / Wonder Mauve / Bliss Orange; Product code: GX9133, Beam Pink / Core Black / Cloud White,935,4.7,
23,,,,/us/adidas-stan-smith-x-lego-shoes/GX7203.html,,"For as long as creators have been wearing adidas Stan Smith shoes, they've also been creating new worlds with colorful LEGO® bricks. So lace into these sneakers and let your creativity bloom with every step. LEGO brick lace jewels look just like little sunflowers, while the clean and understated design keeps your look effortless and casually cool. 

Made with a series of recycled materials, this upper features at least 50% recycled content.",Regular fit; Lace closure; Synthetic upper; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Supplier Colour / Cloud White / Gold Metallic; Product code: GX7203, Supplier Colour / Cloud White / Gold Metallic,2492,4.6,
24,,,,/us/nmd_v3-shoes/HQ3970.html,,"Go ahead and check all the boxes with these adidas NMD_V3 Shoes. Breathable. Comfortable. Made with recycled materials. That's a yes to all three. Plus there's the style, like the perforated details, which is also where that breathability comes in. Playing with transparency, the 3-Stripes layer over the perforations, giving a glimpse at them underneath the monochrome signoff.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Focus Olive / Focus Olive / Core Black; Product code: HQ3970, Grey One / Off White / Halo Silver,38,4.5,
25,,,,/us/ultraboost-22-shoes/HP3310.html,,"Every detail accounted for. The proven adidas Ultraboost running shoes are built for each run on your training plan. Hundreds of BOOST capsules are fused together for incredible energy return. An adidas PRIMEKNIT upper hugs the foot to enhance every move. The Linear Energy Push system integrates with the outsole to increase stability for a responsive feel.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Sock-like feel; Linear Energy Push system; BOOST midsole; Weight: 11.7 ounces (size 9); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Cloud White / Core Black; Product code: HP3310, Cloud White / Cloud White / Vivid Red,2496,4.7,
26,,,,/us/cloudfoam-pure-2.0-shoes/GV9453.html,,"All day. Every day. These kids' adidas shoes are built to keep up with their action-filled weeks. The slip-on silhouette is convenient when they're flying out the door, and the laces can be cinched down for a snug feel. A Cloudfoam unitsole offers lightweight cushioning on hard sidewalks or uneven grassy fields. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Slip-on with laces; Knit textile upper; Textile lining; Cloudfoam unitsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Bliss Orange / Bliss Pink; Product code: GV9453, Dash Grey / Dash Grey / Cloud White,10,4.9,
27,,,,/us/adidas-x-disney-superstar-360-shoes/GX1872.html,,"They'll be in good hands with Disney's Mickey Mouse and Minnie Mouse. This fun twist on the adidas Superstar 360 shoes for kids, features the beloved Disney characters known all over the world. The shoes' flexible, lightweight midsole and outsole ensure that their toes will be cradled in comfort.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Slip-on; Two-layer stretch mesh upper; OrthoLite® sockliner; Adifit length-measuring insole; EVA outsole with deep flex grooves; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GX1872, Core Black / Cloud White / Core Black,19,4.9,
28,,,,/us/ozweego-shoes/GY6801.html,,"What are some things that are better together? Clearly one answer is you and these adidas OZWEEGO Shoes. Another is written right on the tongue label as a sweet, romantic gesture — ""Be the bubble to my tea"". Who could say no to that? Especially when you both have a pair of these shoes to match. (A strong look, we'd say, that also happens to show off your strong connection.)",Regular fit; Lace closure; Leather upper; Snug feel; EVA midsole with Adiprene and Adiprene+ drop-ins; Textile lining; Rubber outsole; Imported; Product color: Shadow Maroon / Ecru Tint / Cream White; Product code: GY6801, Core Black / Core Black / Grey Five,1824,4.7,
29,,,,/us/ultraboost-22-gore-tex-shoes/GX8321.html,,Don't let wet weather come between you and your run. These adidas running shoes are made with a breathable GORE-TEX membrane to keep feet dry and comfortable on rainy days. The midsole features hundreds of BOOST capsules fused together for incredible energy return to power you from start to finish no matter the distance — or the conditions.,Regular fit; Lace closure with shroud; GORE-TEX textile upper; Linear Energy Push system; BOOST midsole; Weight: 14.1 ounces (size 9); Midsole drop: 10 mm (heel: 25 mm / forefoot: 15 mm); Stretchweb outsole with Continental™ WinterGrip™ Rubber; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Dash Grey / Silver Metallic / Impact Orange; Product code: GX8321, Dash Grey / Silver Metallic / Impact Orange,59,4.0,
30,,,,/us/questar-shoes/GZ0631.html,,"Every day is a good day for a run when you lace up in these adidas shoes. A padded collar gives you a snug and secure fit, and a lightweight Bounce midsole underfoot delivers enhanced flexibility for a comfortable step from heel strike to toe-off.",Regular fit; Lace closure; Textile upper; Geofit padded collar; Textile lining; Bounce midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Carbon / Grey Six; Product code: GZ0631, Core Black / Carbon / Grey Six,405,4.8,
31,,,,/us/fortarun-sport-running-lace-shoes/GZ4414.html,,"Go ahead and sign them up for every sports club. These kids' adidas running shoes are designed to support growing feet while they run, kick and climb. They're made with a Cloudfoam midsole for lightweight cushioning. The breathable mesh upper keeps air flowing.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Sandwich mesh upper; Textile lining; Cloudfoam midsole; OrthoLite® sockliner; Non-marking rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Grey Two / Cloud White / Royal Blue; Product code: GZ4414, Grey Two / Cloud White / Royal Blue,18,4.7,
32,,,,/us/nmd_v3-shoes/FZ5965.html,,"Running-inspired style made for everyday exploration. These adidas NMD_V3 Shoes honor the cutting-edge design of the original '80s-inspired sneaker. The classic 3-Stripes, heel patch and sockliner all get global with ""3 Stripe Life"" printed in multiple languages. Textile materials add a comfortable touch while the BOOST midsole returns the energy you put into every step. A grippy rubber outsole helps you keep your footing on the slickest of city sidewalks.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Cloud White / Core Black / Cloud White; Product code: FZ5965, Grey One / Off White / Halo Silver,38,4.5,
33,,,,/us/ownthegame-2.0-shoes/GZ3379.html,,"Your little athlete will be court-ready in no time in these kids' adidas basketball shoes. Snug ankle support means they can change directions on a dime. Lightweight Lightmotion cushioning keeps them comfy in the gym, on the playground and everywhere else they roam.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Regular fit; Lace closure; Dual-material mesh upper; Textile lining; Molded TPU lockdown heel; Lightmotion cushioning; Adiwear outsole; Imported; Product color: Core Black / Cloud White / Turbo; Product code: GZ3379, Core Black / Cloud White / Core Black,156,4.9,
34,,,,/us/adidas-x-lego-sport-pro-shoes/GW3978.html,,"Movers and builders alike will love these kids' adidas x LEGO® shoes. They slip on in seconds, with a lightweight upper that's set on a super fun LEGO® brick-inspired rubber outsole. And since that tread is grippy on wet surfaces, kids can play outdoors whatever the weather.

Made with a series of recycled materials, this upper features at least 50% recycled content.",Regular fit; Elastic laces and hook-and-loop strap; Textile upper; Textile lining; Rubber outsole; LEGO® Torsion bar; Upper contains a minimum of 50% recycled content; Imported; Product color: Ecru Tint / Eqt Yellow / Brown; Product code: GW3978, Grey Three / Shock Blue / Grey Six,11,5.0,
35,,,,/us/tour360-22-golf-shoes/GY4544.html,,"Take your performance to the next level in these adidas golf shoes. They're made with a BOOST midsole for energy return and enhanced comfort. The 360Wrap design locks in and supports your feet through 18 holes and beyond. An INSITE® sockliner offers cushioning for optimal fit and balance, and the SPIKEMORE traction outsole provides solid grip throughout your entire round.",Ergonomic fit; Leather upper with padded collar; 360Wrap support; INSITE® sockliner; Dual stack BOOST midsole; SPIKEMORE traction and six-spike TPU outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Grey Five; Product code: GY4544, Cloud White / Core Black / Blue Rush,183,4.1,
36,,,,/us/ultraboost-22-shoes/GX5594.html,,"With the help of 1.2 million foot scans, we updated Ultraboost with a complete 360° female fit improvement. And we didn't stop there. We re-engineered the rubber outsole. We tested hundreds of prototypes. We kept going until we saw visible improvements in performance. The result? 4% more forefoot energy return, compared to Ultraboost 21 for women. The adidas PRIMEKNIT upper includes a narrower heel fit, designed to avoid heel slip and blisters. You'll be riding on a BOOST midsole with a Linear Energy Push system. The shoe's upper is made with yarn containing 50% Parley Ocean Plastic —  reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Soft heel fit; Linear Energy Push system; BOOST midsole; Weight: 10 ounces; Stretchweb outsole with Continental™ Better Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Grey Two / Grey Two / Grey Two; Product code: GX5594, Beam Pink / Core Black / Cloud White,934,4.7,
37,,,,/us/nmd-360-shoes/GY9155.html,,"Coolest kid on the playground? Undoubtedly yours. In these shoes, they've got adidas style on lock and advanced technology underfoot. The one-piece design slips on easily, and the EVA cushioning has deep flex grooves that let them run and play with confidence. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Slip-on; Stretch textile upper; Snug feel; OrthoLite® sockliner; Adifit length-measuring insole; One-piece EVA outsole with deep flex grooves; Upper contains a minimum of 50% recycled content; Imported; Product color: Blue Rush / Cloud White / Vivid Red; Product code: GY9155, Core Black / Silver Metallic / Cloud White,131,4.5,
38,,,,/us/ozelia-shoes/H04251.html,,"We may be a long way from the '90s, but these Ozelia Shoes are rooted in that loud, experimental era. Inspired by the adidas archives, the bold trainers have a chunky build that's all about being noticed. They're sleek with a fast look, and when your days are fast-paced, the Adiprene cushioning helps out on the comfort side of things.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Snug fit; Lace closure; Textile upper; Hugs the foot; Adiprene cushioning; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Crystal White; Product code: H04251, Core Black / Collegiate Gold / Pulse Blue,2019,4.7,
39,,,,/us/originals-flex-shoes/GZ3586.html,,"Whatever is on your kid's agenda today, sitting still definitely isn't part of the plan. They can slip these adidas shoes on easy — thanks to the stretchy, laceless upper — and then blast off into the day. Flexible cushioning keeps feet comfy through all-day play. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic lace closure with standard laces included; Mesh upper with synthetic suede overlays; OrthoLite® sockliner; Adifit length-measuring insole; EVA outsole with deep flex grooves; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: GZ3586,,88,4.8,
40,,,,/us/ultraboost-22-shoes/GX9146.html,,"Make every run your best one yet. These adidas running shoes are loaded with tech to help you get the most out of every mile, from responsive BOOST cushioning to a Linear Energy Push system that keeps you going longer. To give these shoes a look all their own, we used a durable textile on the upper reminiscent of denim workwear.",Regular fit; Lace closure; Textile upper; BOOST midsole; Linear Energy Push system; Stretchweb outsole with Continental™ Better Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Shadow Navy / Shadow Navy / Vivid Red; Product code: GX9146, Cloud White / Cloud White / Vivid Red,2496,4.7,
