,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
0,Crazyflight Volleyball Shoes,Men's Volleyball,2 colors,/us/crazyflight-volleyball-shoes/GX3748.html,$140,$70,"Controlling the court isn't always enough in indoor sports. So when you need to dominate the air too, pull on these adidas Crazyflight shoes. Sitting within a stabilizing EVA frame, their Boost midsole provides ignition for big jumps and cushioning for graceful landings. Lightweight and foot-hugging, the mesh upper has a TPU-reinforced midfoot so you stay supported when you're back on the deck.",Regular fit; Lace closure; adidas Primeknit upper; Textile lining; EVA stabilization frame; Boost midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GX3748, Cloud White / Grey Three / Cloud White,38,4.6
1,Ultraboost 22 COLD.RDY Shoes,Women's Running,,/us/ultraboost-22-cold.rdy-shoes/GX8032.html,$210,$126,"Winter can be your favourite season to run. Just lace up these adidas COLD.RDY running shoes and head out confidently into the rain, slush or snow. The upper is insulated for warmth and comfort in low temperatures. Your footing feels secure on slippery streets thanks to a grippy Continental™ Wintergrip™ Rubber outsole. Energy-returning Boost and a Linear Energy Push system keep you going longer.",Sock-like fit; Lace closure; Insulated textile upper; Linear Energy Push system; Boost midsole; Weight: 301 g (size UK 5.5); Midsole drop: 10 mm (heel 32 mm / forefoot 22 mm); Continental™ WinterGrip™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Blue Tint / Silver Metallic / Blue Rush; Product code: GX8032,,23,3.9
2,X Speedportal.4 Flexible Ground Soccer Cleats,Children Soccer,"2 colors, Firm Ground",/us/x-speedportal.4-flexible-ground-soccer-cleats/GW8498.html,$45,,"Good players create time and space. Great ones leave them both behind. Unlock multidimensional speed in adidas X Speedportal. These juniors' soccer cleats were created for quick cuts and match-turning speed on firm ground, hard ground and artificial grass. Soft and durable, their synthetic upper helps you keep the ball close when you're in top gear.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Soft synthetic upper; TPU flexible ground outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Clear Aqua / Power Blue / Solar Yellow; Product code: GW8498, Core Black / Solar Red / Solar Green,12,4.8
3,Gamemode Knit Firm Ground Soccer Cleats,Soccer,Firm Ground,/us/gamemode-knit-firm-ground-soccer-cleats/GV6865.html,$100,,"Let your feet do the talking on the pitch. Express your beautiful game in adidas Gamemode with a choice of styles and designs. The soft, stretchy knit textile upper on these cleats makes for easy entry and game-changing stability. The versatile outsole will help you show your skills on both firm ground and artificial grass. The graphics are inspired by soccer's biggest stage.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; TPU heel clip; Textile lining; Hybrid outsole for firm and artificial surfaces; Upper contains a minimum of 50% recycled content; Imported; Product color: Rich Purple / Cloud White / Ruby Red; Product code: GV6865,,,
4,4DFWD Pulse 2 Shoes,Women's Running,6 colors,/us/4dfwd-pulse-2-shoes/GY1650.html,$160,,"Run smooth with these adidas shoes, created using state-of-the-art 3D printing technology, with incredible smoothness, guiding your strides for a more fluid run. The 4DFWD heel is angled to increase impact absorption. Working together with the EVA midsole, this unique design translates into a smooth heel transition at the moment of touchdown while the 3 layered upper is engineered for seamless stretchable support for lateral and linear movements. A rubber outsole provides superb traction for a confident stride. Made in part with recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Engineered mesh upper; Textile lining; 3D-printed 4DFWD midsole; Imported; Product color: Cloud White / Carbon / Cloud White; Product code: GY1650, Off White / Zero Metalic / Bliss Orange,3,4.3
5,Top Ten RB Shoes,Men's Originals,13 colors,https://www.adidas.com/us/top-ten-rb-shoes/FZ6023.html,$100,,"These adidas high top shoes got their name from — no surprise — being reserved for the top ten players in basketball way back in the day. Far from the hardwood now, they still pulse with that B-ball DNA that made people first take notice. Easy colors on the soft, full grain leather upper add to the vintage vibes. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Full grain leather upper; Textile lining and sockliner; Rubber midsole and outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Collegiate Navy / Grey One / Grey One; Product code: FZ6023, Cloud White / Dark Blue / Night Marine,20,5.0
6,Solarcontrol Shoes,Women's Running,4 colors,https://www.adidas.com/us/solarcontrol-shoes/GY1657.html,$130,$78,"From training runs to race day, go the distance with confidence. These running shoes provide extra stability with adidas LEP 2.0, designed to help guide each foot strike and propel you forward. The mesh upper offers targeted lockdown zones for added support while maintaining breathability. BOOST cushioning delivers energy return and comfort to keep you feeling fresh from start to finish.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Engineered mesh upper; Linear Energy Push system; Dual-density EVA platform; BOOST midsole; Midsole drop: 10 mm (heel: 33 mm / forefoot: 23 mm); Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Magic Mauve / Cloud White / Pulse Magenta; Product code: GY1657, Core Black / Cloud White / Grey Five,14,4.5
7,Nizza Shoes,Men's Originals,6 colors,https://www.adidas.com/us/nizza-shoes/FZ5922.html,$85,,"Who wants to stay cooped up inside through the weekend? Call up a few friends, lace on these adidas shoes and get out there. A design made for B-ball players and adopted by skaters, these sneakers' canvas upper and vulcanized sole make them the perfect combo for city explorations. An updated take on the 3-Stripes pays tribute to your adventurous spirit.",Lace closure; Textile upper; Textile lining; Rubber outsole; Imported; Product color: Shadow Navy / Legend Ink / Beam Orange; Product code: FZ5922, Core Black / Cloud White / Cloud White,1641,4.7
8,,,,/us/five-ten-trailcross-xt-mountain-bike-shoes/GY5122.html,,,"Explore more. Made for adventure riding across trails and abandoned dirt roads, these adidas Five Ten mountain bike shoes have the lightweight, cushioned feel of a trail runner for exploring off the bike. Stealth® Phantom rubber adds the pedal-gripping power to ride any trail. Neoprene cuffs seal out dirt and gravel. A breathable upper keeps feet comfortable through it all. Take the path less traveled.",Regular fit; Lace closure; Textile upper with neoprene cuffs; Drain ports for water exit; Stealth® Phantom rubber outsole; Imported; Product color: Orbit Green / Carbon / Pulse Lime; Product code: GY5122, Core Black / Grey Four / Solar Red,123,4.6
9,,,,/us/questar-shoes/GZ0632.html,,,"Every day is a good day for a run when you lace up in these adidas shoes. A padded collar gives you a snug and secure fit, and a lightweight Bounce midsole underfoot delivers enhanced flexibility for a comfortable step from heel strike to toe-off.",Regular fit; Lace closure; Textile upper; Geofit padded collar; Textile lining; Bounce midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Carbon / Matte Silver; Product code: GZ0632, Core Black / Carbon / Grey Six,406,4.8
