,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/samba-og-shoes/HP7905.html,,"The year was 1950, and the adidas Samba shoes had just stepped out on the world stage. The pitch would never be the same. Soccer players were the first to fall under its spell, using the grippy sole to train in icy weather. Next up, skaters co-opted the design and took it to their decks. With smooth leather, 3-Stripes and that recognizable rubber sole, this authentic pair is bringing back the heritage for a new generation of creators.",Lace closure; Leather upper; Textile lining; Rubber outsole; Imported; Product color: Grey Three / Core White / Bliss Orange; Product code: HP7905, Orange Rush / Core White / Gum,254,4.8,
11,,,,/us/ultraboost-dna-climacool-shoes/GV8758.html,,"How could the iconic Ultraboost get any better? We asked that question and came up with the answer — infuse it with DNA from an archival cult classic, the Climacool. Here it is, with all of the premier features from those heritage running shoes, including foot-hugging adidas PRIMEKNIT and responsive BOOST cushioning. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Fitcounter molded heel counter; BOOST midsole; Textile lining; Stretchweb outsole with Continental™ Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Beam Pink / Beam Yellow; Product code: GV8758, Core Black / Beam Pink / Beam Yellow,56,4.8,
12,,,,https://www.adidas.com/us/stan-smith-shoes/G58184.html,,"Deciding what to wear to express your mood? Do you feel sporty, casual, chic or sophisticated? Hey, stop overthinking it. Stan Smith's iconic shoe solved this problem decades ago. Clean and classic, these shoes pair with anything and go anywhere. Sleek and simple, they easily dress up or down. Work meeting, art opening or nightclub? Yes. What's even better? This version is made with recycled materials, so you can feel good about, well, feeling good. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",Lace closure; Synthetic upper made with a minimum of 50% recycled materials; Rubber outsole; Vegan; Imported; Product color: Cloud White / Cloud White / Gold Metallic; Product code: G58184, Supplier Colour / Cloud White / Gold Metallic,2488,4.6,
13,,,,/us/terrex-agravic-flow-2-trail-running-shoes/GZ8888.html,,"This trail running shoe will elevate your mountain game to the next level with advanced technology built-in like solid rock protection and lightweight cushioning.

An athlete proven trail running shoe that will elevate your mountain game with advanced tech you feel in every step you take: newly engineered mesh upper for even more comfort and breathability. Rock protection and stability through a full length promoderation foil. Plus the Continental™ outsole brings the grip you need for different terrains. And the shoe delivers a lightweight cushioning with the new lightstrike EVA foam. It's truly made for new summits!",Lace closure; Abrasion-resistant engineered mesh upper; Perforated tongue; Pro-Moderator support; Lightstrike cushioning; Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Blue Rush / Turbo; Product code: GZ8888, Wonder Steel / Magic Grey / Impact Orange,70,4.5,
14,,,,/us/terrex-climawarm-snowpitch-winter-shoes/GZ1172.html,,"Cold, wet feet can send kids running inside. These shoes keep them warm and comfortable so they can stay outside longer. A breathable textile upper wicks sweat and features warm insulation. The rugged, high-traction outsole helps keep their footing secure.","Regular fit; Kids'-specific fit; Lace closure; Canvas and textile upper with suede overlays; Traxion outsole for optimal grip; Insulated, sweat-wicking Climawarm; Lightweight EVA midsole; PrimaLoft® insulation material for more warmth, even in wet conditions; Weight: 8 ounces (size US 3.5); Imported; Product color: Shadow Maroon / Purple / Pulse Lilac; Product code: GZ1172", Core Black / Core Black / Mesa,51,4.7,
15,,,,/us/oznova-shoes/GX4506.html,,What's the opposite of subtle? OZNOVA. These adidas shoes evolve and mutate the fearless attitude of '90s runners into a futuristic silhouette. And they don't stop there. Plush Adiplus cushioning with EVA inserts feels like the future too. So cushioned. So comfortable.,Lace closure; Textile and mesh upper; Textile lining; Adiplus cushioning; EVA midsole inserts; Rubber outsole; Imported; Product color: Core Black / Grey Five / Core Black; Product code: GX4506, Grey Six / Grey Four / Trace Grey,51,4.4,
16,,,,/us/x-speedportal.3-laceless-firm-ground-boots/GW8470.html,,"Good players create time and space. Great ones leave them both behind. Unlock multidimensional speed in adidas X Speedportal. Additional forefoot studs on the lightweight outsole of these soccer cleats ensure rapid reactions on firm ground. Up top, the laceless coated textile upper includes a supportive flat-knit collar and rigid TPU external heel lock to keep you strapped in for every cut and sprint.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Laceless construction; Coated textile upper; Supportive fit; External heel lock; Firm ground outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Clear Aqua / Power Blue / Solar Yellow; Product code: GW8470,,149,3.6,
17,,,,/us/adidas-x-lego-winterplay-boots/GZ2077.html,,"These toddlers' adidas boots will inspire lots of different types of play with their fun LEGO® details. Made with a soft and Cozy lining, they'll keep your little one exploring even in chilly weather. The wide fit supports growing feet while the chunky outsole helps them plant each step with confidence.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Wide fit; Hook-and-loop strap; Textile upper; Textile fur lining; Recycled rubber outsole made with 10% recycled material derived from production waste; LEGO® graphics; Upper contains a minimum of 50% recycled content; Imported; Product color: Shock Blue / Red / Core Black; Product code: GZ2077, Core Black / Eqt Yellow / Red,6,5.0,
18,,,,/us/nizza-pride-shoes/GX6391.html,,"The 2022 adidas X Kris Andrew Small Pride Collection was inspired by the Stonewall Activists of the Stonewall Uprising in 1969. Together adidas and Kris Andrew Small offer a collection in solidarity & celebration of the LGBTQIA+ community's past & present, honouring unique belonging – creating a  colourful & diverse graphic message among this inclusive & optimistic collection. This partnership is also adjacent to adidas' two key Global Purpose Partners, Athlete Ally & Stonewall UK.

You carry your Pride with you every moment of every day. Which is why these adidas shoes reflect it with colour accents and graphic prints. Every step you take in the retro-yet-edgy style is a celebration of love, unity and LGBTQ+ communities.",Lace closure; Textile upper; Textile lining; Vulcanized rubber outsole; Imported; Product color: Core Black / Core Black / Off White; Product code: GX6391,,103,4.5,
19,,,,/us/4dfwd-2-shoes/GX9270.html,,"adidas 4DFWD 2 redefines forward motion combining the unique, groundbreaking innovation of a 3D printed midsole with a new upper construction and a Continental outsole for extra grip. With every stride, the adidas 4DFWD 2 midsole compresses forward, reducing braking forces and transforming the impact energy into forward motion. The result is a smooth ride with less stop-and-go pounding on pavement. The Continental outsole grippy rubber outsole provides traction on wet and dry surfaces to keep you going in all conditions, and the adidas PRIMEKNIT+ upper wraps the foot with a new fit that enhances movement.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Combination of adidas PRIMEKNIT+ and engineered mesh; Sock-like fit; 3D-printed 4DFWD midsole; Continental™ Rubber outsole; Imported; Product color: Cloud White / Silver Metallic / Almost Blue; Product code: GX9270, Magic Mauve / Wonder Mauve / Wonder Red,27,4.8,
20,,,,/us/ultraboost-22-shoes/GX5461.html,,"These Ultraboost running shoes serve up comfort and responsiveness. You'll be riding on a BOOST midsole for endless energy, with a Linear Energy Push system and a Continental™ Rubber outsole. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic —  reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Soft heel fit; Linear Energy Push system; BOOST midsole; Weight: 11.7 ounces (size 9); Stretchweb outsole with Continental™ Better Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic  and 50% recycled polyester; Imported; Product color: Collegiate Navy / Collegiate Navy / Core Black; Product code: GX5461, Cloud White / Cloud White / Vivid Red,2475,4.7,
21,,,,/us/galaxy-6-shoes/GW3847.html,,"It was true then, and it's true now. adidas designs shoes with athletes in mind. These running shoes can be worn anytime, but they're still equipped with some innovative tech. The lightweight mesh upper lets air flow, and the Cloudfoam midsole gives a springy, cushioned feel. A soft sockliner keeps feet feeling supported, no matter how often you put them through a long walk or workout.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Breathable mesh upper; Textile lining; Cloudfoam midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GW3847, Core Black / Cloud White / Core Black,57,4.3,
22,,,,/us/terrex-voyager-21-canvas-travel-shoes/GX8675.html,,"Sometimes adventure finds you. Sometimes you chase after it. These adidas Terrex shoes were designed for both. Light and packable, the versatile trainers work just as well navigating the city streets as they do backcountry trails. The durable, technical canvas upper rides on a trail running outsole, a winning combination of protection, stability and flexibility.

This product is made with Primegreen, a series of high-performance recycled materials.",Regular fit; Bungee lace closure; Textile upper; Lightweight Cushioning; EVA midsole; Molded sockliner; Traxion outsole; Primegreen; Imported; Product color: Metal Grey / Silver Metallic / Beam Green; Product code: GX8675, Metal Grey / Silver Metallic / Beam Green,14,4.5,
23,,,,/us/adilette-clogs/GZ1158.html,,"Based on the iconic adidas slide, these clogs are as functional as they are comfortable. Whether you're walking to the gym or pool for an early-morning workout or just want to keep the slouchy-casual vibe going all through your day, slip your feet into the contoured footbeds and head for the door.",Regular fit; Slip-on construction; Synthetic upper; Soft feel; Sport-inspired clogs for every day; Contoured EVA footbed; Synthetic outsole; Imported; Product color: Focus Olive / Core Black / Focus Olive; Product code: GZ1158, Cloud White / Core Black / Cloud White,3656,4.7,
24,,,,/us/nmd_r1-shoes/GW5631.html,,"Sleek. Minimalist. Versatile. These adidas NMD shoes make style easy with a streamlined design that pairs with all the clothes in your closet and all the occasions on your calendar. But don't be fooled by their simplicity. They're packed with history and innovation. From the signature midsole plugs that got their start in the '80s archives to the snug upper that offers adaptive support, they're part of a legacy of progress. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Lace closure; Stretch knit upper; Hugs the foot; BOOST midsole; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Bliss; Product code: GW5631, Core Black / Core Black / Core Black,2560,4.6,
25,,,,/us/solematch-control-tennis-shoes/GY4690.html,,"Durability plus stability equals confidence on the court. These adidas tennis shoes keep you in control with specially placed TPU zones that support your midfoot during lateral movements and help shield areas of high abrasion. The heel is 3D-molded for a locked-in fit, and the flexible Bounce midsole ensures a smooth ride from love to game, set and match. Down below, the tough Adiwear outsole deploys a new grip pattern designed for radical play.",Regular fit; Lace closure; Mesh upper; Adituff toe; 3D-molded heel; Bounce midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Signal Green / Pulse Lilac; Product code: GY4690, Core Black / Signal Green / Pulse Lilac,7,4.3,
26,,,,/us/adidas-x-lego-racer-tr-shoes/GW1878.html,,"LEGO® brick-inspired studs merge effortlessly with the 3-Stripes on these kids' adidas shoes. From the pull-on design to the grippy LEGO® pods on the outsoles to the hook-and-loop strap, these sneakers are all about fun and function. 

Made with a series of recycled materials, this upper features at least 50% recycled content.",Regular fit; Elastic laces and hook-and-loop strap; Textile upper; Textile lining; Rubber outsole; LEGO® details; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Eqt Yellow / Grey Three; Product code: GW1878, Shock Blue / Off White / Core Black,29,4.8,
27,,,,/us/stan-smith-shoes/FX7522.html,,"Every generation has made the Stan Smiths their own. Now, it's your turn. These juniors' shoes have the same clean look and crisp feel as the original. What's different? The materials. Recycled components are part of adidas' commitment to reduce waste. Time to lace in and start a brand-new story. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Regular fit; Lace closure; Synthetic upper; OrthoLite® sockliner; Rubber cupsole; Vegan; Imported; Product color: Cloud White / Cloud White / Bold Pink; Product code: FX7522, Cloud White / Cloud White / Green,70,4.9,
28,,,,/us/tour360-22-boa-golf-shoes/GY5337.html,,"Take your performance to the next level in these adidas golf shoes. They feature a BOOST midsole that returns energy with every step. The 360Wrap design locks in and supports your feet through 18 holes and beyond. The BOA® Fit System lets you micro-adjust the fit, and the SPIKEMORE traction outsole delivers solid grip throughout your entire round.",Ergonomic fit; Micro-adjustable dial-based BOA® Fit System; Microfiber leather upper; 360Wrap support; Geofit padded collar; INSITE® sockliner and BOOST midsole; SPIKEMORE traction; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Silver Metallic / Vivid Red; Product code: GY5337, Cloud White / Silver Metallic / Vivid Red,48,3.8,
29,,,,/us/adizero-adios-7-shoes/HQ3510.html,,"Stay on pace as you go for a personal record in these adidas running shoes built for training and racing. Lightstrike Pro cushioning has a superlight feel that minimises fatigue, so you maintain energy from the starting line to the finish tape. TORSIONRODS add lightweight stiffness for snappy propulsion. No matter how many kilometres you run, a Continental™ Rubber outsole offers solid grip on both wet and dry surfaces.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Lightstrike Pro cushioning; TORSIONRODS increase force transfer; Weight: 8.1 ounces (size 9); Upper contains a minimum of 50% recycled content; Imported; Product color: Light Aqua / Core Black / Power Blue; Product code: HQ3510,,4,4.3,
30,,,,/us/adilette-slides/GY9433.html,,"Like a butterfly migrates season to season, these adidas slides are always up to return with a new style influence. Slip on these Adilette slides in a colorful butterfly-inspired print to say hello to warm weather, or add socks and wear them anytime. The contoured footbed and soft rubber outsole ensure maximum comfort whether you're hitting the showers or the street.",Slip-on; Synthetic upper; Textile lining; Synthetic outsole; Imported; Product color: Core Black / Supplier Colour / Supplier Colour; Product code: GY9433, Beam Orange / Cloud White / Gum,34,4.3,
31,,,,/us/adidas-x-disney-racer-tr21-shoes/GY6644.html,,"Plucky young ducks will love these infants' adidas shoes with Disney's Donald Duck on the sides. They show off bright flashes of color on the breathable mesh upper and grippy rubber outsole so little ones will know exactly which shoes are theirs. Elastic laces mean easy on and off, so there's less flapping about when it's time to leave the house. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces; Mesh upper; Textile lining; Rubber outsole; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Pulse Blue / Cloud White / Impact Orange; Product code: GY6644,,5,4.2,
32,,,,/us/cloudfoam-pure-2.0-shoes/GY2214.html,,"The clue's in the name. These women's adidas sneakers were made with comfort as the top priority, from the soft textile upper to the spongy memory foam sockliner to the cushiony Cloudfoam midsole. They're also subtle and streamlined, so you can wear them anytime with just about anything. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Textile upper; Cloudfoam midsole; Memory foam sockliner; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Pulse Magenta / Pulse Blue; Product code: GY2214, Core Black / Cloud White / Carbon,1629,4.5,
33,,,,/us/hello-kitty-astir-shoes/GX1877.html,,"Who would we be without the people around us? Celebrating the beauty of friendship, these kids' adidas Astir shoes find inspiration from Hello Kitty — the beloved character who reminds us of the importance of love. Vibrant red details pop off the upper, and a signature bow and metal Hello Kitty pin complete the story. And since Hello Kitty is all about adventure, you can be sure that EVA cushioning will keep kids comfortable as they explore.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.","Regular fit; Lace closure; Closed mesh upper with synthetic overlays; OrthoLite® sockliner; Adifit length-measuring insole; EVA midsole and outsole; ©2022 SANRIO CO., TLD.; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Vivid Red / Core Black; Product code: GX1877",,6,5.0,
34,,,,/us/stan-smith-parley-shoes/GW2044.html,,"Plastic waste is too big of a problem to solve alone. So let's work on it together. Teaming up with innovators Parley for the Oceans, these adidas shoes reimagine one of our most iconic styles with the planet in mind. They still have that sweet '70s style they're known for, but now recycled materials and upcycled plastic waste are incorporated as a step towards the future.",Lace closure; polyurethane-coated recycled synthetic upper; Textile lining; Cushioned midsole; Rubber cupsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Chalk White / White Tint / Green Oxide; Product code: GW2044, Pantone / Cloud White / Core Black,13045,4.7,
35,,,,/us/adilette-comfort-slides/GW8746.html,,"A modern take on an adidas classic. These slides keep your feet wrapped in comfort while adding a bold style statement to any outfit. Pair them with tights and a workout tank top for a cozy fit on the way to the pool or yoga studio, or with your favorite denim and crop top for an athletic-casual vibe. A 3-Stripes graphic over the top strap keeps your look rooted in sport.",Regular fit; Slip-on construction; Synthetic upper; Textile lining; Lightweight cushioning; Contoured footbed; Synthetic outsole; Imported; Product color: Chalk White / Chalk White / Matte Silver; Product code: GW8746, Signal Orange / Signal Orange / Vivid Berry,4941,4.8,
36,,,,/us/dame-8-made-in-china-basketball-shoes/GW1816.html,,"When Damian Lillard laces up the Dame 8, he knows his kicks will respond just how he wants them to. Whether it's a hard drive in traffic or a pull-up jumper from way beyond the arc, there's no stopping Dame Time. These adidas basketball shoes are made with a dual-density Bounce Pro midsole for the ideal ratio between energy return, cushioning and support. A Made-in-China graphic lets you celebrate Lunar New Year while wearing the latest from your hoops hero.",Regular fit; Lace closure; Textile upper; Cushioned feel; Textile lining; Bounce Pro midsole; Rubber outsole; Imported; Product color: Core Black / Bright Orange / Legacy Burgundy; Product code: GW1816,,10,5.0,
37,,,,/us/ultraboost-dna-climacool-shoes/GV8759.html,,"How could the iconic Ultraboost get any better? We asked that question and came up with the answer — infuse it with DNA from an archival cult classic, the Climacool. Here it is, with all of the premier features from those heritage running shoes, including foot-hugging adidas PRIMEKNIT and responsive BOOST cushioning. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Fitcounter molded heel counter; BOOST midsole; Textile lining; Stretchweb outsole with Continental™ Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Beam Pink / Solar Red; Product code: GV8759, Core Black / Beam Pink / Beam Yellow,56,4.8,
38,,,,/us/ultraboost-22-cold.rdy-2.0-shoes/GX5938.html,,"When the adidas Ultraboost debuted in 2015, it set the standard for comfort and performance in a running shoe. Each new release raises the bar, and this one is no exception. These running shoes are built for cold-weather runs, featuring COLD.RDY to keep feet warm. The energy-returning BOOST midsole is reflective, so it shines bright from dusk to dawn. The Continental™ WinterGrip™ Rubber outsole ensures a secure grip on slick streets.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; COLD.RDY; Linear Energy Push system; Reflective BOOST midsole; Reflective 3-Stripes; Midsole drop: 10 mm (heel: 25 mm / forefoot: 15 mm); Stretchweb outsole with Continental™ WinterGrip™ Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Magic Beige / Grey One / Impact Orange; Product code: GX5938, Magic Beige / Grey One / Impact Orange,29,4.8,
39,,,,/us/supernova-2-running-shoes/GW9095.html,,"Who says running needs to be uncomfortable? These shoes are designed to help you run comfortable every time, on any terrain. From a precisely balanced mix of Bounce and increased Boost in the midsole to a new padded tongue and heel patch construction, experience comfort with every step. 

Supernova 2 is now made with a lower carbon footprint of 12% compared to the 2020 Supernova. From raw material extraction, processing, packaging, all the way to the end of product's life, we calculate and communicate its carbon footprint, conforming to an internationally recognized standard: ISO 14067 

To reduce our footprint, we need to measure it. The concise footprint results made available to you, provide full transparency on the complete lifecycle of the product. This is just one of our initiatives to help reduce our footprint.",Regular fit; Lace closure; Boost and Bounce midsole; Reduced carbon footprint; Direct injected TPU outsole; Padded tongue and heel; Weight: 8 ounces (size 7); Midsole drop: 9mm (heel: 25mm / toe: 16mm); Imported; Product color: Ecru Tint / Night Metallic / Solar Green; Product code: GW9095, Ecru Tint / Night Metallic / Solar Green,33,4.7,
