,title,subtitle,num_colors,url,price,description,details,colors,n_reviews,avg_stars,reduced_price
10,,,,/us/activeride-2.0-sport-running-slip-on-shoes/GW7154.html,,"Whatever outfit you've got planned, just slip on some streamlined kicks. These juniors' adidas running-style shoes get the proportions just right. And they're super comfy, from the breathable mesh upper to the thick yet lightweight EVA unitsole. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Slip-on with elastic strap; Mesh and synthetic upper; EVA unitsole; Textile lining; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Green Oxide; Product code: GW7154,,7,3.3,
11,,,,/us/trae-young-2.0-basketball-shoes/H03845.html,,"When the game is on the line, Trae Young ensures the ball finds his hands. These signature basketball shoes keep that fearless streak alive with the classic 3-Stripes wrapping around the forefoot. The sock-like fit hugs your feet to keep you comfortable. adidas BOOST on the heel combines with a Lightstrike midsole to give you a responsive feel with every move you make on the court.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Textile upper; Textile lining; Lightstrike cushioning; BOOST midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Team Power Red / Cloud White; Product code: H03845, Cloud White / Royal Blue / Cloud White,19,2.8,
12,,,,/us/ultraboost-made-to-be-remade-shoes/GX8322.html,,"Make every run count. These Ultraboost running shoes help you go the distance toward your goals with the tech you need for daily training. The midsole is designed for continual energy return, with hundreds of BOOST capsules fused together for a smooth, responsive ride. adidas PRIMEKNIT wraps around the foot to support every stride. When they've logged their last mile, send them back and we'll recycle them into something new.

We're moving toward new ways of returning and remaking. Products made to be remade, not thrown away. Wear it out. Send it back. We'll remake it. A better choice for both you and the planet.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; BOOST midsole; Textile lining; Weight: 11.4 ounces (size 9); Midsole drop: 10 mm (heel 25 mm / forefoot 15 mm); Rubber outsole; Made to Be Remade; Imported; Product color: Core Black / Core Black / Cloud White; Product code: GX8322, Non Dyed / Non Dyed / Non Dyed,6,3.5,
13,,,,/us/adidas-x-disney-racer-tr21-toy-story-buzz-lightyear-shoes/GY6645.html,,"Stars and planets. Bright colors. Disney Pixar's Buzz Lightyear. These kids' adidas sneakers will get rave reviews from young movie fans — and parents too. They're made with a Cloudfoam midsole to cushion growing feet. The airy mesh upper is set on a chunky rubber outsole, so when kids run, jump and play, they'll always land firmly back on Earth. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Elastic laces with hook-and-loop top strap; Mesh upper; Textile lining; Cloudfoam midsole; Rubber outsole; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Semi Solar Green; Product code: GY6645,,19,4.7,
14,,,,/us/lite-racer-adapt-4.0-shoes/GX4318.html,,"Casual style that's easy to get on and off. You'll want to wear these adidas shoes every day of the week. Inspired by classic running looks, these shoes have a bold adidas graphic on the midfoot band. A mesh upper adds breathability, and the Cloudfoam midsole is ultra comfortable.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Sock-like fit; Slip-on construction with elastic strap; Mesh upper; Textile lining; TPU heel counter; Cloudfoam midsole; Synthetic outsole; Primegreen; Imported; Product color: Cloud White / Vivid Red / Royal Blue; Product code: GX4318, Carbon / Core Black / Chalk White,896,4.5,
15,,,,/us/terrex-trailmaker-hiking-shoes/GZ1164.html,,"Get them outside and exploring. The adidas Terrex Trailmaker Hiking Shoes let kids roam with confidence. Durable, lightweight and with a grippy outsole, they provide comfort and support on the trail. Small hands can manage the hook-and-loop strap. Traditional laces allow for a snug fit.",Lace closure with hook-and-loop strap; Textile upper with welded TPU mudguard; Lightweight and comfortable; EVA midsole; Traxion outsole; Continental™ Rubber outsole; Imported; Product color: Wonder Red / Linen Green / Pulse Lilac; Product code: GZ1164, Grey Five / Core Black / Aluminium,89,4.4,
16,,,,/us/grand-court-alpha-cloudfoam-lifestyle-court-comfort-style-shoes/GY7053.html,,"If the Grand Courts are the jewel in adidas' footwear crown, these sneakers add a touch of gold. The metallic logo — found on the tongue and heel — adds shine to these everyday classics. Featuring a Cloudfoam sockliner that cushions the foot at every step, these shoes show that sometimes you can improve on perfection.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Leather upper; Cloudfoam sockliner; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Aluminium / Gold Metallic; Product code: GY7053, Core Black / Aluminium / Gold Metallic,21,4.8,
17,,,,/us/treziod-shoes/GY2343.html,,"Rooted in the past. Reworked for right now. The adidas Treziod Shoes pay tribute to our running archives with a die-cut EVA midsole, buttery leather upper and rich suede accents. And while the vintage DNA is clear, you won't find these shoes in any thrift stores. A minimalist design built on pieces of the past, they have a Trefoil logo right where you'd usually see the 3-Stripes. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Leather and suede upper; Synthetic lining; EVA midsole; Rubber outsole; Imported; Product color: Clear Granite / Chalky Brown / Dove Grey; Product code: GY2343,,,,
18,,,,/us/predator-edge.1-low-firm-ground-soccer-cleats/GW1024.html,,"Swerve. Control. Power. adidas Predator has all angles covered. Hit the pitch and find your edge in these firm ground cleats. On top, a low-cut Zone Skin upper includes discrete ribbed sections, each excelling at a different type of cleat-to-ball contact. Underneath, a Power Facet diverts weight to the forefoot for fierce strikes. The adaptive adidas PRIMEKNIT collar locks you in while you establish control.",Regular fit; Lace closure; adidas PRIMEKNIT upper; Low-cut adidas PRIMEKNIT collar; Zone Skin rubber control zones; Firm ground outsole; Imported; Product color: Solar Red / Team Solar Green / Core Black; Product code: GW1024, Cloud White / Solar Yellow / Power Blue,42,3.6,
19,,,,/us/nmd_r1-shoes/HQ9987.html,,"The past informs the future, and the future inspires today. These timeless shoes for juniors fuse the best of yesterday with a tech-forward modern look, creating an iconic silhouette that celebrates global style. Classic 3-Stripes fall in line on each side, repping adidas with a subtle nod. The BOOST outsole promises energy return and instant comfort with each step, and a mesh upper keeps every stride cool, comfortable and dry. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Mesh upper; Textile lining; BOOST midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Off White / Green; Product code: HQ9987, Cloud White / Off White / Green,2,5.0,
20,,,,/us/questar-shoes/GZ0632.html,,"Every day is a good day for a run when you lace up in these adidas shoes. A padded collar gives you a snug and secure fit, and a lightweight Bounce midsole underfoot delivers enhanced flexibility for a comfortable step from heel strike to toe-off.",Regular fit; Lace closure; Textile upper; Geofit padded collar; Textile lining; Bounce midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Carbon / Matte Silver; Product code: GZ0632, Core Black / Carbon / Grey Six,406,4.8,
21,,,,/us/superstar-shoes/EF5397.html,,A lesson in history. These toddlers' shoes celebrate 50 years of the adidas Superstar sneaker. The anniversary edition stays vintage with distinctive serrated 3-Stripes and a classic shell toe. The rubber cupsole keeps little feet comfy. Elastic laces make them easy to slip on and off. A set of regular laces is included.,Elastic laces; Leather upper; Iconic leather sneakers for daily wear; OrthoLite® sockliner; Adifit length-measuring insole; Imported; Product color: Cloud White / Cloud White / Cloud White; Product code: EF5397, Core Black / Cloud White / Core Black,292,4.8,
22,,,,/us/retropy-f2-shoes/GY3784.html,,"Your little one is always on the go. Blending retro vibes with modern design, these adidas Retropy F2 Shoes keep up with busy toddlers. Rooted in '80s running style, they show off a layered material-mix upper. The sleek shape and thick EVA outsole make them ideal for everyday wear.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Elastic laces; Textile with mesh and stitched suede overlays; Textile lining; OrthoLite® sockliner; Adifit length-measuring insole; EVA outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: App Sky Rush / Vivid Red / Blue Rush; Product code: GY3784,,1,5.0,
23,,,,/us/d.o.n.-issue-4-basketball-shoes/GX6886.html,,"The future of basketball is all about speed, and Donovan Mitchell is as fast as they come. These signature shoes from Mitchell and adidas Basketball are built specifically to elevate the movements of one of the game's fastest, most dynamic scorers. Ultralight Lightstrike teams up with a LIGHTLOCK upper for a snug fit and a propulsion system that won't weigh you down. A unique rubber outsole is designed to generate traction where you need it most, so every hard-charging cut and head fake has total support. Mitchell's Spida logo and signature graphics provide the finishing touches.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; LIGHTLOCK upper; Lightstrike cushioning; Textile lining; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Vivid Red / Core Black / Team Victory Red; Product code: GX6886, Vivid Red / Core Black / Team Victory Red,29,4.4,
24,,,,/us/adizero-x-parley-shoes/GY1716.html,,"The goal is to get better, then get better than that. So these adidas running shoes are made with a lower footprint than their previous version. They keep you fast across the miles with superlight Lightstrike cushioning and a flexible feel. That way, you run your fastest (soon to be known as your second fastest).

This product is made with a lower carbon footprint of 42% compared to a previous version. From raw material extraction, processing, packaging, all the way to the end of product's life, we calculate and communicate its carbon footprint, conforming to an internationally recognized standard: ISO 14067 
 
To reduce our footprint, we need to measure it. The concise footprint results made available to you, provide full transparency on the complete lifecycle of the product. This is just one of our initiatives to help reduce our footprint.",Regular fit; Lace closure; High-performance synthetic mesh upper and lining; Lightweight and breathable feel; EVA sockliner with 46% bio-based content; Lightstrike cushioning with 28% bio-based EVA content; Weight: 8.1 ounces (size 9); Midsole drop: 3 mm (heel: 22 mm / forefoot: 19 mm); Synthetic outsole with 5% natural rubber content; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Non Dyed / Grey One / Easy Green; Product code: GY1716,,51,4.4,
25,,,,/us/solarmotion-spikeless-shoes/GX4020.html,,"Long summer days are meant to be spent on the course. Walk your rounds without ever thinking about your feet in the adidas Solarmotion spikeless golf shoes. A hybrid BOOST and Lightstrike midsole combines energy return with a super-light feel to keep you feeling fresh and focused through a full 18 holes and beyond. The secure, grounded feel of the Gripmore outsole lets you swing with confidence and transition to the clubhouse with ease. A breathable mesh upper keeps the air flowing and resists wet conditions for comfort that lets you focus on the game.",Regular fit; Lace closure; Waterproof film over textile upper; Slow resilient sockliner; Lightstrike cushioning; Gripmore® Traxion spikeless outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Silver Metallic / Linen Green; Product code: GX4020, Cloud White / Silver Metallic / Linen Green,5,4.0,
26,,,,/us/multix-shoes/GW9322.html,,"Whether you're traveling down the street, across the city or around the world, the adidas Multix shoes are the ones you grab to get there in comfort. Lightweight EVA cushioning feels good step after step, and the streamlined design makes sure style is always on the agenda. So what are you waiting for? Lace up and go. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Mesh and welded upper; Textile lining; EVA midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Shadow Navy / Almost Blue / Core Black; Product code: GW9322, Grey One / Grey Three / Team Real Magenta,513,4.3,
27,,,,/us/disney-superstar-360-shoes/GY9152.html,,"Your little one is in good hands with Disney's favorite mouse and friends. On these toddlers' adidas Superstar 360 Shoes, the beloved Disney characters are sure to delight. The flexible, lightweight midsole and outsole ensure that your tot's toes will be cradled in comfort.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Snug fit; Slip-on; Two-layer stretch mesh upper; Fitfoam and OrthoLite® sockliners; Adifit length-measuring insole; EVA outsole with deep flex grooves; ©Disney; Upper contains a minimum of 50% recycled content; Imported; Product color: Light Pink / Cloud White / Core Black; Product code: GY9152, Semi Mint Rush / Core Black / Cloud White,41,4.9,
28,,,,/us/terrex-free-hiker-2-gore-tex-hiking-shoe/GZ3288.html,,"TERREX Free Hiker 2 GORE-TEX brings comfort and confidence to your everyday adventure. It's time to enjoy your outdoor experience. 

Take on the outdoors in style and comfort with the TERREX Free Hiker 2 GORE-TEX. Feel confident in most weather conditions thanks to the breathable GORE-TEX membrane and Continental™ rubber outsole. Enjoy your hikes with the updated design.",Regular fit; Lace closure; Abrasion-resistant mesh upper with molded toe cap and external heel clip; GORE-TEX lining; EVA stabilization frame; BOOST midsole; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Wonder Steel / Grey Three / Impact Orange; Product code: GZ3288, Pulse Olive / Focus Olive / Impact Orange,23,4.5,
29,,,,/us/superstar-360-shoes/GX1871.html,,"Every day is a new adventure, so why not let their feet join the fun? Shake up your little one's sneaker game with this toddlers' version of the adidas Superstar 360 Shoes. They'll delight in the colorful Trefoil graphics. Lightweight EVA cushioning and deep flex grooves ensure maximum comfort and movement.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Slip-on; Two-layer mesh upper; Snug and stretchy; OrthoLite® sockliner; Adifit length-measuring insole; One-piece EVA outsole with deep flex grooves; Upper contains a minimum of 50% recycled content; Imported; Product color: Almost Blue / Core Black / Cloud White; Product code: GX1871, Core Black / Cloud White / Semi Impact Orange,6,4.3,
30,,,,/us/novaflight-volleyball-shoes/GX8190.html,,"Reach for the skies but love where you live. These Novaflight indoor shoes are made in part with recycled materials, reflecting adidas' ambition to help end plastic waste. Their flexible Bounce midsole is specially shaped for explosive jumps. The lightweight, mesh upper has supportive panels that keep you locked in for the ride. Rounded edges on the outsole support natural movement when you're on the deck.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Mesh upper; Midfoot lockdown system; Sculpted midsole; Bounce midsole; 360-degree radius outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Cloud White; Product code: GX8190,,4,3.5,
31,,,,/us/stan-smith-shoes/FX5508.html,,"Easy on. Easy off. Easy on the planet. These adidas Stan Smith Shoes are crafted from recycled materials, part of adidas' commitment to end plastic waste. With a synthetic leather upper and an outsole made from rubber waste, they redefine an iconic style. Hook-and-loop straps make them easy to get into when you're heading out the door and even easier to kick off at the end of the day. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",Regular fit; Hook-and-loop closure straps; Synthetic upper; Synthetic lining; Rubber outsole; Vegan; Imported; Product color: Cloud White / Cloud White / Gold Metallic; Product code: FX5508, Cloud White / Cloud White / Gold Metallic,105,4.4,
32,,,,/us/ultraboost-5.0-dna-shoes/GX9767.html,,"From class to training to bike rides with friends, kids never stop moving. These adidas running shoes keep them comfortable on their feet, whatever the day brings. They're equipped with all the performance technology that runners love, like energy-returning BOOST in the midsole and a foot-hugging adidas PRIMEKNIT upper.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; adidas PRIMEKNIT upper; BOOST midsole; Textile lining; Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Beam Green; Product code: GX9767, Core Black / Core Black / Beam Green,13,4.5,
33,,,,/us/terrex-x-and-wander-free-hiker-2.0-hiking-boots/GY9839.html,,"Hike. Explore. Enjoy the freedom of the mountains. Part of a collaboration with Japanese outdoor label and wander, these adidas Terrex hiking shoes bring creative style to trail-ready hikers. From thru-hikes to weekend explorations, these lightweight hiking shoes offer next-generation comfort and support to extend your range on the trail. A BOOST midsole brings energy to every step to keep you moving on hikes long and short. The soft, supportive upper and adidas Primeknit collar hug your foot with form-fitting comfort that lets you hike longer. An internal frame and heel support add the stability to move with confidence over rocky terrain and uneven ground, while the Continental™ Rubber outsole maintains confident traction whether it's wet or dry. 

adidas TERREX is joining forces with Japanese avant-garde outdoor label and wander for a multi-seasonal collaboration, exploring the universal connectivity of humanity and nature. Both brands celebrate the love for the outdoors and are looking for creative ways to adopt this aesthetic for modern day city life and outdoor adventures. and wander was founded in 2011 in Tokyo by Keita Ikeuchi and Mihoko Mori after they met as designers at Issey Miyake. Their fashion expertise paired with the admiration for the outdoors elevates adidas TERREX to create a unique collection combining contemporary wearability with mountain ready functionality. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; Engineered mesh upper with adidas PRIMEKNIT collar; Sock-like feel; EVA stabilization frame and external heel clip; BOOST midsole; Weight: 14.1 ounces (size 9); Midsole drop: 14 mm (heel: 37 mm / forefoot: 23 mm); Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Matte Silver / Pulse Olive; Product code: GY9839,,1,5.0,
34,,,,/us/adizero-ubersonic-4-tennis-shoes/GW6793.html,,Speed buys time. Time earns points. That's why these adidas Adizero Ubersonic 4 Tennis Shoes were created to get you to the ball faster. The stretch-woven upper and external heel clip strap you in for explosive sprints while internal reinforcements add lateral stability. A low-profile Lightstrike midsole and grippy Adiwear outsole help with reaction times. HEAT.RDY ensures nothing slows you down on the hottest days.,Sock-like fit; Lace closure; Woven mesh upper with internal reinforcement; Textile lining; Heel stability clip; Lightstrike cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Beam Green / Signal Green / Solar Green; Product code: GW6793, Beam Green / Signal Green / Solar Green,31,4.5,
35,,,,/us/ultraboost-web-dna-shoes/GY4171.html,,"Comfort that's rooted in running meets effortless style in these adidas Ultraboost Web DNA Shoes. A lattice design on the midsole and outsole reveals the energy-returning Boost cushioning underneath. The adidas Primeknit upper is stretchy and supportive.

This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic. 50% of the upper is textile, 75% of the textile is Primeblue yarn. No virgin polyester.",Regular fit; Lace closure; adidas Primeknit textile upper; Textile lining; Boost midsole; Rubber outsole; Primeblue; Imported; Product color: Solar Red / Night Metallic / Core Black; Product code: GY4171, Off White / Legend Ink / Ecru Tint,240,4.7,
36,,,,/us/retropy-f2-shoes/GX9233.html,,"Past, meet present. '80s inspiration pulses through these juniors' adidas Retropy F2 Shoes, bringing a little retro nostalgia to your day. They take their cues from archival running styles, which means they know a thing or two about quick moves and fast paces. No matter what that looks like for you, you're set up for success with a lightweight EVA cushioning and a durable textile upper with suede and mesh overlays.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Textile upper with stitched suede and mesh overlays; OrthoLite® sockliner; EVA midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Team Mid Grey / Blue Rush / Cloud White; Product code: GX9233, Team Mid Grey / Blue Rush / Cloud White,,,
37,,,,/us/4dfwd-2-shoes/GX9247.html,,"adidas 4DFWD 2 redefines forward motion combining the unique, groundbreaking innovation of a 3D printed midsole with a new upper construction and a Continental outsole for extra grip. With every stride, the adidas 4DFWD 2 midsole compresses forward, reducing braking forces and transforming the impact energy into forward motion. The result is a smooth ride with less stop-and-go pounding on pavement. The Continental outsole grippy rubber outsole provides traction on wet and dry surfaces to keep you going in all conditions, and the adidas PRIMEKNIT+ upper wraps the foot with a new fit that enhances movement.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.","Lace closure; Combination of adidas PRIMEKNIT+ and engineered mesh; Sock-like fit; 3D-printed 4DFWD midsole; Textile lining
Weight: 345 g; Midsole drop: 11 mm
(heel: 32 mm / forefoot: 21 mm); Continental™ Rubber outsole; Imported; Product color: Cloud White / Core Black / Cloud White; Product code: GX9247", Cloud White / Core Black / Cloud White,42,4.8,
