,title,subtitle,num_colors,url,price,reduced_price,description,details,colors,n_reviews,avg_stars
10,,,,/us/ozelia-shoes/GX1988.html,,,"Love the '90s, but live right now? You can revisit the decade every time you lace into these adidas shoes. A futuristic take on retro runners, they capture the bold energy and style of the past. And you don't need to go jogging to show them off. Pair the dramatic style with everything in your closet, and enjoy the next-level comfort of plush Adiprene cushioning.",Lace closure; Textile upper; Hugs the foot; Textile lining; Adiprene cushioning; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Magic Mauve / Wonder White / Aluminium; Product code: GX1988, Dash Grey / Dash Grey / Grey Two,386,4.7
11,,,,/us/ultraboost-5.0-dna-shoes/HP9558.html,,,"Running shoes with an elevated look. These Ultraboosts are built with hundreds of fused BOOST capsules for incredible energy return. The adidas PRIMEKNIT upper hugs the foot for a supportive feel. A Stretchweb outsole flexes naturally, and Continental™ Rubber grips on steep and slippery surfaces.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Regular fit; Lace closure; adidas PRIMEKNIT textile upper; Textile lining; Fitcounter molded heel counter; BOOST midsole; Weight: 11.6 ounces; Midsole drop: 10 mm (heel: 22 mm / forefoot: 12 mm); Stretchweb outsole with Continental™ Rubber; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Core Black / Core Black / Carbon; Product code: HP9558, Magic Mauve / Magic Mauve / Ecru Tint,1395,4.7
12,,,,/us/terrex-speed-ultra-trail-running-shoes/GZ8920.html,,,"Lightweight and comfortable, the Terrex Speed Ultra is packed with innovations that give athletes an edge. Tom Evans tested different versions of the shoe for two years and helped us craft it to completion. He then took it for a spin and won the Tarawera race wearing it. He thinks it's magic, but it's just skill paired with science. 

This shoe brings together many innovations to support you on your journey. Inspired by gravel bikes, the lug pattern of the outsole offers great traction. Combining two types of lightweight materials, the midsole cushions feet and gives energy back without compromising on stability. The tongue and heel tabs are padded for comfort and the upper is light, breathable and drainage-ready.",Lace closure; Mesh upper with abrasion-resistant weldings; BOOST midsole and Lightstrike cushioning; Reflective print; Weight: 8.6 ounces; Continental™ Rubber outsole; Imported; Product color: Core Black / Crystal White / Turbo; Product code: GZ8920, Core Black / Matte Silver / Solar Red,175,4.7
13,,,,/us/dame-8-basketball-shoes/GY6461.html,,,"Respect is earned. Damian Lillard made his name by showing up in the moments that matter the most, when everything is on the line. These signature shoes from adidas Basketball and Dame celebrate one of the game's best closers with Dame graphics and a colorful upper inspired by the first time he competed with and beat some of the best hoopers in the world. The outsole and Bounce Pro midsole are designed specifically for Dame's lethal combination of speed and precision.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Air-mesh upper; Cushioned feel; Textile lining; Bounce Pro midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Silver Metallic / Grey Six; Product code: GY6461, Blue Rush / Pulse Mint / Solar Pink,252,4.7
14,,,,/us/ultraboost-22-cold.rdy-2.0-shoes/GX6735.html,,,"When the adidas Ultraboost debuted in 2015, it set the standard for comfort and performance in a running shoe. Each new release raises the bar, and this one is no exception. These running shoes are built for chilly conditions, featuring COLD.RDY to keep feet warm. BOOST midsole cushioning is paired with a Linear Energy Push system for a stable, responsive ride. The Continental™ WinterGrip™ Rubber outsole ensures extraordinary traction on slick streets.",Regular fit; Lace closure; Closed mesh upper; COLD.RDY; Linear Energy Push system; BOOST midsole; Reflective 3-Stripes; Midsole drop: 9 mm (heel: 24 mm / forefoot: 15 mm); Stretchweb outsole with Continental™ WinterGrip™ Rubber; Upper contains a minimum of 50% recycled content; Imported; Product color: Aluminium / Cloud White / Beam Orange; Product code: GX6735, Aluminium / Cloud White / Beam Orange,7,3.1
15,,,,/us/terrex-snowpitch-cold.rdy-hiking-boots/FV7957.html,,,"Getting out the door rewards in all seasons. Whether you're out on a winter night or taking a crisp mountain walk, these adidas Terrex Snowpitch hiking boots keep feet your warm and moving in cold conditions. Edgy style gives them a modern, everyday feel.","Regular fit; Lace closure; Leather upper; Winter hiking shoe; Insulating, water-repellent COLD.RDY; Traxion outsole; Imported; Product color: Core Black / Core Black / Scarlet; Product code: FV7957", Core Black / Core Black / Scarlet,233,4.5
16,,,,/us/duramo-10-wide-shoes/GY3856.html,,,"Whether you're headed out for a morning run or meeting up with friends for an evening out, keep your feet comfortable and your style on point in these adidas wide-fit shoes. A mesh upper helps you stay cool, while superlight cushioning cradles every step you take.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Wide fit; Lace closure; Sandwich mesh upper; Supportive no-sew overlays; Soft heel; LIGHTMOTION cushioning; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Core Black; Product code: GY3856, Grey Four / Vivid Red / Iron Metallic,65,4.4
17,,,,/us/4dfwd-pulse-2-shoes/GY1652.html,,,"Run smooth with these adidas shoes, created using state-of-the-art 3D printing technology, with incredible smoothness, guiding your strides for a more fluid run. The 4DFWD heel is angled to increase impact absorption. Working together with the EVA midsole, this unique design translates into a smooth heel transition at the moment of touchdown while the 3 layered upper is engineered for seamless stretchable support for lateral and linear movements. A rubber outsole provides superb traction for a confident stride. Made in part with recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Engineered mesh upper; Textile lining; 3D-printed 4DFWD midsole; Imported; Product color: Grey Six / Night Metallic / Wonder Red; Product code: GY1652, Off White / Zero Metalic / Bliss Orange,3,4.3
18,,,,/us/eq21-run-2.0-bounce-sport-running-lace-shoes/GY4350.html,,,"Designed the follow the contour of your foot. Cushioned to feel comfortable during every activity. These juniors' adidas running shoes are inspired by the star of adidas' running shoe lineup — the Ultraboost 21. They're made with a layered mesh upper and a Bounce midsole that feels springy and light. The outsole gives you dependable grip without leaving marks on hardwood. All-around winners. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Sandwich mesh upper; Bounce midsole; Textile lining; Non-marking rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Royal Blue / Cloud White / Blue Rush; Product code: GY4350, Royal Blue / Cloud White / Blue Rush,20,4.8
19,,,,/us/dame-8-basketball-shoes/GY6462.html,,,"Respect is earned. Damian Lillard made his name by showing up in the moments that matter the most, when everything is on the line. These signature shoes from adidas Basketball and Dame celebrate one of the game's best closers with Dame graphics and a colorful upper inspired by the first time he competed with and beat some of the best hoopers in the world. The outsole and Bounce Pro midsole are designed specifically for Dame's lethal combination of speed and precision.

Made in part with recycled content generated from production waste, e.g., cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Air-mesh upper; Cushioned feel; Textile lining; Bounce Pro midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Grey One; Product code: GY6462, Blue Rush / Pulse Mint / Solar Pink,255,4.7
20,,,,/us/zntasy-capsule-collection-shoes/HP5320.html,,,"Only adidas could make futuristic sneakers that still feel timeless. These have all the tech you'd expect from sneakers designed for tomorrow. The Lightstrike midsole cushioning is responsive and lightweight, while the strong rubber cupsole works well in any weather. So you won't so much walk as float from street to spaceship. 
 
Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Lightstrike cushioning; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Gum; Product code: HP5320, Cloud White / Cloud White / Bright Red,24,4.3
21,,,,/us/adidas-adilette-comfort-x-lego-slides/GW0823.html,,,"Whether you're heading to the locker room after an intense gym session or at home recovering on the couch, these slides keep your feet wrapped in lightweight comfort. The adidas 3-Stripes design keeps your sports-inspired look on point, while the LEGO® logo and LEGO® blocks-inspired features help you stay in touch with your playful side.

Made with a series of recycled materials, this upper features at least 50% recycled content.",Regular fit; Slip-on construction; Single-bandage textile upper; Textile lining; LEGO® graphics; Contoured footbed; Synthetic outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Dark Blue / Core White / Blue Rush; Product code: GW0823, Core Black / Core White / Grey Six,9748,4.7
22,,,,/us/adilette-boost-slides/FY8155.html,,,"Transition from sandy beaches to busy streets in premium comfort all summer long. These slides feature a full-length, energy-returning midsole that cradles your foot with supreme cushioning. Classic 3-Stripes on the bandage-style upper show off your adidas style.",Regular fit; Slip-on construction; Synthetic upper; Slides with Boost cushioning; Responsive Boost midsole; Imported; Product color: Cloud White / Core Black / Cloud White; Product code: FY8155, Core Black / Cloud White / Core Black,2033,4.6
23,,,,/us/terrex-two-ultra-trail-running-shoes/GY6140.html,,,"These shoes are designed to move fast and keep you comfortable on long trail runs. Featuring yarn that's sourced from Parley Ocean Plastic, the mesh upper hugs your feet with a lightweight, supportive build. A lugged outsole delivers confident grip, while an enhanced midsole cushions every step to help you run longer.",Lace closure; adidas PRIMEKNIT upper; Sock-like fit; BOOST midsole; Abrasion resistant weldings; Continental™ Rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Wonder Steel / Magic Grey Met / Impact Orange; Product code: GY6140, Wonder Steel / Magic Grey Met / Impact Orange,150,4.5
24,,,,/us/ultraboost-web-dna-shoes/GX9801.html,,,"What happens when you take the iconic Ultraboost and go ""creator mode"" on it? We did just that and came up with these juniors' everyday running shoes. The responsive BOOST midsole is enhanced with 3D Stretchweb that wraps around it for a trampoline-like feel underfoot. adidas PRIMEKNIT hugs the foot for all-day comfort. The futuristic look? That's all for style.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",Sock-like fit; Lace closure; adidas PRIMEKNIT textile upper; Textile lining; BOOST midsole; Weight: 9.2 ounces; Midsole drop: 10 mm (heel: 21 mm / forefoot: 11 mm); 3D Stretchweb rubber outsole; Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester; Imported; Product color: Off White / Off White / Bliss Blue; Product code: GX9801, Off White / Off White / Bliss Blue,9,4.9
25,,,,/us/pureboost-22-shoes/GZ5175.html,,,"You don't need a lot to go running. A snack, a playlist and these adidas running shoes will keep you going for the next few miles. Cushioned and responsive, Pureboost is an ultra-comfortable training shoe for short daily runs. adidas BOOST delivers incredible energy return with each step, and the Stretchweb rubber outsole flexes underfoot for an energized ride.","Regular fit; Lace closure; Engineered mesh upper; Cushioned, responsive feel; Textile lining; BOOST midsole; Midsole drop: 10 mm (heel: 20 mm / forefoot: 10 mm); Stretchweb rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Cloud White / Beam Green; Product code: GZ5175", Core Black / Core Black / Core Black,44,4.6
26,,,,/us/farm-rio-x-vulc-raid3r-shoes/GW9185.html,,,"Classic adidas sneakers get a makeover in animal print in this latest collaboration with Brazil-based clothing company FARM Rio. From the lightweight canvas upper to the thick, flexible outsole, these shoes ensure all-day comfort. With their eye-catching design, they deserve to be seen in full view, so pair yours with crop pants for a standout look. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Canvas upper; Textile lining; Rubber outsole; FARM Rio print; Upper contains a minimum of 50% recycled content; Imported; Product color: Hazy Beige / Cardboard / Dark Brown; Product code: GW9185, Mystery Blue / Hi-Res Yellow / Cloud White,6,5.0
27,,,,/us/grand-court-2.0-shoes/GW6527.html,,,"These infants' adidas shoes go with everything from dungarees to whatever is in the dressing-up box. The sturdy cupsole and snug hook-and-loop straps combine to keep little feet supported, so they move easily from play date to sensory class to snack time. And that's just their morning plans.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Hook-and-loop closure; Synthetic leather upper; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Core Black; Product code: GW6527,,24,4.9
28,,,,/us/lite-racer-adapt-4.0-cloudfoam-lifestyle-slip-on-shoes/GX4776.html,,,"Subtle pops of color and striking elastic webbed laces step up the style of these adidas trainers. They pair well with classic t-shirts, and the dappled effect will also look good with your favorite wool sweater. A lightweight upper is set on a pillowy Cloudfoam midsole.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Pull-on construction; Textile upper; Textile lining; Cloudfoam midsole; OrthoLite® sockliner; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Cloud White / Core Black / Cloud White; Product code: GX4776, Cloud White / Core Black / Cloud White,99,4.7
29,,,,/us/comfort-flip-flops/EG2069.html,,,Wear them all summer from the pool to the beach. These sandals combine rugged durability with quick-drying step-in cushioning as you spend your day in comfortable bliss. Heritage details show off your adidas inspiration.,Slip-on construction; Synthetic upper; Sporty thong sandals; Plush polyurethane footbed; EVA outsole; Imported; Product color: Core Black / Cloud White / Core Black; Product code: EG2069, Core Black / Cloud White / Core Black,667,4.7
30,,,,/us/stan-smith-shoes/GY1892.html,,,"Some things in life are just better together. Like, peanut butter and jelly. Or you and these adidas Stan Smith shoes. A celebration and perfect pairings and a little reminder to stick together, they sweetly declare ""be the peanut to my jelly"" on the tongue labels. You know what else pairs well together? The versatile style of these shoes and absolutely every single outfit in your closet. What's not to love?

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Regular fit; Lace closure; Synthetic upper with canvas mesh tongue; Textile lining; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Golden Beige / Cream White / Collegiate Burgundy; Product code: GY1892, Pantone / Cloud White / Core Black,13054,4.7
31,,,,/us/ozelia-shoes/H04269.html,,,"If it all has to start somewhere, we'd say the '90s are a pretty solid launching point. Take these Ozelia Shoes. The DNA is straight out of adidas' past, but the futuristic look is all grown up with a sleek, monochromatic build. Adiprene cushioning makes every step feel like a good one.",Snug fit; Lace closure; Textile and leather upper; Hugs the foot; Adiprene cushioning; Rubber outsole; Imported; Product color: Cloud White / Cloud White / Crystal White; Product code: H04269, Dash Grey / Dash Grey / Grey Two,386,4.7
32,,,,/us/samba-classic-shoes/772109.html,,,"A shoe that is synonymous with adidas, the Samba was created in 1950 for football players to train on frozen outdoor pitches. This version of the legendary sneaker has a look that's true to the Samba of yesteryear, with an all-leather upper, serrated 3-Stripes and a gum rubber outsole.","Leather upper; Suede toe overlay; Comfortable textile lining; Woven ""adidas SAMBA"" tongue label; Serrated 3-Stripes; Printed ""SAMBA"" on quarter; Gum rubber outsole; Imported; Product color: Cloud White / Black / Cloud White; Product code: 772109", Cloud White / Black / Cloud White,1028,4.6
33,,,,/us/terrex-trailrider-trail-running-shoes/GW5534.html,,,"Lace up and take your run beyond the tarmac. These adidas Terrex trail running shoes are built for comfort and durability in rough terrain. Lightstrike cushioning and a rock protection plate keep you cruising through rugged, uneven ground with confidence. A Continental™ Rubber outsole adds exceptional grip across roots, rocks and dirt, wet or dry. Synthetic overlays extend durability, and a gusseted tongue seals out debris to keep you on the move in any terrain.",Lace closure; Synthetic upper with TPU protection layer; Textile lining; Lightstrike cushioning; Gusseted tongue; Continental™ Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Core Black / Core Black / Grey Five; Product code: GW5534, Core Black / Grey Four / Solar Red,8,4.1
34,,,,/us/oznova-shoes/GX7205.html,,,"Outrageously comfortable. Unapologetically bold. The adidas OZNOVA Shoes just don't hold back in any way. They turn up the volume on comfort with Adiplus cushioning so soft it feels like clouds under your feet. They step away from the expected with exaggerated proportions and fluid lines. You can wear them with any outfit, anywhere you go.",Textile upper; Textile lining; Adiplus cushioning; EVA midsole inserts; Rubber outsole; Imported; Product color: Core Black / Grey Four / Night Brown; Product code: GX7205, Cloud White / Ecru Tint / Wonder White,13,4.5
35,,,,/us/retropy-f2-shoes/GX9234.html,,,"Past, meet present. '80s inspiration pulses through these juniors' adidas Retropy F2 Shoes, bringing a little retro nostalgia to your day. They take their cues from archival running styles, which means they know a thing or two about quick moves and fast paces. No matter what that looks like for you, you're set up for success with a lightweight EVA cushioning and a durable textile upper with suede and mesh overlays.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Lace closure; Textile upper with stitched suede and mesh overlays; OrthoLite® sockliner; EVA midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Wonder Red / Team Shock Pink / Cloud White; Product code: GX9234, Team Mid Grey / Blue Rush / Cloud White,,
36,,,,/us/vulcraid3r-skateboarding-shoes/GZ3330.html,,,"Despite the adrenaline-pumping excitement of the sport, the culture surrounding skateboarding is notoriously laid-back. These kids' shoes channel that relaxed feel into a stylish everyday sneaker. All the hallmarks of a classic skate shoe are elevated with stitched-in adidas 3-Stripes on the side.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Canvas upper; Textile lining; Textured toe; Stitched-in 3-Stripes; Vulcanized rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GZ3330,,16,4.5
37,,,,/us/samba-og-shoes/HP7902.html,,,"The year was 1950, and the adidas Samba shoes had just stepped out on the world stage. The pitch would never be the same. Soccer players were the first to fall under its spell, using the grippy sole to train in icy weather. Next up, skaters co-opted the design and took it to their decks. With smooth leather, 3-Stripes and that recognizable rubber sole, this authentic pair is bringing back the heritage for a new generation of creators.",Lace closure; Leather upper; Textile lining; Rubber outsole; Imported; Product color: Collegiate Green / Core White / Gum; Product code: HP7902, Orange Rush / Core White / Gum,256,4.8
38,,,,/us/puremotion-adapt-shoes/FX7326.html,,,"Built for running. Revitalized for style. Sharp and simple, meet clean and laceless. These adidas running-inspired shoes have a textile upper and elastic straps for a minimalist look. The snug, sock-like feel keeps you light on your feet. Cut what's unnecessary, keep the attitude.","Regular fit; Slip-on construction; Textile upper with elastic straps; Snug, sock-like feel; Running-inspired laceless shoes; Cushioned Cloudfoam midsole; Synthetic outsole; Imported; Product color: Core Black / Cloud White / Grey Five; Product code: FX7326", Core Black / Cloud White / Grey Five,2043,4.5
39,,,,/us/nmd_r1-shoes/HP9733.html,,,"Limitations? Yeah, we don't believe in those. And in these adidas shoes, you don't need to either. They're made with energy-returning BOOST cushioning so you can walk all day, and the bright pops of color are here to step up your style.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",Lace closure; Textile upper; Textile lining; BOOST midsole; Rubber outsole; Upper contains a minimum of 50% recycled content; Imported; Product color: Beam Yellow / Beam Yellow / Core Black; Product code: HP9733, Bright Orange / Bright Orange / Core Black,2374,4.5
40,,,,/us/nmd_r1-shoes/HQ9990.html,,,"The past informs the future, and the future inspires today. These timeless shoes for juniors fuse the best of yesterday with a tech-forward modern look, creating an iconic silhouette that celebrates global style. Classic 3-Stripes fall in line on each side, repping adidas with a subtle nod. The BOOST outsole promises energy return and instant comfort with each step, and a mesh upper keeps every stride cool, comfortable and dry. 

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure; Mesh upper; Textile lining; BOOST midsole; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Core Black / Cloud White / Team Power Red; Product code: HQ9990, Cloud White / Off White / Green,2,5.0
41,,,,/us/racer-tr21-wide-shoes/GW7963.html,,,"Get comfort with every step in these running-inspired shoes. You'll dig the feel of super-soft Cloudfoam cushioning as you move through the day. A wide fit gives your feet the extra space they need. Lace these up and add a touch of retro adidas style to your everyday look.

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",Wide fit; Lace closure; Soft textile upper; Textile lining; Cloudfoam midsole; Rubber outsole; Imported; Product color: Core Black / Cloud White / Core Black; Product code: GW7963, Core Black / Cloud White / Core Black,281,4.5
42,,,,/us/forum-84-low-aec-shoes/HR0558.html,,,"These adidas Forum shoes look like they're straight from 1984. Not just because they have the same details, patterns and materials as the '84 OG, but because they're purposefully made to look like they've been worn for decades (with care, of course). The premium leather upper is hand-treated and detailed with nylon and synthetic leather accents.

Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.",Regular fit; Lace closure with adjustable strap; Leather and nylon upper; Synthetic leather lining; Mesh sockliner; Rubber outsole; 25% of the components used to make the upper are made with a minimum of 50% recycled content; Imported; Product color: Cloud White / Green Oxide / Cloud White; Product code: HR0558, Cloud White / Red / Cloud White,3,5.0
43,,,,/us/samba-og-shoes/HP7903.html,,,"The year was 1950, and the adidas Samba shoes had just stepped out on the world stage. The pitch would never be the same. Soccer players were the first to fall under its spell, using the grippy sole to train in icy weather. Next up, skaters co-opted the design and took it to their decks. With smooth leather, 3-Stripes and that recognizable rubber sole, this authentic pair is bringing back the heritage for a new generation of creators.",Lace closure; Leather upper; Textile lining; Rubber outsole; Imported; Product color: Chalky Brown / Core White / Gum; Product code: HP7903, Orange Rush / Core White / Gum,256,4.8
